t,|deltaS|
494,0.8264
495,0.08743
496,0.3612
497,0.1461
498,0.521
499,0.05425
500,0.238
501,0.006987
502,0.2395
503,0.05982
504,0.5705
505,0.2895
506,0.4538
507,0.2658
508,0.3042
509,0.6716
510,0.3208
511,0.2352
512,0.02467
513,0.9288
514,0.58
515,0.2475
516,0.5332
517,0.3433
518,0.2661
519,0.4094
520,0.7574
521,0.355
522,0.0919
523,0.232
524,0.111
525,0.5115
526,0.5281
527,0.421
528,0.6992
529,0.02639
530,0.155
531,0.4976
532,0.3289
533,0.2976
534,0.3309
535,0.3515
536,0.2669
537,0.2471
538,0.1953
539,0.2976
540,0.2555
541,0.9849
542,0.5769
543,0.3
544,0.5488
545,0.5497
546,0.04263
547,0.3729
548,0.1156
549,0.2867
550,0.5044
551,0.3594
552,0.1264
553,0.561
554,0.1257
555,0.2981
556,0.3746
557,0.06218
558,0.1722
559,0.219
560,0.0751
561,0.6103
562,0.3299
563,0.692
564,0.1273
565,0.7964
566,0.5115
567,0.6731
568,0.4393
569,0.08224
570,0.1232
571,0.07917
572,0.4143
573,0.2361
574,0.06815
575,0.8841
576,0.2696
577,0.08636
578,0.4225
579,0.2432
580,0.4346
581,0.6839
582,0.5607
583,0.5919
584,0.1142
585,0.6538
586,0.04588
587,0.3022
588,0.456
589,0.3488
590,0.07022
591,0.7891
592,0.4026
593,0.1146
594,1.015
595,0.1968
596,0.1025
597,0.1904
598,1.2
599,0.2932
600,0.4347
601,0.354
602,0.4221
603,0.09294
604,0.2462
605,0.5258
606,0.9459
607,0.3148
608,0.396
609,0.2868
610,0.3739
611,0.2828
612,1.077
613,0.2051
614,0.2642
615,0.1024
616,0.1912
617,0.02743
618,0.3908
619,0.3645
620,0.8459
621,0.7638
622,0.7096
623,0.2078
624,0.2387
625,0.2844
626,0.4687
627,0.5136
628,0.615
629,0.2789
630,0.1049
631,0.2199
632,0.1602
633,0.3097
634,0.2054
635,0.4086
636,0.1613
637,0.3932
638,0.2637
639,0.1614
640,0.03083
641,0.7907
642,0.7229
643,0.3728
644,0.3904
645,0.6123
646,0.08609
647,1.272
648,0.1448
649,0.3611
650,0.9326
651,0.7121
652,1.109
653,0.4893
654,0.2411
655,0.678
656,0.4569
657,0.4612
658,0.0819
659,0.1215
660,0.3657
661,0.7116
662,0.2653
663,0.1063
664,0.5248
665,1.088
666,0.162
667,0.6177
668,0.3298
669,0.1049
670,0.2533
671,1.073
672,0.1559
673,0.2992
674,0.1758
675,0.8227
676,0.04466
677,0.4186
678,0.1617
679,0.2375
680,0.5694
681,0.443
682,0.03203
683,0.1522
684,0.1594
685,0.4733
686,0.4115
687,0.583
688,0.666
689,0.2443
690,0.5103
691,0.4764
692,0.2961
693,0.01036
694,0.1375
695,0.5116
696,0.2963
697,0.4104
698,0.2331
699,0.5627
700,0.9311
701,0.2763
702,0.3319
703,0.3611
704,0.8068
705,0.262
706,0.6294
707,0.1107
708,0.3152
709,0.4383
710,0.4172
711,0.1517
712,0.1248
713,0.1678
714,0.04639
715,0.2559
716,0.1394
717,0.3982
718,0.03655
719,0.1112
720,0.7549
721,0.02686
722,0.3136
723,0.1246
724,0.1167
725,0.6603
726,0.7016
727,0.4013
728,0.3103
729,0.1497
730,0.08613
731,0.3952
732,0.3087
733,0.5482
734,0.276
735,0.3016
736,0.7946
737,0.7979
738,1.11
739,0.6419
740,0.07205
741,0.1493
742,0.07487
743,0.8272
744,0.1283
745,0.2095
746,0.29
747,0.2165
748,0.4729
749,0.5649
750,0.1293
751,0.4631
752,0.6693
753,0.1997
754,0.1173
755,0.6713
756,0.5449
757,0.2443
758,0.4202
759,0.1584
760,0.2854
761,0.01915
762,0.1221
763,0.01163
764,0.3395
765,0.4895
766,0.2575
767,0.03748
768,0.07713
769,0.1766
770,0.1614
771,0.1102
772,0.1051
773,0.2364
774,0.0003237
775,0.5893
776,0.4685
777,0.2937
778,1.133
779,0.07175
780,0.4651
781,0.4153
782,0.8651
783,0.7843
784,0.6653
785,0.2821
786,0.2969
787,0.4036
788,0.1127
789,0.2073
790,0.4868
791,0.2929
792,0.7231
793,0.3623
794,0.1185
795,0.0243
796,0.08598
797,0.6228
798,0.3849
799,0.3861
800,0.5149
801,0.7159
802,0.4388
803,0.02974
804,0.5731
805,0.9693
806,0.07829
807,0.0333
808,0.01373
809,0.1222
810,0.2169
811,0.6233
812,0.7259
813,0.1746
814,0.163
815,0.1125
816,0.7961
817,0.1618
818,0.5183
819,0.1504
820,0.346
821,0.03417
822,0.006773
823,0.09245
824,0.5653
825,0.7099
826,0.4477
827,0.6678
828,0.3945
829,0.6829
830,0.4068
831,0.2155
832,0.104
833,0.02326
834,0.481
835,0.08694
836,0.1235
837,0.01997
838,0.6047
839,0.07107
840,0.9587
841,0.8484
842,0.2612
843,0.4158
844,0.1864
845,0.02477
846,0.6413
847,0.5424
848,0.2068
849,0.5968
850,0.2113
851,0.3344
852,0.273
853,0.6151
854,0.2254
855,0.1925
856,0.6763
857,0.9184
858,0.3717
859,0.1157
860,0.7046
861,0.2224
862,0.09743
863,0.2837
864,0.09879
865,0.01709
866,0.4137
867,0.7241
868,0.6551
869,0.2578
870,0.04632
871,0.4117
872,0.001731
873,0.03418
874,0.8265
875,0.5264
876,0.06952
877,0.4152
878,0.3011
879,0.7451
880,0.1124
881,0.4381
882,0.09947
883,0.1638
884,0.1417
885,0.1014
886,0.1659
887,0.388
888,0.02127
889,0.003366
890,0.5042
891,0.5418
892,0.5089
893,0.004593
894,0.4428
895,0.05027
896,0.2515
897,0.2196
898,0.6056
899,0.5968
900,0.1776
901,0.7434
902,0.8561
903,0.107
904,0.2094
905,0.244
906,0.08783
907,0.1416
908,0.2352
909,0.1568
910,0.2614
911,0.3343
912,0.1572
913,0.1779
914,0.1452
915,0.151
916,1.046
917,0.7325
918,0.437
919,0.1747
920,0.271
921,0.6154
922,0.356
923,0.2202
924,1.154
925,0.07883
926,0.3701
927,0.283
928,0.1659
929,0.02153
930,0.8982
931,1.023
932,0.7982
933,0.213
934,0.6948
935,0.006675
936,0.6009
937,0.1233
938,0.3791
939,0.1293
940,0.3034
941,0.3256
942,0.09445
943,0.3027
944,0.3401
945,0.3538
946,0.2978
947,0.1128
948,0.3227
949,0.1004
950,0.1617
951,0.2941
952,0.366
953,0.6084
954,0.3567
955,0.03975
956,0.8599
957,0.1642
958,0.846
959,0.7915
960,0.07281
961,0.5252
962,0.1386
963,0.1982
964,0.1827
965,0.02571
966,0.2403
967,0.7733
968,0.005825
969,0.197
970,0.6469
971,0.05213
972,0.8937
973,0.2889
974,0.3203
975,0.2906
976,0.4639
977,0.424
978,0.05172
979,0.5489
980,0.9219
981,0.06284
982,0.06515
983,0.4914
984,0.02818
985,0.007186
986,0.1854
987,0.1975
988,0.3208
989,0.95
990,0.5193
991,0.007712
992,0.4666
993,0.1974
994,0.1279
995,0.2733
996,0.06781
997,0.2677
998,0.1841
999,0.6496
1000,0.1919
1001,0.1869
1002,0.1129
1003,0.3983
1004,0.2435
1005,0.5582
1006,0.3569
1007,0.7048
1008,0.03295
1009,0.3271
1010,0.4028
1011,0.6165
1012,0.005131
1013,0.06848
1014,0.3994
1015,0.2463
1016,0.7427
1017,0.05581
1018,0.5547
1019,0.008391
1020,0.1555
1021,0.6646
1022,0.2687
1023,0.3507
1024,1.119
1025,0.4328
1026,0.3306
1027,0.9372
1028,0.2069
1029,0.5615
1030,0.3584
1031,0.8816
1032,1.552
1033,1.538
1034,0.5808
1035,0.4174
1036,0.4271
1037,0.7731
1038,0.02447
1039,0.1525
1040,0.3565
1041,0.4403
1042,0.004507
1043,0.6175
1044,0.01455
1045,0.4184
1046,0.3744
1047,0.3931
1048,0.2807
1049,0.6798
1050,1.125
1051,0.1807
1052,0.096
1053,0.192
1054,0.5743
1055,1.085
1056,0.5754
1057,0.2104
1058,0.5332
1059,2.061
1060,0.1832
1061,1.528
1062,1.091
1063,0.6157
1064,0.7414
1065,0.2884
1066,0.1927
1067,0.938
1068,0.851
1069,0.4411
1070,0.1929
1071,1.329
1072,1.099
1073,0.6475
1074,0.3006
1075,0.1901
1076,0.311
1077,0.1619
1078,0.4525
1079,0.7232
1080,0.3548
1081,0.7004
1082,0.1538
1083,0.5821
1084,0.3279
1085,0.4803
1086,0.2754
1087,0.02021
1088,0.06713
1089,0.3395
1090,0.6289
1091,0.4497
1092,0.1468
1093,1.195
1094,0.1677
1095,0.3895
1096,0.04492
1097,0.931
1098,0.3739
1099,0.4146
1100,0.3476
1101,0.7319
1102,0.7646
1103,1.228
1104,0.2783
1105,0.5909
1106,0.3722
1107,0.3738
1108,0.214
1109,0.001813
1110,0.5889
1111,0.3781
1112,0.06738
1113,0.466
1114,1.658
1115,0.01626
1116,0.8883
1117,0.2069
1118,0.6909
1119,0.5868
1120,0.5041
1121,0.5072
1122,0.1169
1123,0.3676
1124,0.4603
1125,0.3966
1126,1.155
1127,0.2841
1128,0.1119
1129,0.243
1130,1.135
1131,0.7853
1132,0.02207
1133,1.037
1134,0.09866
1135,0.2374
1136,0.1971
1137,0.04174
1138,0.4669
1139,0.1644
1140,0.7115
1141,0.3312
1142,0.1465
1143,0.2985
1144,1.748
1145,1.259
1146,0.0277
1147,0.08725
1148,1.21
1149,0.1646
1150,0.7933
1151,0.2413
1152,0.2411
1153,0.5659
1154,0.5475
1155,0.191
1156,0.6721
1157,0.06283
1158,0.4787
1159,1.254
1160,0.9199
1161,0.2749
1162,0.07746
1163,0.6192
1164,0.1139
1165,0.07637
1166,0.7025
1167,0.1356
1168,0.1736
1169,0.03182
1170,0.8008
1171,0.5662
1172,0.1763
1173,0.8327
1174,0.183
1175,0.3044
1176,0.1558
1177,0.5222
1178,0.06288
1179,0.1105
1180,0.4307
1181,0.2651
1182,0.02556
1183,1.449
1184,0.414
1185,0.2324
1186,0.7196
1187,0.4563
1188,0.5312
1189,0.2168
1190,0.1154
1191,0.2374
1192,0.4671
1193,0.2733
1194,0.03017
1195,0.09794
1196,0.08712
1197,0.05183
1198,0.5822
1199,0.681
1200,0.05685
1201,0.5686
1202,0.2518
1203,0.0145
1204,0.04802
1205,0.8985
1206,0.2489
1207,0.0848
1208,0.009351
1209,0.2011
1210,0.9945
1211,1.244
1212,1.016
1213,1.075
1214,0.2305
1215,0.5548
1216,0.1483
1217,0.3272
1218,0.5371
1219,0.6681
1220,0.2021
1221,1.521
1222,0.5247
1223,0.4426
1224,1.76
1225,0.1999
1226,0.5694
1227,1.175
1228,1.168
1229,1.745
1230,0.1851
1231,0.6513
1232,0.0009983
1233,0.05376
1234,0.7836
1235,0.1484
1236,0.6806
1237,1.023
1238,0.7543
1239,0.3057
1240,1.216
1241,1.082
1242,0.4485
1243,0.09264
1244,0.4901
1245,0.3759
1246,0.6099
1247,0.823
1248,0.4192
1249,0.1386
1250,0.1584
1251,0.6216
1252,0.7509
1253,1.188
1254,0.3471
1255,0.8228
1256,0.4249
1257,0.02846
1258,0.7089
1259,0.109
1260,0.3496
1261,1.124
1262,0.2815
1263,0.07873
1264,0.003942
1265,0.2042
1266,0.2658
1267,0.4837
1268,0.1523
1269,0.002632
1270,0.004688
1271,0.8259
1272,0.7962
1273,0.2065
1274,0.2632
1275,0.03397
1276,1.583
1277,0.6151
1278,0.5077
1279,0.9404
1280,0.2798
1281,0.9145
1282,0.01507
1283,0.9205
1284,0.5166
1285,0.1603
1286,0.02848
1287,0.8098
1288,1.317
1289,0.3078
1290,0.582
1291,0.1761
1292,1.169
1293,0.2292
1294,0.1817
1295,0.6915
1296,0.03723
1297,0.04489
1298,1.215
1299,0.1737
1300,0.1518
1301,0.7626
1302,0.725
1303,0.6482
1304,0.4133
1305,1.784
1306,0.6916
1307,1.634
1308,0.4817
1309,0.9878
1310,0.005314
1311,0.3318
1312,1.02
1313,1.02
1314,0.2365
1315,0.5508
1316,0.3879
1317,0.9816
1318,0.866
1319,0.342
1320,0.3652
1321,0.272
1322,0.9283
1323,1.056
1324,0.4953
1325,0.1275
1326,0.7256
1327,0.5498
1328,0.868
1329,0.9949
1330,0.7621
1331,0.6804
1332,0.8829
1333,0.2158
1334,0.5461
1335,0.4346
1336,0.5903
1337,0.6854
1338,0.7964
1339,1.484
1340,0.4139
1341,0.4237
1342,0.9511
1343,0.8206
1344,0.9704
1345,1.456
1346,0.7213
1347,0.2399
1348,0.1407
1349,0.07829
1350,0.1468
1351,0.4478
1352,0.5736
1353,0.8462
1354,0.9491
1355,0.4874
1356,0.8984
1357,0.1601
1358,0.3214
1359,0.3221
1360,0.06637
1361,0.3324
1362,0.2819
1363,0.6714
1364,0.9967
1365,0.5896
1366,0.7244
1367,1.62
1368,0.3351
1369,1.314
1370,0.1038
1371,0.2464
1372,1.979
1373,0.524
1374,0.08335
1375,0.04024
1376,0.02331
1377,0.9407
1378,0.8024
1379,0.3872
1380,0.5507
1381,0.5376
1382,0.8107
1383,1.39
1384,0.7902
1385,0.5131
1386,1.547
1387,0.8953
1388,0.4429
1389,0.05514
1390,0.05594
1391,0.6096
1392,0.01535
1393,0.01631
1394,0.4966
1395,0.3207
1396,0.9598
1397,0.06018
1398,0.7748
1399,0.3644
1400,0.3527
1401,0.7157
1402,0.5951
1403,0.4979
1404,0.9421
1405,0.7489
1406,0.5346
1407,0.04282
1408,1.022
1409,0.3574
1410,0.888
1411,0.3754
1412,0.2343
1413,0.007398
1414,2.032
1415,0.1248
1416,0.5787
1417,1.053
1418,0.01773
1419,0.3732
1420,0.4677
1421,0.3945
1422,1.601
1423,1.24
1424,0.7962
1425,0.863
1426,0.3215
1427,0.4156
1428,1.114
1429,0.1198
1430,0.4692
1431,0.2834
1432,0.2966
1433,0.1936
1434,0.8103
1435,0.1752
1436,0.2949
1437,0.2863
1438,0.2914
1439,0.4649
1440,0.2884
1441,0.5854
1442,0.266
1443,0.8696
1444,0.2912
1445,0.05944
1446,0.8498
1447,0.4738
1448,0.8489
1449,0.5762
1450,0.692
1451,0.2271
1452,1.084
1453,0.336
1454,0.5615
1455,0.04033
1456,1.362
1457,0.0784
1458,0.1178
1459,0.5892
1460,0.6613
1461,0.1286
1462,0.2538
1463,0.6099
1464,0.008257
1465,0.5442
1466,0.2667
1467,0.5559
1468,1.019
1469,0.005552
1470,0.7265
1471,0.1198
1472,0.213
1473,0.5939
1474,0.03497
1475,1.61
1476,0.8811
1477,0.6658
1478,1.427
1479,0.7819
1480,0.07526
1481,0.04074
1482,0.0006112
1483,1.15
1484,0.02098
1485,0.09238
1486,0.7318
1487,0.1596
1488,0.4417
1489,0.8301
1490,0.2155
1491,0.2837
1492,0.7815
1493,0.589
1494,0.522
1495,0.04828
1496,1.239
1497,0.1612
1498,0.2633
1499,0.1616
1500,0.5739
1501,0.6128
1502,0.3189
1503,0.5071
1504,0.5653
1505,0.4388
1506,0.4055
1507,0.6352
1508,0.1436
1509,0.1268
1510,1.077
1511,0.1219
1512,0.323
1513,1.152
1514,0.3038
1515,0.5288
1516,1.563
1517,1.18
1518,0.6351
1519,0.3862
1520,0.1917
1521,1.458
1522,1.631
1523,0.3112
1524,0.3351
1525,0.3594
1526,0.83
1527,0.1568
1528,0.0255
1529,0.0881
1530,1.815
1531,0.04383
1532,0.7294
1533,0.1812
1534,1.124
1535,0.3148
1536,0.09979
1537,0.004657
1538,0.2817
1539,0.3026
1540,0.03847
1541,0.2024
1542,0.04577
1543,1.191
1544,1.088
1545,0.7212
1546,0.04221
1547,1.122
1548,0.1277
1549,0.03617
1550,0.2191
1551,0.07119
1552,0.4587
1553,1.282
1554,1.025
1555,0.6097
1556,0.9796
1557,0.01203
1558,0.1993
1559,0.3074
1560,0.6938
1561,0.5441
1562,0.7812
1563,0.8154
1564,0.4552
1565,0.827
1566,0.008102
1567,0.09
1568,0.2428
1569,0.3918
1570,0.8863
1571,0.8158
1572,0.3879
1573,0.3843
1574,0.5083
1575,0.0458
1576,0.6284
1577,0.4714
1578,0.5009
1579,0.3138
1580,0.7882
1581,0.8439
1582,0.329
1583,0.3818
1584,0.157
1585,0.03475
1586,0.09175
1587,1.234
1588,1.587
1589,0.298
1590,1.569
1591,1.141
1592,0.1968
1593,1.448
1594,0.292
1595,0.1054
1596,0.6833
1597,0.02248
1598,0.5764
1599,0.193
1600,0.7677
1601,0.3176
1602,0.1671
1603,0.9461
1604,0.3689
1605,0.2186
1606,0.2682
1607,0.8167
1608,0.757
1609,0.8551
1610,0.2557
1611,0.4201
1612,0.2315
1613,0.6036
1614,1.007
1615,1.365
1616,0.3297
1617,0.222
1618,0.7274
1619,0.8861
1620,1.532
1621,0.006754
1622,0.3661
1623,1.314
1624,0.944
1625,0.8681
1626,0.128
1627,0.1093
1628,0.07029
1629,0.0556
1630,0.3877
1631,0.04884
1632,0.9013
1633,0.1384
1634,1.546
1635,0.7503
1636,0.2917
1637,0.1499
1638,0.009178
1639,0.1025
1640,0.9673
1641,0.352
1642,0.6243
1643,0.3269
1644,0.08541
1645,0.5494
1646,0.5164
1647,0.2148
1648,0.437
1649,1.913
1650,1.528
1651,0.5819
1652,0.03925
1653,0.5614
1654,0.3712
1655,0.4828
1656,0.2137
1657,0.1673
1658,1.554
1659,0.03804
1660,0.116
1661,1.666
1662,0.4778
1663,0.6224
1664,1.065
1665,0.4988
1666,0.04755
1667,1.113
1668,0.4965
1669,0.5494
1670,0.7268
1671,0.5884
1672,0.2144
1673,0.7427
1674,0.1527
1675,1.142
1676,1.185
1677,1.382
1678,0.55
1679,1.101
1680,0.4649
1681,0.2977
1682,0.02184
1683,0.4036
1684,0.1676
1685,0.00962
1686,1.096
1687,0.0127
1688,0.4613
1689,0.3296
1690,1.012
1691,1.01
1692,0.2984
1693,0.3538
1694,0.3519
1695,0.01267
1696,0.2992
1697,0.008313
1698,0.3225
1699,0.03224
1700,0.2464
1701,0.3622
1702,0.07252
1703,0.392
1704,0.2867
1705,0.1553
1706,0.3118
1707,0.5798
1708,0.4443
1709,0.3161
1710,0.3674
1711,0.2209
1712,1.205
1713,0.09438
1714,0.3531
1715,0.3817
1716,1.243
1717,0.1215
1718,0.517
1719,0.9121
1720,0.1905
1721,0.3314
1722,0.2136
1723,1.449
1724,0.2275
1725,0.2096
1726,0.06409
1727,1.69
1728,0.03597
1729,0.5266
1730,0.1681
1731,0.6778
1732,0.4646
1733,0.597
1734,1.365
1735,0.4477
1736,1.768
1737,0.9133
1738,0.391
1739,0.0566
1740,0.1493
1741,0.7091
1742,0.9199
1743,0.2784
1744,1.278
1745,0.6671
1746,0.711
1747,0.2748
1748,0.887
1749,0.5449
1750,0.02499
1751,1.227
1752,1.352
1753,1.843
1754,1.592
1755,0.283
1756,0.8565
1757,0.4601
1758,0.7048
1759,0.4785
1760,0.6703
1761,1.563
1762,0.8372
1763,0.4746
1764,0.9964
1765,1.287
1766,0.02273
1767,0.8892
1768,0.3805
1769,0.6401
1770,0.802
1771,0.5826
1772,0.3628
1773,0.5315
1774,0.7929
1775,0.111
1776,1.409
1777,0.9015
1778,0.5421
1779,0.8473
1780,0.5051
1781,0.5116
1782,0.06537
1783,0.2394
1784,1.022
1785,0.02003
1786,0.2292
1787,0.2013
1788,0.9503
1789,1.126
1790,0.6017
1791,0.3595
1792,0.1565
1793,0.4468
1794,0.1192
1795,0.03362
1796,0.2014
1797,0.3031
1798,1.833
1799,0.6157
1800,0.3093
1801,0.9626
1802,0.7931
1803,0.755
1804,0.3617
1805,0.6646
1806,0.3295
1807,0.487
1808,0.9126
1809,0.1486
1810,1.508
1811,0.1228
1812,0.3144
1813,0.2848
1814,0.8339
1815,0.1005
1816,0.3685
1817,0.4606
1818,0.2158
1819,0.4519
1820,0.5155
1821,0.7236
1822,0.4277
1823,0.7762
1824,0.004959
1825,0.7403
1826,0.3468
1827,0.7055
1828,0.7718
1829,0.2972
1830,0.6627
1831,0.07646
1832,1.174
1833,0.4105
1834,0.6568
1835,1.412
1836,0.7932
1837,0.6193
1838,0.2016
1839,0.4064
1840,1.009
1841,1.522
1842,0.8811
1843,0.9047
1844,0.2371
1845,0.1321
1846,0.4847
1847,0.5908
1848,0.4443
1849,0.9654
1850,0.4471
1851,0.05206
1852,0.5947
1853,0.175
1854,1.197
1855,0.4742
1856,0.9656
1857,0.7115
1858,0.6108
1859,0.5894
1860,0.43
1861,1.005
1862,0.3009
1863,0.0119
1864,1.397
1865,0.3254
1866,0.5811
1867,0.6088
1868,0.03776
1869,0.7545
1870,1.036
1871,0.09623
1872,0.8008
1873,0.6472
1874,0.003415
1875,0.2354
1876,1.134
1877,0.3278
1878,0.4553
1879,1.571
1880,0.8378
1881,0.7909
1882,0.0283
1883,0.4312
1884,0.1162
1885,0.4338
1886,0.1279
1887,0.5205
1888,0.1262
1889,0.1529
1890,0.3954
1891,1.251
1892,0.1906
1893,0.2479
1894,0.03264
1895,0.4603
1896,0.2845
1897,0.5833
1898,0.1012
1899,0.1123
1900,0.5373
1901,1.145
1902,0.3231
1903,0.08624
1904,1.405
1905,0.5705
1906,0.8804
1907,0.9745
1908,0.702
1909,0.5563
1910,1.004
1911,0.3876
