MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.11524,0.97462,0.542106
2,1.12763,0.986283,0.546619
3,1.10417,0.981198,0.506397
4,1.13232,0.998006,0.534904
5,1.10988,0.959057,0.558617
6,1.15032,1.019,0.533745
7,1.17577,1.01723,0.589641
8,1.14423,0.952337,0.634277
9,1.12339,0.94926,0.600757
10,1.14918,0.980395,0.599541
11,1.17163,1.00552,0.601367
12,1.17163,1.00552,0.601367
13,1.18213,1.01237,0.610358
14,1.16705,0.98846,0.620441
15,1.21007,1.01901,0.652599
16,1.21111,1.03335,0.631649
17,1.22615,1.04069,0.648401
18,1.24375,1.06313,0.645502
19,1.32479,1.08161,0.764967
20,1.35699,1.11191,0.777863
21,1.30864,1.1153,0.684592
22,1.30864,1.1153,0.684592
23,1.30864,1.1153,0.684592
24,1.30864,1.1153,0.684592
25,1.30864,1.1153,0.684592
26,1.30864,1.1153,0.684592
27,1.30864,1.1153,0.684592
28,1.33861,1.14509,0.693294
29,1.34393,1.13479,0.719996
30,1.34393,1.13479,0.719996
31,1.34393,1.13479,0.719996
32,1.33191,1.09302,0.761113
33,1.33191,1.09302,0.761113
34,1.37909,1.11086,0.817235
35,1.39019,1.11884,0.825129
36,1.39817,1.10602,0.855337
37,1.4425,1.14945,0.871533
38,1.47678,1.17326,0.896854
39,1.42057,1.16976,0.806022
40,1.42992,1.15795,0.838944
41,1.42362,1.13588,0.85818
42,1.48473,1.21608,0.8518
43,1.47403,1.24789,0.78456
44,1.51055,1.27153,0.815462
45,1.54673,1.31274,0.817978
46,1.51031,1.28785,0.788981
47,1.50828,1.25899,0.830571
48,1.48332,1.23581,0.82037
49,1.50615,1.24799,0.843204
50,1.52319,1.23525,0.891227
51,1.54833,1.24247,0.923904
52,1.51014,1.18468,0.936503
53,1.51014,1.18468,0.936503
54,1.51014,1.18468,0.936503
55,1.55618,1.25674,0.917776
56,1.54069,1.24353,0.90959
57,1.58781,1.28959,0.926329
58,1.53235,1.21293,0.936435
59,1.53064,1.20225,0.94735
60,1.53064,1.20225,0.94735
61,1.53064,1.20225,0.94735
62,1.55355,1.26193,0.906111
63,1.55355,1.26193,0.906111
64,1.55355,1.26193,0.906111
65,1.55355,1.26193,0.906111
66,1.55355,1.26193,0.906111
67,1.55355,1.26193,0.906111
68,1.60851,1.3444,0.883121
69,1.55975,1.28918,0.877968
70,1.6106,1.36337,0.857471
71,1.60669,1.39088,0.804298
72,1.61313,1.42146,0.762645
73,1.63077,1.45226,0.741862
74,1.6184,1.41597,0.783732
75,1.61626,1.40374,0.801133
76,1.53893,1.3372,0.761716
77,1.61428,1.41079,0.78459
78,1.55196,1.35154,0.762845
79,1.58654,1.37345,0.794194
80,1.58654,1.37345,0.794194
81,1.56774,1.36919,0.763622
82,1.53953,1.34984,0.740332
83,1.55484,1.37548,0.72498
84,1.58785,1.39219,0.76359
85,1.64034,1.43507,0.794538
86,1.64034,1.43507,0.794538
87,1.64034,1.43507,0.794538
88,1.63471,1.42427,0.802326
89,1.68145,1.47687,0.803811
90,1.64914,1.45982,0.767211
91,1.64575,1.47624,0.727464
92,1.64045,1.45758,0.752674
93,1.60609,1.42027,0.749917
94,1.59052,1.43032,0.695669
95,1.63356,1.50055,0.645654
96,1.63356,1.50055,0.645654
97,1.62138,1.48465,0.651675
98,1.68065,1.52516,0.706007
99,1.65459,1.49304,0.713098
100,1.67183,1.52267,0.690295
101,1.61652,1.49142,0.623547
102,1.62237,1.50616,0.602955
103,1.62237,1.50616,0.602955
104,1.57603,1.47055,0.56689
105,1.60867,1.51274,0.547197
106,1.5689,1.48218,0.51437
107,1.5689,1.48218,0.51437
108,1.55704,1.46859,0.517331
109,1.55704,1.46859,0.517331
110,1.58737,1.47225,0.593501
111,1.62805,1.49771,0.638294
112,1.62805,1.49771,0.638294
113,1.62805,1.49771,0.638294
114,1.66319,1.51298,0.690709
115,1.72006,1.5502,0.745329
116,1.80787,1.6349,0.771686
117,1.77911,1.58081,0.816247
118,1.80638,1.59703,0.844107
119,1.80638,1.59703,0.844107
120,1.8123,1.5918,0.866373
121,1.89904,1.65604,0.929446
122,1.87946,1.69107,0.820155
123,1.81716,1.55044,0.947747
124,1.80699,1.56952,0.895444
125,1.79363,1.57495,0.858291
126,1.79273,1.54711,0.905714
127,1.80955,1.5501,0.933622
128,1.79608,1.49003,1.00285
129,1.79608,1.49003,1.00285
130,1.76786,1.45555,1.00335
131,1.6805,1.34911,1.002
132,1.7175,1.36836,1.03799
133,1.70973,1.3636,1.03139
134,1.70973,1.3636,1.03139
135,1.7225,1.43666,0.950269
136,1.70819,1.45092,0.901521
137,1.66832,1.42825,0.862201
138,1.66832,1.42825,0.862201
139,1.6527,1.42984,0.828854
140,1.64346,1.37699,0.897135
141,1.5744,1.30995,0.873366
142,1.5744,1.30995,0.873366
143,1.5744,1.30995,0.873366
144,1.5744,1.30995,0.873366
145,1.5744,1.30995,0.873366
146,1.66712,1.3714,0.947908
147,1.66544,1.34545,0.981562
148,1.65701,1.33464,0.982039
149,1.63302,1.33213,0.944548
150,1.63302,1.33213,0.944548
151,1.6124,1.3391,0.898135
152,1.55051,1.29332,0.855228
153,1.5796,1.31006,0.882544
154,1.5796,1.31006,0.882544
155,1.59957,1.30963,0.918425
156,1.56953,1.28731,0.897918
157,1.51262,1.24498,0.859098
158,1.46973,1.22169,0.817056
159,1.44054,1.19112,0.810168
160,1.44054,1.19112,0.810168
161,1.44428,1.20767,0.79213
162,1.43269,1.18633,0.803252
163,1.43269,1.18633,0.803252
164,1.49583,1.20166,0.890793
165,1.4962,1.16725,0.936022
166,1.43638,1.12987,0.8869
167,1.45017,1.17595,0.848607
168,1.42916,1.14658,0.853135
169,1.42899,1.1535,0.843477
170,1.48395,1.23748,0.81899
171,1.48395,1.23748,0.81899
172,1.47892,1.23173,0.818572
173,1.50712,1.25058,0.84111
174,1.5245,1.26293,0.853888
175,1.55989,1.28864,0.879027
176,1.58133,1.33582,0.846274
177,1.55251,1.30637,0.838869
178,1.48903,1.27232,0.773569
179,1.50692,1.22879,0.872285
180,1.50692,1.22879,0.872285
181,1.50692,1.22879,0.872285
182,1.49069,1.21397,0.865122
183,1.53022,1.25752,0.871904
184,1.53022,1.25752,0.871904
185,1.53022,1.25752,0.871904
186,1.53022,1.25752,0.871904
187,1.53498,1.26531,0.868991
188,1.53498,1.26531,0.868991
189,1.53498,1.26531,0.868991
190,1.5186,1.28583,0.807959
191,1.49736,1.25067,0.823355
192,1.54301,1.30211,0.827881
193,1.54301,1.30211,0.827881
194,1.55362,1.30363,0.845154
195,1.5753,1.28609,0.909696
196,1.5753,1.28609,0.909696
197,1.61462,1.33551,0.907416
198,1.57731,1.29853,0.895395
199,1.54984,1.28726,0.863107
200,1.52033,1.24696,0.869776
201,1.55267,1.24118,0.932873
202,1.52821,1.18958,0.959327
203,1.56755,1.19558,1.01381
204,1.61681,1.21884,1.06231
205,1.62345,1.26455,1.01809
206,1.66511,1.2948,1.04694
207,1.69483,1.29001,1.09923
208,1.70059,1.30521,1.09014
209,1.78478,1.34983,1.16765
210,1.77318,1.33537,1.1666
211,1.70525,1.26184,1.14702
212,1.70576,1.28584,1.12081
213,1.72932,1.26084,1.18357
214,1.66643,1.20384,1.15229
215,1.72529,1.16333,1.27409
216,1.72529,1.16333,1.27409
217,1.65627,1.12918,1.21169
218,1.64378,1.12769,1.19597
219,1.64938,1.0485,1.27323
220,1.63845,1.06435,1.24567
221,1.63845,1.06435,1.24567
222,1.6649,1.09884,1.25077
223,1.70048,1.08142,1.31231
224,1.70048,1.08142,1.31231
225,1.64982,1.04639,1.27554
226,1.6221,0.959631,1.30779
227,1.59702,0.986559,1.25585
228,1.59702,0.986559,1.25585
229,1.61561,1.01532,1.2567
230,1.61561,1.01532,1.2567
231,1.64615,1.04264,1.27386
