t,walltime
10,1456
20,1453
30,540.4
40,536.7
50,537.8
60,543.5
70,532.2
80,534.2
90,535.9
100,539.5
110,532
120,538.3
130,530.9
140,534.2
150,537.7
160,535.4
170,538.8
180,540.4
190,534.8
200,537
210,536.3
220,533.9
230,535.1
240,532.6
250,533.1
260,533.6
270,521.3
280,523
290,530.3
300,529.3
310,528
320,525.9
330,525.2
340,524.7
350,537.1
360,528.5
370,526.4
380,536
390,531.2
400,531.4
410,526.8
420,531.3
430,539.8
440,530.7
450,533.8
460,538.5
470,543.8
480,530.1
490,537.3
500,537.9
510,532
520,546.7
530,551.4
540,538.7
550,540.2
560,540.2
570,540.1
580,542.4
590,542.5
600,538.4
610,534.3
620,534.3
630,530.3
640,540.7
650,537.1
660,532.8
670,531.5
680,534.1
690,538.7
700,527.8
710,539.1
720,538.1
730,539.9
740,537.1
750,533.1
760,534.1
770,527
780,529.4
790,533.6
800,530.4
810,534.1
820,529.3
830,527.9
840,534.1
850,541.3
860,538.7
870,536.2
880,537.2
890,535.3
900,537.6
910,540.6
920,536.7
930,543
940,536
950,537.8
960,547.5
970,532.5
980,531.3
990,532.8
1000,531.3
1010,547.6
1020,544.8
1030,439.4
1040,445
1050,445
1060,438
1070,446.7
1080,443.6
1090,443.3
1100,444.7
1110,436.5
1120,443.9
1130,442
1140,443.1
1150,454.4
1160,443.8
1170,462.3
1180,449.2
1190,447.1
1200,456.2
1210,458.2
1220,455.4
1230,449.2
1240,453
1250,444.9
1260,438.6
1270,444.2
1280,436.5
1290,437.2
1300,444.1
1310,442.5
1320,438.6
1330,440.5
1340,450.1
1350,467.2
1360,504.8
1370,471.6
1380,438
1390,439.7
1400,443.6
1410,445.4
1420,438.7
1430,442.2
1440,447.3
1450,451.3
1460,438.8
1470,438.8
1480,442.8
1490,447.9
1500,439.5
1510,444.4
1520,451
1530,450.3
1540,445.8
1550,452.2
1560,460.3
1570,453.8
1580,449.8
1590,448.4
1600,440.6
1610,438.9
1620,440.5
1630,447.7
1640,442.9
1650,441
1660,446.5
1670,441.3
1680,436.2
1690,448.3
1700,440.3
1710,440.2
1720,438.6
1730,442
1740,436.3
1750,441.2
1760,464.1
1770,455.1
1780,453.9
1790,456
1800,447.8
1810,467.4
1820,443.3
1830,441.1
1840,441
1850,439.5
1860,433.4
1870,436.1
1880,437.8
1890,447.9
1900,441.9
1910,440.5
1920,445.7
1930,445.5
1940,441.4
1950,451.9
1960,447.4
1970,444.3
1980,442.7
1990,444.2
2000,439.7
2010,441.1
2020,439.6
2030,394.8
2040,396.9
2050,399.2
2060,399.5
2070,400
2080,397.3
2090,397.3
2100,399.9
2110,402.1
2120,402.2
2130,400
2140,398.4
2150,400.5
2160,399.1
2170,392.8
2180,397
2190,398.3
