MDTU,plaq,Re(det),Im(det),link
1,1.03536,1.09974,0.248002,0.112862
2,1.03536,1.09974,0.248002,0.112862
3,1.03536,1.09974,0.248002,0.112862
4,1.03536,1.09974,0.248002,0.112862
5,1.03536,1.09974,0.248002,0.112862
6,1.03536,1.09974,0.248002,0.112862
7,1.03536,1.09974,0.248002,0.112862
8,1.03536,1.09974,0.248002,0.112862
9,1.03536,1.09974,0.248002,0.112862
10,1.03536,1.09974,0.248002,0.112862
11,1.03536,1.09974,0.248002,0.112862
12,1.03536,1.09974,0.248002,0.112862
13,1.03536,1.09974,0.248002,0.112862
14,1.03536,1.09974,0.248002,0.112862
15,1.03536,1.09974,0.248002,0.112862
16,1.03536,1.09974,0.248002,0.112862
17,1.03536,1.09974,0.248002,0.112862
18,1.03536,1.09974,0.248002,0.112862
19,1.03536,1.09974,0.248002,0.112862
20,1.03536,1.09974,0.248002,0.112862
21,1.29123,4.57261,1.03431,0.131927
22,1.21599,3.87947,0.889227,0.124551
23,1.26582,4.20132,0.955586,0.129867
24,1.24026,4.16731,0.960832,0.126856
25,1.1961,3.91456,0.903996,0.122172
26,1.1961,3.91456,0.903996,0.122172
27,1.18536,3.72777,0.869368,0.121262
28,1.18968,3.62804,0.844768,0.122063
29,1.13842,3.21813,0.761071,0.117197
30,1.1816,3.44046,0.790786,0.121846
31,1.18035,3.31594,0.7718,0.121911
32,1.14399,3.16996,0.748836,0.118034
33,1.14428,3.24251,0.761109,0.117812
34,1.12466,3.04339,0.712154,0.116137
35,1.07244,2.80557,0.6734,0.11067
36,1.06555,2.84693,0.679939,0.109751
37,1.03786,2.66788,0.654557,0.107093
38,1.02662,2.6537,0.658294,0.105753
39,1.01805,2.57437,0.632554,0.104939
40,0.944024,2.47105,0.632081,0.0965586
41,0.909843,2.30022,0.586298,0.0931169
42,0.919628,2.35671,0.603945,0.0940146
43,0.927546,2.26249,0.569409,0.0951412
44,0.952822,2.2107,0.564692,0.098532
45,0.952822,2.2107,0.564692,0.098532
46,0.880136,2.02908,0.533552,0.0905638
47,0.880136,2.02908,0.533552,0.0905638
48,0.85313,1.95688,0.518615,0.0877674
49,0.918422,2.05275,0.531451,0.0952306
50,0.925756,2.00867,0.514108,0.0960594
51,0.998037,2.23207,0.552671,0.103741
52,0.937567,1.98707,0.500979,0.0976548
53,0.92044,2.00706,0.510318,0.095183
54,0.933498,1.9804,0.501591,0.0968599
55,0.933498,1.9804,0.501591,0.0968599
56,0.952907,2.05814,0.513786,0.0988793
57,0.952907,2.05814,0.513786,0.0988793
58,0.940488,1.96089,0.497535,0.0977651
59,0.91169,1.81676,0.467669,0.0951368
60,0.926594,1.89391,0.479378,0.096417
61,0.915702,1.79859,0.462761,0.0957295
62,0.936273,1.88138,0.483231,0.0979664
63,0.923741,1.79963,0.460093,0.0968925
64,0.936751,1.82306,0.473439,0.0985162
65,0.91449,1.77322,0.455299,0.0958817
66,0.897501,1.78159,0.459472,0.0937549
67,0.945126,1.87127,0.474535,0.0989272
68,0.941806,1.90713,0.484059,0.0980738
69,0.941806,1.90713,0.484059,0.0980738
70,0.943156,1.84547,0.470371,0.0985822
71,0.941528,1.78516,0.454784,0.0988976
72,0.981352,1.86439,0.469641,0.103469
73,0.981352,1.86439,0.469641,0.103469
74,0.945678,1.75797,0.444385,0.0991471
75,1.0183,1.89997,0.463075,0.107374
76,1.00262,1.83347,0.447092,0.105599
77,0.966481,1.75669,0.4385,0.10141
78,0.913596,1.52894,0.391285,0.0962611
79,0.913596,1.52894,0.391285,0.0962611
80,0.928902,1.64778,0.419402,0.0974694
81,0.919378,1.52292,0.391153,0.0968526
82,0.94122,1.47951,0.371982,0.0999607
83,0.921765,1.4368,0.366936,0.0976764
84,0.896644,1.41658,0.361318,0.094534
85,0.89621,1.48474,0.382482,0.0942274
86,0.884784,1.39676,0.366911,0.0933595
87,0.834265,1.29211,0.344221,0.0876808
88,0.864198,1.30039,0.343791,0.0915379
89,0.869422,1.33309,0.347956,0.0921152
90,0.888692,1.36829,0.351952,0.0939997
91,0.888692,1.36829,0.351952,0.0939997
92,0.888692,1.36829,0.351952,0.0939997
93,0.888692,1.36829,0.351952,0.0939997
94,0.853208,1.30394,0.345347,0.0900709
95,0.852917,1.30846,0.346966,0.0900551
96,0.86359,1.31823,0.344908,0.0915966
97,0.948062,1.5216,0.380641,0.100323
98,0.979649,1.56707,0.389988,0.104227
99,0.946481,1.47963,0.372249,0.100451
100,0.969919,1.54816,0.385671,0.103483
101,0.969919,1.54816,0.385671,0.103483
102,0.97733,1.52898,0.373003,0.103989
103,0.949357,1.42371,0.356751,0.101336
104,0.953404,1.46487,0.369401,0.101426
105,0.953404,1.46487,0.369401,0.101426
106,0.953404,1.46487,0.369401,0.101426
107,0.925664,1.40426,0.362339,0.0980545
108,0.932754,1.36952,0.349868,0.0993152
109,0.907286,1.33754,0.348488,0.0966666
110,0.916449,1.31908,0.340675,0.0972694
111,0.870612,1.18803,0.311982,0.0926909
112,0.870612,1.18803,0.311982,0.0926909
113,0.872811,1.19677,0.309457,0.0925791
114,0.872811,1.19677,0.309457,0.0925791
115,0.813132,1.11826,0.29763,0.0861527
116,0.807587,1.10142,0.299129,0.0854179
117,0.821074,1.12272,0.303968,0.0872293
118,0.825371,1.09923,0.291744,0.0879564
119,0.809013,1.04967,0.284125,0.0865868
120,0.795939,1.08524,0.294607,0.0844903
121,0.830389,1.12479,0.298043,0.0882981
122,0.830389,1.12479,0.298043,0.0882981
123,0.859757,1.18981,0.312489,0.0914285
124,0.868566,1.15699,0.302906,0.0928924
125,0.868566,1.15699,0.302906,0.0928924
126,0.850145,1.18904,0.312961,0.0906041
127,0.860564,1.12236,0.297918,0.0924261
128,0.843959,1.02143,0.272383,0.0912094
129,0.852699,1.0373,0.27609,0.0919812
130,0.883859,1.08111,0.277349,0.0951232
131,0.879649,1.08253,0.278188,0.0945562
132,0.923393,1.15647,0.291275,0.0993741
133,0.907338,1.12578,0.287822,0.097686
134,0.884938,1.08256,0.279286,0.0954258
135,0.899076,1.11031,0.284684,0.096609
136,0.866575,1.02428,0.266809,0.0930746
137,0.892152,1.06358,0.273997,0.0957906
138,0.892152,1.06358,0.273997,0.0957906
139,0.927854,1.14279,0.283173,0.0994359
140,0.927854,1.14279,0.283173,0.0994359
141,0.917153,1.14739,0.283057,0.0977037
142,0.940128,1.18045,0.291371,0.100493
143,0.951992,1.16898,0.290518,0.102102
144,0.922331,1.17317,0.288962,0.0980216
145,0.903213,1.09591,0.276408,0.0963738
146,0.914712,1.1592,0.286234,0.0971935
147,0.949571,1.22533,0.292491,0.100655
148,0.925515,1.15294,0.284206,0.0985087
149,0.925515,1.15294,0.284206,0.0985087
150,0.925515,1.15294,0.284206,0.0985087
151,0.928039,1.12479,0.273212,0.0990465
152,0.929737,1.1017,0.273434,0.100035
153,0.929737,1.1017,0.273434,0.100035
154,0.899689,1.04946,0.264737,0.0965676
155,0.899689,1.04946,0.264737,0.0965676
156,0.892414,1.02795,0.2594,0.0962203
157,0.892414,1.02795,0.2594,0.0962203
158,0.892414,1.02795,0.2594,0.0962203
159,0.892414,1.02795,0.2594,0.0962203
160,0.898179,1.04359,0.266391,0.0969232
161,0.86619,0.950937,0.245777,0.0936026
162,0.860519,0.947901,0.24791,0.0932885
163,0.860519,0.947901,0.24791,0.0932885
164,0.879863,1.00302,0.257682,0.0948318
165,0.915904,1.03103,0.263124,0.0989426
166,0.910358,1.07402,0.272148,0.0974664
167,0.914999,1.07629,0.266923,0.0979181
168,0.928741,1.11321,0.273419,0.0993721
169,0.928741,1.11321,0.273419,0.0993721
170,0.928741,1.11321,0.273419,0.0993721
171,0.929453,1.10277,0.271003,0.0999369
172,0.941993,1.10787,0.27254,0.101182
173,0.923235,1.02303,0.257583,0.0998004
