MDTU,S_F
1,1.21482e-05
2,1.21482e-05
3,1.21482e-05
4,1.21482e-05
5,1.21482e-05
6,1.21482e-05
7,1.21482e-05
8,1.21482e-05
9,1.21482e-05
10,1.21482e-05
11,1.21482e-05
12,1.21482e-05
13,1.21482e-05
14,1.21482e-05
15,1.21482e-05
16,1.21482e-05
17,1.21482e-05
18,1.21482e-05
19,1.21482e-05
20,1.21482e-05
21,1.20275e-05
22,1.20757e-05
23,1.23142e-05
24,1.20617e-05
25,1.20223e-05
26,1.20223e-05
27,1.20325e-05
28,1.21935e-05
29,1.22229e-05
30,1.23005e-05
31,1.21584e-05
32,1.23919e-05
33,1.23891e-05
34,1.24808e-05
35,1.22582e-05
36,1.21761e-05
37,1.22015e-05
38,1.22137e-05
39,1.20923e-05
40,1.22072e-05
41,1.22004e-05
42,1.2319e-05
43,1.23447e-05
44,1.25788e-05
45,1.25788e-05
46,1.24001e-05
47,1.24001e-05
48,1.21758e-05
49,1.2398e-05
50,1.21454e-05
51,1.23083e-05
52,1.22849e-05
53,1.2167e-05
54,1.20103e-05
55,1.20103e-05
56,1.23258e-05
57,1.23258e-05
58,1.23346e-05
59,1.23141e-05
60,1.22615e-05
61,1.23828e-05
62,1.25253e-05
63,1.27227e-05
64,1.26556e-05
65,1.27319e-05
66,1.24063e-05
67,1.23549e-05
68,1.2539e-05
69,1.2539e-05
70,1.26915e-05
71,1.2709e-05
72,1.28665e-05
73,1.28665e-05
74,1.27435e-05
75,1.26629e-05
76,1.27651e-05
77,1.24851e-05
78,1.24752e-05
79,1.24752e-05
80,1.24476e-05
81,1.26187e-05
82,1.26332e-05
83,1.2687e-05
84,1.23628e-05
85,1.25571e-05
86,1.26294e-05
87,1.24834e-05
88,1.26432e-05
89,1.26443e-05
90,1.26554e-05
91,1.26554e-05
92,1.26554e-05
93,1.26554e-05
94,1.2447e-05
95,1.26146e-05
96,1.2802e-05
97,1.2761e-05
98,1.29565e-05
99,1.3205e-05
100,1.30117e-05
101,1.30117e-05
102,1.32152e-05
103,1.34306e-05
104,1.31471e-05
105,1.31471e-05
106,1.31471e-05
107,1.31239e-05
108,1.31519e-05
109,1.30298e-05
110,1.32611e-05
111,1.31635e-05
112,1.31635e-05
113,1.27756e-05
114,1.27756e-05
115,1.28798e-05
116,1.29916e-05
117,1.29193e-05
118,1.29623e-05
119,1.30075e-05
120,1.29418e-05
121,1.30539e-05
122,1.30539e-05
123,1.30376e-05
124,1.29801e-05
125,1.29801e-05
126,1.27392e-05
127,1.29986e-05
128,1.31255e-05
129,1.30196e-05
130,1.27426e-05
131,1.31053e-05
132,1.31761e-05
133,1.31605e-05
134,1.31114e-05
135,1.28632e-05
136,1.29992e-05
137,1.29685e-05
138,1.29685e-05
139,1.27658e-05
140,1.27658e-05
141,1.28472e-05
142,1.27694e-05
143,1.27942e-05
144,1.27177e-05
145,1.29941e-05
146,1.28265e-05
147,1.28345e-05
148,1.28327e-05
149,1.28327e-05
150,1.28327e-05
151,1.2803e-05
152,1.29004e-05
153,1.29004e-05
154,1.28044e-05
155,1.28044e-05
156,1.30137e-05
157,1.30137e-05
158,1.30137e-05
159,1.30137e-05
160,1.31584e-05
161,1.32901e-05
162,1.3129e-05
163,1.3129e-05
164,1.29276e-05
165,1.30933e-05
166,1.2985e-05
167,1.29125e-05
168,1.30319e-05
169,1.30319e-05
170,1.30319e-05
171,1.31797e-05
172,1.32071e-05
173,1.30831e-05
174,1.32509e-05
175,1.33106e-05
176,1.33213e-05
177,1.33663e-05
178,1.32808e-05
179,1.31351e-05
180,1.31351e-05
181,1.31351e-05
182,1.32214e-05
183,1.31712e-05
184,1.31712e-05
185,1.30997e-05
186,1.30326e-05
187,1.32772e-05
188,1.30639e-05
189,1.31211e-05
190,1.30935e-05
191,1.31784e-05
192,1.34025e-05
193,1.34025e-05
194,1.32672e-05
195,1.32797e-05
196,1.31737e-05
197,1.30353e-05
198,1.33214e-05
199,1.33648e-05
200,1.3695e-05
201,1.35383e-05
202,1.35442e-05
203,1.34155e-05
204,1.32055e-05
205,1.31354e-05
206,1.33014e-05
