MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.993967,0.25279,0.357933,0.00968459
2,0.993967,0.25279,0.357933,0.00968459
3,0.993967,0.25279,0.357933,0.00968459
4,0.993967,0.25279,0.357933,0.00968459
5,0.993967,0.25279,0.357933,0.00968459
6,0.993967,0.25279,0.357933,0.00968459
7,0.993967,0.25279,0.357933,0.00968459
8,0.993967,0.25279,0.357933,0.00968459
9,0.993967,0.25279,0.357933,0.00968459
10,0.993967,0.25279,0.357933,0.00968459
11,0.993967,0.25279,0.357933,0.00968459
12,0.993967,0.25279,0.357933,0.00968459
13,0.993967,0.25279,0.357933,0.00968459
14,0.993967,0.25279,0.357933,0.00968459
15,0.993967,0.25279,0.357933,0.00968459
16,0.993967,0.25279,0.357933,0.00968459
17,0.993967,0.25279,0.357933,0.00968459
18,0.993967,0.25279,0.357933,0.00968459
19,0.993967,0.25279,0.357933,0.00968459
20,0.993967,0.25279,0.357933,0.00968459
21,0.993971,0.232081,0.292703,0.00394621
22,0.994038,0.277713,0.301764,0.00314907
23,0.993934,0.280456,0.347292,0.00638772
24,0.994158,0.255531,0.316042,0.00342845
25,0.994207,0.270036,0.3258,0.00217009
26,0.994207,0.270036,0.3258,0.00217009
27,0.993992,0.31634,0.316225,0.00430456
28,0.993937,0.348344,0.326707,0.00366126
29,0.994127,0.355587,0.294926,0.00324183
30,0.994053,0.36905,0.38615,0.00532568
31,0.994164,0.342118,0.365835,0.0101854
32,0.993997,0.30396,0.34726,0.0103697
33,0.994041,0.25506,0.353407,0.00298705
34,0.99399,0.366422,0.410615,0.00408924
35,0.994104,0.351887,0.378548,0.0015847
36,0.994115,0.378201,0.388122,0.0034044
37,0.994102,0.380894,0.348655,0.00484034
38,0.994151,0.370567,0.353134,0.00417847
39,0.99416,0.362193,0.305707,0.00205951
40,0.994118,0.347959,0.292631,0.00533959
41,0.994153,0.338339,0.297839,0.00268918
42,0.994007,0.36617,0.348656,0.000905955
43,0.994046,0.394756,0.389973,0.00515068
44,0.994052,0.363534,0.387857,0.00433384
45,0.994052,0.363534,0.387857,0.00433384
46,0.99411,0.324984,0.3672,0.00997116
47,0.99411,0.324984,0.3672,0.00997116
48,0.994214,0.264757,0.335579,0.00805238
49,0.994009,0.3087,0.292004,0.00826693
50,0.994027,0.323733,0.316381,0.00617122
51,0.994,0.344435,0.355636,0.00515398
52,0.993971,0.347516,0.343826,0.00638084
53,0.994129,0.318977,0.308133,0.000869924
54,0.994201,0.36812,0.248725,0.00637707
55,0.994201,0.36812,0.248725,0.00637707
56,0.994053,0.404982,0.237438,0.00471979
57,0.994053,0.404982,0.237438,0.00471979
58,0.994125,0.372576,0.288757,0.00725363
59,0.993981,0.446219,0.286595,0.00761645
60,0.994055,0.402088,0.24699,0.00222298
61,0.993994,0.398583,0.217733,0.00311708
62,0.993903,0.401218,0.228033,0.005618
63,0.993678,0.407536,0.212469,0.00486744
64,0.993836,0.335574,0.221588,0.0037697
65,0.99379,0.354154,0.155209,0.00356308
66,0.994051,0.364749,0.186078,0.00365715
67,0.993989,0.3115,0.309247,0.00517439
68,0.993962,0.33782,0.273034,0.00212704
69,0.993962,0.33782,0.273034,0.00212704
70,0.993877,0.258625,0.265051,0.00772208
71,0.993919,0.349422,0.239852,0.00133036
72,0.993833,0.34792,0.211469,0.0065085
73,0.993833,0.34792,0.211469,0.0065085
74,0.993878,0.362327,0.181088,0.00476885
75,0.993949,0.406648,0.122449,0.0051344
76,0.993914,0.394566,0.148022,0.00447439
77,0.994032,0.439799,0.146765,0.00365614
78,0.993979,0.428508,0.108823,0.00227601
79,0.993979,0.428508,0.108823,0.00227601
80,0.994034,0.409718,0.151864,0.00379093
81,0.993909,0.433971,0.116409,0.00442671
82,0.993878,0.424957,0.0681195,0.00608366
83,0.993832,0.38406,0.0478385,0.00275112
84,0.994032,0.417256,0.0982772,0.00558677
85,0.993867,0.502336,0.139249,0.00755577
86,0.99382,0.468293,0.144692,0.00724102
87,0.993938,0.450326,0.137698,0.00262771
88,0.993885,0.494667,0.152855,0.00308835
89,0.993861,0.48334,0.174563,0.00680516
90,0.993752,0.44715,0.220147,0.00820907
91,0.993752,0.44715,0.220147,0.00820907
92,0.993752,0.44715,0.220147,0.00820907
93,0.993752,0.44715,0.220147,0.00820907
94,0.993873,0.531352,0.184163,0.00376321
95,0.993854,0.4586,0.155771,0.00482174
96,0.99366,0.464361,0.156409,0.00708958
97,0.993733,0.4201,0.142427,0.00205072
98,0.993812,0.38456,0.166328,0.00155907
99,0.993688,0.409797,0.220067,0.00387555
100,0.993762,0.43435,0.216505,0.00507692
101,0.993762,0.43435,0.216505,0.00507692
102,0.993763,0.403867,0.191748,0.00442505
103,0.993577,0.455564,0.237715,0.00787018
104,0.993746,0.477584,0.24117,0.00827225
105,0.993746,0.477584,0.24117,0.00827225
106,0.993746,0.477584,0.24117,0.00827225
107,0.993696,0.485183,0.255144,0.0028601
108,0.993637,0.456606,0.229629,0.00799172
109,0.993752,0.449983,0.195176,0.00390945
110,0.993829,0.510384,0.19816,0.0032014
111,0.993689,0.524085,0.170795,0.00516021
112,0.993689,0.524085,0.170795,0.00516021
113,0.993896,0.550205,0.144498,0.00584215
114,0.993896,0.550205,0.144498,0.00584215
115,0.993792,0.519694,0.117512,0.00678386
116,0.993693,0.468881,0.159987,0.00318597
117,0.993732,0.434836,0.14822,0.00460389
118,0.993766,0.394595,0.184445,0.00322541
119,0.993734,0.373103,0.277738,0.00528822
120,0.993762,0.410617,0.246595,0.00454057
121,0.993683,0.413422,0.273376,0.0026648
122,0.993683,0.413422,0.273376,0.0026648
123,0.993851,0.335829,0.261563,0.00602301
124,0.993747,0.353287,0.274556,0.00795301
125,0.993747,0.353287,0.274556,0.00795301
126,0.993779,0.411174,0.284869,0.00309656
127,0.993664,0.415739,0.281342,0.00665283
128,0.993617,0.388395,0.196572,0.00545036
129,0.993687,0.378006,0.148372,0.00555782
130,0.993832,0.414011,0.179868,0.00625435
131,0.993633,0.434946,0.110572,0.00575031
132,0.99358,0.407991,0.219427,0.00796292
133,0.993569,0.35015,0.18748,0.00715007
134,0.993593,0.416988,0.16028,0.00213833
135,0.993677,0.342252,0.117513,0.00119181
136,0.993636,0.361927,0.144581,0.0049543
137,0.993703,0.342435,0.19795,0.00678145
138,0.993703,0.342435,0.19795,0.00678145
139,0.993734,0.26936,0.16002,0.00235023
140,0.993734,0.26936,0.16002,0.00235023
141,0.993786,0.314007,0.117153,0.00236333
142,0.993712,0.300499,0.11661,0.00599687
143,0.99375,0.350237,0.0849359,0.00624671
144,0.993764,0.319036,0.166559,0.00525167
145,0.993578,0.360045,0.184918,0.00494212
146,0.993765,0.401851,0.12002,0.0017714
147,0.993743,0.385891,0.151981,0.00109715
148,0.993752,0.35005,0.124728,0.00210376
149,0.993752,0.35005,0.124728,0.00210376
150,0.993752,0.35005,0.124728,0.00210376
151,0.99383,0.390437,0.190564,0.00334162
152,0.993736,0.351556,0.242703,0.00671165
153,0.993736,0.351556,0.242703,0.00671165
154,0.993786,0.309936,0.242803,0.00779942
155,0.993786,0.309936,0.242803,0.00779942
156,0.993595,0.35749,0.278042,0.00520208
157,0.993595,0.35749,0.278042,0.00520208
158,0.993595,0.35749,0.278042,0.00520208
159,0.993595,0.35749,0.278042,0.00520208
160,0.993468,0.32252,0.281806,0.0021062
161,0.993486,0.281493,0.377613,0.00619227
162,0.993471,0.224146,0.361899,0.00149765
163,0.993471,0.224146,0.361899,0.00149765
164,0.993631,0.229915,0.426314,0.000745337
165,0.993557,0.163213,0.441011,0.00786895
166,0.993585,0.229787,0.358506,0.00877907
167,0.993673,0.191145,0.377968,0.00347464
168,0.993631,0.132343,0.368169,0.00305424
169,0.993631,0.132343,0.368169,0.00305424
170,0.993631,0.132343,0.368169,0.00305424
171,0.993545,0.152228,0.316744,0.00669832
172,0.993549,0.214939,0.323447,0.00596194
173,0.993581,0.149131,0.335151,0.00311201
174,0.993421,0.0732415,0.294568,0.00298945
175,0.993462,0.135233,0.301129,0.00505977
176,0.993424,0.204642,0.34658,0.00409983
177,0.993374,0.190251,0.356685,0.0030629
178,0.99343,0.272494,0.375277,0.00179974
179,0.993526,0.252799,0.391801,0.0034361
180,0.993526,0.252799,0.391801,0.0034361
181,0.993526,0.252799,0.391801,0.0034361
182,0.993469,0.26799,0.316957,0.000617611
183,0.993505,0.224791,0.381239,0.0081615
184,0.993505,0.224791,0.381239,0.0081615
185,0.993567,0.192024,0.302599,0.00307668
186,0.993589,0.178499,0.282886,0.00476691
187,0.993477,0.178314,0.239035,0.00230886
188,0.993672,0.188165,0.235766,0.00528524
189,0.993703,0.245753,0.253806,0.00242762
190,0.993661,0.301922,0.308031,0.00242553
191,0.99362,0.207547,0.233322,0.00242689
192,0.993474,0.246751,0.306777,0.00688141
193,0.993474,0.246751,0.306777,0.00688141
194,0.993568,0.315336,0.278609,0.00154401
195,0.993519,0.279971,0.186926,0.00367515
196,0.993586,0.281563,0.160777,0.00450841
197,0.99364,0.252632,0.180757,0.0039041
198,0.993558,0.300141,0.0998627,0.00819998
199,0.993477,0.300301,0.109501,0.00173002
