ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993966,-0.00121609,null,null,null
0.0192609,null,0.252055,null,null
0.328174,null,null,0.142891,null
0.00390118,null,null,null,0.00886409
0.993956,-0.00547256,null,null,null
-0.0148979,null,0.231602,null,null
0.25259,null,null,0.147896,null
-0.00281151,null,null,null,0.00276911
0.994023,-0.0054851,null,null,null
-0.0441169,null,0.274186,null,null
0.28732,null,null,0.092243,null
0.00266797,null,null,null,-0.00167289
0.993923,-0.00484944,null,null,null
-0.0212859,null,0.279647,null,null
0.328524,null,null,0.112624,null
0.00227969,null,null,null,0.00596707
0.994129,-0.0076004,null,null,null
0.0188919,null,0.254831,null,null
0.279238,null,null,0.148016,null
0.00342415,null,null,null,0.00017171
0.994205,0.0020433,null,null,null
0.0761269,null,0.259084,null,null
0.297786,null,null,0.13217,null
0.00157073,null,null,null,-0.00149736
0.994205,0.0020433,null,null,null
0.0761269,null,0.259084,null,null
0.297786,null,null,0.13217,null
0.00157073,null,null,null,-0.00149736
0.993991,0.000833066,null,null,null
0.0901459,null,0.303224,null,null
0.290712,null,null,0.124438,null
0.0042529,null,null,null,-0.000664892
0.99393,0.00360266,null,null,null
0.124072,null,0.325499,null,null
0.304385,null,null,0.118689,null
0.00222669,null,null,null,0.00290631
0.99406,0.0115778,null,null,null
0.156298,null,0.319395,null,null
0.277781,null,null,0.0990911,null
0.00148519,null,null,null,0.00288161
0.993871,0.0190299,null,null,null
0.121866,null,0.348349,null,null
0.363585,null,null,0.130069,null
0.00189109,null,null,null,0.00497863
0.993984,0.0189129,null,null,null
0.115903,null,0.321887,null,null
0.32917,null,null,0.159631,null
-0.00169135,null,null,null,0.010044
0.993823,0.0186074,null,null,null
