MDTU,plaq_ss,plaq_st
1,0.877073,1.12752
2,0.877073,1.12752
3,0.877073,1.12752
4,0.877073,1.12752
5,0.877073,1.12752
6,0.877073,1.12752
7,0.877073,1.12752
8,0.877073,1.12752
9,0.877073,1.12752
10,0.877073,1.12752
11,0.877073,1.12752
12,0.877073,1.12752
13,0.877073,1.12752
14,0.877073,1.12752
15,0.877073,1.12752
16,0.877073,1.12752
17,0.877073,1.12752
18,0.877073,1.12752
19,0.877073,1.12752
20,0.877073,1.12752
21,1.02435,1.34245
22,1.01962,1.31913
23,1.01739,1.32917
24,1.02406,1.32951
25,1.02679,1.32084
26,1.02679,1.32084
27,1.02248,1.31473
28,1.0159,1.3094
29,1.01173,1.29155
30,1.00819,1.29824
31,1.00332,1.29373
32,1.0064,1.28447
33,1.01015,1.28863
34,1.00519,1.27883
35,1.00905,1.27058
36,1.01408,1.27401
37,1.01277,1.26713
38,1.01561,1.26706
39,1.0138,1.26327
40,1.03176,1.26192
41,1.03117,1.25287
42,1.03211,1.25586
43,1.02305,1.24882
44,1.01006,1.24198
45,1.01006,1.24198
46,1.02166,1.23499
47,1.02166,1.23499
48,1.02455,1.23109
49,1.00889,1.23134
50,1.00316,1.22853
51,0.996317,1.2401
52,0.997481,1.22445
53,1.00596,1.22911
54,0.999277,1.22488
55,0.999277,1.22488
56,0.998482,1.22861
57,0.998482,1.22861
58,0.994641,1.22234
59,0.992673,1.21448
60,0.99403,1.21738
61,0.988966,1.21074
62,0.989293,1.21722
63,0.984735,1.20775
64,0.984135,1.21227
65,0.986318,1.20754
66,0.992832,1.20996
67,0.986006,1.21639
68,0.990417,1.21928
69,0.990417,1.21928
70,0.984976,1.21447
71,0.980365,1.21108
72,0.97291,1.21358
73,0.97291,1.21358
74,0.976956,1.20815
75,0.965553,1.21599
76,0.96574,1.21203
77,0.971063,1.20735
78,0.965897,1.18865
79,0.965897,1.18865
80,0.972891,1.19934
81,0.96421,1.18753
82,0.9517,1.18209
83,0.954105,1.17865
84,0.959996,1.17732
85,0.967826,1.18477
86,0.962163,1.17635
87,0.967962,1.16787
88,0.957195,1.16633
89,0.958956,1.1695
90,0.956834,1.17189
91,0.956834,1.17189
92,0.956834,1.17189
93,0.956834,1.17189
94,0.961294,1.16631
95,0.9622,1.16741
96,0.958023,1.1657
97,0.953512,1.18374
98,0.947106,1.18623
99,0.949914,1.18086
100,0.947631,1.18388
101,0.947631,1.18388
102,0.943511,1.18076
103,0.941874,1.17171
104,0.945266,1.17726
105,0.945266,1.17726
106,0.945266,1.17726
107,0.949976,1.1738
108,0.94204,1.16786
109,0.946507,1.1664
110,0.942707,1.16304
111,0.941177,1.1493
112,0.941177,1.1493
113,0.941801,1.14979
114,0.941801,1.14979
115,0.951938,1.14307
116,0.95259,1.14248
117,0.949153,1.14527
118,0.9452,1.14316
119,0.94396,1.1373
120,0.952335,1.14056
121,0.94669,1.14587
122,0.94669,1.14587
123,0.945114,1.15226
124,0.938736,1.1491
125,0.938736,1.1491
126,0.948498,1.15267
127,0.936129,1.1455
128,0.926479,1.12997
129,0.926974,1.13386
130,0.922848,1.1367
131,0.925115,1.13856
132,0.921171,1.14594
133,0.922085,1.14271
134,0.922901,1.13811
135,0.922901,1.14104
136,0.922358,1.13158
137,0.919491,1.13544
138,0.919491,1.13544
139,0.9181,1.14175
140,0.9181,1.14175
141,0.92335,1.14302
142,0.918957,1.1448
143,0.91454,1.14387
144,0.924465,1.14474
145,0.92077,1.1369
146,0.925053,1.14216
147,0.922372,1.14738
148,0.921249,1.14215
149,0.921249,1.14215
150,0.921249,1.14215
151,0.916408,1.13795
152,0.911388,1.1346
153,0.911388,1.1346
154,0.915063,1.13174
155,0.915063,1.13174
156,0.91322,1.12865
157,0.91322,1.12865
158,0.91322,1.12865
159,0.91322,1.12865
160,0.913186,1.1303
161,0.910517,1.11924
162,0.911424,1.12061
163,0.911424,1.12061
164,0.913857,1.12677
165,0.907702,1.12966
166,0.915835,1.13455
167,0.914591,1.13363
168,0.914549,1.13683
169,0.914549,1.13683
170,0.914549,1.13683
171,0.912125,1.13649
172,0.908533,1.13533
173,0.902929,1.12579
174,0.899088,1.12831
175,0.897524,1.12444
176,0.902878,1.13275
177,0.900544,1.13572
178,0.912349,1.12782
179,0.907024,1.12865
180,0.907024,1.12865
181,0.907024,1.12865
182,0.904081,1.12711
183,0.907837,1.12566
184,0.907837,1.12566
185,0.909004,1.12423
186,0.905789,1.13186
187,0.911288,1.12716
188,0.918181,1.12395
189,0.917946,1.12341
190,0.914614,1.11749
191,0.912385,1.11915
192,0.907227,1.11222
193,0.907227,1.11222
194,0.910074,1.10988
195,0.90629,1.10677
196,0.909068,1.11125
197,0.91362,1.11902
198,0.910421,1.11628
199,0.900557,1.12317
200,0.894197,1.12368
201,0.895337,1.11446
202,0.897516,1.12039
203,0.894579,1.12098
204,0.905561,1.1189
205,0.906188,1.12767
206,0.898487,1.12305
207,0.89925,1.12836
208,0.901477,1.11758
209,0.906951,1.12754
210,0.913469,1.12371
211,0.913469,1.12371
212,0.906825,1.1203
213,0.907761,1.12785
214,0.902015,1.12984
215,0.906702,1.1278
216,0.909281,1.13174
217,0.909281,1.13174
218,0.90178,1.12286
219,0.898629,1.12833
220,0.89949,1.12815
221,0.90165,1.13483
222,0.896212,1.12571
223,0.906306,1.13185
224,0.905116,1.13025
225,0.911839,1.12123
226,0.913941,1.12246
227,0.909027,1.1203
228,0.909943,1.13121
229,0.904213,1.12906
230,0.904213,1.12906
231,0.909455,1.1334
232,0.909427,1.1212
233,0.923573,1.12691
234,0.920988,1.12782
235,0.922993,1.13402
236,0.922993,1.13402
237,0.922147,1.1308
238,0.925488,1.13069
239,0.924413,1.13671
240,0.924364,1.14243
241,0.919716,1.13196
242,0.918758,1.13086
243,0.913986,1.13862
244,0.913986,1.13862
245,0.914953,1.1448
246,0.920267,1.13334
247,0.922998,1.13643
248,0.924557,1.12973
249,0.921748,1.12709
250,0.921748,1.12709
251,0.918732,1.12668
252,0.919527,1.12614
253,0.923758,1.12251
254,0.918431,1.13045
255,0.920529,1.13104
256,0.921541,1.12752
257,0.921541,1.12752
258,0.914478,1.12555
259,0.916684,1.12884
260,0.911477,1.12798
261,0.910112,1.12801
262,0.913763,1.12686
263,0.921917,1.12127
264,0.918307,1.12408
265,0.912411,1.12413
266,0.912411,1.12413
267,0.91363,1.13162
268,0.91363,1.13162
269,0.91363,1.13162
270,0.915413,1.12821
271,0.915956,1.12754
272,0.915991,1.13779
273,0.911858,1.13228
274,0.911858,1.13228
275,0.919,1.13343
276,0.912404,1.12588
277,0.916905,1.12625
278,0.916905,1.12625
279,0.919339,1.12955
280,0.919339,1.12955
281,0.915257,1.12116
282,0.914826,1.13151
283,0.90976,1.13318
284,0.906832,1.12768
285,0.909155,1.13225
286,0.909276,1.12321
287,0.909276,1.12321
288,0.916669,1.12394
289,0.907151,1.11993
290,0.910702,1.11848
291,0.904476,1.12623
292,0.898021,1.12487
293,0.8938,1.13117
294,0.900094,1.13564
295,0.891211,1.13506
296,0.892765,1.13129
297,0.895618,1.12699
298,0.891035,1.12202
299,0.890056,1.12304
300,0.886068,1.12549
301,0.883984,1.13041
302,0.890919,1.13134
303,0.898402,1.12859
304,0.890277,1.13235
305,0.895654,1.12654
306,0.898756,1.13264
307,0.906249,1.13765
308,0.908835,1.13627
309,0.918837,1.13864
310,0.916529,1.12797
311,0.918226,1.13574
312,0.914628,1.12286
313,0.905268,1.12342
314,0.909567,1.12008
315,0.901208,1.11344
316,0.900208,1.11212
317,0.900208,1.11212
318,0.902718,1.10342
319,0.898846,1.10539
320,0.895346,1.10068
321,0.897935,1.09922
322,0.895173,1.10872
323,0.896974,1.10895
324,0.896974,1.10895
325,0.89952,1.10361
326,0.89952,1.10361
327,0.89952,1.10361
328,0.902845,1.10994
329,0.902845,1.10994
330,0.902073,1.09814
331,0.897634,1.1036
332,0.899227,1.10069
333,0.899227,1.10069
334,0.892582,1.09554
335,0.894959,1.09888
336,0.902561,1.10267
337,0.907541,1.10462
338,0.906044,1.10386
339,0.911322,1.10762
340,0.910573,1.12504
341,0.901784,1.118
342,0.901152,1.11969
343,0.896622,1.11684
344,0.893129,1.11566
345,0.89789,1.1159
346,0.891155,1.12236
347,0.898109,1.11575
348,0.895736,1.11539
349,0.900086,1.11298
350,0.891068,1.10881
351,0.891068,1.10881
352,0.886137,1.10999
353,0.891684,1.12361
354,0.881745,1.11473
355,0.881745,1.11473
356,0.884701,1.12242
357,0.890738,1.11909
358,0.890948,1.12396
359,0.890067,1.11759
360,0.89038,1.12125
361,0.893331,1.13036
362,0.887064,1.13035
363,0.893384,1.13326
364,0.891144,1.13893
365,0.894214,1.1282
366,0.889539,1.12869
367,0.885985,1.11726
368,0.885985,1.11726
369,0.885985,1.11726
370,0.886412,1.11474
371,0.896527,1.12438
372,0.896527,1.12438
373,0.895353,1.11931
374,0.889316,1.11546
375,0.896804,1.11688
376,0.900279,1.12376
377,0.9005,1.11596
378,0.9005,1.11596
379,0.894212,1.11501
380,0.897096,1.11815
381,0.889595,1.11948
382,0.889059,1.12189
383,0.889059,1.12189
384,0.889649,1.12536
385,0.889649,1.12536
386,0.901762,1.12972
387,0.901762,1.12972
388,0.902236,1.1315
389,0.898219,1.12781
390,0.897923,1.13039
391,0.900439,1.12489
392,0.890892,1.12231
393,0.888349,1.12349
394,0.894676,1.11979
395,0.901062,1.13007
396,0.910425,1.12941
397,0.910425,1.12941
398,0.906345,1.12665
399,0.898351,1.12478
400,0.891019,1.11792
401,0.891019,1.11792
402,0.890046,1.12716
403,0.890046,1.12716
404,0.890046,1.12716
405,0.889243,1.11647
406,0.889243,1.11647
407,0.889243,1.11647
408,0.889264,1.10949
409,0.889264,1.10949
410,0.889264,1.10949
411,0.889264,1.10949
412,0.88124,1.11994
413,0.88101,1.11574
414,0.873142,1.11738
415,0.874706,1.1067
416,0.874706,1.1067
417,0.870885,1.10599
418,0.868495,1.10534
419,0.872392,1.11003
420,0.882468,1.10015
421,0.884177,1.10188
422,0.878436,1.09454
423,0.880655,1.09295
424,0.885266,1.09637
425,0.886934,1.10563
426,0.886934,1.10563
427,0.891923,1.09173
428,0.891923,1.09173
429,0.88104,1.09947
430,0.889387,1.10238
431,0.882193,1.10058
432,0.888515,1.10582
433,0.888515,1.10582
434,0.894458,1.10985
435,0.894117,1.11214
436,0.894117,1.11214
437,0.889854,1.11755
438,0.88465,1.10961
439,0.889249,1.11821
440,0.889249,1.11821
441,0.880765,1.11852
442,0.888543,1.11686
443,0.891657,1.12354
444,0.891657,1.12354
445,0.887842,1.12078
446,0.884202,1.12717
447,0.884202,1.12717
448,0.896537,1.13101
449,0.903006,1.13501
450,0.903006,1.13501
451,0.893796,1.12767
452,0.890294,1.12775
453,0.887244,1.12038
454,0.885042,1.11137
455,0.889295,1.11232
456,0.889295,1.11232
457,0.891516,1.11047
458,0.890404,1.11013
459,0.891373,1.11023
460,0.89405,1.11234
461,0.887234,1.10959
462,0.888387,1.10639
463,0.889639,1.10738
464,0.886076,1.10836
465,0.880541,1.10586
466,0.880541,1.10586
467,0.885985,1.11102
468,0.880415,1.10992
469,0.89056,1.10911
470,0.88811,1.10798
471,0.88811,1.10798
472,0.88811,1.10798
473,0.890338,1.10239
474,0.890338,1.10239
475,0.891934,1.10519
476,0.894091,1.10826
477,0.897186,1.11354
478,0.899608,1.12108
479,0.899608,1.12108
480,0.897442,1.11753
481,0.906909,1.12083
482,0.907398,1.11451
483,0.900716,1.11689
484,0.896007,1.12081
485,0.891333,1.12075
486,0.895528,1.1237
487,0.890987,1.1193
488,0.900598,1.12221
489,0.894774,1.11741
490,0.897976,1.11762
491,0.902066,1.12141
492,0.902066,1.12141
493,0.909848,1.11987
494,0.909848,1.11987
495,0.911437,1.12953
496,0.912026,1.1276
497,0.912985,1.1235
498,0.912985,1.1235
499,0.908336,1.11616
500,0.909477,1.11664
501,0.91181,1.12317
502,0.91181,1.12317
503,0.915647,1.12229
504,0.919858,1.12191
505,0.915127,1.11659
