t,walltime
10,359.5
20,358.1
30,359.3
40,359.9
50,362.1
60,365.2
70,357
80,354.5
90,352.5
100,341.3
110,339.3
120,342.3
130,343.5
140,344
150,348.1
160,346.3
170,350
180,349.1
190,347.7
200,349.2
210,361.2
220,372
230,370.7
240,369.5
250,367.5
260,368.5
270,358.1
280,361.1
290,366.3
300,360
310,358.1
320,366
330,372.8
340,373.2
350,372.9
360,370.9
370,370.9
380,374.3
390,372.8
400,366.6
410,364.8
420,363.8
430,362.1
440,360.2
450,363
460,362.9
470,362.1
480,361.5
490,362.2
500,359.6
510,359.3
520,361
530,367.2
540,361.7
550,369.9
560,369.9
570,368.1
580,369.3
590,370
600,375.6
610,371.6
620,376.9
630,371.8
640,373.5
650,371.9
660,372.2
670,372.5
680,373.1
690,373.2
700,373.4
710,369
720,370.2
730,366.6
740,367.9
750,364.3
760,366.2
770,364.3
780,363.8
790,366.5
800,365.9
810,370.4
820,370
830,369.2
840,368.7
850,372.2
860,370.5
870,368.1
880,369.8
890,372.2
900,367.2
910,367.2
920,370.5
930,370.9
940,371.2
950,374.9
960,376.7
970,379.6
980,372.6
990,374.5
1000,374.2
1010,369.5
1020,362.8
1030,358.8
1040,369.3
1050,371.5
1060,373
1070,369.8
1080,363.2
1090,363.9
1100,357.2
1110,356
1120,360.5
1130,362.1
1140,368.6
1150,367.8
1160,368.4
1170,361.3
1180,372.9
1190,373.8
1200,366.3
1210,343.5
1220,339
1230,347.5
1240,350.6
1250,346.9
1260,353.8
1270,348.2
1280,353.3
1290,352.6
1300,354.2
1310,352
1320,350.5
1330,350.7
1340,352.7
1350,351.8
1360,350
1370,348.4
1380,346.4
1390,346.7
1400,344.1
1410,366.6
1420,367.1
1430,368.2
1440,370.4
1450,367.2
1460,370.4
1470,370.8
1480,370.2
1490,373.6
1500,369.1
1510,368.1
1520,367.3
1530,366.3
1540,371.1
1550,371.2
1560,371.9
1570,370
1580,371.1
1590,373.3
1600,368.8
1610,374.5
1620,372.6
1630,374.4
1640,369.7
1650,370
1660,374
1670,371.9
1680,372.2
1690,371.5
1700,372.8
1710,372.8
1720,369.5
1730,372.3
1740,372.2
1750,374
1760,376.8
1770,369.6
1780,373.8
1790,374.8
1800,372.4
1810,360.9
1820,359.9
1830,355.8
1840,355.8
1850,359.1
1860,360.4
1870,360.6
1880,359.1
1890,358.9
1900,357.4
1910,358.9
1920,360.6
1930,361.2
1940,357.4
1950,357.3
1960,362.8
1970,361.7
1980,360.6
1990,357.5
2000,357
2010,353.3
2020,352.8
2030,355.5
2040,355.8
2050,357.1
2060,354.4
2070,353.3
2080,354.4
2090,352
2100,352.8
2110,355.7
2120,356.2
2130,355.8
2140,355.2
2150,354.7
2160,355.1
2170,357.6
2180,354.8
2190,353.5
2200,355.9
2210,372.1
2220,370.9
2230,368.9
2240,368
2250,366.6
2260,367.3
2270,366.6
2280,366
2290,368.1
2300,369.3
2310,370.5
2320,371.5
2330,371.3
2340,372.8
2350,370.1
2360,364.3
2370,359.7
2380,364.6
2390,369.7
2400,365.4
2410,338.2
2420,338.5
2430,338.7
2440,336.8
2450,337.5
2460,344.1
2470,342.8
2480,340.3
2490,343.3
2500,343.3
2510,338.8
2520,342.8
2530,340.7
2540,342.4
2550,341.8
2560,344.2
2570,339.5
2580,342.4
2590,343.3
2600,341.2
2610,381.5
2620,380.3
2630,381.1
2640,383.4
2650,380.7
2660,379.6
2670,379
2680,380.9
2690,383.5
2700,383.3
2710,381.9
2720,374.9
2730,374.2
2740,382.2
2750,382.5
2760,382.8
2770,381.2
2780,385
2790,384.8
2800,382.6
2810,381.9
2820,383.6
2830,384.8
2840,382.4
2850,383.2
2860,384.1
2870,383.9
