ReTr(L),ImTr(L)
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.829446,0.396002
0.845531,0.388284
0.839583,0.371354
0.841145,0.381078
0.844801,0.371974
0.853067,0.348378
0.853067,0.348378
0.859644,0.343122
0.850943,0.365208
0.848239,0.370539
0.845413,0.369251
0.84945,0.358709
0.85454,0.347776
0.85842,0.332724
0.866938,0.30593
0.870336,0.296436
0.877471,0.28094
0.874088,0.29014
0.863279,0.332204
0.860534,0.329475
0.835545,0.378561
0.831817,0.382576
0.844973,0.370945
0.848875,0.3601
0.844931,0.357349
0.844931,0.357349
0.837649,0.373375
0.837649,0.373375
0.847336,0.352287
0.848653,0.33835
0.863261,0.312352
0.864868,0.308567
0.864045,0.315674
0.853823,0.351025
0.848739,0.344639
0.848739,0.344639
0.837521,0.374497
0.837521,0.374497
0.825547,0.402792
0.811566,0.408535
0.830814,0.383539
0.825031,0.402058
0.822144,0.416473
0.81836,0.414303
0.791095,0.464934
0.783003,0.479574
0.778963,0.482861
0.787529,0.470449
0.773931,0.481571
0.773931,0.481571
0.77873,0.478139
0.774393,0.490567
0.787693,0.462008
0.787693,0.462008
0.812732,0.418212
0.800068,0.450461
0.776173,0.490557
0.794637,0.464529
0.796191,0.44245
0.796191,0.44245
0.822749,0.408056
0.805429,0.438953
0.814129,0.413246
0.822426,0.405282
0.822275,0.402288
0.818741,0.410439
0.811902,0.417541
0.826832,0.393076
0.812565,0.422139
0.824096,0.386825
0.827433,0.38505
0.827433,0.38505
0.827433,0.38505
0.827433,0.38505
0.837304,0.370146
0.84616,0.338926
0.84187,0.354469
0.843331,0.36021
0.844375,0.363671
0.84098,0.362175
0.843271,0.359905
0.843271,0.359905
0.8423,0.35994
0.838522,0.365014
0.838052,0.366125
0.838052,0.366125
0.838052,0.366125
0.832032,0.367755
0.836296,0.379399
0.8425,0.358199
0.850695,0.327867
0.847855,0.325224
0.847855,0.325224
0.85962,0.308654
0.85962,0.308654
0.853179,0.316758
0.874406,0.264746
0.859783,0.319398
0.851829,0.32215
0.857012,0.327264
0.860982,0.299864
0.867309,0.281724
0.867309,0.281724
0.864093,0.285571
0.85601,0.316091
0.85601,0.316091
0.852535,0.327211
0.832731,0.36556
0.836744,0.360154
0.840481,0.348712
0.845017,0.33697
0.847096,0.329399
0.854334,0.30893
0.868862,0.276056
0.860812,0.314333
0.865781,0.296907
0.866629,0.2746
0.864244,0.287123
0.864244,0.287123
0.86099,0.306785
0.86099,0.306785
0.864195,0.302215
0.867244,0.275128
0.872504,0.268751
0.885974,0.220995
0.878759,0.242244
0.871594,0.266785
0.886015,0.220334
0.875549,0.245963
0.875549,0.245963
0.875549,0.245963
0.872123,0.2548
0.878165,0.255114
0.878165,0.255114
0.873429,0.267331
0.873429,0.267331
0.884236,0.212863
0.884236,0.212863
0.884236,0.212863
0.884236,0.212863
0.879985,0.231276
0.875131,0.238556
0.88247,0.227194
0.88247,0.227194
0.875141,0.238746
0.873001,0.251689
0.87652,0.224641
0.872838,0.247536
0.873825,0.248938
0.873825,0.248938
0.873825,0.248938
0.886214,0.207124
0.880509,0.242331
0.892865,0.168884
0.89442,0.172481
0.89588,0.171538
0.895449,0.167653
0.895309,0.170696
0.896552,0.160661
0.900097,0.143901
0.900097,0.143901
0.900097,0.143901
0.905841,0.108255
0.904946,0.136716
0.904946,0.136716
0.899825,0.130174
0.905431,0.127964
0.898208,0.167445
0.909772,0.062576
0.912971,0.0399105
0.90577,0.071186
0.909743,0.0705843
0.9041,0.0874975
0.9041,0.0874975
0.912223,0.042301
0.908085,0.0390796
0.911376,0.0120964
0.91027,0.0466118
0.91003,0.0425631
0.908731,0.0976936
0.900175,0.142021
0.903517,0.125391
0.903985,0.126355
0.906787,0.116169
0.899831,0.150092
0.898648,0.154152
0.894764,0.16579
0.891359,0.179475
0.8877,0.17733
0.885615,0.202997
0.889803,0.18792
0.889803,0.18792
0.890006,0.182421
0.886081,0.213718
0.885029,0.220469
0.881945,0.222702
0.880968,0.247785
0.880968,0.247785
0.889345,0.205421
0.900986,0.151429
0.904872,0.12188
0.904334,0.121167
0.901484,0.123021
0.904821,0.116377
0.900281,0.107496
0.908277,0.106981
0.91434,0.0688776
0.90709,0.0324426
0.916731,0.0117179
0.905109,0.0441421
0.905109,0.0441421
0.912693,0.0253835
0.907173,0.0405496
0.902247,0.0785129
0.902665,0.105477
0.910385,0.117635
0.910385,0.117635
0.897165,0.131713
0.901021,0.122756
0.902948,0.10927
