MDTU,0,2,4,6,8,10
10,19.4225,19.4074,19.3954,19.3902,19.3882,19.3853
20,19.2045,19.189,19.1793,19.1627,19.1619,19.1549
30,18.9666,18.9448,18.9438,18.9394,18.934,18.9326
40,18.8908,18.8741,18.8681,18.8652,18.86,18.8578
50,18.7737,18.7552,18.743,18.735,18.7296,18.7171
60,18.6845,18.6669,18.6637,18.6578,18.6553,18.6508
70,18.685,18.6673,18.6631,18.6577,18.6551,18.6517
80,18.554,18.5303,18.5273,18.5232,18.5116,18.5081
90,18.6595,18.6559,18.6409,18.6379,18.6345,18.6325
100,18.4431,18.4229,18.4212,18.4186,18.4091,18.4061
110,18.5539,18.5365,18.5292,18.5183,18.5088,18.5022
120,18.5052,18.4866,18.4826,18.4749,18.4708,18.4656
130,18.3381,18.3251,18.3206,18.3148,18.3073,18.3043
140,18.2151,18.1945,18.1898,18.1862,18.1801,18.1748
150,18.2535,18.2356,18.2297,18.2244,18.209,18.2064
160,18.124,18.106,18.0977,18.0927,18.0859,18.0799
170,18.1978,18.18,18.171,18.1674,18.1577,18.1539
180,18.0468,18.0297,18.0218,18.0132,18.0065,17.9965
190,18.028,18.0064,18.001,17.9918,17.9896,17.9789
200,17.9017,17.8993,17.8817,17.8784,17.8766,17.8736
210,17.9801,17.9654,17.9605,17.9522,17.9494,17.9459
220,17.9056,17.8836,17.8809,17.8765,17.8744,17.8695
230,17.9065,17.8885,17.8807,17.8686,17.8601,17.8496
240,18.0158,18.0029,17.9965,17.9894,17.9833,17.9822
250,18.0837,18.0634,18.0517,18.0448,18.0397,18.0265
260,17.8065,17.7873,17.7822,17.7775,17.7725,17.7683
270,17.8385,17.8195,17.8122,17.7977,17.7896,17.7796
280,17.9792,17.9649,17.9498,17.9458,17.9407,17.934
290,17.8714,17.8516,17.8443,17.8374,17.8361,17.8338
300,17.8725,17.849,17.8427,17.8277,17.813,17.8058
310,17.7321,17.7183,17.7099,17.7046,17.6998,17.6978
320,17.6892,17.668,17.6644,17.6618,17.6504,17.6417
330,17.8773,17.8593,17.8539,17.8341,17.8172,17.808
340,17.6664,17.6504,17.6446,17.6418,17.6366,17.6344
350,17.7883,17.7715,17.763,17.7553,17.7507,17.7407
360,17.7466,17.7325,17.7249,17.7216,17.7199,17.7182
370,17.7018,17.68,17.6786,17.6629,17.6593,17.6563
380,17.7383,17.7239,17.7143,17.71,17.7087,17.7046
390,17.6986,17.6762,17.6731,17.6665,17.6629,17.6587
400,17.6975,17.6791,17.6726,17.663,17.6593,17.6539
410,17.7656,17.759,17.7427,17.7392,17.7369,17.7319
420,17.8455,17.8199,17.8133,17.8002,17.7882,17.7803
430,17.7928,17.7647,17.7614,17.7548,17.7515,17.7459
440,17.7165,17.71,17.6951,17.6904,17.688,17.6847
450,17.7208,17.7,17.6954,17.6931,17.6895,17.6862
460,17.7529,17.733,17.7259,17.7195,17.7116,17.7043
470,17.8502,17.8325,17.8261,17.8247,17.8212,17.8157
480,17.7029,17.6947,17.6831,17.6803,17.6786,17.6724
490,17.7637,17.7454,17.7393,17.7252,17.7202,17.7113
500,17.6472,17.6271,17.625,17.6217,17.6163,17.6094
510,17.7919,17.7698,17.7572,17.7398,17.7337,17.7129
520,17.7357,17.7161,17.7148,17.712,17.7028,17.7017
530,17.9933,17.9796,17.9745,17.9572,17.949,17.9436
540,17.7918,17.7712,17.768,17.7649,17.7605,17.7569
550,17.9161,17.8951,17.8838,17.8794,17.8733,17.866
560,17.9093,17.8872,17.8829,17.8766,17.873,17.8687
570,17.6386,17.6172,17.6122,17.6019,17.596,17.5944
580,17.8246,17.8003,17.7963,17.7795,17.7703,17.7631
590,17.8051,17.7858,17.7792,17.7569,17.7409,17.7282
600,17.6598,17.6404,17.6333,17.6246,17.6201,17.6096
610,17.7742,17.7635,17.7506,17.7463,17.7444,17.738
