MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.992537,0.211283,0.383373,0.00514081
2,0.992537,0.211283,0.383373,0.00514081
3,0.992537,0.211283,0.383373,0.00514081
4,0.992434,0.204361,0.347219,0.00402092
5,0.992405,0.194637,0.376338,0.00257344
6,0.992536,0.183857,0.385578,0.00396231
7,0.992543,0.209854,0.395788,0.00594692
8,0.992571,0.185432,0.445362,0.00382795
9,0.992558,0.149399,0.438321,0.0064845
10,0.992634,0.263323,0.444885,0.00525703
11,0.992534,0.213455,0.476047,0.00214234
12,0.992601,0.23032,0.504707,0.00871911
13,0.992484,0.23528,0.490465,0.00590452
14,0.992529,0.227084,0.511363,0.00238299
15,0.9925,0.215085,0.462401,0.00453708
16,0.992301,0.175386,0.512142,0.00384145
17,0.992269,0.184072,0.479998,0.00111214
18,0.992229,0.121526,0.508129,0.000422568
19,0.992143,0.114029,0.490866,0.00221112
20,0.992195,0.183796,0.507098,0.00484428
21,0.992279,0.150918,0.479277,0.00516643
22,0.992239,0.14807,0.496022,0.00271978
23,0.992337,0.102566,0.474527,0.00756853
24,0.992148,0.0347948,0.471051,0.00154156
25,0.992255,0.120286,0.446556,0.00638575
26,0.992306,0.14623,0.446257,0.00827171
27,0.992398,0.148937,0.441419,0.00228199
28,0.99231,0.143616,0.41315,0.0089427
29,0.992376,0.210315,0.395469,0.00427305
30,0.992352,0.200573,0.445975,0.00295136
31,0.992394,0.250889,0.438957,0.00454671
32,0.992411,0.267791,0.446236,0.00340424
33,0.992408,0.233678,0.417141,0.00294726
34,0.992399,0.265309,0.44523,0.00215398
35,0.992351,0.262393,0.449721,0.00563306
36,0.992364,0.212583,0.384513,0.00182442
37,0.992364,0.212583,0.384513,0.00182442
38,0.992364,0.212583,0.384513,0.00182442
39,0.99227,0.246198,0.430072,0.000912813
40,0.992371,0.207141,0.496814,0.00297327
41,0.992287,0.225261,0.436865,0.00156737
42,0.992383,0.272453,0.429721,0.00766713
43,0.992168,0.327819,0.438292,0.00544718
44,0.99204,0.354274,0.422031,0.00109868
45,0.992058,0.339272,0.421832,0.00804667
46,0.992058,0.339272,0.421832,0.00804667
47,0.992011,0.330651,0.461512,0.00171507
48,0.992084,0.368186,0.433266,0.00197515
49,0.992216,0.401837,0.350721,0.00342661
50,0.992239,0.373453,0.386469,0.00328674
51,0.992201,0.342204,0.428955,0.00472935
52,0.992159,0.363375,0.352494,0.00136614
53,0.992122,0.385134,0.347955,0.00497243
54,0.992167,0.377801,0.330233,0.00479886
55,0.992333,0.430647,0.331225,0.00510073
56,0.992199,0.418655,0.309581,0.00675449
57,0.992199,0.418655,0.309581,0.00675449
58,0.992326,0.44143,0.236621,0.00287785
59,0.992187,0.418705,0.25339,0.00303036
60,0.992169,0.425293,0.236294,0.00184852
61,0.992008,0.431808,0.240275,0.00288116
62,0.991993,0.393976,0.289986,0.00281727
63,0.991993,0.393976,0.289986,0.00281727
64,0.991993,0.393976,0.289986,0.00281727
65,0.991993,0.393976,0.289986,0.00281727
66,0.991993,0.393976,0.289986,0.00281727
67,0.992073,0.403345,0.301277,0.00332155
68,0.992073,0.403345,0.301277,0.00332155
69,0.99214,0.396595,0.24698,0.00600704
70,0.99207,0.402451,0.218172,0.00358844
71,0.99207,0.402451,0.218172,0.00358844
72,0.992138,0.388258,0.246315,0.00546382
73,0.99211,0.438023,0.194228,0.00609391
74,0.991964,0.436468,0.170929,0.00291531
75,0.991964,0.436468,0.170929,0.00291531
76,0.992008,0.374868,0.20279,0.00362054
77,0.992008,0.374868,0.20279,0.00362054
78,0.991926,0.393609,0.238045,0.00537911
79,0.992074,0.398946,0.209585,0.00284825
80,0.992074,0.398946,0.209585,0.00284825
81,0.992074,0.398946,0.209585,0.00284825
82,0.992104,0.39635,0.22901,0.00233635
83,0.992104,0.39635,0.22901,0.00233635
84,0.992155,0.288327,0.187274,0.00574524
85,0.992113,0.285825,0.225709,0.00267188
86,0.992113,0.285825,0.225709,0.00267188
87,0.99208,0.287304,0.28962,0.00248199
88,0.992071,0.317448,0.261194,0.00288911
89,0.992075,0.295231,0.237606,0.00236697
90,0.992133,0.305831,0.273522,0.00639464
91,0.992166,0.287956,0.302571,0.00516964
92,0.992225,0.359072,0.24075,0.00359034
93,0.992225,0.359072,0.24075,0.00359034
94,0.992225,0.359072,0.24075,0.00359034
95,0.992106,0.424512,0.312556,0.00686147
96,0.991922,0.380869,0.289698,0.00377118
97,0.991975,0.39683,0.327446,0.00560555
98,0.992024,0.380815,0.331516,0.0016717
99,0.992005,0.41538,0.329742,0.00332983
100,0.992051,0.44418,0.327441,0.001578
101,0.992052,0.426294,0.290215,0.00740191
102,0.992113,0.411282,0.317608,0.00670883
103,0.992198,0.469279,0.346173,0.00134848
104,0.992261,0.377012,0.351138,0.000643464
105,0.992343,0.368674,0.444004,0.00394219
106,0.992173,0.405393,0.429742,0.00521154
107,0.992129,0.386843,0.422906,0.00484284
108,0.992063,0.359514,0.431175,0.00641777
109,0.992108,0.29815,0.46762,0.0100343
110,0.992044,0.302056,0.428559,0.00696321
111,0.992044,0.302056,0.428559,0.00696321
112,0.992028,0.261977,0.413173,0.00778049
113,0.992129,0.200377,0.371254,0.0100796
114,0.992129,0.200377,0.371254,0.0100796
115,0.992129,0.200377,0.371254,0.0100796
116,0.991909,0.303654,0.382686,0.0106645
117,0.992024,0.231135,0.460222,0.00609934
118,0.992071,0.229779,0.446038,0.00666021
119,0.992056,0.198346,0.441723,0.00989947
120,0.992046,0.251294,0.452543,0.0010976
121,0.99192,0.282982,0.411864,0.00472775
122,0.992092,0.288662,0.419464,0.00601154
123,0.992092,0.288662,0.419464,0.00601154
124,0.992032,0.284653,0.422298,0.00531955
