MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.83475,0.702018,-1.69513
2,1.83475,0.702018,-1.69513
3,1.83475,0.702018,-1.69513
4,3.51001,1.18414,-3.30424
5,3.0309,1.02225,-2.85331
6,3.01786,1.12365,-2.80087
7,2.85338,1.20606,-2.58596
8,2.89517,1.24911,-2.61185
9,2.81631,1.16739,-2.56296
10,2.77591,1.2068,-2.49986
11,2.74719,1.13422,-2.50212
12,2.71662,0.998823,-2.52633
13,2.66309,0.985186,-2.47416
14,2.69981,1.07013,-2.47868
15,2.62101,1.01169,-2.41788
16,2.53214,0.958255,-2.34381
17,2.49245,0.927122,-2.3136
18,2.44636,0.968499,-2.24648
19,2.4045,1.02893,-2.17323
20,2.50455,1.03579,-2.28034
21,2.29649,0.921046,-2.10369
22,2.34762,0.979985,-2.1333
23,2.32614,0.915553,-2.13839
24,2.37364,0.858961,-2.21278
25,2.29884,0.797784,-2.15597
26,2.32809,0.872819,-2.15829
27,2.33719,0.855669,-2.17493
28,2.35105,0.895779,-2.17371
29,2.3703,0.903463,-2.19137
30,2.32767,0.866337,-2.16045
31,2.33457,0.849505,-2.17453
32,2.37378,0.862937,-2.21138
33,2.25017,0.786978,-2.10806
34,2.2739,0.786477,-2.13356
35,2.28264,0.810427,-2.13393
36,2.27591,0.840464,-2.11504
37,2.27591,0.840464,-2.11504
38,2.27591,0.840464,-2.11504
39,2.37083,0.742289,-2.25164
40,2.31838,0.731769,-2.19987
41,2.29683,0.8539,-2.13221
42,2.26031,0.871321,-2.08561
43,2.27544,0.926313,-2.07835
44,2.17254,0.842628,-2.00248
45,2.07553,0.674518,-1.96287
46,2.07553,0.674518,-1.96287
47,2.08309,0.628237,-1.9861
48,2.08132,0.607653,-1.99064
49,2.08021,0.625382,-1.98398
50,2.14302,0.557045,-2.06936
51,2.10805,0.548344,-2.03549
52,2.15066,0.522698,-2.08617
53,2.1221,0.517808,-2.05796
54,2.09974,0.539392,-2.02928
55,2.17505,0.552197,-2.10379
56,2.22549,0.548421,-2.15686
57,2.22549,0.548421,-2.15686
58,2.19269,0.43339,-2.14944
59,2.14991,0.383176,-2.11548
60,2.08692,0.476762,-2.03173
61,2.06483,0.416884,-2.02231
62,2.08516,0.392505,-2.04789
63,2.08516,0.392505,-2.04789
64,2.08516,0.392505,-2.04789
65,2.08516,0.392505,-2.04789
66,2.08516,0.392505,-2.04789
67,2.10278,0.426922,-2.05898
68,2.10278,0.426922,-2.05898
69,2.04487,0.416713,-2.00196
70,2.09429,0.472883,-2.04021
71,2.09429,0.472883,-2.04021
72,2.12834,0.457964,-2.07848
73,2.17263,0.502731,-2.11367
74,2.20602,0.517034,-2.14458
75,2.20602,0.517034,-2.14458
76,2.12963,0.35413,-2.09998
77,2.12963,0.35413,-2.09998
78,2.14668,0.428098,-2.10357
79,2.14663,0.504838,-2.08643
80,2.14663,0.504838,-2.08643
81,2.14663,0.504838,-2.08643
82,2.19992,0.514188,-2.13898
83,2.19992,0.514188,-2.13898
84,2.10716,0.49373,-2.0485
85,2.11554,0.438536,-2.06959
86,2.11554,0.438536,-2.06959
87,2.05028,0.337441,-2.02232
88,2.0139,0.29961,-1.99149
89,2.00922,0.302801,-1.98627
90,2.04306,0.237353,-2.02923
91,2.01439,0.251375,-1.99864
92,2.03514,0.305461,-2.01208
93,2.03514,0.305461,-2.01208
94,2.03514,0.305461,-2.01208
95,2.06318,0.32586,-2.03728
96,2.18075,0.489633,-2.12507
97,2.21922,0.452807,-2.17254
98,2.22662,0.403853,-2.18969
99,2.09632,0.370632,-2.0633
100,2.03469,0.458143,-1.98244
101,2.02666,0.452962,-1.97539
102,2.05882,0.520611,-1.99191
103,1.99467,0.402898,-1.95355
104,2.01363,0.371597,-1.97905
105,2.08497,0.435169,-2.03905
106,2.1445,0.378775,-2.11079
107,2.02374,0.409976,-1.98178
108,2.00273,0.374171,-1.96747
109,2.05066,0.348718,-2.02079
110,2.03191,0.326179,-2.00555
111,2.03191,0.326179,-2.00555
112,2.04915,0.321161,-2.02382
113,2.18175,0.407852,-2.14329
114,2.18175,0.407852,-2.14329
115,2.18175,0.407852,-2.14329
116,2.15334,0.390109,-2.11771
117,2.26811,0.349677,-2.241
118,2.26624,0.258928,-2.2514
119,2.33914,0.263583,-2.32425
120,2.43246,0.215779,-2.42287
121,2.35107,0.152834,-2.3461
122,2.29201,0.0414387,-2.29164
123,2.29201,0.0414387,-2.29164
124,2.25866,-0.0371054,-2.25836
125,2.19023,-0.0554988,-2.18953
126,2.19023,-0.0554988,-2.18953
127,2.19023,-0.0554988,-2.18953
128,2.25287,-0.176859,-2.24592
129,2.2242,-0.073977,-2.22297
130,2.2242,-0.073977,-2.22297
131,2.23725,-0.071197,-2.23612
132,2.29965,-0.00936607,-2.29963
133,2.26717,-0.0148961,-2.26712
134,2.26717,-0.0148961,-2.26712
135,2.26717,-0.0148961,-2.26712
136,2.28059,0.0537164,-2.27996
137,2.237,0.034837,-2.23672
138,2.17824,0.110731,-2.17542
139,2.12047,0.163373,-2.11417
140,2.07601,0.177567,-2.06841
141,2.12894,0.248647,-2.11437
142,2.12894,0.248647,-2.11437
143,2.1689,0.3384,-2.14234
144,2.13946,0.271716,-2.12213
145,2.13946,0.271716,-2.12213
146,2.0924,0.211158,-2.08172
147,2.17474,0.192391,-2.16621
148,2.17779,0.194319,-2.1691
149,2.07576,0.225253,-2.0635
150,2.07854,0.344787,-2.04975
151,2.08268,0.313068,-2.05902
152,1.94134,0.361674,-1.90735
153,2.01803,0.332037,-1.99053
154,2.05053,0.332603,-2.02338
155,2.19276,0.495563,-2.13603
156,2.17502,0.469692,-2.1237
157,2.18244,0.491407,-2.1264
158,2.13318,0.450628,-2.08504
159,2.13318,0.450628,-2.08504
160,2.09231,0.429531,-2.04774
161,2.09231,0.429531,-2.04774
162,2.056,0.472237,-2.00103
163,2.07017,0.52989,-2.0012
164,2.07017,0.52989,-2.0012
165,2.15224,0.561713,-2.07765
166,2.15224,0.561713,-2.07765
167,2.17187,0.602445,-2.08665
168,2.10069,0.529062,-2.03297
169,2.07234,0.535584,-2.00193
170,2.10654,0.576007,-2.02626
171,2.10654,0.576007,-2.02626
172,2.10654,0.576007,-2.02626
173,2.10654,0.576007,-2.02626
174,2.09048,0.561514,-2.01366
175,2.04963,0.553597,-1.97345
176,2.05755,0.588526,-1.97159
177,2.06691,0.614489,-1.97346
178,2.00128,0.619616,-1.90295
179,1.97819,0.539442,-1.90322
180,1.95314,0.556338,-1.87222
181,1.93342,0.591116,-1.84084
182,1.95016,0.618752,-1.84939
183,1.94353,0.546649,-1.86507
184,1.94353,0.546649,-1.86507
185,1.84023,0.511338,-1.76776
186,1.90719,0.492229,-1.84257
187,1.87216,0.422326,-1.8239
188,1.87216,0.422326,-1.8239
189,1.87216,0.422326,-1.8239
190,1.89504,0.412122,-1.84968
191,1.80678,0.481726,-1.74138
192,1.84276,0.532461,-1.76415
193,1.80063,0.519898,-1.72394
194,1.7256,0.435302,-1.6698
195,1.73059,0.496785,-1.65776
196,1.73059,0.496785,-1.65776
197,1.73059,0.496785,-1.65776
198,1.73059,0.496785,-1.65776
199,1.67153,0.422675,-1.61721
200,1.70958,0.413549,-1.65881
201,1.7589,0.401567,-1.71245
202,1.73601,0.415841,-1.68546
203,1.73601,0.415841,-1.68546
204,1.72987,0.400795,-1.6828
205,1.72987,0.400795,-1.6828
206,1.7048,0.372088,-1.6637
207,1.68524,0.350177,-1.64846
208,1.60128,0.391724,-1.55263
209,1.64916,0.346428,-1.61236
210,1.64916,0.346428,-1.61236
211,1.64569,0.40502,-1.59507
212,1.58179,0.347505,-1.54315
213,1.63482,0.36701,-1.59309
214,1.63482,0.36701,-1.59309
215,1.63482,0.36701,-1.59309
216,1.63482,0.36701,-1.59309
217,1.69758,0.33253,-1.6647
218,1.69758,0.33253,-1.6647
219,1.69758,0.33253,-1.6647
220,1.69758,0.33253,-1.6647
221,1.65016,0.292846,-1.62397
222,1.66666,0.320808,-1.63549
223,1.70003,0.315084,-1.67057
224,1.62786,0.242604,-1.60968
225,1.74283,0.340042,-1.70933
226,1.79189,0.338116,-1.7597
227,1.74428,0.333222,-1.71216
228,1.73189,0.327217,-1.7007
229,1.74695,0.262034,-1.72719
230,1.74695,0.262034,-1.72719
231,1.69517,0.21381,-1.68163
232,1.74587,0.196686,-1.73476
233,1.75692,0.295241,-1.73194
234,1.74722,0.2426,-1.7303
235,1.75058,0.1483,-1.74429
236,1.71979,0.211337,-1.70676
237,1.71979,0.211337,-1.70676
238,1.71229,0.246691,-1.69443
239,1.68599,0.207656,-1.67315
240,1.68599,0.207656,-1.67315
241,1.67612,0.228879,-1.66042
242,1.73084,0.1697,-1.7225
243,1.74925,0.143928,-1.74332
244,1.74925,0.143928,-1.74332
245,1.75413,0.138025,-1.74869
246,1.76349,0.147996,-1.75727
247,1.78525,0.142032,-1.77959
248,1.83066,0.194517,-1.8203
249,1.83066,0.194517,-1.8203
250,1.8853,0.221004,-1.8723
251,1.87618,0.215151,-1.8638
252,1.85107,0.236724,-1.83587
253,1.85107,0.236724,-1.83587
254,1.78408,0.183349,-1.77464
255,1.88077,0.168331,-1.87322
256,1.86565,0.165214,-1.85832
257,1.86565,0.165214,-1.85832
258,1.86565,0.165214,-1.85832
259,1.81991,0.187946,-1.81018
260,1.7189,0.102708,-1.71583
261,1.82616,0.107479,-1.823
262,1.77863,0.0139091,-1.77857
263,1.86828,0.0129965,-1.86823
264,1.86828,0.0129965,-1.86823
265,1.89476,-0.0824102,-1.89297
266,1.92953,-0.0813401,-1.92782
267,1.85308,-0.164656,-1.84575
268,1.79848,-0.132354,-1.79361
269,1.79848,-0.132354,-1.79361
270,1.83194,-0.122304,-1.82785
271,1.83194,-0.122304,-1.82785
272,1.77774,-0.126698,-1.77322
273,1.77774,-0.126698,-1.77322
274,1.74868,-0.138118,-1.74322
275,1.81969,-0.0575805,-1.81878
276,1.81969,-0.0575805,-1.81878
277,1.81969,-0.0575805,-1.81878
278,1.81103,0.026121,-1.81084
279,1.836,-0.0166549,-1.83592
280,1.91763,0.023367,-1.91749
281,1.91763,0.023367,-1.91749
282,1.91763,0.023367,-1.91749
283,1.9518,-0.0419792,-1.95135
284,1.9518,-0.0419792,-1.95135
285,1.90919,-0.0173137,-1.90911
286,1.90919,-0.0173137,-1.90911
287,1.89334,-0.058798,-1.89242
288,1.89334,-0.058798,-1.89242
289,1.89334,-0.058798,-1.89242
