MDTU,min_min,min_max,max_min,max_max5
1,-0.423369,-0.0305821,0.0578857,0.311548
2,-0.423369,-0.0305821,0.0578857,0.311548
3,-0.423369,-0.0305821,0.0578857,0.311548
4,-0.38877,0.0355707,0.0648053,0.350122
5,-0.37973,0.0292538,0.0650603,0.35192
6,-0.409929,0.0338262,0.0689608,0.350456
7,-0.390642,0.0237674,0.0710037,0.333252
8,-0.35549,0.0350648,0.0716188,0.339751
9,-0.396076,0.0289411,0.0629415,0.344725
10,-0.382729,0.0197019,0.0742014,0.32933
11,-0.381334,0.0297787,0.0808668,0.34025
12,-0.40036,0.0120097,0.0668103,0.344395
13,-0.371386,0.00624859,0.0543146,0.321165
14,-0.366132,0.0262909,0.0603756,0.354782
15,-0.367831,0.00844578,0.0738482,0.329588
16,-0.375875,0.0148987,0.067843,0.32186
17,-0.388819,0.00604942,0.0728061,0.339492
18,-0.374093,0.00185136,0.0620335,0.315953
19,-0.369158,0.00737175,0.0691329,0.329477
20,-0.38597,0.000472297,0.0623509,0.327731
21,-0.392073,0.00306743,0.0514871,0.317083
22,-0.396537,0.00556759,0.0644745,0.324984
23,-0.385709,0.00750262,0.0704644,0.32174
24,-0.387976,-0.00315147,0.0668591,0.316139
25,-0.381565,-0.000346319,0.0718468,0.318264
26,-0.393333,0.00255998,0.0676385,0.328453
27,-0.384434,-0.000751442,0.0807664,0.322293
28,-0.375808,0.00885861,0.0752888,0.327839
29,-0.368783,0.00786221,0.0662359,0.321886
30,-0.367153,-0.00190089,0.0504673,0.322819
31,-0.366474,0.0187456,0.0756376,0.33225
32,-0.375732,0.00603129,0.0717164,0.320996
33,-0.354049,-0.00367154,0.0799856,0.32167
34,-0.38912,0.00463227,0.0701902,0.325964
35,-0.373964,-0.00176504,0.0822814,0.324998
36,-0.374624,0.0147457,0.0658722,0.316591
37,-0.374624,0.0147457,0.0658722,0.316591
38,-0.374624,0.0147457,0.0658722,0.316591
39,-0.372475,-0.00082891,0.0843065,0.325891
40,-0.390465,-0.00109386,0.0808321,0.318627
41,-0.385053,-0.000735147,0.0786621,0.326969
42,-0.378641,-0.00432941,0.0853662,0.324686
43,-0.395503,-0.00962694,0.0660117,0.333314
44,-0.353735,-0.00961764,0.0819785,0.322577
45,-0.374714,-0.0118362,0.0778328,0.340024
46,-0.374714,-0.0118362,0.0778328,0.340024
47,-0.416426,-0.0156368,0.0566505,0.312828
48,-0.409812,-0.0151779,0.0628486,0.313907
49,-0.375192,-0.0250478,0.0799873,0.311561
50,-0.372436,-0.00613608,0.0817331,0.314631
51,-0.371591,-0.0138995,0.0830695,0.343641
52,-0.379624,-0.0128281,0.0733831,0.331818
53,-0.371629,0.00189468,0.0688492,0.32288
54,-0.386426,-0.00591421,0.067875,0.319405
55,-0.373208,-0.00876985,0.0815116,0.326686
56,-0.388107,0.000147246,0.0736965,0.320693
57,-0.388107,0.000147246,0.0736965,0.320693
58,-0.370023,0.00881635,0.0767044,0.331849
59,-0.379115,-0.00536606,0.0534957,0.324782
60,-0.387484,-0.0194901,0.0654766,0.312795
61,-0.388471,-0.00725219,0.048563,0.315357
62,-0.406858,-0.0154544,0.054369,0.316732
63,-0.406858,-0.0154544,0.054369,0.316732
64,-0.406858,-0.0154544,0.054369,0.316732
65,-0.406858,-0.0154544,0.054369,0.316732
66,-0.406858,-0.0154544,0.054369,0.316732
67,-0.369803,-0.015194,0.0756341,0.313266
68,-0.369803,-0.015194,0.0756341,0.313266
69,-0.403157,-0.0218829,0.0798772,0.32148
70,-0.373831,-0.0044887,0.0650287,0.31428
71,-0.373831,-0.0044887,0.0650287,0.31428
72,-0.378423,-0.00405767,0.0839037,0.315679
73,-0.420964,-0.0180315,0.0749987,0.323273
74,-0.384577,-8.58887e-05,0.0609267,0.331726
75,-0.384577,-8.58887e-05,0.0609267,0.331726
76,-0.382715,-0.0108468,0.0819662,0.313673
77,-0.382715,-0.0108468,0.0819662,0.313673
78,-0.390697,-0.00689659,0.063067,0.321865
79,-0.403349,-0.0118321,0.0761306,0.323876
80,-0.403349,-0.0118321,0.0761306,0.323876
81,-0.403349,-0.0118321,0.0761306,0.323876
82,-0.386608,-0.0145814,0.0741985,0.320978
83,-0.386608,-0.0145814,0.0741985,0.320978
84,-0.37047,-0.00103567,0.0751655,0.322761
85,-0.384091,-0.00929341,0.0760478,0.329761
86,-0.384091,-0.00929341,0.0760478,0.329761
87,-0.401381,-0.0201375,0.075749,0.321712
88,-0.390681,-0.025839,0.0764764,0.309927
89,-0.3806,-0.0214466,0.075104,0.315076
90,-0.369423,0.00180342,0.0918551,0.325216
91,-0.377607,-0.0221045,0.0647931,0.311134
92,-0.377911,-0.00301718,0.0929702,0.309628
93,-0.377911,-0.00301718,0.0929702,0.309628
94,-0.377911,-0.00301718,0.0929702,0.309628
