t,N_f,N_g
2190,26,312
2200,26,312
2210,26,312
2220,26,312
2230,26,312
2240,26,312
2250,26,312
2260,26,312
2270,26,312
2280,26,312
2290,26,312
2300,26,312
2310,26,312
2320,26,312
2330,26,312
2340,26,312
2350,26,312
2360,26,312
2370,26,312
2380,26,312
2390,26,312
2400,26,312
2410,26,312
2420,26,312
2430,26,312
2440,26,312
2450,26,312
2460,26,312
2470,26,312
2480,26,312
2490,26,312
2500,26,312
2510,26,312
2520,26,312
2530,26,312
2540,26,312
2550,26,312
2560,26,312
2570,26,312
2580,26,312
2590,26,312
2600,26,312
2610,26,312
2620,26,312
2630,26,312
2640,26,312
2650,26,312
2660,26,312
2670,26,312
2680,26,312
2690,26,312
2700,26,312
2710,26,312
2720,26,312
2730,26,312
2740,26,312
2750,26,312
2760,26,312
2770,26,312
2780,26,312
2790,26,312
2800,26,312
2810,26,312
2820,26,312
2830,26,312
2840,26,312
2850,26,312
2860,26,312
2870,26,312
2880,26,312
2890,26,312
2900,26,312
2910,26,312
2920,26,312
2930,26,312
2940,26,312
2950,26,312
2960,26,312
2970,26,312
2980,26,312
2990,26,312
3000,26,312
3010,26,312
3020,26,312
3030,26,312
3040,26,312
3050,26,312
3060,26,312
3070,26,312
3080,26,312
3090,26,312
3100,26,312
3110,26,312
3120,26,312
3130,26,312
3140,26,312
3150,26,312
3160,26,312
3170,26,312
3180,26,312
3190,26,312
3200,26,312
3210,26,312
3220,26,312
3230,26,312
3240,26,312
3250,26,312
3260,26,312
3270,26,312
3280,26,312
3290,26,312
3300,26,312
3310,26,312
3320,26,312
3330,26,312
3340,26,312
3350,26,312
3360,26,312
3370,26,312
3380,26,312
3390,26,312
3400,26,312
3410,26,312
3420,26,312
3430,26,312
3440,26,312
3450,26,312
3460,26,312
3470,26,312
3480,26,312
3490,26,312
3500,26,312
3510,26,312
3520,26,312
3530,26,312
3540,26,312
3550,26,312
3560,26,312
3570,26,312
3580,26,312
3590,26,312
3600,26,312
3610,26,312
3620,26,312
3630,26,312
3640,26,312
3650,26,312
3660,26,312
3670,26,312
3680,26,312
3690,26,312
3700,26,312
3710,26,312
3720,26,312
3730,26,312
3740,26,312
3750,26,312
3760,26,312
3770,26,312
3780,26,312
3790,26,312
3800,26,312
3810,26,312
3820,26,312
3830,26,312
3840,26,312
3850,26,312
3860,26,312
3870,26,312
3880,26,312
3890,26,312
3900,26,312
3910,26,312
3920,26,312
3930,26,312
3940,26,312
3950,26,312
3960,26,312
3970,26,312
3980,26,312
3990,26,312
4000,26,312
4010,26,312
4020,26,312
4030,26,312
4040,26,312
4050,26,312
4060,26,312
4070,26,312
4080,26,312
4090,26,312
4100,26,312
4110,26,312
4120,26,312
4130,26,312
4140,26,312
4150,26,312
4160,26,312
4170,26,312
4180,26,312
4190,26,312
4200,26,312
4210,26,312
4220,26,312
4230,26,312
4240,26,312
4250,26,312
4260,26,312
4270,26,312
4280,26,312
4290,26,312
4300,26,312
4310,26,312
4320,26,312
4330,26,312
4340,26,312
4350,26,312
4360,26,312
4370,26,312
4380,26,312
4390,26,312
4400,26,312
4410,26,312
4420,26,312
4430,26,312
4440,26,312
4450,26,312
4460,26,312
4470,26,312
4480,26,312
4490,26,312
4500,26,312
4510,26,312
4520,26,312
4530,26,312
4540,26,312
4550,26,312
4560,26,312
4570,26,312
4580,26,312
4590,26,312
4600,26,312
4610,26,312
4620,26,312
4630,26,312
4640,26,312
4650,26,312
4660,26,312
4670,26,312
4680,26,312
4690,26,312
4700,26,312
4710,26,312
4720,26,312
4730,26,312
4740,26,312
4750,26,312
4760,26,312
4770,26,312
4780,26,312
4790,26,312
4800,26,312
4810,26,312
4820,26,312
4830,26,312
4840,26,312
4850,26,312
4860,26,312
4870,26,312
4880,26,312
4890,26,312
4900,26,312
4910,26,312
4920,26,312
4930,26,312
4940,26,312
4950,26,312
4960,26,312
4970,26,312
4980,26,312
4990,26,312
5000,26,312
5010,26,312
5020,26,312
5030,26,312
5040,26,312
5050,26,312
5060,26,312
5070,26,312
5080,26,312
5090,26,312
5100,26,312
5110,26,312
5120,26,312
5130,26,312
5140,26,312
5150,26,312
5160,26,312
5170,26,312
5180,26,312
5190,26,312
5200,26,312
5210,26,312
5220,26,312
5230,26,312
5240,26,312
5250,26,312
5260,26,312
5270,26,312
5280,26,312
5290,26,312
5300,26,312
5310,26,312
5320,26,312
5330,26,312
5340,26,312
5350,26,312
5360,26,312
5370,26,312
5380,26,312
5390,26,312
5400,26,312
5410,26,312
5420,26,312
5430,26,312
5440,26,312
5450,26,312
5460,26,312
5470,26,312
5480,26,312
5490,26,312
5500,26,312
5510,26,312
5520,26,312
5530,26,312
5540,26,312
5550,26,312
5560,26,312
5570,26,312
5580,26,312
5590,26,312
5600,26,312
5610,26,312
5620,26,312
5630,26,312
5640,26,312
5650,26,312
5660,26,312
5670,26,312
5680,26,312
5690,26,312
5700,26,312
5710,26,312
5720,26,312
5730,26,312
5740,26,312
5750,26,312
5760,26,312
5770,26,312
5780,26,312
5790,26,312
5800,26,312
5810,26,312
5820,26,312
5830,26,312
5840,26,312
5850,26,312
5860,26,312
5870,26,312
5880,26,312
5890,26,312
5900,26,312
5910,26,312
5920,26,312
5930,26,312
5940,26,312
5950,26,312
5960,26,312
5970,26,312
5980,26,312
5990,26,312
6000,26,312
6010,26,312
6020,26,312
6030,26,312
6040,26,312
6050,26,312
6060,26,312
6070,26,312
6080,26,312
6090,26,312
6100,26,312
6110,26,312
6120,26,312
6130,26,312
6140,26,312
6150,26,312
6160,26,312
6170,26,312
6180,26,312
6190,26,312
6200,26,312
6210,26,312
6220,26,312
6230,26,312
6240,26,312
6250,26,312
6260,26,312
6270,26,312
6280,26,312
6290,26,312
6300,26,312
6310,26,312
6320,26,312
6330,26,312
6340,26,312
6350,26,312
6360,26,312
6370,26,312
6380,26,312
6390,26,312
6400,26,312
6410,26,312
6420,26,312
6430,26,312
6440,26,312
6450,26,312
6460,26,312
6470,26,312
6480,26,312
6490,26,312
6500,26,312
6510,26,312
6520,26,312
6530,26,312
6540,26,312
6550,26,312
6560,26,312
6570,26,312
6580,26,312
6590,26,312
6600,26,312
6610,26,312
6620,26,312
6630,26,312
6640,26,312
6650,26,312
6660,26,312
6670,26,312
6680,26,312
6690,26,312
6700,26,312
6710,26,312
6720,26,312
6730,26,312
6740,26,312
6750,26,312
6760,26,312
6770,26,312
6780,26,312
6790,26,312
6800,26,312
6810,26,312
6820,26,312
6830,26,312
6840,26,312
6850,26,312
6860,26,312
6870,26,312
6880,26,312
6890,26,312
6900,26,312
6910,26,312
6920,26,312
6930,26,312
6940,26,312
6950,26,312
6960,26,312
6970,26,312
6980,26,312
6990,26,312
7000,26,312
7010,26,312
7020,26,312
7030,26,312
7040,26,312
7050,26,312
7060,26,312
7070,26,312
7080,26,312
7090,26,312
7100,26,312
7110,26,312
7120,26,312
7130,26,312
7140,26,312
7150,26,312
7160,26,312
7170,26,312
7180,26,312
7190,26,312
7200,26,312
7210,26,312
7220,26,312
7230,26,312
7240,26,312
7250,26,312
7260,26,312
7270,26,312
7280,26,312
7290,26,312
7300,26,312
7310,26,312
7320,26,312
7330,26,312
7340,26,312
7350,26,312
7360,26,312
7370,26,312
7380,26,312
7390,26,312
7400,26,312
7410,26,312
7420,26,312
7430,26,312
7440,26,312
7450,26,312
7460,26,312
7470,26,312
7480,26,312
7490,26,312
7500,26,312
7510,26,312
7520,26,312
7530,26,312
7540,26,312
7550,26,312
7560,26,312
7570,26,312
7580,26,312
7590,26,312
7600,26,312
7610,26,312
7620,26,312
7630,26,312
7640,26,312
7650,26,312
7660,26,312
7670,26,312
7680,26,312
7690,26,312
7700,26,312
7710,26,312
7720,26,312
7730,26,312
7740,26,312
7750,26,312
7760,26,312
7770,26,312
7780,26,312
7790,26,312
7800,26,312
7810,26,312
7820,26,312
7830,26,312
7840,26,312
7850,26,312
7860,26,312
7870,26,312
7880,26,312
7890,26,312
7900,26,312
7910,26,312
7920,26,312
7930,26,312
7940,26,312
7950,26,312
7960,26,312
7970,26,312
7980,26,312
7990,26,312
8000,26,312
8010,26,312
8020,26,312
8030,26,312
8040,26,312
8050,26,312
8060,26,312
8070,26,312
8080,26,312
8090,26,312
8100,26,312
8110,26,312
8120,26,312
8130,26,312
8140,26,312
8150,26,312
8160,26,312
8170,26,312
8180,26,312
8190,26,312
8200,26,312
8210,26,312
8220,26,312
8230,26,312
8240,26,312
8250,26,312
8260,26,312
8270,26,312
8280,26,312
8290,26,312
8300,26,312
8310,26,312
8320,26,312
8330,26,312
8340,26,312
8350,26,312
8360,26,312
8370,26,312
8380,26,312
8390,26,312
8400,26,312
8410,26,312
8420,26,312
8430,26,312
8440,26,312
8450,26,312
8460,26,312
8470,26,312
8480,26,312
8490,26,312
8500,26,312
8510,26,312
8520,26,312
8530,26,312
8540,26,312
8550,26,312
8560,26,312
8570,26,312
8580,26,312
8590,26,312
8600,26,312
8610,26,312
8620,26,312
8630,26,312
8640,26,312
8650,26,312
8660,26,312
8670,26,312
8680,26,312
8690,26,312
8700,26,312
8710,26,312
8720,26,312
8730,26,312
8740,26,312
8750,26,312
8760,26,312
8770,26,312
8780,26,312
8790,26,312
8800,26,312
8810,26,312
8820,26,312
8830,26,312
8840,26,312
8850,26,312
8860,26,312
8870,26,312
8880,26,312
8890,26,312
8900,26,312
8910,26,312
8920,26,312
8930,26,312
8940,26,312
8950,26,312
8960,26,312
8970,26,312
8980,26,312
8990,26,312
9000,26,312
