MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.514528,0.129681,-0.000109078
2,0.514528,0.129681,-0.000109078
3,0.514528,0.129681,-0.000109078
4,49.6585,-4.44702,0.00219751
5,26.8598,-3.32661,0.000114514
6,29.4547,-3.56988,0.000706495
7,25.4969,-3.34509,-0.00012958
8,26.1036,-3.40727,0.00109976
9,22.4387,-3.16006,0.0007684
10,21.5179,-3.10816,3.94164e-05
11,20.1408,-3.03105,0.0012958
12,19.7796,-2.99766,0.000706174
13,17.3879,-2.75156,9.86242e-05
14,17.4667,-2.74338,0.00136414
15,16.1494,-2.66463,-0.000324071
16,13.9968,-2.47702,-0.000588036
17,13.9457,-2.46685,-8.51848e-05
18,11.961,-2.29007,-0.000243756
19,11.3134,-2.21825,-0.000886471
20,11.8613,-2.18687,7.72415e-05
21,9.35675,-1.95964,0.000138358
22,9.69833,-1.99949,-9.24906e-05
23,9.72982,-2.04185,0.00081986
24,9.66732,-2.00591,0.000225635
25,8.56539,-1.89446,0.000554369
26,9.49486,-2.03412,0.000742824
27,9.25108,-2.01357,-0.000251254
28,8.31603,-1.88095,2.48702e-05
29,8.18353,-1.81939,0.000927688
30,8.03701,-1.81579,-0.000466866
31,7.13898,-1.70079,2.03433e-05
32,7.47005,-1.75143,0.000534412
33,6.37262,-1.63613,-2.2974e-05
34,6.33538,-1.60433,-0.00012576
35,6.00889,-1.5348,-0.0011514
36,6.14238,-1.55878,0.000561332
37,6.14238,-1.55878,0.000561332
38,6.14238,-1.55878,0.000561332
39,6.30446,-1.5568,-0.000639659
40,5.81374,-1.48298,-0.00142074
41,5.93384,-1.52783,-2.46858e-05
42,5.73901,-1.52641,-0.000715086
43,4.93633,-1.35805,-0.000353483
44,4.4011,-1.29145,-0.000297524
45,3.80066,-1.17565,0.000467201
46,3.80066,-1.17565,0.000467201
47,3.74258,-1.15514,0.000541775
48,4.01123,-1.21184,0.000461966
49,3.79213,-1.19985,0.000377607
50,4.01445,-1.2325,0.00052461
51,3.92887,-1.21003,0.000135977
52,3.92094,-1.15463,-0.000356234
53,3.88548,-1.14009,-0.000471821
54,3.83479,-1.13966,1.9553e-05
55,3.99985,-1.15362,-0.000271622
56,3.84894,-1.08653,-0.000499915
57,3.84894,-1.08653,-0.000499915
58,3.80049,-1.10149,-0.000471021
59,3.43488,-0.98051,-0.000229214
60,3.05386,-0.95009,-0.000677655
61,3.26702,-0.95686,0.000155901
62,3.13633,-0.955,0.000455126
63,3.13633,-0.955,0.000455126
64,3.13633,-0.955,0.000455126
65,3.13633,-0.955,0.000455126
66,3.13633,-0.955,0.000455126
67,3.33156,-1.00899,0.000107886
68,3.33156,-1.00899,0.000107886
69,3.05662,-0.98864,0.000785916
70,3.36955,-1.04698,0.000575619
71,3.36955,-1.04698,0.000575619
72,3.38789,-1.01795,0.000682177
73,3.27937,-0.99467,-6.93463e-05
74,3.25109,-0.95322,-0.000254118
75,3.25109,-0.95322,-0.000254118
76,2.78937,-0.87452,-0.000262392
77,2.78937,-0.87452,-0.000262392
78,3.09726,-0.93942,0.000467146
79,2.9178,-0.91936,8.67013e-05
80,2.9178,-0.91936,8.67013e-05
81,2.9178,-0.91936,8.67012e-05
82,3.53613,-1.03611,0.000402279
83,3.53613,-1.03611,0.000402279
84,3.18897,-0.98866,-0.000363271
85,3.19749,-0.98404,0.000209037
86,3.19749,-0.98404,0.000209037
87,2.90956,-0.91772,0.000767965
88,2.59715,-0.88119,0.000151381
89,2.71639,-0.93646,0.00115673
90,2.9242,-0.9838,-0.000124081
91,2.66154,-0.91933,0.000253343
92,2.72064,-0.92504,0.000467499
93,2.72064,-0.92504,0.000467499
94,2.72064,-0.92504,0.000467499
95,2.86651,-0.93247,0.000749772
96,3.24761,-0.95596,0.000163887
97,3.18519,-0.89876,-0.000281168
98,3.15451,-0.90123,-0.000199025
99,2.53615,-0.80413,-0.000108002
100,2.27909,-0.77375,-0.000293845
101,2.18286,-0.74527,5.39343e-05
102,2.34593,-0.80569,0.000278415
103,2.36069,-0.82662,-0.000547273
104,2.32354,-0.8343,0.000300727
105,2.42171,-0.83692,0.000347701
106,2.48901,-0.78693,-2.98297e-05
107,2.09482,-0.72331,-0.000288328
108,2.0789,-0.70192,-0.000226239
109,2.15478,-0.70465,-0.000526843
110,2.1288,-0.67799,0.000501945
111,2.1288,-0.67799,0.000501945
112,2.13015,-0.68854,-9.09484e-05
113,2.57564,-0.77627,0.000266155
114,2.57564,-0.77627,0.000266155
115,2.57564,-0.77627,0.000266155
116,2.17002,-0.66178,0.000406357
117,2.70143,-0.75463,0.000294779
118,2.72763,-0.77391,0.000715449
119,3.10031,-0.84615,0.000863616
