t,eps_f,eps_g
10,0.00833333,0.000694444
20,0.0166667,0.00138889
30,0.0333333,0.00277778
40,0.0357143,0.00297619
50,0.0357143,0.00297619
60,0.0357143,0.00297619
70,0.0357143,0.00297619
80,0.0357143,0.00297619
90,0.0357143,0.00297619
100,0.0357143,0.00297619
110,0.0384615,0.00384615
120,0.0384615,0.00320513
130,0.0384615,0.00320513
140,0.0384615,0.00320513
150,0.0384615,0.00320513
160,0.0384615,0.00320513
170,0.0384615,0.00320513
180,0.0384615,0.00320513
190,0.0384615,0.00320513
200,0.0384615,0.00320513
210,0.0384615,0.00320513
220,0.0384615,0.00320513
230,0.0384615,0.00320513
240,0.0384615,0.00320513
250,0.0384615,0.00320513
260,0.0384615,0.00320513
270,0.0384615,0.00320513
280,0.0384615,0.00320513
290,0.0384615,0.00320513
300,0.0384615,0.00320513
310,0.0384615,0.00320513
320,0.0384615,0.00320513
330,0.0384615,0.00320513
340,0.0384615,0.00320513
350,0.0384615,0.00320513
360,0.0384615,0.00320513
370,0.0384615,0.00320513
380,0.0384615,0.00320513
390,0.0384615,0.00320513
400,0.0384615,0.00320513
410,0.0384615,0.00320513
420,0.0384615,0.00320513
430,0.0384615,0.00320513
440,0.0384615,0.00320513
450,0.0384615,0.00320513
460,0.0384615,0.00320513
470,0.0384615,0.00320513
480,0.0384615,0.00320513
490,0.0384615,0.00320513
500,0.0384615,0.00320513
510,0.0384615,0.00320513
520,0.0384615,0.00320513
530,0.0384615,0.00320513
540,0.0384615,0.00320513
550,0.0384615,0.00320513
560,0.0384615,0.00320513
570,0.0384615,0.00320513
580,0.0384615,0.00320513
590,0.0384615,0.00320513
600,0.0384615,0.00320513
610,0.0384615,0.00320513
620,0.0384615,0.00320513
630,0.0384615,0.00320513
640,0.0384615,0.00320513
650,0.0384615,0.00320513
660,0.0384615,0.00320513
670,0.0384615,0.00320513
680,0.0384615,0.00320513
690,0.0384615,0.00320513
700,0.0384615,0.00320513
710,0.0384615,0.00320513
720,0.0384615,0.00320513
730,0.0384615,0.00320513
740,0.0384615,0.00320513
750,0.0384615,0.00320513
760,0.0384615,0.00320513
770,0.0384615,0.00320513
780,0.0384615,0.00320513
790,0.0384615,0.00320513
800,0.0384615,0.00320513
810,0.0384615,0.00320513
820,0.0384615,0.00320513
830,0.0384615,0.00320513
840,0.0384615,0.00320513
850,0.0384615,0.00320513
860,0.0384615,0.00320513
870,0.0384615,0.00320513
880,0.0384615,0.00320513
890,0.0384615,0.00320513
900,0.0384615,0.00320513
910,0.0384615,0.00320513
920,0.0384615,0.00320513
930,0.0384615,0.00320513
940,0.0384615,0.00320513
950,0.0384615,0.00320513
960,0.0384615,0.00320513
970,0.0384615,0.00320513
980,0.0384615,0.00320513
990,0.0384615,0.00320513
1000,0.0384615,0.00320513
1010,0.0384615,0.00320513
1020,0.0384615,0.00320513
1030,0.0384615,0.00320513
1040,0.0384615,0.00320513
1050,0.0384615,0.00320513
1060,0.0384615,0.00320513
1070,0.0384615,0.00320513
1080,0.0384615,0.00320513
1090,0.0384615,0.00320513
1100,0.0384615,0.00320513
1110,0.0384615,0.00320513
1120,0.0384615,0.00320513
1130,0.0384615,0.00320513
1140,0.0384615,0.00320513
1150,0.0384615,0.00320513
1160,0.0384615,0.00320513
1170,0.0384615,0.00320513
1180,0.0384615,0.00320513
1190,0.0384615,0.00320513
1200,0.0384615,0.00320513
1210,0.0384615,0.00320513
1220,0.0384615,0.00320513
1230,0.0384615,0.00320513
1240,0.0384615,0.00320513
1250,0.0384615,0.00320513
1260,0.0384615,0.00320513
1270,0.0384615,0.00320513
1280,0.0384615,0.00320513
1290,0.0384615,0.00320513
1300,0.0384615,0.00320513
1310,0.0384615,0.00320513
1320,0.0384615,0.00320513
1330,0.0384615,0.00320513
1340,0.0384615,0.00320513
1350,0.0384615,0.00320513
1360,0.0384615,0.00320513
1370,0.0384615,0.00320513
1380,0.0384615,0.00320513
1390,0.0384615,0.00320513
1400,0.0384615,0.00320513
1410,0.0384615,0.00320513
1420,0.0384615,0.00320513
1430,0.0384615,0.00320513
1440,0.0384615,0.00320513
1450,0.0384615,0.00320513
1460,0.0384615,0.00320513
1470,0.0384615,0.00320513
1480,0.0384615,0.00320513
1490,0.0384615,0.00320513
1500,0.0384615,0.00320513
1510,0.0384615,0.00320513
1520,0.0384615,0.00320513
1530,0.0384615,0.00320513
1540,0.0384615,0.00320513
1550,0.0384615,0.00320513
1560,0.0384615,0.00320513
1570,0.0384615,0.00320513
1580,0.0384615,0.00320513
1590,0.0384615,0.00320513
1600,0.0384615,0.00320513
1610,0.0384615,0.00320513
1620,0.0384615,0.00320513
1630,0.0384615,0.00320513
1640,0.0384615,0.00320513
1650,0.0384615,0.00320513
1660,0.0384615,0.00320513
1670,0.0384615,0.00320513
1680,0.0384615,0.00320513
1690,0.0384615,0.00320513
1700,0.0384615,0.00320513
1710,0.0384615,0.00320513
1720,0.0384615,0.00320513
1730,0.0384615,0.00320513
1740,0.0384615,0.00320513
1750,0.0384615,0.00320513
1760,0.0384615,0.00320513
1770,0.0384615,0.00320513
1780,0.0384615,0.00320513
1790,0.0384615,0.00320513
1800,0.0384615,0.00320513
1810,0.0384615,0.00320513
1820,0.0384615,0.00320513
1830,0.0384615,0.00320513
1840,0.0384615,0.00320513
1850,0.0384615,0.00320513
1860,0.0384615,0.00320513
1870,0.0384615,0.00320513
1880,0.0384615,0.00320513
1890,0.0384615,0.00320513
1900,0.0384615,0.00320513
1910,0.0384615,0.00320513
1920,0.0384615,0.00320513
1930,0.0384615,0.00320513
1940,0.0384615,0.00320513
1950,0.0384615,0.00320513
1960,0.0384615,0.00320513
1970,0.0384615,0.00320513
1980,0.0384615,0.00320513
1990,0.0384615,0.00320513
2000,0.0384615,0.00320513
2010,0.0384615,0.00320513
2020,0.0384615,0.00320513
2030,0.0384615,0.00320513
2040,0.0384615,0.00320513
2050,0.0384615,0.00320513
2060,0.0384615,0.00320513
2070,0.0384615,0.00320513
2080,0.0384615,0.00320513
2090,0.0384615,0.00320513
2100,0.0384615,0.00320513
2110,0.0384615,0.00320513
2120,0.0384615,0.00320513
2130,0.0384615,0.00320513
2140,0.0384615,0.00320513
2150,0.0384615,0.00320513
2160,0.0384615,0.00320513
2170,0.0384615,0.00320513
2180,0.0384615,0.00320513
2190,0.0384615,0.00320513
2200,0.0384615,0.00320513
2210,0.0384615,0.00320513
2220,0.0384615,0.00320513
2230,0.0384615,0.00320513
2240,0.0384615,0.00320513
2250,0.0384615,0.00320513
2260,0.0384615,0.00320513
2270,0.0384615,0.00320513
2280,0.0384615,0.00320513
2290,0.0384615,0.00320513
2300,0.0384615,0.00320513
2310,0.0384615,0.00320513
2320,0.0384615,0.00320513
2330,0.0384615,0.00320513
2340,0.0384615,0.00320513
2350,0.0384615,0.00320513
2360,0.0384615,0.00320513
2370,0.0384615,0.00320513
2380,0.0384615,0.00320513
2390,0.0384615,0.00320513
2400,0.0384615,0.00320513
2410,0.0384615,0.00320513
2420,0.0384615,0.00320513
2430,0.0384615,0.00320513
2440,0.0384615,0.00320513
2450,0.0384615,0.00320513
2460,0.0384615,0.00320513
2470,0.0384615,0.00320513
2480,0.0384615,0.00320513
2490,0.0384615,0.00320513
2500,0.0384615,0.00320513
2510,0.0384615,0.00320513
2520,0.0384615,0.00320513
2530,0.0384615,0.00320513
2540,0.0384615,0.00320513
2550,0.0384615,0.00320513
2560,0.0384615,0.00320513
2570,0.0384615,0.00320513
2580,0.0384615,0.00320513
2590,0.0384615,0.00320513
2600,0.0384615,0.00320513
2610,0.0384615,0.00320513
2620,0.0384615,0.00320513
2630,0.0384615,0.00320513
2640,0.0384615,0.00320513
2650,0.0384615,0.00320513
2660,0.0384615,0.00320513
2670,0.0384615,0.00320513
2680,0.0384615,0.00320513
2690,0.0384615,0.00320513
2700,0.0384615,0.00320513
2710,0.0384615,0.00320513
2720,0.0384615,0.00320513
2730,0.0384615,0.00320513
2740,0.0384615,0.00320513
2750,0.0384615,0.00320513
2760,0.0384615,0.00320513
2770,0.0384615,0.00320513
2780,0.0384615,0.00320513
2790,0.0384615,0.00320513
2800,0.0384615,0.00320513
2810,0.0384615,0.00320513
2820,0.0384615,0.00320513
2830,0.0384615,0.00320513
2840,0.0384615,0.00320513
2850,0.0384615,0.00320513
2860,0.0384615,0.00320513
2870,0.0384615,0.00320513
2880,0.0384615,0.00320513
2890,0.0384615,0.00320513
2900,0.0384615,0.00320513
2910,0.0384615,0.00320513
2920,0.0384615,0.00320513
2930,0.0384615,0.00320513
2940,0.0384615,0.00320513
2950,0.0384615,0.00320513
2960,0.0384615,0.00320513
2970,0.0384615,0.00320513
2980,0.0384615,0.00320513
2990,0.0384615,0.00320513
3000,0.0384615,0.00320513
3010,0.0384615,0.00320513
3020,0.0384615,0.00320513
3030,0.0384615,0.00320513
3040,0.0384615,0.00320513
3050,0.0384615,0.00320513
3060,0.0384615,0.00320513
3070,0.0384615,0.00320513
3080,0.0384615,0.00320513
3090,0.0384615,0.00320513
3100,0.0384615,0.00320513
3110,0.0384615,0.00320513
3120,0.0384615,0.00320513
3130,0.0384615,0.00320513
3140,0.0384615,0.00320513
