t,cond_num
10,6.57237
20,6.45719
30,6.47897
40,6.50318
50,6.49029
60,6.49911
70,6.56451
80,6.50293
90,6.50528
100,6.50728
110,6.52308
120,6.51575
130,6.47763
140,6.4865
150,6.508
160,6.51742
170,6.4438
180,6.51231
190,6.46186
200,6.56293
210,6.49931
220,6.52177
230,6.53318
240,6.52444
250,6.51288
260,6.56348
270,6.48637
280,6.50185
290,6.5028
300,6.46456
310,6.52264
320,6.51778
330,6.58075
340,6.51159
350,6.52078
360,6.58195
370,6.59549
380,6.50502
390,6.52681
400,6.53436
410,6.54516
420,6.57005
430,6.5002
440,6.47683
450,6.53806
460,6.585
470,6.54795
480,6.46959
490,6.481
500,6.55959
510,6.53214
520,6.55139
530,6.53135
540,6.53013
550,6.53882
560,6.57608
570,6.47965
580,6.51123
590,6.52477
600,6.55122
610,6.56545
620,6.52524
630,6.52504
640,6.45711
650,6.54511
660,6.45077
670,6.50719
680,6.52781
690,6.5023
700,6.46473
710,6.51129
720,6.46821
730,6.5586
740,6.48694
750,6.49932
760,6.5613
770,6.56318
780,6.47637
790,6.53552
800,6.49492
810,6.56482
820,6.496
830,6.52997
840,6.54413
850,6.47892
860,6.50834
870,6.51363
880,6.52091
890,6.47787
900,6.48895
910,6.55758
920,6.50278
930,6.52224
940,6.48702
950,6.53857
960,6.49013
970,6.57457
980,6.54924
990,6.50418
1000,6.47584
1010,6.55623
1020,6.50913
1030,6.55473
1040,6.55907
1050,6.53282
1060,6.51345
1070,6.53579
1080,6.51278
1090,6.50569
1100,6.51334
1110,6.57903
1120,6.51486
1130,6.54579
1140,6.50111
1150,6.50342
1160,6.58725
1170,6.51204
1180,6.53024
1190,6.49661
1200,6.4997
1210,6.51529
1220,6.51543
1230,6.54839
1240,6.46044
1250,6.56996
1260,6.54495
1270,6.5201
1280,6.55427
1290,6.54511
1300,6.51522
1310,6.49031
1320,6.51153
1330,6.53735
1340,6.53515
1350,6.60246
1360,6.62812
1370,6.50656
1380,6.5301
1390,6.51754
1400,6.53538
1410,6.51528
1420,6.56054
1430,6.5541
1440,6.53267
1450,6.5933
1460,6.50344
1470,6.50795
1480,6.45139
1490,6.49025
1500,6.56397
1510,6.51248
1520,6.52166
1530,6.56599
1540,6.57263
1550,6.5643
1560,6.54809
1570,6.55978
1580,6.53955
1590,6.53822
1600,6.55003
1610,6.47097
1620,6.55344
1630,6.5381
1640,6.54292
1650,6.52254
1660,6.62419
1670,6.53485
1680,6.58659
1690,6.4975
1700,6.46603
1710,6.51133
1720,6.52906
1730,6.59178
1740,6.50292
1750,6.51472
1760,6.55174
1770,6.4916
1780,6.47129
1790,6.51917
1800,6.52263
1810,6.53067
1820,6.59829
1830,6.52595
1840,6.58544
1850,6.48906
1860,6.56115
1870,6.54233
1880,6.50976
1890,6.4888
1900,6.50708
1910,6.49805
1920,6.52237
1930,6.47209
1940,6.50777
1950,6.55314
1960,6.4571
1970,6.50366
1980,6.54156
1990,6.54998
2000,6.5586
2010,6.48489
2020,6.50364
2030,6.52516
2040,6.5403
