ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.992371,-0.0181227,null,null,null
0.0685131,null,-0.199866,null,null
-0.0437898,null,null,0.380864,null
-0.000557743,null,null,null,-0.00511046
0.992371,-0.0181227,null,null,null
0.0685131,null,-0.199866,null,null
-0.0437898,null,null,0.380864,null
-0.000557743,null,null,null,-0.00511046
0.992371,-0.0181227,null,null,null
0.0685131,null,-0.199866,null,null
-0.0437898,null,null,0.380864,null
-0.000557743,null,null,null,-0.00511046
0.992241,-0.0195801,null,null,null
0.114808,null,-0.169064,null,null
0.019422,null,null,0.346675,null
0.00209311,null,null,null,-0.00343318
0.992293,-0.0149357,null,null,null
0.0464268,null,-0.189019,null,null
0.016817,null,null,0.375962,null
-0.00253867,null,null,null,0.000421551
0.992448,-0.0132695,null,null,null
0.0467976,null,-0.177801,null,null
0.0260594,null,null,0.384696,null
0.000468169,null,null,null,0.00393455
0.992485,-0.0107096,null,null,null
0.00740598,null,-0.209724,null,null
0.0117516,null,null,0.395614,null
-0.00434576,null,null,null,0.00405958
0.992525,-0.00957705,null,null,null
0.055961,null,-0.176786,null,null
0.01004,null,null,0.445249,null
-0.00377299,null,null,null,0.000646358
0.992475,-0.012832,null,null,null
-0.021836,null,-0.147795,null,null
-0.00804936,null,null,0.438248,null
-0.00514018,null,null,null,0.00395314
0.992549,-0.0130335,null,null,null
-0.0555252,null,-0.257402,null,null
-0.0630987,null,null,0.440387,null
-0.00377609,null,null,null,0.00365753
0.992501,-0.00801572,null,null,null
-0.028825,null,-0.2115,null,null
-0.0793897,null,null,0.46938,null
0.000742841,null,null,null,0.00200943
0.992579,-0.00671634,null,null,null
-0.0439628,null,-0.226085,null,null
-0.0387131,null,null,0.50322,null
-0.00395449,null,null,null,0.00777077
0.992439,-0.00952265,null,null,null
0.019613,null,-0.234461,null,null
-0.0243212,null,null,0.489861,null
0.00189613,null,null,null,0.00559179
0.992451,-0.0124481,null,null,null
0.032432,null,-0.224756,null,null
0.0222419,null,null,0.510879,null
-0.00238217,null,null,null,6.22169e-05
0.992417,-0.0127727,null,null,null
-0.024836,null,-0.213646,null,null
0.104547,null,null,0.450427,null
0.00280095,null,null,null,0.00356929
0.992226,-0.0121857,null,null,null
-0.014512,null,-0.174785,null,null
0.0959123,null,null,0.503081,null
0.00253026,null,null,null,0.00289041
0.992202,-0.0115198,null,null,null
-0.0738266,null,-0.168619,null,null
0.0985956,null,null,0.469763,null
-0.00110723,null,null,null,-0.000104355
0.992199,-0.00781014,null,null,null
-0.062027,null,-0.104505,null,null
0.0817191,null,null,0.501515,null
-0.000141024,null,null,null,0.000398341
0.992117,-0.00709092,null,null,null
-0.0997919,null,-0.0551749,null,null
0.122562,null,null,0.475319,null
0.000568093,null,null,null,-0.0021369
0.99219,-0.00322464,null,null,null
-0.136937,null,-0.122593,null,null
0.113999,null,null,0.494117,null
0.00484211,null,null,null,0.000144842
0.992266,-0.00502288,null,null,null
-0.138618,null,-0.0596784,null,null
0.0226216,null,null,0.478743,null
0.00432695,null,null,null,0.00282302
0.992236,-0.00249587,null,null,null
-0.136541,null,-0.0572819,null,null
-0.00150092,null,null,0.49602,null
0.00271951,null,null,null,-3.8047e-05
0.992336,-0.00143787,null,null,null
-0.100783,null,-0.0190395,null,null
-0.0158912,null,null,0.474261,null
-0.000719445,null,null,null,-0.00753426
0.992138,-0.00458617,null,null,null
-0.032561,null,0.0122662,null,null
-0.050248,null,null,0.468364,null
-0.00153591,null,null,null,0.000131885
0.99225,-0.00312729,null,null,null
-0.119031,null,0.0173289,null,null
-0.0838975,null,null,0.438604,null
