t,cost
5760,678.333
5770,650.833
5780,648.75
5790,639.375
5800,646.875
5810,638.75
5820,594.375
5830,593.542
5840,593.333
5850,595.625
5860,594.583
5870,589.375
5880,591.042
5890,592.5
5900,591.667
5910,591.667
5920,594.583
5930,587.5
5940,592.5
5950,598.542
5960,590.625
5970,586.25
5980,592.917
5990,594.583
6000,585.417
6010,588.75
6020,594.792
6030,591.25
6040,592.917
6050,587.083
6060,592.083
6070,592.917
6080,587.708
6090,598.125
6100,591.667
6110,593.75
6120,594.167
6130,595
6140,591.667
6150,595.417
6160,593.75
6170,592.917
6180,590.625
6190,596.458
6200,597.917
6210,595.208
6220,597.083
6230,593.958
6240,589.375
6250,595.833
6260,589.167
6270,595.417
6280,592.917
6290,593.958
6300,593.542
6310,592.917
6320,597.292
6330,592.708
6340,594.375
6350,598.958
6360,598.75
6370,597.083
6380,598.333
6390,636.042
6400,654.375
6410,652.708
6420,648.125
6430,640.417
6440,641.042
6450,639.375
6460,635.833
6470,640.625
6480,635
6490,637.5
6500,638.542
6510,647.917
6520,651.25
6530,641.667
6540,647.708
6550,676.667
6560,687.5
6570,677.917
6580,677.292
6590,677.5
6600,686.458
6610,684.792
6620,676.667
6630,674.375
6640,676.875
6650,679.167
6660,691.25
6670,682.5
6680,680
6690,683.958
6700,675.833
6710,676.458
6720,680
6730,671.042
6740,678.542
6750,678.75
