MDTU,0,2,4,6,8,10
10,0.027162,0.0274057,0.0283027,0.0288676,0.0300693,0.0304223
20,0.0301357,0.0303137,0.0306874,0.0308709,0.0309999,0.0312784
30,0.029121,0.0293793,0.0304632,0.0309753,0.031047,0.0312285
40,0.0283109,0.0285148,0.0294695,0.0298068,0.0303082,0.0307089
50,0.0285007,0.0286972,0.0292389,0.029541,0.0300967,0.0304657
60,0.028116,0.0286749,0.0295321,0.0297987,0.0299547,0.0302363
70,0.0263367,0.026781,0.0272748,0.028089,0.0284704,0.0288665
80,0.0278131,0.0280898,0.0287736,0.0293235,0.029638,0.0297151
90,0.0279057,0.0282148,0.0284928,0.0286789,0.0290566,0.0291375
100,0.0275268,0.0279063,0.0280329,0.0283929,0.0289558,0.0292342
110,0.027258,0.0274425,0.0284228,0.0285607,0.0292643,0.0294734
120,0.0273867,0.0277219,0.0291217,0.0293127,0.0296509,0.0299426
130,0.0281939,0.0288306,0.0291275,0.0294264,0.0299651,0.0301047
140,0.0277576,0.0282875,0.0284241,0.0288465,0.0296355,0.0297465
150,0.0272243,0.0282682,0.0284725,0.028801,0.0291244,0.0292998
160,0.0267777,0.0271989,0.0273866,0.0275229,0.0283228,0.0285708
170,0.0289408,0.0291752,0.0295055,0.0298407,0.0304614,0.0306992
180,0.0268004,0.0278372,0.028028,0.0282804,0.0287374,0.0288964
190,0.0281578,0.0285963,0.0288798,0.0292998,0.0294704,0.0296165
200,0.0252727,0.0259975,0.0270007,0.0271511,0.0272545,0.0275997
210,0.0270507,0.0272452,0.0275455,0.0279614,0.0282389,0.0283899
220,0.0263403,0.0265779,0.027305,0.0276721,0.0278258,0.0281566
230,0.0260428,0.0266897,0.027431,0.0276339,0.0279285,0.0281966
240,0.0264317,0.0268329,0.0277047,0.0279398,0.0281817,0.0283753
250,0.0268399,0.0275165,0.0276202,0.0284855,0.0289997,0.0296107
260,0.0251243,0.025493,0.0267963,0.0270746,0.027299,0.0276532
270,0.027187,0.0284272,0.0286314,0.0287467,0.0289152,0.0291967
280,0.0269806,0.0278044,0.0281371,0.0283928,0.0287888,0.0289313
290,0.0267935,0.0272129,0.0273735,0.027778,0.0279083,0.0281573
300,0.0278394,0.0283224,0.02846,0.0286984,0.029025,0.0291693
310,0.0260624,0.0264367,0.0272064,0.0274564,0.0277785,0.0281487
320,0.0261258,0.0265031,0.0277392,0.0279404,0.028104,0.0285003
330,0.0247923,0.0249718,0.0257294,0.0263161,0.0265832,0.0268584
340,0.0262542,0.0267888,0.0272197,0.0274747,0.0278479,0.0282301
350,0.0261936,0.0265974,0.0269143,0.0271238,0.0275345,0.0276446
360,0.0245816,0.0247085,0.0262194,0.0263787,0.0273202,0.0273675
370,0.0241898,0.0252358,0.0262634,0.026559,0.0272018,0.0274008
380,0.0265349,0.026706,0.0271171,0.0277519,0.0278868,0.0282494
390,0.0259049,0.0265156,0.0271251,0.0275145,0.0277907,0.0279407
400,0.0257084,0.0264982,0.0267534,0.0271775,0.0275451,0.0277721
410,0.0255301,0.0256509,0.0261594,0.0262532,0.0266545,0.0268441
420,0.0250144,0.0256661,0.0262608,0.0264439,0.0267131,0.0270151
430,0.0267451,0.027452,0.0279382,0.0282533,0.0285535,0.0287956
440,0.02726,0.0274371,0.0276065,0.0284287,0.0288262,0.0291004
450,0.0256472,0.0261278,0.026436,0.0270447,0.0277893,0.0285531
460,0.0245155,0.0247717,0.0263771,0.026514,0.0266613,0.0269274
470,0.0255804,0.0257398,0.0265361,0.0269095,0.0271868,0.0272808
480,0.027437,0.027723,0.0282654,0.0286496,0.0287847,0.0289769
490,0.027219,0.0273529,0.0279219,0.0280748,0.028426,0.0286509
500,0.0249967,0.0258699,0.0268825,0.0272386,0.0276948,0.028156
510,0.0259029,0.0268741,0.0270344,0.0272539,0.0274222,0.0280232
520,0.0253289,0.0258187,0.0265645,0.0267419,0.0272554,0.0274868
530,0.0262168,0.0265408,0.0271218,0.0275995,0.0279238,0.02825
540,0.025955,0.0260989,0.0264205,0.0266011,0.0267857,0.0271709
550,0.0259102,0.0265802,0.027015,0.0272555,0.0274355,0.0282378
560,0.024953,0.0255011,0.0263825,0.0266144,0.0272671,0.0276364
570,0.0270637,0.0275985,0.0281479,0.0284683,0.0286395,0.0290904
580,0.026499,0.0268576,0.0273816,0.0278273,0.0283034,0.0284211
590,0.0261138,0.0267491,0.0269981,0.0272714,0.0277643,0.0281546
600,0.0252248,0.0256202,0.0265618,0.0273088,0.0274358,0.027815
610,0.0250294,0.0260849,0.0271651,0.0275615,0.0282072,0.0283587
620,0.0261559,0.02642,0.0272174,0.0278352,0.0284386,0.0285946
630,0.0262318,0.0265076,0.0276889,0.0279541,0.0284262,0.0285894
640,0.0280011,0.028395,0.0287094,0.0289633,0.0296104,0.0296731
650,0.0254329,0.0259266,0.0276103,0.027747,0.0283061,0.0285516
660,0.0281949,0.0285101,0.0287231,0.0291108,0.0292077,0.0294295
670,0.0265386,0.0266489,0.0269581,0.0271328,0.0274975,0.0278587
680,0.0258979,0.0263153,0.0276003,0.0277735,0.0281008,0.0281908
690,0.0265608,0.0268184,0.0279309,0.0281694,0.0286607,0.0287825
700,0.0277017,0.0279372,0.0282561,0.0284972,0.0289562,0.0291059
710,0.0263352,0.0268767,0.0272198,0.0274178,0.0281339,0.028225
720,0.02744,0.0282082,0.0283269,0.0286683,0.0290198,0.0291512
730,0.0250845,0.025554,0.0262298,0.0265671,0.026789,0.0270685
