MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.7164,-0.0739349,1.71481
2,1.7164,-0.0739349,1.71481
3,1.7164,-0.0739349,1.71481
4,1.7164,-0.0739349,1.71481
5,1.7164,-0.0739349,1.71481
6,1.7164,-0.0739349,1.71481
7,1.7164,-0.0739349,1.71481
8,1.7164,-0.0739349,1.71481
9,3.24515,-0.134614,3.24236
10,2.88157,-0.0701807,2.88071
11,2.78443,-0.0633443,2.78371
12,2.74904,-0.0785078,2.74792
13,2.5698,-0.0528033,2.56926
14,2.51192,0.0126999,2.51189
15,2.38929,-0.0837957,2.38782
16,2.42329,0.000465147,2.42329
17,2.36714,0.00265257,2.36714
18,2.36348,0.0481585,2.36299
19,2.28806,0.123046,2.28475
20,2.30705,0.177596,2.30021
21,2.2812,0.207393,2.27175
22,2.21872,0.16676,2.21244
23,2.16698,0.24207,2.15342
24,2.12759,0.240536,2.11395
25,2.14862,0.22235,2.13708
26,2.14862,0.22235,2.13708
27,2.11838,0.212755,2.10767
28,2.15183,0.282868,2.13316
29,2.12029,0.311738,2.09724
30,2.12469,0.361652,2.09368
31,2.07611,0.352051,2.04605
32,2.12163,0.305208,2.09956
33,2.10981,0.247697,2.09522
34,2.06841,0.264482,2.05143
35,2.05885,0.292346,2.03799
36,2.01625,0.251867,2.00046
37,2.09475,0.214013,2.08379
38,2.07993,0.171943,2.07281
39,1.94471,0.225752,1.93157
40,2.05159,0.27146,2.03355
41,1.99971,0.226862,1.9868
42,1.99094,0.131883,1.98656
43,1.97998,0.067616,1.97883
44,1.99897,-0.00379113,1.99897
45,1.97937,-0.0529661,1.97866
46,2.00535,0.00134733,2.00535
47,1.96476,0.0434248,1.96428
48,1.89311,-0.0505484,1.89244
49,1.94445,-0.0708983,1.94315
50,1.87295,-0.0287942,1.87273
51,1.90729,0.00378296,1.90729
52,1.88654,0.0631355,1.88548
53,1.83287,0.0817807,1.83104
54,1.81792,0.0436162,1.8174
55,1.81792,0.0436162,1.8174
56,1.8496,0.0245441,1.84943
57,1.89157,0.0902323,1.88942
58,1.9025,0.00781964,1.90248
59,1.87181,-0.0934949,1.86947
60,1.90824,-0.180275,1.89971
61,1.84419,-0.182457,1.83514
62,1.85738,-0.218821,1.84445
63,1.87831,-0.183846,1.86929
64,1.85453,-0.298922,1.83028
65,1.86099,-0.278525,1.84003
66,1.84147,-0.324195,1.81271
67,1.92718,-0.292507,1.90485
68,1.95089,-0.366843,1.91609
69,1.95089,-0.366843,1.91609
70,1.90462,-0.364136,1.86949
71,1.80425,-0.358822,1.76821
72,1.78818,-0.28514,1.7653
73,1.79767,-0.369872,1.75921
74,1.78362,-0.385817,1.74139
75,1.7718,-0.36957,1.73283
76,1.77176,-0.297369,1.74663
77,1.74015,-0.365053,1.70143
78,1.81952,-0.385868,1.77813
79,1.812,-0.309879,1.7853
80,1.80562,-0.387837,1.76348
81,1.79986,-0.336864,1.76806
82,1.78897,-0.382738,1.74755
83,1.80099,-0.407539,1.75428
84,1.8296,-0.359028,1.79403
85,1.82996,-0.412859,1.78278
86,1.87285,-0.451086,1.81771
87,1.75724,-0.461072,1.69568
88,1.75487,-0.469522,1.69089
89,1.71459,-0.432058,1.65926
90,1.74078,-0.469639,1.67623
91,1.80122,-0.502244,1.72978
92,1.80122,-0.502244,1.72978
93,1.78801,-0.464044,1.72674
94,1.75325,-0.395846,1.70797
95,1.70881,-0.384229,1.66505
96,1.78235,-0.427109,1.73042
97,1.72514,-0.26684,1.70438
98,1.70287,-0.261802,1.68262
99,1.73857,-0.259307,1.71912
100,1.73938,-0.355462,1.70267
101,1.74338,-0.298978,1.71755
102,1.71501,-0.336184,1.68173
103,1.81194,-0.359981,1.77582
104,1.81194,-0.359981,1.77582
