t,cond_num
10,5.98475
20,5.99869
30,6.02126
40,6.05202
50,6.01552
60,6.0396
70,6.06749
80,6.02826
90,6.03661
100,6.04105
110,6.02408
120,6.01464
130,6.04038
140,6.0555
150,6.04572
160,6.03345
170,6.0897
180,6.04245
190,6.04311
200,6.09519
210,6.04627
220,6.05098
230,6.07328
240,6.06203
250,6.08499
260,6.04723
270,6.05323
280,6.06185
290,6.01945
300,6.10652
310,6.03655
320,6.04086
330,6.0535
340,6.08802
350,6.01998
360,6.06517
370,6.09111
380,6.10384
390,6.06331
400,6.03756
410,6.0568
420,6.08271
430,6.01632
440,6.0686
450,6.06098
460,6.02812
470,6.05911
480,6.0307
490,6.03775
500,6.0615
510,6.0365
520,6.02091
530,6.03156
540,6.03961
550,6.07033
560,6.04871
570,5.9991
580,6.03423
590,6.0328
600,6.09328
610,6.07636
620,6.02789
630,6.02097
640,6.03724
650,6.03519
660,6.06084
670,6.0407
680,6.05606
690,6.07157
700,6.02005
710,6.03044
720,6.05938
730,6.01877
740,6.0261
750,6.05405
760,6.06801
770,6.04365
780,6.02406
790,6.02109
800,6.02769
810,6.04402
820,6.02881
830,6.03038
840,6.06697
850,6.02772
860,6.04414
870,6.07397
880,6.04442
890,6.09315
900,6.09186
910,6.05365
920,6.05917
930,6.02763
940,6.03816
950,6.03278
960,6.03571
970,6.04446
980,6.05691
990,6.05198
1000,6.06974
1010,6.01185
1020,6.03578
1030,6.01424
1040,6.05582
1050,6.03093
1060,6.03261
1070,6.04903
1080,6.0628
1090,6.06884
1100,6.03367
1110,6.06984
1120,6.03412
1130,6.09692
1140,6.08682
1150,6.10662
1160,6.04548
1170,6.06318
1180,6.05444
1190,6.02494
1200,6.08362
1210,6.05494
1220,6.05054
1230,6.04188
1240,6.01642
1250,6.09176
1260,6.08302
1270,6.12384
1280,6.05286
1290,6.01821
1300,5.99546
1310,6.02875
1320,6.06979
1330,6.04836
1340,6.02584
1350,6.05477
1360,6.04252
1370,6.00551
1380,6.03032
1390,6.01028
1400,6.10273
1410,6.08265
1420,6.07913
1430,6.04915
1440,6.06718
1450,6.09068
1460,6.04716
1470,6.06562
1480,6.06029
1490,6.06772
1500,6.05391
1510,6.08147
1520,6.04125
1530,6.05563
1540,6.02238
1550,6.07508
1560,6.0804
1570,6.0416
1580,6.0412
1590,6.0603
1600,6.04925
1610,6.08202
1620,6.06512
1630,6.08396
1640,6.06677
1650,6.08283
1660,6.01101
1670,6.09735
1680,6.05346
