t,cost
10,768.427
20,770.987
30,761.387
40,781.227
50,783.573
60,785.28
70,776.96
80,777.173
90,761.813
100,728.747
110,718.293
120,745.813
130,785.493
140,786.56
150,756.693
160,563.2
170,582.827
180,575.787
190,576.853
200,565.547
210,577.707
220,577.067
230,578.347
240,581.12
250,576.427
260,571.52
270,580.48
280,580.053
290,571.307
300,575.573
310,573.44
320,577.28
330,578.347
340,574.507
350,580.693
360,570.027
370,566.827
380,584.32
390,583.467
400,557.867
410,592.213
420,606.08
430,621.653
440,617.387
450,621.653
460,617.173
470,618.027
480,618.24
490,621.227
500,622.507
510,622.72
520,618.24
530,617.387
540,622.507
550,625.28
560,624
570,618.667
580,618.24
590,619.947
600,624.213
610,621.867
620,623.787
630,621.44
640,625.28
650,623.787
660,563.627
670,571.307
680,573.44
690,571.947
700,562.987
710,565.12
720,570.667
730,566.4
740,562.56
750,570.667
760,570.027
770,564.267
780,571.947
790,568.747
800,568.747
810,569.387
820,565.973
830,565.12
840,567.893
850,563.413
860,569.813
870,571.307
880,567.467
890,566.4
900,571.733
910,566.187
920,563.84
930,617.173
940,618.027
950,613.547
960,618.667
970,639.147
980,615.68
990,640.64
1000,637.653
1010,614.827
1020,616.107
1030,610.987
1040,617.6
1050,621.653
1060,622.08
1070,620.8
1080,625.067
1090,628.48
1100,618.24
1110,622.72
1120,618.88
1130,618.88
1140,615.68
1150,613.973
1160,614.4
1170,611.413
1180,583.253
1190,584.107
1200,589.013
1210,588.373
1220,587.093
1230,595.84
1240,586.453
1250,587.947
1260,580.267
1270,576.853
1280,587.093
1290,583.893
1300,581.973
1310,573.227
1320,577.493
1330,576
1340,580.267
1350,579.413
1360,577.493
1370,582.827
1380,578.347
1390,574.933
1400,584.32
1410,580.053
1420,580.267
1430,583.467
1440,560.427
1450,557.44
1460,557.867
1470,574.933
1480,575.573
1490,590.293
1500,589.227
1510,589.227
1520,590.08
1530,608.64
1540,611.627
1550,613.76
1560,594.347
1570,569.6
1580,567.467
1590,578.133
1600,577.493
1610,565.12
1620,591.787
1630,588.587
1640,578.987
1650,548.907
1660,550.187
1670,562.773
1680,559.787
1690,559.787
1700,560.427
1710,558.507
1720,604.16
1730,590.933
1740,581.333
1750,580.053
1760,577.067
1770,580.053
1780,568.533
1790,568.32
1800,573.44
1810,573.013
1820,612.267
1830,635.093
1840,638.72
1850,639.36
1860,639.147
1870,612.267
1880,612.693
1890,609.493
1900,610.773
1910,605.227
1920,570.453
1930,571.947
1940,570.667
1950,572.8
1960,570.88
1970,640.853
1980,641.067
1990,636.587
2000,638.72
2010,638.507
2020,597.333
2030,589.867
2040,591.147
2050,589.867
2060,588.587
2070,605.867
2080,613.12
2090,606.08
2100,606.933
2110,616.747
2120,544.64
2130,549.76
2140,564.053
2150,574.933
2160,585.173
2170,612.907
2180,612.053
2190,611.413
2200,607.787
2210,603.947
2220,579.84
2230,583.467
2240,575.787
2250,559.573
2260,574.933
2270,617.387
2280,610.56
2290,613.547
2300,615.04
2310,614.4
2320,637.44
2330,636.8
2340,631.893
2350,630.613
2360,629.547
2370,593.493
2380,559.787
2390,594.347
2400,606.507
2410,601.173
2420,603.307
2430,604.16
2440,604.587
2450,595.84
2460,603.307
2470,545.92
2480,565.333
2490,566.827
2500,562.987
2510,561.707
2520,594.347
2530,596.267
2540,592.213
2550,588.587
2560,594.347
2570,586.027
2580,585.173
2590,589.227
2600,590.293
2610,588.587
2620,619.307
2630,623.36
2640,623.147
2650,631.04
2660,634.667
2670,607.147
2680,603.947
2690,638.293
2700,645.76
2710,642.347
2720,628.907
2730,626.773
2740,624.853
2750,619.52
2760,612.693
2770,635.733
2780,634.24
2790,634.027
2800,635.947
2810,636.8
2820,586.667
2830,597.333
2840,606.08
2850,606.933
2860,613.12
2870,637.227
2880,637.867
2890,638.933
2900,627.627
2910,574.507
2920,592.213
2930,617.387
2940,625.493
2950,622.293
2960,621.227
2970,589.013
2980,584.96
2990,587.307
3000,583.467
3010,582.4
3020,578.56
3030,582.827
3040,580.48
3050,582.613
3060,579.413
3070,599.253
3080,595.413
3090,598.187
3100,599.68
3110,668.16
3120,598.827
3130,629.547
3140,643.413
3150,641.493
3160,634.667
3170,550.4
3180,552.533
3190,549.12
3200,554.88
3210,553.813
3220,620.373
3230,619.307
3240,616.32
3250,622.507
3260,617.387
3270,615.68
3280,620.587
3290,622.507
3300,622.933
3310,621.867
3320,634.88
3330,623.36
3340,625.493
3350,623.787
3360,625.067
3370,626.56
3380,629.76
3390,626.773
3400,624
3410,620.16
3420,592.213
3430,590.293
3440,588.16
3450,589.227
3460,593.493
3470,573.867
3480,575.787
3490,572.8
3500,571.52
3510,571.733
3520,547.84
3530,550.4
3540,553.813
3550,548.48
3560,552.96
3570,581.12
3580,584.747
3590,582.827
3600,581.12
3610,581.973
3620,586.027
3630,585.173
3640,584.96
3650,586.453
3660,578.773
3670,564.267
3680,569.6
3690,563.627
3700,571.733
3710,570.667
3720,586.88
3730,590.507
3740,589.227
3750,590.72
3760,590.293
3770,608.64
3780,609.28
3790,601.6
3800,608.213
3810,608.64
3820,598.613
3830,598.613
3840,605.227
3850,597.547
3860,601.173
3870,600.107
3880,610.347
3890,614.187
3900,609.92
3910,608.853
3920,629.333
3930,631.893
3940,625.493
3950,619.947
3960,639.573
3970,644.907
3980,641.707
3990,645.547
4000,638.293
4010,604.373
4020,582.613
4030,591.573
4040,586.24
4050,583.893
4060,585.173
4070,614.4
4080,625.707
4090,624.64
4100,621.867
4110,621.227
4120,577.707
4130,569.173
4140,569.387
4150,565.333
4160,579.627
4170,570.24
4180,583.893
4190,585.6
4200,571.307
4210,576.427
4220,599.893
4230,612.48
4240,589.013
4250,608.427
4260,601.813
4270,555.093
4280,555.947
4290,553.813
4300,557.227
4310,557.44
4320,587.52
4330,592.64
4340,592.853
4350,589.44
4360,587.947
4370,591.147
4380,588.16
4390,592.853
4400,586.453
4410,587.307
4420,592.213
4430,586.88
4440,587.093
4450,583.467
4460,580.053
4470,584.96
4480,592.853
4490,590.933
4500,591.36
4510,590.933
