MDTU,min_width,max_width
1,0.0582742,0.0395056
2,0.0582742,0.0395056
3,0.0582742,0.0395056
4,0.0582742,0.0395056
5,0.0582742,0.0395056
6,0.0582742,0.0395056
7,0.0582742,0.0395056
8,0.0582742,0.0395056
9,0.0696901,0.0491336
10,0.0666106,0.0466476
11,0.0651789,0.0451129
12,0.0651241,0.0452611
13,0.0635276,0.0438739
14,0.0620238,0.0419861
15,0.0608046,0.0403526
16,0.0592307,0.0409773
17,0.0597623,0.0412459
18,0.0594344,0.0415466
19,0.0568431,0.0395027
20,0.0588922,0.0401766
21,0.0569709,0.0392765
22,0.057015,0.0392117
23,0.0565235,0.0387202
24,0.0559312,0.0383794
25,0.0577281,0.0394127
26,0.0577281,0.0394127
27,0.0547012,0.0376203
28,0.0553082,0.0381352
29,0.0555513,0.0382622
30,0.053025,0.03653
31,0.05245,0.0350963
32,0.0555181,0.037781
33,0.055132,0.0376331
34,0.0559799,0.0385514
35,0.0563279,0.0391644
36,0.0557335,0.0383586
37,0.0556553,0.0378341
38,0.0545775,0.0366863
39,0.0509116,0.0345758
40,0.054701,0.0365574
41,0.0518594,0.0353931
42,0.0512552,0.0347298
43,0.0523095,0.0356014
44,0.054364,0.0367661
45,0.055001,0.037194
46,0.0548101,0.0375579
47,0.0535194,0.0362773
48,0.0522616,0.0355224
49,0.0535902,0.0366405
50,0.0525506,0.0351264
51,0.0509799,0.0349691
52,0.051181,0.0355315
53,0.0517487,0.0355518
54,0.0512701,0.0349539
55,0.0512701,0.0349539
56,0.0515577,0.0351656
57,0.0536749,0.0363109
58,0.0539547,0.0367375
59,0.0535227,0.0361938
60,0.0550251,0.0372645
61,0.0530777,0.0357493
62,0.0556845,0.0370233
63,0.0564559,0.0377721
64,0.0530278,0.0359092
65,0.0542708,0.0360013
66,0.0537934,0.0366781
67,0.057414,0.0387635
68,0.0563205,0.0384719
69,0.0563205,0.0384719
70,0.0550846,0.0369052
71,0.0524932,0.034527
72,0.0511717,0.0344105
73,0.0513127,0.0348045
74,0.0512111,0.0349694
75,0.0514567,0.0344249
76,0.0523715,0.0351574
77,0.0505227,0.0334756
78,0.0530294,0.0356242
79,0.0535923,0.0359237
80,0.0542898,0.035581
81,0.054291,0.0361046
82,0.0549653,0.0364038
83,0.0543892,0.0366103
84,0.0536095,0.0366484
85,0.0536291,0.036716
86,0.055638,0.0381166
87,0.0544583,0.0361934
88,0.0536679,0.0360978
89,0.0522322,0.0344409
90,0.0525326,0.0347977
91,0.0536038,0.0361604
92,0.0536038,0.0361604
93,0.0532743,0.0359413
94,0.0540114,0.0359612
95,0.0510789,0.0342548
96,0.0529061,0.0358705
97,0.051975,0.034765
98,0.0508396,0.0334427
99,0.0534121,0.0357931
100,0.0544405,0.0352485
101,0.0532009,0.0360888
102,0.0523387,0.0351895
103,0.0553324,0.0366243
104,0.0553324,0.0366243
105,0.0552645,0.0364295
106,0.0565886,0.0368094
107,0.0544307,0.0364884
108,0.054622,0.0359426
109,0.053535,0.0350789
110,0.0535073,0.0345554
111,0.0551665,0.0358574
112,0.0555717,0.0367108
113,0.0539564,0.0354421
114,0.0538316,0.0358892
115,0.0552053,0.0358626
116,0.0554016,0.037283
117,0.0540416,0.0356121
118,0.0531873,0.034832
119,0.0513757,0.0344386
120,0.0533494,0.0355468
121,0.0533494,0.0355468
122,0.0544739,0.0360306
123,0.05528,0.036765
124,0.0557679,0.0363094
125,0.0558547,0.0364457
126,0.0558547,0.0364457
127,0.0554573,0.0363432
128,0.0560823,0.0367085
129,0.0567978,0.0378182
130,0.0562026,0.0371819
131,0.0562026,0.0371819
132,0.0562026,0.0371819
133,0.0557463,0.0365741
134,0.0542775,0.0360444
135,0.0541648,0.0357125
136,0.0526693,0.0342329
137,0.0528471,0.0353561
138,0.0503995,0.0345951
139,0.0517665,0.0341092
140,0.0523383,0.0344596
141,0.0518787,0.0342538
142,0.054189,0.0351027
143,0.0543645,0.0354158
144,0.0528423,0.0345404
145,0.0547376,0.0364883
146,0.0547376,0.0364883
147,0.0547376,0.0364883
148,0.0533456,0.0355937
149,0.0509284,0.0340516
150,0.0514907,0.0338346
151,0.0536364,0.0351652
152,0.0535015,0.0356025
153,0.0535015,0.0356025
154,0.052116,0.0348804
155,0.0525905,0.034464
156,0.052272,0.0346218
157,0.0528615,0.0357413
158,0.054999,0.0364736
159,0.0546349,0.036445
160,0.0546349,0.036445
161,0.0547885,0.0358735
162,0.0547482,0.0361851
163,0.0547154,0.0363495
164,0.0526953,0.0350997
165,0.0526953,0.0350997
166,0.054706,0.0365199
167,0.0543783,0.0357224
168,0.0552846,0.0369313
169,0.0552846,0.0369313
170,0.0552846,0.0369313
171,0.0560447,0.0370946
172,0.0559965,0.0376281
173,0.0545377,0.0360126
174,0.0555627,0.0370941
175,0.0562,0.0374264
176,0.0560662,0.0374568
177,0.0563038,0.0371801
178,0.0567145,0.0371129
179,0.0566904,0.0368427
180,0.0574526,0.0376454
181,0.0555126,0.0360195
182,0.0539963,0.0349486
183,0.0526599,0.0341883
184,0.0542934,0.0352842
185,0.0535566,0.0355079
186,0.0549694,0.0364611
187,0.0543726,0.0357806
188,0.0543726,0.0357806
189,0.0545155,0.035632
190,0.0537018,0.0350282
191,0.0540486,0.0353919
192,0.0559927,0.0372382
193,0.0563962,0.0369106
194,0.0565798,0.0377818
195,0.0579098,0.0383687
196,0.0578984,0.0388416
197,0.0584692,0.0390962
198,0.0584845,0.038826
199,0.0588427,0.0388074
200,0.0575,0.0375053
201,0.0575,0.0375053
202,0.0560491,0.0373435
203,0.0548915,0.0359653
204,0.0547508,0.0363242
205,0.054681,0.0355854
206,0.0555851,0.0361615
207,0.0555851,0.0361615
208,0.0555851,0.0361615
209,0.0537849,0.0358505
210,0.0534767,0.0353009
211,0.0534767,0.0353009
212,0.0534767,0.0353009
213,0.0539525,0.0350804
214,0.053623,0.0341993
215,0.0521053,0.0337709
216,0.0508703,0.0332128
217,0.0491122,0.031835
218,0.049142,0.0324117
219,0.0513248,0.034017
220,0.0513235,0.0342657
221,0.0535414,0.0351139
222,0.053575,0.0359421
223,0.0543049,0.0355116
224,0.054115,0.0356785
225,0.053768,0.034993
226,0.0564928,0.0360543
227,0.0549792,0.0362556
228,0.0548218,0.035607
229,0.0539933,0.036244
230,0.0539933,0.036244
231,0.0530809,0.0352891
232,0.0533143,0.0352768
233,0.055404,0.0361831
234,0.0532524,0.0350074
235,0.0532524,0.0350074
236,0.0532524,0.0350074
237,0.0524611,0.0339454
238,0.0524362,0.0339601
239,0.0534486,0.03496
240,0.0524195,0.0348421
241,0.054684,0.0353284
242,0.0517113,0.034122
243,0.0517554,0.0333712
244,0.0517554,0.0333712
245,0.0511873,0.0335148
246,0.0511873,0.0335148
247,0.0510056,0.0327489
248,0.0514357,0.0336031
249,0.0522387,0.0345405
250,0.0522387,0.0345405
251,0.0502783,0.0333575
252,0.0503377,0.032822
253,0.0503491,0.032473
254,0.0516542,0.0342917
255,0.0546589,0.0345705
256,0.0550208,0.0359291
257,0.0550208,0.0359291
258,0.0550208,0.0359291
259,0.0547631,0.0361826
260,0.0547631,0.0361826
261,0.0554618,0.0364572
262,0.0554618,0.0364572
263,0.0554618,0.0364572
264,0.053869,0.0353485
265,0.0527049,0.0335063
266,0.0527049,0.0335063
267,0.0521549,0.0342104
268,0.0521549,0.0342104
269,0.0504697,0.0337854
270,0.0507737,0.0337443
271,0.0502632,0.0338615
272,0.0508957,0.0335292
273,0.0521126,0.034209
274,0.0511871,0.0333275
275,0.0515823,0.0340233
276,0.0530727,0.0351537
277,0.0530727,0.0351537
278,0.0529485,0.034298
279,0.0529485,0.034298
280,0.0561753,0.0363303
281,0.0541915,0.0355259
282,0.0558074,0.0367474
283,0.0564408,0.0367624
284,0.0577153,0.0374116
285,0.0548995,0.0365541
286,0.0578217,0.0377447
287,0.0566444,0.0376731
288,0.0572596,0.0376419
289,0.0572596,0.0376419
290,0.0574609,0.0373847
291,0.0563102,0.0364222
292,0.0553503,0.0363404
293,0.0526697,0.0345004
294,0.0535458,0.0347579
295,0.0539082,0.0351879
296,0.0522298,0.0341512
297,0.0536658,0.0346683
298,0.0536658,0.0346683
299,0.0541531,0.0358403
300,0.0527615,0.0350046
301,0.0562716,0.0368278
302,0.0577177,0.0380977
303,0.0576233,0.0374823
304,0.0577801,0.0377931
305,0.0580884,0.0380359
306,0.060263,0.0383756
307,0.0579212,0.0389931
308,0.0578705,0.0381303
309,0.0553542,0.0375608
310,0.0553542,0.0375608
311,0.0539514,0.0360528
312,0.0549831,0.0358335
313,0.0549831,0.0358335
314,0.0549831,0.0358335
315,0.0549408,0.0356972
316,0.0572916,0.0368294
317,0.0563008,0.036115
318,0.0553412,0.0358487
319,0.0559279,0.0370027
320,0.0576185,0.0373612
321,0.0576185,0.0373612
322,0.0567366,0.0362403
323,0.0577628,0.0379324
324,0.0577628,0.0379324
325,0.0549254,0.0365481
326,0.0566477,0.0369041
327,0.0544433,0.0357197
328,0.0534591,0.0348675
329,0.0546222,0.0361753
330,0.0557989,0.036807
331,0.0572229,0.0375455
332,0.0551545,0.0365554
333,0.0551964,0.0362863
334,0.0554142,0.0358021
335,0.0527794,0.0343198
336,0.0548238,0.0355957
337,0.0540153,0.0353616
338,0.0542494,0.0350219
339,0.05611,0.0372687
340,0.0570915,0.0383393
341,0.0570915,0.0383393
342,0.0552169,0.036397
343,0.0552169,0.036397
344,0.0563776,0.037202
345,0.0563776,0.037202
346,0.0563776,0.037202
347,0.0563776,0.037202
348,0.0585018,0.038137
349,0.056498,0.0375075
350,0.0583727,0.0392754
351,0.0568222,0.0375132
352,0.0585812,0.0376678
353,0.054984,0.0360035
354,0.0553835,0.0354263
355,0.0551778,0.0358817
356,0.0555172,0.0361072
357,0.0543799,0.0348933
358,0.0536012,0.035773
359,0.0556168,0.0364174
360,0.0544736,0.0364951
361,0.0538661,0.0348797
362,0.0534872,0.0339843
363,0.0532911,0.035343
364,0.0527505,0.0347534
365,0.054023,0.0360189
366,0.0544669,0.035614
367,0.0523413,0.0352909
368,0.0540602,0.0358583
369,0.0539125,0.0362351
370,0.0559787,0.0369799
371,0.0559787,0.0369799
372,0.0559787,0.0369799
373,0.0562397,0.0363813
374,0.0552708,0.0360347
375,0.0559873,0.0370613
376,0.0531403,0.0352705
377,0.0531403,0.0352705
378,0.0532411,0.034733
379,0.0525191,0.0344357
380,0.052783,0.034383
381,0.0524378,0.0346076
382,0.0538718,0.035997
383,0.0538718,0.035997
384,0.0538718,0.035997
385,0.0546034,0.0357241
386,0.0546034,0.0357241
387,0.0546034,0.0357241
388,0.0558932,0.036652
389,0.0573948,0.0370064
390,0.0573948,0.0370064
391,0.0547716,0.0363394
392,0.0546564,0.0359645
393,0.0566346,0.0375755
394,0.057324,0.0381502
395,0.055899,0.0370667
396,0.0563452,0.0376473
397,0.0558147,0.0374291
398,0.0562568,0.0367709
399,0.0560673,0.0365823
400,0.0549148,0.0364504
401,0.0549148,0.0364504
402,0.0550844,0.0361318
403,0.0553569,0.0365683
404,0.0583452,0.0379141
405,0.0583452,0.0379141
406,0.0574871,0.0380102
407,0.0572355,0.0375704
408,0.0570201,0.0378944
409,0.0580608,0.0375545
410,0.0567568,0.0373507
411,0.0570736,0.0376769
412,0.057051,0.0372677
413,0.0560177,0.036675
414,0.0541603,0.0355137
415,0.0561769,0.0365778
416,0.0563853,0.0369762
417,0.0549235,0.0360973
418,0.0543941,0.035856
419,0.0543941,0.035856
420,0.0546351,0.0363187
421,0.055247,0.035438
422,0.0529074,0.0349968
423,0.0539804,0.0349297
424,0.0531973,0.0342158
425,0.050643,0.0324713
426,0.0497006,0.0321634
427,0.0491575,0.031759
428,0.0499207,0.0326664
429,0.052277,0.0335945
430,0.051991,0.0337855
431,0.0525726,0.0340944
432,0.0514248,0.0336174
433,0.0520742,0.0340465
434,0.0519292,0.0342119
435,0.0519292,0.0342119
436,0.0531698,0.0359586
437,0.0539961,0.035461
438,0.0575498,0.0369564
439,0.0575498,0.0369564
440,0.0554281,0.0363965
441,0.0554281,0.0363965
442,0.0554281,0.0363965
443,0.0536533,0.0357732
444,0.0554679,0.0360427
445,0.0528263,0.0345434
446,0.0528263,0.0345434
447,0.0541818,0.0351196
448,0.0555211,0.0361944
449,0.0555211,0.0361944
450,0.0555211,0.0361944
451,0.0571337,0.0366054
452,0.0571337,0.0366054
453,0.0549948,0.0355039
454,0.0554329,0.03619
455,0.0573082,0.0370954
456,0.0583184,0.0375664
457,0.0571646,0.0374251
458,0.0590035,0.0386503
459,0.0596355,0.0389729
460,0.0574273,0.0383352
461,0.0574273,0.0383352
462,0.0592522,0.0387947
463,0.0592522,0.0387947
464,0.057552,0.0382948
465,0.0564382,0.0370719
466,0.0595836,0.0390437
467,0.0617732,0.0406399
468,0.0592873,0.0389769
469,0.0594349,0.0388679
470,0.0594349,0.0388679
471,0.059739,0.0391769
472,0.0578777,0.0382723
473,0.0595063,0.0387132
474,0.0583455,0.0378814
475,0.0583455,0.0378814
476,0.0588353,0.0373496
477,0.0588353,0.0373496
478,0.0580166,0.0382557
479,0.0591536,0.0394098
480,0.0591536,0.0394098
481,0.0571655,0.0379272
482,0.0560606,0.0366682
483,0.0579164,0.037903
484,0.0539051,0.0358651
485,0.0526959,0.0353536
486,0.0514648,0.0335668
487,0.0512113,0.0336044
488,0.0500232,0.0330736
489,0.0505384,0.0334684
490,0.0507679,0.0337253
491,0.0507679,0.0337253
492,0.0532311,0.0350724
493,0.0532311,0.0350724
494,0.054602,0.0361353
495,0.054602,0.0361353
496,0.0530713,0.0346481
497,0.0550944,0.0372297
498,0.056416,0.0375028
499,0.0574435,0.0370464
500,0.05676,0.0372457
501,0.0568798,0.0378116
502,0.0554431,0.0368023
503,0.0575399,0.0374407
504,0.0581131,0.0371187
505,0.0602248,0.0389661
506,0.0595326,0.0395422
507,0.0595326,0.0395422
508,0.0599676,0.0408766
509,0.0592585,0.0406061
510,0.0592585,0.0406061
511,0.059081,0.0401588
512,0.0619207,0.0400044
513,0.061277,0.0398581
514,0.0601875,0.039626
515,0.0595495,0.0386375
516,0.0596352,0.038585
517,0.0585314,0.0380978
518,0.0575151,0.0371768
519,0.0592038,0.0391064
520,0.0566553,0.037292
521,0.0587623,0.0388866
522,0.0574646,0.0375865
523,0.0566331,0.037747
524,0.0564803,0.0378144
525,0.0574857,0.0374186
526,0.0567005,0.0371974
527,0.05681,0.0375614
528,0.05681,0.0375614
529,0.0553443,0.0365281
530,0.0557028,0.0359318
531,0.0560597,0.0365818
532,0.0560385,0.037162
533,0.0550632,0.0363366
534,0.0542651,0.0358878
535,0.0563082,0.0361599
536,0.0534222,0.0344519
537,0.0534222,0.0344519
538,0.0534523,0.034396
539,0.0528206,0.0342095
540,0.0530576,0.0343321
541,0.0536731,0.0359153
542,0.0543555,0.0346179
543,0.0546287,0.0354986
544,0.0524275,0.0341633
545,0.0516793,0.0339285
546,0.0518717,0.0343896
547,0.0526219,0.0350493
548,0.0518355,0.0342766
549,0.0537459,0.0357077
550,0.0537129,0.0357675
551,0.0537129,0.0357675
552,0.054258,0.0355423
553,0.0564684,0.0369389
554,0.0571514,0.0377052
555,0.0571514,0.0377052
556,0.0565771,0.037901
557,0.056429,0.0375565
558,0.0560291,0.0380141
559,0.055545,0.0373079
560,0.0549135,0.0369897
561,0.0550144,0.0372369
562,0.0591967,0.0390223
563,0.0590172,0.0392007
564,0.0572174,0.0375222
565,0.0563459,0.0367146
566,0.0553972,0.0366148
567,0.055399,0.0357996
568,0.0561841,0.0369126
569,0.0571099,0.0368531
570,0.0574302,0.0367592
571,0.0567402,0.0367321
572,0.0591851,0.0376387
573,0.0590114,0.0385596
574,0.0580545,0.0380388
575,0.059846,0.038548
576,0.059846,0.038548
577,0.0594375,0.0391202
578,0.0578438,0.0380947
579,0.0595219,0.0386262
580,0.0595219,0.0386262
581,0.0583666,0.0378173
582,0.0575517,0.0370818
583,0.0556224,0.0362941
584,0.0571027,0.0374065
585,0.0571027,0.0374065
586,0.0595981,0.0393865
587,0.0596141,0.0389031
588,0.0594612,0.0381714
589,0.0588151,0.0389032
590,0.0589363,0.038967
591,0.0579187,0.0379307
592,0.0589442,0.0396923
593,0.0576822,0.0386005
594,0.0575657,0.0379315
595,0.0569438,0.0379832
596,0.0569438,0.0379832
597,0.0569438,0.0379832
598,0.0569438,0.0379832
599,0.0560377,0.0370734
600,0.0556216,0.0362977
601,0.0582072,0.0376929
602,0.0592003,0.0395554
603,0.0575309,0.0386284
604,0.0584886,0.0387894
605,0.0596573,0.0397025
606,0.0606773,0.0407417
607,0.0606773,0.0407417
608,0.0607375,0.0396153
609,0.0606463,0.0398161
610,0.057865,0.0384171
611,0.0570716,0.0378945
612,0.0580528,0.0379277
613,0.0576003,0.0379782
614,0.0589692,0.038444
615,0.0569913,0.0366035
616,0.0540254,0.0349183
617,0.0563526,0.0368928
618,0.0550647,0.0358462
619,0.0552168,0.0352499
620,0.0537835,0.0350036
621,0.054531,0.035586
622,0.0535742,0.0356442
623,0.0542191,0.0349124
624,0.0519416,0.0331655
625,0.0532816,0.0348796
626,0.0532816,0.0348796
627,0.0534185,0.0354347
628,0.0528687,0.0349632
629,0.0546317,0.0356953
630,0.0576201,0.0376946
631,0.0558868,0.0368676
632,0.0547458,0.0362161
633,0.0547458,0.0362161
634,0.0547458,0.0362161
635,0.055151,0.0353812
636,0.0549769,0.0352645
637,0.0531058,0.0348949
638,0.053489,0.0355495
639,0.0533021,0.0350348
640,0.0532079,0.0350663
641,0.0519922,0.0340804
642,0.0536806,0.0347048
643,0.0535602,0.034806
644,0.0536608,0.0340417
645,0.0535843,0.0348522
646,0.0540584,0.0353279
647,0.0513792,0.0343363
648,0.0513792,0.0343363
649,0.053294,0.0342943
650,0.0522791,0.0347142
651,0.0544551,0.0355328
652,0.0526316,0.0343688
653,0.0534199,0.0341686
654,0.0530129,0.0349039
655,0.0530129,0.0349039
656,0.0530129,0.0349039
657,0.0514671,0.0341794
658,0.0522946,0.03412
659,0.0522946,0.03412
660,0.0517807,0.0339432
661,0.0518642,0.0330134
662,0.0524944,0.0341126
663,0.0545033,0.0347774
664,0.0551819,0.034929
665,0.0538548,0.0345817
666,0.0578782,0.0369447
667,0.054428,0.0355264
668,0.0546703,0.0357024
669,0.0539925,0.0351615
670,0.0534293,0.0339547
671,0.0534293,0.0339547
672,0.0522057,0.0336458
673,0.0530791,0.0345281
674,0.0530791,0.0345281
675,0.0552474,0.035057
676,0.0544684,0.0360717
677,0.0570411,0.0372108
678,0.0554424,0.036915
679,0.0554424,0.036915
680,0.0563,0.0372633
681,0.0568672,0.0377123
682,0.0554714,0.037205
683,0.0568492,0.0379305
684,0.055202,0.0369187
685,0.055202,0.0369187
686,0.0574657,0.0380658
687,0.0540637,0.0362816
688,0.0542062,0.0356852
689,0.0542062,0.0356852
690,0.0539409,0.0356138
691,0.0539409,0.0356138
692,0.0555116,0.0356964
693,0.0548945,0.0365959
694,0.0542577,0.0349254
695,0.0543717,0.0354796
696,0.0553126,0.0371721
697,0.0566455,0.0372285
698,0.0575805,0.0376501
699,0.0581891,0.0383182
700,0.0595749,0.0399799
701,0.0577016,0.0380847
702,0.0568908,0.0377227
703,0.0566865,0.0375737
704,0.0566865,0.0375737
705,0.0562721,0.0373925
706,0.0544156,0.0360471
707,0.0531361,0.0343297
708,0.055681,0.0359864
709,0.0564393,0.0363914
710,0.0555888,0.0364912
711,0.0567907,0.0377059
712,0.0571928,0.0373268
713,0.0571928,0.0373268
714,0.0579227,0.0377155
715,0.0563692,0.0367467
716,0.0581858,0.0376649
717,0.0588894,0.0383577
718,0.0576927,0.0380796
719,0.0577203,0.0377068
720,0.0577203,0.0377068
721,0.0577203,0.0377068
722,0.0577799,0.0373323
723,0.0568353,0.0369864
724,0.0584773,0.0388281
725,0.0598649,0.0397591
726,0.0588499,0.0395575
727,0.059547,0.0395921
728,0.0581289,0.0386377
729,0.0581289,0.0386377
730,0.0570141,0.0379263
731,0.0566212,0.0369279
732,0.0557463,0.0370393
733,0.0575705,0.0376314
734,0.0563526,0.0375033
735,0.0536796,0.0349594
736,0.0536796,0.0349594
737,0.0546705,0.0357067
738,0.0553532,0.0360356
739,0.0554536,0.0355972
740,0.0547261,0.0361805
741,0.0564766,0.0366226
742,0.0564766,0.0366226
743,0.0550563,0.0362971
744,0.0556616,0.0370058
745,0.0521906,0.0346041
746,0.0548164,0.0359724
747,0.0548068,0.0355602
748,0.0545634,0.0367919
749,0.0531662,0.0348109
750,0.0539162,0.0349417
751,0.0539162,0.0349417
752,0.0561555,0.0367948
753,0.055309,0.0365611
754,0.054909,0.0365242
755,0.0529089,0.035201
756,0.0529089,0.035201
757,0.0535783,0.0351811
758,0.0534146,0.0347636
759,0.0543931,0.0357813
760,0.057001,0.037723
761,0.057001,0.037723
762,0.0560455,0.0361199
763,0.0555719,0.0370668
764,0.0577397,0.036948
765,0.055069,0.0359236
766,0.0559015,0.0371373
767,0.0548034,0.0363547
768,0.0547033,0.035484
769,0.0535087,0.0353069
770,0.0539655,0.0356099
771,0.0541316,0.0357056
772,0.0541206,0.0358488
773,0.054135,0.0360136
774,0.053376,0.0348427
775,0.0509343,0.0330046
776,0.0509343,0.0330046
777,0.0509343,0.0330046
778,0.0537942,0.0352908
779,0.0537942,0.0352908
780,0.0537942,0.0352908
781,0.0537942,0.0352908
782,0.0552728,0.0360351
783,0.0529937,0.0351214
784,0.0540829,0.0355292
785,0.0530423,0.035956
786,0.0538307,0.034706
787,0.0575605,0.0370579
788,0.057329,0.0373575
789,0.0549795,0.0361194
790,0.0563855,0.0370541
791,0.0560512,0.0374003
792,0.0563549,0.0370617
793,0.0571469,0.0381573
794,0.0582964,0.0389405
795,0.0582964,0.0389405
796,0.0593386,0.03964
797,0.0590375,0.0389911
798,0.0590375,0.0389911
799,0.0590375,0.0389911
800,0.0587755,0.0389134
801,0.0592535,0.0383941
802,0.0581404,0.0381911
803,0.0581404,0.0381911
804,0.0568288,0.0372611
805,0.0557027,0.0361685
806,0.0559873,0.0366422
807,0.0568074,0.0368503
808,0.0559808,0.0361981
809,0.0534998,0.0353543
810,0.0553924,0.0366429
811,0.0560758,0.0370244
812,0.0549074,0.0359983
813,0.0536069,0.0349106
814,0.0542165,0.0351628
815,0.0543936,0.0352881
816,0.0546764,0.0349066
817,0.0542658,0.0351133
818,0.0542658,0.0351133
819,0.0566938,0.0373886
820,0.0577854,0.0377011
821,0.0594019,0.0381187
822,0.0594019,0.0381187
823,0.0597698,0.0395776
824,0.0558055,0.0367461
825,0.0558055,0.0367461
826,0.0560209,0.037136
827,0.0566376,0.0372233
828,0.0568718,0.0374575
829,0.0586789,0.0376258
830,0.0553723,0.03602
831,0.0550323,0.0356509
832,0.0555615,0.0361296
833,0.0574511,0.0373577
834,0.0545186,0.0360301
835,0.0560539,0.036937
836,0.0559177,0.0376736
837,0.0592997,0.0388962
838,0.0584624,0.0382799
839,0.0590755,0.0386495
840,0.0575912,0.0377519
841,0.0575912,0.0377519
842,0.058582,0.0384336
843,0.058582,0.0384336
844,0.0582361,0.0383401
845,0.059061,0.0379671
846,0.0594584,0.0384498
847,0.0583172,0.0377582
848,0.0567533,0.0368208
849,0.0570682,0.037106
850,0.0561106,0.0358786
851,0.0573106,0.0368626
852,0.0573106,0.0368626
853,0.0573106,0.0368626
854,0.0574239,0.0369629
855,0.0575106,0.0365613
856,0.0577877,0.0379549
857,0.0577877,0.0379549
858,0.0555737,0.0360772
859,0.0567401,0.0371068
860,0.0567401,0.0371068
861,0.0577135,0.0379955
862,0.0596072,0.0383246
863,0.05787,0.036961
864,0.05787,0.036961
865,0.0574421,0.0380991
866,0.0574421,0.0380991
867,0.0578308,0.0379821
868,0.0564938,0.0367155
869,0.0569233,0.0378196
870,0.0551436,0.0373118
871,0.0560132,0.0366668
872,0.0533282,0.0343783
873,0.0533442,0.0345866
874,0.0533204,0.0353346
875,0.0533204,0.0353346
876,0.052917,0.0349921
877,0.0518537,0.033611
878,0.0549364,0.0355163
879,0.0532199,0.0347932
880,0.0532199,0.0347932
881,0.0532199,0.0347932
882,0.0528619,0.0341896
883,0.0533113,0.0352059
884,0.0553737,0.0356654
885,0.0534967,0.0351019
886,0.0534967,0.0351019
887,0.0547015,0.0362194
888,0.0547015,0.0362194
889,0.0547015,0.0362194
890,0.0541041,0.0351567
891,0.0546526,0.0350103
892,0.0546526,0.0350103
893,0.0546526,0.0350103
894,0.0534579,0.0344911
895,0.0530337,0.0341149
896,0.0530337,0.0341149
897,0.0538832,0.0344061
898,0.0546878,0.0356326
899,0.0546878,0.0356326
900,0.0546878,0.0356326
901,0.0539648,0.0359702
902,0.0527357,0.0344259
903,0.055275,0.036531
904,0.055275,0.036531
905,0.0584423,0.0384416
906,0.0595773,0.0385381
907,0.0605538,0.0385679
908,0.0576397,0.0375843
909,0.0576397,0.0375843
910,0.0576097,0.0386007
911,0.0567667,0.0368981
912,0.0591402,0.0386251
