t,walltime
10,360.2
20,361.4
30,356.9
40,366.2
50,367.3
60,368.1
70,364.2
80,364.3
90,357.1
100,341.6
110,336.7
120,349.6
130,368.2
140,368.7
150,354.7
160,264
170,273.2
180,269.9
190,270.4
200,265.1
210,270.8
220,270.5
230,271.1
240,272.4
250,270.2
260,267.9
270,272.1
280,271.9
290,267.8
300,269.8
310,268.8
320,270.6
330,271.1
340,269.3
350,272.2
360,267.2
370,265.7
380,273.9
390,273.5
400,261.5
410,277.6
420,284.1
430,291.4
440,289.4
450,291.4
460,289.3
470,289.7
480,289.8
490,291.2
500,291.8
510,291.9
520,289.8
530,289.4
540,291.8
550,293.1
560,292.5
570,290
580,289.8
590,290.6
600,292.6
610,291.5
620,292.4
630,291.3
640,293.1
650,292.4
660,264.2
670,267.8
680,268.8
690,268.1
700,263.9
710,264.9
720,267.5
730,265.5
740,263.7
750,267.5
760,267.2
770,264.5
780,268.1
790,266.6
800,266.6
810,266.9
820,265.3
830,264.9
840,266.2
850,264.1
860,267.1
870,267.8
880,266
890,265.5
900,268
910,265.4
920,264.3
930,289.3
940,289.7
950,287.6
960,290
970,299.6
980,288.6
990,300.3
1000,298.9
1010,288.2
1020,288.8
1030,286.4
1040,289.5
1050,291.4
1060,291.6
1070,291
1080,293
1090,294.6
1100,289.8
1110,291.9
1120,290.1
1130,290.1
1140,288.6
1150,287.8
1160,288
1170,286.6
1180,273.4
1190,273.8
1200,276.1
1210,275.8
1220,275.2
1230,279.3
1240,274.9
1250,275.6
1260,272
1270,270.4
1280,275.2
1290,273.7
1300,272.8
1310,268.7
1320,270.7
1330,270
1340,272
1350,271.6
1360,270.7
1370,273.2
1380,271.1
1390,269.5
1400,273.9
1410,271.9
1420,272
1430,273.5
1440,262.7
1450,261.3
1460,261.5
1470,269.5
1480,269.8
1490,276.7
1500,276.2
1510,276.2
1520,276.6
1530,285.3
1540,286.7
1550,287.7
1560,278.6
1570,267
1580,266
1590,271
1600,270.7
1610,264.9
1620,277.4
1630,275.9
1640,271.4
1650,257.3
1660,257.9
1670,263.8
1680,262.4
1690,262.4
1700,262.7
1710,261.8
1720,283.2
1730,277
1740,272.5
1750,271.9
1760,270.5
1770,271.9
1780,266.5
1790,266.4
1800,268.8
1810,268.6
1820,287
1830,297.7
1840,299.4
1850,299.7
1860,299.6
1870,287
1880,287.2
1890,285.7
1900,286.3
1910,283.7
1920,267.4
1930,268.1
1940,267.5
1950,268.5
1960,267.6
1970,300.4
1980,300.5
1990,298.4
2000,299.4
2010,299.3
2020,280
2030,276.5
2040,277.1
2050,276.5
2060,275.9
2070,284
2080,287.4
2090,284.1
2100,284.5
2110,289.1
2120,255.3
2130,257.7
2140,264.4
2150,269.5
2160,274.3
2170,287.3
2180,286.9
2190,286.6
2200,284.9
2210,283.1
2220,271.8
2230,273.5
2240,269.9
2250,262.3
2260,269.5
2270,289.4
2280,286.2
2290,287.6
2300,288.3
2310,288
2320,298.8
2330,298.5
2340,296.2
2350,295.6
2360,295.1
2370,278.2
2380,262.4
2390,278.6
2400,284.3
