MDTU,S_F
1,1.80691e-05
2,1.80691e-05
3,1.80691e-05
4,1.80691e-05
5,1.80691e-05
6,1.80691e-05
7,1.80691e-05
8,1.80691e-05
9,1.81488e-05
10,1.82131e-05
11,1.82393e-05
12,1.83116e-05
13,1.84532e-05
14,1.85854e-05
15,1.89941e-05
16,1.86066e-05
17,1.86534e-05
18,1.86878e-05
19,1.90237e-05
20,1.9027e-05
21,1.90823e-05
22,1.90268e-05
23,1.91974e-05
24,1.91928e-05
25,1.92118e-05
26,1.92118e-05
27,1.90573e-05
28,1.91563e-05
29,1.89069e-05
30,1.89093e-05
31,1.91793e-05
32,1.93731e-05
33,1.93757e-05
34,1.94242e-05
35,1.9764e-05
36,1.98352e-05
37,1.95902e-05
38,1.96991e-05
39,1.95116e-05
40,1.94441e-05
41,1.92026e-05
42,1.90083e-05
43,1.9376e-05
44,1.94211e-05
45,1.96792e-05
46,1.97599e-05
47,1.96366e-05
48,1.98158e-05
49,1.98225e-05
50,1.97442e-05
51,1.94819e-05
52,1.94546e-05
53,2.00092e-05
54,1.98366e-05
55,1.98366e-05
56,1.9857e-05
57,1.97815e-05
58,1.99361e-05
59,2.00653e-05
60,2.01326e-05
61,2.00898e-05
62,2.04852e-05
63,2.03008e-05
64,2.01348e-05
65,2.0346e-05
66,2.05323e-05
67,2.07126e-05
68,2.06553e-05
69,2.06553e-05
70,2.03911e-05
71,2.0079e-05
72,2.0312e-05
73,2.01176e-05
74,2.03727e-05
75,2.01996e-05
76,2.02643e-05
77,1.99218e-05
78,2.01347e-05
79,2.00939e-05
80,2.03913e-05
81,2.04787e-05
82,2.02487e-05
83,2.03485e-05
84,2.02511e-05
85,2.05434e-05
86,2.02528e-05
87,2.04635e-05
88,2.03706e-05
89,2.02575e-05
90,2.03519e-05
91,2.03222e-05
92,2.03222e-05
93,1.98865e-05
94,1.99806e-05
95,1.98995e-05
96,2.00366e-05
97,2.01619e-05
98,2.02467e-05
99,2.04273e-05
100,2.05337e-05
101,2.04343e-05
102,2.02027e-05
103,2.04065e-05
104,2.04065e-05
105,2.03609e-05
106,2.01549e-05
107,2.02396e-05
108,2.02227e-05
109,2.00796e-05
110,2.02617e-05
111,2.04821e-05
112,2.02905e-05
113,2.02003e-05
114,2.02407e-05
115,2.08472e-05
116,2.04531e-05
117,2.0485e-05
118,2.03098e-05
119,2.05343e-05
120,2.05593e-05
121,2.05593e-05
122,2.07864e-05
123,2.07569e-05
124,2.08501e-05
125,2.08015e-05
126,2.08015e-05
127,2.06744e-05
128,2.08554e-05
129,2.07177e-05
130,2.04597e-05
131,2.04597e-05
132,2.04597e-05
133,2.03481e-05
134,2.04698e-05
135,2.08248e-05
136,2.07844e-05
137,2.06851e-05
138,2.04867e-05
139,2.07249e-05
140,2.0671e-05
141,2.07862e-05
142,2.07894e-05
143,2.05228e-05
144,2.05446e-05
145,2.07438e-05
146,2.07438e-05
147,2.07438e-05
148,2.07203e-05
149,2.08181e-05
150,2.06613e-05
151,2.06454e-05
152,2.10705e-05
153,2.10705e-05
154,2.06361e-05
155,2.08918e-05
156,2.07303e-05
157,2.07211e-05
158,2.09347e-05
159,2.07991e-05
160,2.07991e-05
161,2.08759e-05
162,2.08121e-05
163,2.10295e-05
164,2.09743e-05
165,2.09743e-05
166,2.12138e-05
167,2.11107e-05
168,2.08782e-05
169,2.08782e-05
170,2.08782e-05
171,2.07821e-05
172,2.07408e-05
173,2.06746e-05
174,2.07792e-05
175,2.07649e-05
176,2.06823e-05
177,2.08759e-05
178,2.0683e-05
179,2.07952e-05
180,2.06515e-05
181,2.09715e-05
182,2.08608e-05
183,2.08189e-05
184,2.07208e-05
185,2.08807e-05
186,2.06474e-05
187,2.07752e-05
188,2.07752e-05
189,2.0702e-05
190,2.05046e-05
191,2.06158e-05
192,2.07527e-05
193,2.07485e-05
194,2.07314e-05
195,2.07158e-05
196,2.08568e-05
