MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.993077,0.262258,0.212699,0.0012317
2,0.993077,0.262258,0.212699,0.0012317
3,0.993077,0.262258,0.212699,0.0012317
4,0.993077,0.262258,0.212699,0.0012317
5,0.993077,0.262258,0.212699,0.0012317
6,0.993077,0.262258,0.212699,0.0012317
7,0.993077,0.262258,0.212699,0.0012317
8,0.993077,0.262258,0.212699,0.0012317
9,0.99302,0.315396,0.218614,0.00400428
10,0.992984,0.34019,0.232887,0.00849302
11,0.993023,0.343786,0.233209,0.00212708
12,0.99299,0.370593,0.236743,0.00445838
13,0.992929,0.395369,0.268479,0.00677983
14,0.992887,0.388735,0.259857,0.00861678
15,0.992684,0.427632,0.28318,0.00406742
16,0.99285,0.498807,0.251706,0.00422543
17,0.992767,0.515792,0.260076,0.00584698
18,0.992673,0.449778,0.292749,0.00236478
19,0.992542,0.459393,0.229989,0.00230561
20,0.992557,0.413679,0.287609,0.00675063
21,0.992504,0.3839,0.306155,0.00615483
22,0.992613,0.324004,0.334227,0.00368029
23,0.992515,0.34766,0.331983,0.00146819
24,0.992492,0.319011,0.311766,0.00348248
25,0.992489,0.362302,0.353696,0.00566137
26,0.992489,0.362302,0.353696,0.00566137
27,0.992532,0.410907,0.334133,0.00549737
28,0.992508,0.388994,0.344147,0.00321342
29,0.992739,0.360192,0.391892,0.00646889
30,0.992711,0.39087,0.383787,0.00496814
31,0.992635,0.407697,0.374135,0.00325316
32,0.992527,0.38781,0.380208,0.002208
33,0.992466,0.363066,0.391457,0.00292818
34,0.992461,0.305926,0.401567,0.00791524
35,0.9924,0.345221,0.33795,0.00648877
36,0.992462,0.415346,0.315012,0.00500435
37,0.992541,0.359355,0.20223,0.00158733
38,0.99248,0.37214,0.147783,0.00955278
39,0.992462,0.376171,0.220397,0.00487158
40,0.992546,0.258092,0.157925,0.00437563
41,0.992631,0.341409,0.198608,0.00322892
42,0.992728,0.33428,0.206673,0.00966458
43,0.992509,0.360278,0.202522,0.00683223
44,0.992528,0.358137,0.234138,0.00628039
45,0.992313,0.372136,0.239369,0.00692905
46,0.992247,0.329737,0.235263,0.00774471
47,0.992337,0.404322,0.256488,0.0073925
48,0.992191,0.413856,0.278925,0.00832288
49,0.992228,0.445028,0.269347,0.00432317
50,0.992315,0.40163,0.239694,0.00473423
51,0.992477,0.424016,0.262788,0.00350683
52,0.99237,0.423942,0.235328,0.0015933
53,0.99208,0.358032,0.332112,0.00393568
54,0.992288,0.383719,0.359689,0.00107963
55,0.992288,0.383719,0.359689,0.00107963
56,0.992295,0.3366,0.317093,0.000719387
57,0.99233,0.357276,0.242688,0.00312779
58,0.992255,0.346415,0.315325,0.0032558
59,0.992242,0.292062,0.339804,0.00124394
60,0.992209,0.264912,0.335396,0.00189561
61,0.992195,0.276562,0.287113,0.00600183
62,0.992136,0.213761,0.257427,0.0067774
63,0.992178,0.196253,0.246996,0.0032916
64,0.992161,0.177097,0.232376,0.00412668
65,0.992153,0.257546,0.228885,0.00322326
66,0.992067,0.250527,0.247151,0.00127242
67,0.992084,0.223247,0.290452,0.0036865
68,0.992121,0.244104,0.322797,0.00633282
69,0.992121,0.244104,0.322797,0.00633282
70,0.992207,0.2287,0.289119,0.00261892
71,0.992394,0.276289,0.331192,0.00309775
72,0.992306,0.260262,0.307407,0.00704136
73,0.992241,0.27072,0.307858,0.00507318
74,0.992206,0.248637,0.274949,0.00374088
75,0.992393,0.261904,0.265299,0.00253533
76,0.992336,0.28802,0.238848,0.0038666
77,0.992473,0.329147,0.268872,0.00197597
78,0.992389,0.312962,0.302432,0.00293324
79,0.99238,0.286739,0.265856,0.00507015
80,0.992267,0.178981,0.333129,0.00487299
81,0.992143,0.252729,0.388761,0.00611897
82,0.99213,0.191326,0.325026,0.00405981
83,0.992079,0.242639,0.331606,0.00560606
84,0.992168,0.252168,0.34505,0.00675553
85,0.992119,0.204208,0.324591,0.00162808
86,0.992219,0.215248,0.349487,0.00426764
87,0.992095,0.232499,0.324119,0.0117213
88,0.992071,0.284273,0.324314,0.0102693
89,0.992254,0.237318,0.30887,0.00425725
90,0.992191,0.255496,0.275649,0.00265237
91,0.992071,0.291967,0.280821,0.00530924
92,0.992071,0.291967,0.280821,0.00530924
93,0.992319,0.35595,0.308315,0.00368156
94,0.992233,0.358626,0.227216,0.0103333
95,0.992318,0.32821,0.145946,0.0108084
96,0.992233,0.329393,0.268334,0.00623646
97,0.9923,0.298063,0.303998,0.00368474
98,0.992345,0.301945,0.330998,0.00736657
99,0.992264,0.277881,0.1916,0.00973766
100,0.992143,0.324934,0.191995,0.00255695
101,0.992143,0.366807,0.216335,0.00723222
102,0.99221,0.276943,0.192345,0.00430514
103,0.992192,0.167664,0.196809,0.00438409
104,0.992192,0.167664,0.196809,0.00438409
105,0.992175,0.135756,0.160153,0.00466077
106,0.992288,0.245258,0.136383,0.00710644
107,0.992189,0.319041,0.140997,0.000343947
108,0.99221,0.355675,0.134199,0.00414365
109,0.992244,0.334661,0.149895,0.00607067
110,0.992256,0.338324,0.180154,0.00914599
111,0.992077,0.348671,0.202902,0.00389404
112,0.992193,0.39088,0.170353,0.00263934
113,0.992214,0.392914,0.175347,0.0060642
114,0.992198,0.363638,0.125511,0.00441868
115,0.992032,0.372149,0.162885,0.00277527
116,0.992038,0.329946,0.109584,0.00114482
117,0.992083,0.3771,0.15752,0.00506967
118,0.992136,0.390536,0.152546,0.00619511
119,0.99214,0.356228,0.113875,0.00464601
120,0.99212,0.324218,0.0672998,0.004086
121,0.99212,0.324218,0.0672998,0.004086
122,0.991889,0.269673,0.0885063,0.00485904
123,0.992132,0.341183,0.130832,0.0052133
124,0.991916,0.263338,0.115274,0.00200869
125,0.991896,0.317093,0.0837794,0.00380047
126,0.991896,0.317093,0.0837794,0.00380047
127,0.992038,0.360791,0.114115,0.00210564
128,0.991934,0.351722,0.144289,0.00156023
129,0.992029,0.322082,0.150228,0.00749269
130,0.992081,0.322531,0.196525,0.00499228
131,0.992081,0.322531,0.196525,0.00499228
132,0.992081,0.322531,0.196525,0.00499228
133,0.99217,0.351337,0.223869,0.00392661
134,0.992115,0.305228,0.119308,0.00493149
135,0.991925,0.29208,0.182125,0.00461941
136,0.991958,0.264365,0.235296,0.00219085
137,0.992013,0.259184,0.227259,0.00251371
138,0.992095,0.29269,0.223548,0.005856
139,0.992127,0.28191,0.262621,0.0039154
140,0.99211,0.330821,0.260922,0.00328658
141,0.991999,0.331235,0.223199,0.00526596
142,0.991953,0.318755,0.229973,0.0033349
143,0.992035,0.311092,0.182842,0.00199618
144,0.99207,0.293571,0.230638,0.00455474
145,0.99197,0.280114,0.221645,0.00218199
146,0.99197,0.280114,0.221645,0.00218199
147,0.99197,0.280114,0.221645,0.00218199
148,0.99197,0.269755,0.196964,0.00430454
149,0.991873,0.218211,0.258642,0.00399747
150,0.991944,0.172035,0.184088,0.00261534
151,0.992,0.194724,0.192346,0.00563943
152,0.991922,0.196283,0.115353,0.00426281
153,0.991922,0.196283,0.115353,0.00426281
154,0.992071,0.162885,0.153356,0.00436631
155,0.992016,0.223649,0.0873065,0.00236852
156,0.992062,0.225871,0.0661705,0.00436625
157,0.992057,0.293292,0.0469111,0.00410954
158,0.991968,0.263637,0.0300637,0.0127283
159,0.991969,0.272321,0.0565287,0.00541044
160,0.991969,0.272321,0.0565287,0.00541044
161,0.991961,0.259113,0.0638294,0.00687019
162,0.991901,0.279901,0.0407512,0.00349295
163,0.991857,0.246229,0.0516039,0.0037888
164,0.991883,0.232207,0.0557747,0.00391681
165,0.991883,0.232207,0.0557747,0.00391681
166,0.991789,0.207497,0.049084,0.00282737
167,0.991875,0.274749,0.0328327,0.00628356
168,0.991882,0.282562,0.0363296,0.00442061
169,0.991882,0.282562,0.0363296,0.00442061
170,0.991882,0.282562,0.0363296,0.00442061
171,0.991968,0.293833,0.0910057,0.00632798
172,0.991934,0.298882,0.109045,0.00538744
173,0.991968,0.246944,0.149368,0.00477388
174,0.991843,0.280488,0.133498,0.00542522
175,0.991904,0.347099,0.152824,0.00627973
176,0.992016,0.306497,0.0944894,0.0100614
177,0.991918,0.306987,0.101956,0.0040456
178,0.992044,0.36832,0.0988557,0.00531746
179,0.991833,0.40223,0.0825819,0.00519949
180,0.991914,0.395748,0.0735186,0.00338178
181,0.991792,0.424453,0.143255,0.00111251
182,0.99184,0.424399,0.0922526,0.00498574
183,0.991933,0.420701,0.130338,0.00414562
184,0.991953,0.425983,0.135407,0.00984932
185,0.991897,0.41791,0.166116,0.0043697
186,0.991959,0.374031,0.16007,0.00134601
187,0.991971,0.474265,0.0818624,0.00338339
188,0.991971,0.474265,0.0818624,0.00338339
189,0.992099,0.433801,0.0890308,0.00732285
190,0.9921,0.464322,0.132528,0.00219169
191,0.992077,0.427186,0.0991132,0.0086872
192,0.992007,0.412373,0.087059,0.00139943
193,0.992014,0.387468,0.102688,0.00356665
194,0.991944,0.341422,0.118508,0.0104443
195,0.991923,0.426988,0.0754435,0.00537574
