MDTU,S_B
1,0.856894
2,0.856894
3,0.856894
4,0.856894
5,0.856894
6,0.856894
7,0.856894
8,0.856894
9,1.008
10,0.991804
11,0.995208
12,0.994198
13,0.995833
14,0.995382
15,0.993509
16,0.996378
17,0.996304
18,0.995999
19,0.995028
20,0.995657
21,0.995937
22,0.996298
23,0.996082
24,0.998737
25,0.996237
26,0.996237
27,0.996052
28,0.997059
29,0.995495
30,0.998007
31,0.996562
32,0.998263
33,0.996504
34,0.997891
35,0.996869
36,0.997103
37,0.997103
38,0.997427
39,0.996494
40,0.99726
41,0.997031
42,0.997809
43,0.997229
44,0.999296
45,0.996438
46,0.998039
47,0.996434
48,0.996689
49,1.0003
50,0.995735
51,0.998637
52,0.995692
53,0.998902
54,0.998237
55,0.998237
56,0.99847
57,0.997528
58,0.997238
59,0.998368
60,0.998851
61,0.997298
62,0.998247
63,0.997569
64,0.998335
65,0.997881
66,0.996742
67,0.999928
68,0.999
69,0.999
70,0.999068
71,0.998681
72,0.996575
73,0.997622
74,0.997394
75,0.996546
76,0.996821
77,0.997841
78,0.998477
79,0.997334
80,0.998195
81,0.999596
82,0.998466
83,0.998999
84,0.998278
85,0.998486
86,0.998273
87,0.998649
88,0.998983
89,0.998849
90,0.998369
91,0.998497
92,0.998497
93,0.998588
94,0.997561
95,0.998688
96,0.99809
97,0.998544
98,0.998693
99,0.998323
100,0.997767
101,0.998497
102,0.998855
103,0.998673
104,0.998673
105,0.998639
106,0.998335
107,0.998118
108,0.998411
109,0.997566
110,0.998176
111,0.998384
112,0.998312
113,0.997649
114,0.99749
115,1.00033
116,0.998738
117,1.00037
118,0.998462
119,0.999161
120,1.00027
121,1.00027
122,0.998719
123,0.998009
124,0.997012
125,0.999392
126,0.999392
127,0.998225
128,0.999338
129,0.998928
130,0.997775
131,0.997775
132,0.997775
133,0.998768
134,0.99864
135,0.997817
136,0.99824
137,0.996823
138,0.998817
139,0.998347
140,0.99824
141,1.00051
142,0.998373
143,0.999115
144,0.998402
145,0.999395
146,0.999395
147,0.999395
148,0.999095
149,0.999314
150,0.99936
151,0.997026
152,0.997173
153,0.997173
154,0.998905
