MDTU,susyTrans,Im(bilin)
10,-0.00766574,-0.000296821
20,-0.00864183,0.000836469
30,-0.0036547,0.000256312
40,0.00292245,-0.00117788
50,0.00053029,-0.000881372
60,0.000515469,0.000152729
70,-0.00132252,-0.0010226
80,-0.00480619,0.000267383
90,0.000191896,0.000144678
100,-0.00306955,0.000156967
110,-0.000156673,-0.00119674
120,0.00176819,0.00175673
130,-0.00382291,0.00029749
140,-0.00274327,-0.000532643
150,-0.000374141,-4.25555e-05
160,-0.00161843,0.000653853
170,0.00162568,-0.000499222
180,-0.0036479,0.00155406
190,-0.00329863,-0.000344212
200,-0.00413462,0.000845207
210,-0.000555512,0.000776114
220,-0.000435211,-2.32764e-05
230,0.000469434,0.000426738
240,-0.000525903,-0.00151501
250,-0.00119799,0.000371118
260,-5.55542e-05,-0.00105858
270,-0.00130014,0.000301541
280,0.000500399,0.00193286
290,-0.00375229,5.58996e-05
300,-0.00182992,-0.00010014
310,-0.00303746,-0.00129226
320,-0.00285622,0.00028137
330,0.00306054,5.39942e-05
340,-0.000764049,-0.00136501
350,-0.00368997,-0.00092723
360,-0.0038064,-0.00144062
370,0.000384039,0.000475815
380,0.00144206,0.00122959
390,-0.00456217,-0.000546287
400,-0.000495091,-0.000743032
410,-0.00060192,0.000958727
420,5.05488e-05,5.89007e-05
430,-0.00495067,-0.000975907
440,0.000816841,-0.000100999
450,-0.00159783,-0.00112573
460,-0.00270551,0.000849837
470,0.00074211,-0.000551866
480,-0.00163485,-0.000361824
490,-0.00233724,0.00113994
500,-0.000323177,-0.00110684
510,0.00234159,-0.000372201
520,0.000283174,-0.00049585
530,-0.00233908,-0.000223291
540,-0.000403897,0.000813624
550,0.00150849,-0.000549629
560,-0.00185764,-0.00177905
570,0.00451061,-0.000540625
580,-0.00163771,0.000277655
590,-0.00644867,0.000609528
600,0.00300813,-4.52407e-06
610,-0.00153161,0.000681545
620,-0.0058188,-0.000766883
630,0.00378331,-0.000527819
640,-0.00126587,0.00135164
650,0.000626008,0.000767708
660,0.000574658,0.00106148
670,-0.000566977,0.00118183
680,-0.00101196,-0.00103139
690,-0.00374109,-0.000911468
700,-0.000722943,-0.000457782
710,-8.58792e-05,0.000441851
720,-4.04246e-05,-0.000387785
730,0.00235905,-0.000707766
740,-0.00459159,0.000258292
750,-0.000596706,8.64367e-05
760,-0.0014361,0.000115396
770,-0.00160823,0.000758428
780,-0.00321484,0.000718098
790,0.000979379,-0.00120297
800,-0.00785783,0.000989686
810,-0.00504026,-0.00151482
820,-0.00299067,-0.0015426
830,-0.00226899,-0.00127991
840,-0.0010615,0.00272525
850,0.00659634,0.000823871
860,-0.000819623,0.00164368
870,-0.00174896,-0.00186407
