MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.685842,0.02723,8.69903e-05
2,0.685842,0.02723,8.69903e-05
3,0.685842,0.02723,8.69903e-05
4,0.685842,0.02723,8.69903e-05
5,0.685842,0.02723,8.69903e-05
6,0.685842,0.02723,8.69903e-05
7,0.685842,0.02723,8.69903e-05
8,0.685842,0.02723,8.69903e-05
9,182.935,-8.92165,0.00404223
10,92.7665,-6.40556,0.00175087
11,84.3935,-6.19273,-0.00229965
12,71.8885,-5.66869,-0.00127568
13,63.1248,-5.37798,-0.00062224
14,56.2217,-5.15484,0.00114319
15,41.139,-4.42786,0.000435269
16,41.3486,-4.43726,-0.00055026
17,37.4397,-4.19175,-0.000335253
18,37.0452,-4.12947,0.000423215
19,28.6263,-3.68886,-0.000266496
20,28.7862,-3.60811,-0.00118369
21,26.7162,-3.53092,-0.000590588
22,23.8747,-3.31191,-0.00245274
23,18.9792,-2.93186,-0.00101488
24,19.1258,-2.96824,0.000532733
25,17.2405,-2.74479,0.000683311
26,17.2405,-2.74479,0.000683311
27,14.9281,-2.59718,0.000602557
28,16.2341,-2.70515,0.000584773
29,14.0525,-2.47358,3.2803e-06
30,14.5761,-2.59806,0.000997027
31,12.4477,-2.39985,0.00024859
32,13.053,-2.36388,0.000135551
33,12.1825,-2.27171,0.000898398
34,11.7387,-2.19684,0.000170873
35,10.7362,-2.03652,-0.00130094
36,9.04125,-1.87386,0.000246543
37,9.64864,-1.95037,-0.00043666
38,9.18305,-1.93398,8.36196e-06
39,7.22534,-1.76783,0.00102904
40,8.24017,-1.81592,-0.000900108
41,7.3391,-1.73841,-0.000244079
42,7.29697,-1.75447,0.000857101
43,6.48754,-1.59853,0.000327172
44,6.58536,-1.566,-0.000107528
45,5.85152,-1.42979,0.000147144
46,6.00761,-1.45063,0.000829675
47,5.25064,-1.36002,0.000703038
48,4.51979,-1.2487,0.000557491
49,5.40491,-1.37918,8.2717e-05
50,4.27092,-1.21214,-0.000306479
51,4.55658,-1.28271,-0.000210386
52,4.09201,-1.19262,-0.000326804
53,3.85961,-1.13216,0.000498561
54,3.62829,-1.09482,-0.000131189
55,3.62829,-1.09482,-0.000131189
56,3.83472,-1.139,0.000683384
57,3.89383,-1.10412,0.000595946
58,3.73005,-1.04929,-0.000425988
59,3.42411,-0.99553,-0.0003362
60,3.29561,-0.93601,0.000441324
61,2.84365,-0.87569,-0.000115267
62,2.75997,-0.80581,0.000360269
63,2.76076,-0.79825,-0.000432321
64,2.64497,-0.82913,-6.92166e-05
65,2.52812,-0.78719,-0.00075449
66,2.40102,-0.73909,-0.000137689
67,2.82066,-0.77527,0.00155226
68,2.71143,-0.76739,-0.000286576
69,2.71143,-0.76739,-0.000286576
70,2.73742,-0.80949,0.000207806
71,2.28355,-0.75228,0.000719602
72,1.96926,-0.67835,-0.000164651
73,2.0697,-0.69837,-8.22827e-05
74,1.91715,-0.65181,-0.000180757
75,1.8662,-0.64819,-0.000423018
76,1.83503,-0.61836,-0.000832733
77,1.87423,-0.67734,-0.000439013
78,2.1585,-0.69681,-0.00010429
79,1.95649,-0.62374,0.000539881
80,1.82539,-0.59085,0.000712128
81,1.8228,-0.57569,-0.000117223
82,1.73935,-0.52734,-3.8975e-05
83,1.72973,-0.53652,-0.000210237
84,1.67117,-0.52326,1.07836e-05
85,1.64947,-0.51621,0.00044748
86,1.83528,-0.53701,9.5744e-05
