t,e^(-dS)
1,25.4572
2,0.30331
3,1.05146
4,0.91102
5,1.01753
6,1.02139
7,1.02522
8,1.05286
9,1.06907
10,1.05853
11,1.86116
12,2.21466
13,2.16821
14,1.85317
15,2.47267
16,1.98536
17,1.87255
18,2.30712
19,2.35726
20,2.1291
21,1.83749
22,1.65616
23,2.02851
24,2.42492
25,2.38858
26,2.03521
27,1.82577
28,1.67498
29,1.56346
30,1.49765
31,2.07197
32,1.73603
33,1.39654
34,1.85818
35,1.68523
36,1.77926
37,1.32035
38,1.3291
39,1.64592
40,1.73377
41,1.49063
42,1.29085
43,1.51089
44,1.48602
45,1.58123
46,1.3622
47,1.2663
48,1.60304
49,1.15304
50,1.46976
51,1.32313
52,1.31193
53,1.55691
54,1.61462
55,1.42761
56,1.23726
57,1.14981
58,1.32326
59,1.04595
60,1.36875
61,1.32313
62,0.970843
63,1.04679
64,1.29421
65,0.866581
66,1.29395
67,1.26466
68,1.25107
69,1.47315
70,1.75102
71,1.16125
72,1.14614
73,1.32459
74,1.29343
75,1.37218
76,1.07528
77,1.1336
78,1.2306
79,1.00521
80,1.0841
81,1.15004
82,0.985674
83,1.26972
84,1.21592
85,1.26314
86,1.04983
87,1.00288
88,0.963185
89,1.19471
90,1.39612
91,1.0178
92,1.19041
93,1.36588
94,1.1922
95,1.0741
96,1.27609
97,0.937349
98,1.26314
99,1.08866
100,1.17163
101,2.68478
102,1.16813
103,1.30552
104,1.15085
105,4.08777
106,1.30996
107,0.682632
108,1.6085
109,1.66147
110,0.933355
111,1.06033
112,1.41496
113,1.44875
114,1.51573
115,1.11986
116,0.658231
117,1.59233
118,1.4531
119,0.621699
120,0.671528
121,0.982692
122,0.830357
123,1.01454
124,0.836691
125,0.961751
126,0.862604
127,1.02528
128,0.934083
129,1.10561
130,1.0769
131,0.814159
132,0.816278
133,1.05312
134,0.858559
135,1.35202
136,0.866061
137,1.18105
138,1.16091
139,1.06728
140,1.34192
141,1.1768
142,1.01178
143,0.754953
144,0.959138
145,1.23961
146,0.909109
147,1.06784
148,0.668446
149,0.770281
150,1.06948
151,0.858387
152,0.902488
153,0.849421
154,1.15743
155,0.678005
156,0.92909
157,1.0061
158,0.989832
159,0.718564
160,0.664514
161,0.772363
162,1.1212
163,1.33482
164,1.2924
165,1.06627
166,1.00363
167,0.805413
168,1.2902
169,0.820944
170,1.23541
171,0.977204
172,0.944443
173,0.88391
174,1.27087
175,0.912726
176,0.931471
177,1.33589
178,0.662192
179,0.793978
180,1.27634
181,1.0859
182,0.853167
183,0.752165
184,1.68725
185,0.739042
186,0.732274
187,0.808803
188,0.771746
189,1.26782
190,0.999224
191,1.06353
192,1.31469
193,0.664447
194,1.08419
195,1.16288
196,0.619031
197,1.24583
198,0.967326
199,0.96632
200,1.08652
201,1.63085
202,0.612565
203,0.951505
204,0.825637
205,0.555882
206,0.924872
207,1.16964
208,0.768511
209,1.30434
210,0.888785
211,1.00794
212,0.633434
213,1.01794
214,0.89682
215,0.880205
216,0.973254
217,0.875991
218,1.38569
219,1.36493
220,1.07199
221,0.78986
222,0.781766
223,1.23343
224,0.819468
225,1.19997
226,0.793581
227,1.07399
228,1.3554
229,1.11672
230,0.949766
231,0.955472
232,0.775382
233,1.6785
234,1.00765
235,1.18542
236,0.819796
237,0.692948
238,0.887275
239,0.986788
240,1.019
241,0.719571
242,1.27622
243,1.12829
244,0.904385
245,1.16125
246,0.771746
247,1.09745
248,1.14843
249,1.00496
250,0.885148
251,1.26024
252,1.01874
253,1.2766
254,0.875027
255,1.18946
256,1.17058
257,0.81914
258,0.754274
259,0.796284
260,0.913018
261,1.10993
262,0.752315
263,0.699912
264,1.10572
265,1.51361
266,0.935916
267,0.87293
268,0.986857
269,1.25282
270,0.855816
271,1.60737
272,0.951125
273,1.32565
274,0.963117
275,1.73724
276,0.649794
277,1.00125
278,0.906649
279,0.736608
280,1.09782
281,0.78773
282,0.778957
283,0.858902
284,0.873454
285,1.12547
286,1.07625
287,1.04874
288,1.31482
289,1.03345
290,0.62469
291,1.12491
292,0.961818
293,1.46947
294,0.822177
295,0.661332
296,0.86269
297,1.20166
298,0.715982
299,1.03044
300,1.10849
301,0.56496
302,0.687427
303,1.53173
304,0.523353
305,0.65103
306,0.786549
307,0.34889
308,0.496188
309,0.503234
310,0.717774
311,0.832019
312,0.717559
313,0.262108
314,2.05279
315,0.553995
316,0.554826
317,0.785135
318,0.693433
319,0.768511
320,2.12166
321,1.0514
322,0.70328
323,1.0915
324,1.35121
325,1.04105
326,0.600976
327,2.4665
328,1.50471
329,1.9476
330,0.66731
331,1.30317
332,1.446
333,0.863035
334,0.847046
335,0.961462
336,0.995494
337,1.22569
338,0.516955
339,0.762235
340,0.565865
341,1.5005
342,1.19351
343,0.721589
344,0.802037
345,0.661001
