MDTU,min_ave,max_ave
1,0.445098,0.59547
2,0.310725,0.490344
3,0.291191,0.482663
4,0.254753,0.456488
5,0.22802,0.441267
6,0.197304,0.421769
7,0.170364,0.404969
8,0.14722,0.391996
9,0.128531,0.380804
10,0.110101,0.370797
11,0.0962998,0.363157
12,0.0814648,0.355274
13,0.0685283,0.348525
14,0.0553721,0.34114
15,0.0421908,0.334629
16,0.031285,0.328959
17,0.0203353,0.323189
18,0.00842885,0.316796
19,-0.00275657,0.310596
20,-0.0125891,0.305825
21,-0.0222693,0.3014
22,-0.0277586,0.29941
23,-0.0364883,0.294698
24,-0.044001,0.290783
25,-0.0505067,0.287841
26,-0.0592339,0.284314
27,-0.0662791,0.280821
28,-0.0718311,0.277959
29,-0.0771909,0.275395
30,-0.079862,0.274928
31,-0.0854456,0.271812
32,-0.090547,0.269055
33,-0.0966931,0.266246
34,-0.103352,0.264275
35,-0.106823,0.261074
36,-0.112406,0.260071
37,-0.114676,0.259055
38,-0.118645,0.256059
39,-0.123826,0.254505
40,-0.126859,0.253418
41,-0.129542,0.252249
42,-0.134462,0.249502
43,-0.138531,0.247839
44,-0.14255,0.247091
45,-0.146331,0.243827
46,-0.149972,0.243029
47,-0.152991,0.241536
48,-0.153615,0.242061
49,-0.156587,0.240493
50,-0.161918,0.238308
51,-0.160673,0.238759
52,-0.16233,0.238204
53,-0.165848,0.236913
54,-0.169709,0.234675
55,-0.17272,0.233432
56,-0.175349,0.232907
57,-0.176942,0.23264
58,-0.177667,0.231296
59,-0.180242,0.232349
60,-0.18114,0.231827
61,-0.184438,0.230001
62,-0.186444,0.229407
63,-0.189669,0.228045
64,-0.190966,0.226501
65,-0.192324,0.226206
66,-0.194317,0.224364
67,-0.196089,0.225243
68,-0.197997,0.223593
69,-0.198146,0.223586
70,-0.202891,0.222645
71,-0.202345,0.221865
72,-0.20733,0.219969
73,-0.209083,0.219637
74,-0.213114,0.217505
75,-0.213215,0.218059
76,-0.213113,0.217362
77,-0.213047,0.217879
78,-0.215069,0.216917
79,-0.21004,0.219205
80,-0.214853,0.217101
81,-0.217319,0.21689
82,-0.218544,0.215601
83,-0.220203,0.215297
84,-0.222164,0.214545
85,-0.22181,0.214308
86,-0.223063,0.214743
87,-0.223256,0.21331
88,-0.225741,0.211874
89,-0.227398,0.210806
90,-0.229756,0.21062
91,-0.230144,0.210498
92,-0.228241,0.211128
93,-0.231061,0.210598
94,-0.231168,0.210837
95,-0.231925,0.211996
96,-0.231909,0.211376
97,-0.231909,0.211376
98,-0.231779,0.211048
99,-0.232035,0.210759
100,-0.231955,0.210336
101,-0.235854,0.209496
102,-0.237254,0.209176
103,-0.237386,0.208394
104,-0.236884,0.20878
105,-0.238441,0.208423
106,-0.240228,0.207706
107,-0.238586,0.208434
108,-0.240488,0.20769
109,-0.241689,0.207117
110,-0.240859,0.207601
111,-0.24207,0.207729
112,-0.242481,0.207076
113,-0.244033,0.206388
114,-0.247507,0.205959
115,-0.247918,0.205491
116,-0.248848,0.205035
117,-0.25131,0.203653
118,-0.254986,0.202043
119,-0.254986,0.202043
120,-0.254986,0.202043
121,-0.255276,0.201235
122,-0.253459,0.20246
123,-0.254862,0.201818
124,-0.254012,0.201513
125,-0.254722,0.201224
126,-0.254367,0.20241
127,-0.254183,0.201934
128,-0.253876,0.202759
129,-0.252849,0.202439
130,-0.253387,0.202961
131,-0.253387,0.202961
132,-0.251677,0.203755
133,-0.252408,0.202224
134,-0.252105,0.202911
135,-0.255247,0.202576
136,-0.255247,0.202576
137,-0.255232,0.201893
138,-0.256322,0.200984
139,-0.255207,0.201086
140,-0.255568,0.202439
141,-0.255954,0.203098
142,-0.253096,0.203301
143,-0.254411,0.201871
144,-0.253666,0.202014
145,-0.254362,0.201373
146,-0.25546,0.201201
147,-0.255954,0.200946
148,-0.255954,0.200946
149,-0.2542,0.202155
150,-0.254997,0.201797
151,-0.25447,0.201548
152,-0.258415,0.200141
153,-0.257472,0.201862
154,-0.258121,0.200782
155,-0.258121,0.200782
156,-0.257145,0.201552
157,-0.257601,0.201087
158,-0.25694,0.201205
159,-0.255818,0.201724
160,-0.255857,0.2019
161,-0.255976,0.201467
162,-0.252773,0.202655
163,-0.256436,0.201542
164,-0.258205,0.201365
165,-0.259016,0.201495
166,-0.258051,0.201803
167,-0.256984,0.201027
168,-0.257479,0.201735
169,-0.255245,0.201964
170,-0.25814,0.20099
171,-0.257067,0.202094
172,-0.257502,0.201386
173,-0.25626,0.202028
174,-0.25777,0.201465
175,-0.256472,0.202625
176,-0.254743,0.202751
177,-0.256282,0.201821
178,-0.255294,0.201967
179,-0.253102,0.203739
180,-0.258036,0.201946
181,-0.257585,0.200646
182,-0.257127,0.201911
183,-0.257127,0.201911
184,-0.258693,0.200762
185,-0.26022,0.199925
186,-0.260376,0.199125
187,-0.260376,0.199125
188,-0.259622,0.199625
189,-0.260316,0.199555
190,-0.260138,0.200463
191,-0.257223,0.201725
192,-0.259322,0.200956
193,-0.258462,0.201597
194,-0.257742,0.201311
195,-0.258533,0.201475
196,-0.256788,0.200834
197,-0.257679,0.200861
198,-0.258162,0.200378
199,-0.260804,0.201061
200,-0.256867,0.202006
201,-0.261065,0.200714
202,-0.259951,0.201288
203,-0.262492,0.199743
204,-0.263133,0.19904
205,-0.263133,0.19904
206,-0.263092,0.198767
207,-0.263511,0.198416
208,-0.261659,0.19925
209,-0.264903,0.199712
210,-0.264304,0.198784
211,-0.264558,0.199037
212,-0.264373,0.198731
213,-0.263729,0.199108
214,-0.261621,0.200884
215,-0.261621,0.200884
216,-0.262017,0.200563
217,-0.25924,0.201441
218,-0.260969,0.200264
219,-0.262551,0.200183
220,-0.263963,0.198575
221,-0.263963,0.198575
222,-0.263778,0.199155
223,-0.264644,0.198533
224,-0.264644,0.198533
225,-0.262883,0.199127
226,-0.261813,0.200313
227,-0.262757,0.199681
228,-0.262436,0.199956
229,-0.264656,0.199086
230,-0.261653,0.200478
231,-0.263383,0.199546
232,-0.263383,0.199546
233,-0.266356,0.1985
234,-0.267293,0.197209
235,-0.267417,0.196658
236,-0.266323,0.198233
237,-0.266535,0.198548
238,-0.26537,0.19821
239,-0.262544,0.198983
240,-0.264435,0.198505
241,-0.264435,0.198505
242,-0.265131,0.199086
243,-0.268139,0.197299
244,-0.268139,0.197299
245,-0.268825,0.196973
246,-0.266647,0.197169
247,-0.267641,0.197456
248,-0.269308,0.196188
249,-0.269223,0.19563
250,-0.267203,0.196546
251,-0.266586,0.197287
252,-0.266568,0.197177
253,-0.267014,0.197525
254,-0.266267,0.197775
255,-0.267735,0.19802
256,-0.268976,0.197593
257,-0.268976,0.197593
258,-0.269041,0.197703
259,-0.265596,0.198992
260,-0.26735,0.19884
261,-0.266656,0.198408
262,-0.266656,0.198408
263,-0.266656,0.198408
264,-0.267116,0.197849
265,-0.269362,0.197341
266,-0.270103,0.196612
267,-0.270062,0.197319
268,-0.270362,0.196848
269,-0.271746,0.196224
270,-0.27071,0.196696
271,-0.272738,0.195076
272,-0.271524,0.196048
273,-0.270133,0.196993
274,-0.268995,0.19675
275,-0.271588,0.195737
276,-0.271776,0.196017
277,-0.271555,0.196179
278,-0.272876,0.196193
279,-0.272876,0.196193
280,-0.272209,0.195918
281,-0.271239,0.197195
282,-0.271011,0.196944
283,-0.269825,0.197718
284,-0.268873,0.197432
285,-0.269904,0.197746
286,-0.268459,0.197247
287,-0.268059,0.198282
288,-0.268875,0.198038
289,-0.269567,0.196347
290,-0.269073,0.197406
291,-0.269579,0.197322
292,-0.270453,0.196735
293,-0.273752,0.195261
294,-0.272542,0.195796
295,-0.272542,0.195796
296,-0.271149,0.196794
297,-0.272914,0.196068
298,-0.272914,0.196068
299,-0.270543,0.196671
300,-0.269798,0.196584
301,-0.269798,0.196584
302,-0.271373,0.196395
303,-0.274578,0.195209
304,-0.274578,0.195209
305,-0.272579,0.196064
306,-0.27354,0.195771
307,-0.272448,0.195622
308,-0.26859,0.197122
309,-0.266043,0.198015
