MDTU,plaq,Re(det),Im(det),link
1,39.6402,6.36851e+08,6.65048e+07,1.09114
2,18.8969,5.27899e+06,683075,0.702518
3,17.5753,3.26709e+06,452817,0.673742
4,14.4944,985259,146025,0.599575
5,12.7862,452827,71420.7,0.555885
6,10.8495,170979,28976.4,0.501623
7,9.32838,73143.3,13159,0.455581
8,8.15958,35805.7,6728.84,0.417139
9,7.22517,19120.3,3779.23,0.384295
10,6.60483,11410.5,2294.55,0.363322
11,5.9957,7291.45,1513.4,0.339705
12,5.5186,4774.49,1018.25,0.321474
13,5.06536,3199.82,705.31,0.302756
14,4.64835,2150.93,490.238,0.285435
15,4.32567,1494.03,347.651,0.272053
16,3.99113,1074.18,250.897,0.257087
17,3.79937,815.727,195.547,0.249575
18,3.49713,571.363,139.517,0.23527
19,3.34362,431.892,106.751,0.229301
20,3.15189,329.844,84.3027,0.220284
21,3.00319,264.468,67.5493,0.21367
22,2.79841,214.028,56.0595,0.201936
23,2.65541,171.402,45.5529,0.194952
24,2.48181,132.163,36.0788,0.185299
25,2.35446,112.136,30.6017,0.178741
26,2.27751,93.7702,25.7658,0.17539
27,2.23041,79.5536,22.173,0.173497
28,2.17139,69.2075,19.3395,0.170558
29,2.12164,63.1532,17.2258,0.168536
30,1.98108,55.9599,15.692,0.159367
31,1.88108,46.1141,13.2555,0.153295
32,1.81343,39.2067,11.5125,0.149287
33,1.84144,36.1018,10.5224,0.152319
34,1.65662,29.2344,8.54636,0.139892
35,1.6491,27.162,7.90749,0.140752
36,1.6046,24.8295,7.13585,0.138251
37,1.59348,23.1348,6.80167,0.137529
38,1.58547,21.3932,6.29479,0.138132
39,1.52745,18.5938,5.52785,0.134269
40,1.4199,16.205,5.00763,0.126392
41,1.44331,15.7809,4.81848,0.128492
42,1.4496,14.6895,4.44606,0.130164
43,1.41746,13.1923,3.94537,0.128013
44,1.3511,11.774,3.70425,0.122957
45,1.3113,10.1244,3.24796,0.120466
46,1.3631,10.4424,3.23609,0.125804
47,1.31033,9.21465,2.89103,0.12157
48,1.18658,8.18683,2.67719,0.111368
49,1.22696,8.21054,2.6235,0.115346
50,1.18741,7.12137,2.34548,0.11279
51,1.09161,6.60244,2.19522,0.104766
52,1.06467,6.30403,2.10772,0.102639
53,1.06203,5.89529,1.98292,0.10281
54,1.01247,5.15736,1.76292,0.0990766
55,1.01737,4.96156,1.67862,0.10006
56,0.995053,4.60282,1.57031,0.0984987
57,0.988516,4.46364,1.56001,0.0977894
58,0.937865,4.03418,1.43824,0.093427
59,0.918597,3.95881,1.39235,0.0918659
60,0.888577,3.78857,1.33042,0.0893629
61,0.895581,3.58653,1.25229,0.0901324
62,0.92479,3.63808,1.26159,0.0935942
63,0.929471,3.39833,1.1965,0.0944949
64,0.950105,3.38816,1.17154,0.0966459
65,0.937564,3.25939,1.13444,0.0951463
66,0.919852,3.02568,1.04505,0.0940627
67,0.898408,2.93348,1.04253,0.092319
68,0.889935,2.76681,0.966898,0.0913538
69,0.813446,2.47004,0.912812,0.0845269
70,0.810902,2.3107,0.843185,0.0840937
71,0.813244,2.3245,0.839649,0.084733
72,0.829053,2.11839,0.784626,0.0867743
73,0.819036,2.04924,0.757243,0.0858112
74,0.817979,1.89543,0.71358,0.0866098
75,0.806728,1.88069,0.703123,0.0851472
76,0.80558,1.83985,0.6888,0.0847448
77,0.752391,1.70995,0.663212,0.0801232
78,0.756893,1.68178,0.638425,0.080685
79,0.718522,1.73904,0.672942,0.0759094
80,0.737393,1.63346,0.624938,0.0782454
81,0.71762,1.53769,0.603089,0.0766645
82,0.771489,1.62119,0.619515,0.0823216
83,0.769282,1.60274,0.601698,0.0821115
84,0.749536,1.46786,0.567742,0.0802432
85,0.729245,1.41752,0.547488,0.0780664
86,0.745796,1.44406,0.554628,0.0798393
87,0.783652,1.51074,0.568365,0.0837717
88,0.801971,1.47552,0.544855,0.0861305
89,0.744734,1.31052,0.4995,0.0805185
90,0.717696,1.21212,0.478588,0.0780512
91,0.712842,1.18506,0.470796,0.077775
92,0.667375,1.12566,0.457266,0.0727905
93,0.684834,1.11825,0.449284,0.0745485
94,0.690972,1.13554,0.450121,0.0748556
95,0.649269,1.05423,0.435855,0.0704646
96,0.628454,1.00687,0.422265,0.0688595
97,0.628454,1.00687,0.422265,0.0688595
98,0.619764,0.973196,0.416098,0.0673346
99,0.653574,1.03088,0.420947,0.0708047
100,0.695938,1.10448,0.434691,0.0751088
101,0.681085,1.02341,0.414145,0.0742683
102,0.713021,1.05969,0.416195,0.0775263
103,0.697647,1.02227,0.404585,0.0759258
104,0.734702,1.10016,0.418436,0.0793865
105,0.754569,1.10037,0.411239,0.0813769
106,0.754425,1.06303,0.408914,0.0812557
107,0.761744,1.11513,0.42053,0.0819716
108,0.740419,1.03595,0.393303,0.0799934
109,0.765171,1.06252,0.39848,0.0824566
110,0.764698,1.06909,0.39718,0.0817758
111,0.802396,1.12714,0.410681,0.0859223
112,0.790431,1.08874,0.397178,0.0847519
113,0.75707,0.998917,0.374712,0.0816103
114,0.732766,0.921872,0.355316,0.0790808
115,0.787574,0.999482,0.367414,0.084779
116,0.817813,1.04645,0.375526,0.0881898
117,0.813594,0.9792,0.348683,0.0880329
118,0.7965,0.898232,0.32477,0.0868598
119,0.7965,0.898232,0.32477,0.0868598
120,0.7965,0.898232,0.32477,0.0868598
121,0.76971,0.856607,0.317583,0.0842723
122,0.762947,0.864666,0.324399,0.083771
123,0.747838,0.835482,0.315154,0.0822533
124,0.743102,0.834629,0.311983,0.0817449
125,0.73179,0.810724,0.308623,0.0812025
126,0.701371,0.781008,0.30024,0.077244
127,0.715206,0.798437,0.305529,0.0789678
128,0.684263,0.751745,0.297792,0.0751759
129,0.657524,0.718304,0.290054,0.0724261
130,0.665249,0.742683,0.294441,0.0729281
131,0.665249,0.742683,0.294441,0.0729281
132,0.671286,0.75848,0.300033,0.0733109
133,0.711151,0.796569,0.304323,0.0777092
