MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.996776,0.920118,0.89308,0.801748
2,0.996121,0.859597,0.866476,0.634998
3,0.995509,0.829928,0.815125,0.49328
4,0.995145,0.819374,0.747772,0.378266
5,0.994928,0.804944,0.692246,0.291619
6,0.994718,0.77491,0.704127,0.220799
7,0.994386,0.730896,0.672225,0.159657
8,0.994187,0.721842,0.632092,0.118134
9,0.993754,0.673378,0.671004,0.0849536
10,0.993568,0.670581,0.662491,0.0612265
11,0.993353,0.703014,0.661997,0.0465322
12,0.993093,0.666276,0.614378,0.0307616
13,0.992926,0.657768,0.614029,0.0241016
14,0.992637,0.627344,0.616919,0.0209998
15,0.992449,0.679924,0.582455,0.0155488
16,0.992305,0.638045,0.515236,0.00986223
17,0.992163,0.626313,0.533529,0.00786888
18,0.992243,0.643382,0.554074,0.00210506
19,0.992102,0.615958,0.506278,0.00272541
20,0.991925,0.622112,0.480286,0.0029844
21,0.992026,0.607996,0.47803,0.00455225
22,0.992138,0.583494,0.456661,0.00352578
23,0.991857,0.552219,0.472818,0.0040043
24,0.991761,0.534517,0.471555,0.0054851
25,0.991791,0.471524,0.49217,0.00523189
26,0.991476,0.493368,0.509437,0.00220622
27,0.991446,0.514097,0.523352,0.00263914
28,0.991374,0.43636,0.506251,0.00484202
29,0.991233,0.440484,0.50439,0.00452666
30,0.991456,0.382637,0.474493,0.00601615
31,0.991264,0.363165,0.450175,0.00300987
32,0.991184,0.347834,0.507406,0.00262928
33,0.990757,0.349704,0.476213,0.00166897
34,0.990932,0.369627,0.497558,0.00272846
35,0.990967,0.380755,0.5218,0.000864695
36,0.990809,0.401014,0.455776,0.0029782
37,0.990659,0.375185,0.41497,0.00234783
38,0.990662,0.345265,0.422668,0.00327559
39,0.990483,0.316556,0.437097,0.0047322
40,0.990596,0.352147,0.422211,0.00148163
41,0.99043,0.294256,0.4766,0.00428929
42,0.99043,0.290645,0.41141,0.00264872
43,0.990332,0.29757,0.380115,0.00317104
44,0.990271,0.342305,0.409501,0.00667928
45,0.989975,0.321872,0.379318,0.00879438
46,0.989716,0.294331,0.350587,0.00883927
47,0.989605,0.310151,0.38404,0.00313118
48,0.989745,0.328178,0.35966,0.00437967
49,0.989825,0.371286,0.464873,0.00588472
50,0.989684,0.343629,0.387805,0.00450992
51,0.989911,0.300041,0.454166,0.00443314
52,0.99008,0.311528,0.429704,0.00352365
53,0.989892,0.348589,0.372361,0.00443294
54,0.98973,0.404377,0.406217,0.00266779
55,0.989575,0.308386,0.446905,0.00357436
56,0.989742,0.300829,0.455627,0.00391772
57,0.989577,0.347457,0.427569,0.00250676
58,0.989611,0.33153,0.377658,0.00429864
59,0.989678,0.265951,0.385852,0.00225504
60,0.989892,0.276247,0.377655,0.00324371
61,0.989774,0.285005,0.387764,0.00333271
62,0.98975,0.307885,0.357094,0.00351075
63,0.989507,0.338297,0.339622,0.00211642
64,0.989321,0.30245,0.341771,0.00253527
65,0.989038,0.285289,0.371841,0.00563643
66,0.989166,0.31774,0.36682,0.00409871
67,0.989114,0.306154,0.310435,0.00573923
68,0.989369,0.331371,0.262715,0.00407561
69,0.989413,0.30898,0.299507,0.00536741
70,0.989322,0.321069,0.22717,0.00605183
71,0.989352,0.30156,0.248022,0.0118543
72,0.989213,0.291486,0.215946,0.00442407
73,0.989195,0.232347,0.227633,0.00801851
74,0.989015,0.293024,0.21832,0.0136005
75,0.989167,0.235515,0.176127,0.0053394
76,0.989242,0.262565,0.166182,0.00251952
77,0.989233,0.24375,0.243725,0.00357786
78,0.989238,0.27864,0.210464,0.00305005
79,0.989173,0.26314,0.193877,0.00926736
80,0.989048,0.190089,0.207543,0.00468281
81,0.989127,0.219121,0.157724,0.000815327
82,0.988899,0.261527,0.0626236,0.00407512
83,0.988813,0.254824,0.0550746,0.00359558
84,0.98882,0.250352,0.0645913,0.00407498
85,0.98909,0.211237,0.051312,0.00614702
86,0.989104,0.21982,0.0891499,0.00234054
87,0.989,0.225149,0.107065,0.00413221
88,0.988467,0.247367,0.0503548,0.00210708
89,0.988669,0.270577,0.0404258,0.00548993
90,0.988565,0.324489,0.0776375,0.00138973
91,0.988516,0.285532,0.0757817,0.00466353
92,0.98869,0.27705,0.141797,0.00487669
93,0.988801,0.245183,0.164429,0.0104174
94,0.988761,0.200987,0.178455,0.00334571
95,0.988904,0.254101,0.203419,0.0049998
