t,|deltaS|
212,1.173
213,0.269
214,1.018
215,0.4256
216,0.3747
217,0.03591
218,0.6046
219,0.9149
220,0.3832
221,0.9944
222,0.8066
223,0.3755
224,0.2091
225,1.233
226,0.8216
227,0.2365
228,0.4361
229,0.1915
230,0.5595
231,1.155
232,0.0995
233,0.9928
234,0.002264
235,0.7816
236,0.08825
237,0.8556
238,0.6854
239,0.6989
240,0.2942
241,0.08323
242,1.024
243,0.2928
244,1.84
245,1.576
246,0.3954
247,1.479
248,0.763
249,0.3017
250,0.4224
251,0.1156
252,0.7499
253,0.9162
254,0.6256
255,0.5043
256,1.068
257,0.6597
258,0.8806
259,1.577
260,1.369
261,1.682
262,2.275
263,0.278
264,0.3469
265,0.291
266,0.02506
267,1.12
268,0.2887
269,0.1304
270,0.547
271,0.3524
272,1.271
273,0.4287
274,0.08966
275,0.8289
276,0.8964
277,0.4787
278,0.4329
279,1.473
280,0.5472
281,2.57
282,0.652
283,0.4288
284,0.1381
285,0.9268
286,0.8638
287,0.8304
288,0.12
289,0.5305
290,1.003
291,1.15
292,0.7547
293,0.2001
294,0.5431
295,2.929
296,0.06615
297,0.01537
298,1.992
299,0.2174
300,0.6338
301,0.1223
302,0.3806
303,0.3476
304,0.6733
305,1.292
306,0.6671
307,0.006485
308,0.3702
309,1.399
310,0.2463
311,0.9139
312,2.082
313,0.3593
314,1.391
315,0.2624
316,0.24
317,0.3273
318,1.024
319,0.7722
320,0.964
321,0.04146
322,0.6259
323,0.1874
324,0.858
325,1.456
326,0.4007
327,1.289
328,1.06
329,0.03939
330,0.1797
331,0.3505
332,1.072
333,0.7634
334,0.5387
335,0.2188
336,0.9306
337,3.072e-05
338,1.557
339,0.6017
340,0.2847
341,0.1365
342,0.6827
343,0.7775
344,0.6222
345,0.2082
346,0.09101
347,0.3668
348,0.525
349,0.3181
350,0.2482
351,1.731
352,0.1846
353,1.46
354,1.09
355,0.4671
356,2.081
357,1.474
358,0.5668
359,0.002084
360,0.2418
361,0.3136
362,0.9261
363,0.5188
364,0.6317
365,0.03184
366,0.8316
367,2.154
368,1.261
369,0.5777
370,0.8415
371,0.2948
372,1.323
373,0.4237
374,0.118
375,0.1502
376,0.08327
377,1.285
378,0.3578
379,0.03902
380,0.1417
381,1.683
382,0.5788
383,0.4558
384,0.4279
385,0.4646
386,0.8949
387,0.3019
388,0.325
389,0.7708
390,0.4299
391,1.258
392,0.3774
393,0.9429
394,0.3219
395,0.4725
396,1.93
397,0.2063
398,0.9978
399,0.5235
400,0.4827
401,0.9038
402,0.07134
403,0.4555
404,1.003
405,1.421
406,0.7249
407,1.048
408,0.2964
409,0.2713
410,0.1158
411,1.481
412,0.418
413,1.229
414,0.2543
415,0.5997
416,0.9205
417,1.277
418,2.028
419,0.6381
420,0.7266
421,1.318
422,1.65
423,0.02804
424,0.1098
425,0.391
426,0.9011
427,0.0261
428,1.426
429,0.311
430,1.062
431,0.1841
432,1.326
433,0.06925
434,1.239
435,0.009689
436,1.023
437,1.148
438,1.03
439,0.1603
440,1.132
441,0.225
442,0.3297
443,0.8169
444,0.358
445,0.06558
446,0.2594
447,1.198
448,1.133
449,0.2769
450,0.2135
451,0.5063
452,0.8926
453,0.6176
454,0.4201
455,0.05271
456,1.13
457,1.453
458,0.06581
459,1.697
460,0.6119
461,0.1297
462,0.06791
463,0.5333
464,0.5434
465,0.0681
466,0.08545
467,1.229
468,1.449
469,0.4239
470,1.054
471,0.6275
472,0.4856
473,0.5896
474,1.448
475,1.237
476,0.4744
477,1.973
478,1.557
479,0.3341
480,0.2197
481,1.009
482,1.563
483,0.2368
484,0.2039
485,0.251
486,0.9043
487,0.1091
488,0.9216
489,0.2428
490,1.567
491,0.6838
492,0.8946
493,0.6143
494,1.055
495,0.9993
496,0.3652
497,1.186
498,0.2383
499,0.0309
500,0.1265
501,0.4343
502,0.6625
503,0.03676
504,0.1902
505,0.6914
506,0.02967
507,1.818
508,0.5299
509,0.7563
510,0.1189
511,0.4775
512,0.4012
513,1.754
514,0.455
515,0.7176
516,1.281
517,1.16
518,1.287
519,0.06317
520,0.3374
521,1.328
522,2.114
523,1.281
524,0.276
525,0.1395
526,0.2027
527,0.454
528,0.7816
529,1.101
530,0.132
531,1.098
532,0.4864
533,1.087
534,1.913
535,0.6923
536,0.7997
537,0.4165
538,1.995
539,0.169
540,0.4982
541,0.5727
542,0.7834
543,1.485
544,0.5656
545,0.6374
546,0.7041
547,1.284
548,0.5666
549,1.412
550,0.4069
551,0.1027
552,0.5745
553,0.5247
554,1.195
555,1.313
556,0.369
557,1.223
558,0.3087
559,0.2157
560,0.4833
561,0.4169
562,0.1054
563,0.3028
564,2.308
565,0.7788
566,0.8182
567,0.9508
568,0.3734
569,0.3838
570,1.02
571,0.09417
572,1.341
573,0.3132
574,0.3527
575,0.9074
576,0.3544
577,2.33
578,0.6253
579,0.9685
580,1.098
581,1.05
582,1.139
583,0.8893
584,0.7806
585,0.4591
586,1.827
587,0.9408
588,0.992
589,0.9679
590,0.1681
591,1.638
592,1.982
593,1.13
594,1.802
595,0.2668
596,0.1681
597,0.2726
598,0.8613
599,0.2988
600,0.2771
601,0.3688
602,1.489
603,0.6754
604,0.9936
605,2.677
606,0.4835
607,0.4353
608,1.364
609,0.4456
610,0.3034
611,0.08988
612,0.7365
613,0.6733
614,0.6286
615,1.38
616,0.8888
617,0.000262
618,0.9794
619,0.03848
620,0.1048
621,1.28
622,0.6117
623,0.3257
624,0.2779
625,1.067
626,0.9114
627,0.1798
628,0.636
629,0.2876
630,0.3352
631,0.3581
632,0.7974
633,0.7838
634,0.5352
635,0.28
636,0.9546
637,0.8388
638,0.9954
639,0.5317
640,0.6411
641,0.7245
642,1.021
643,0.8184
644,0.636
645,0.3757
646,0.02454
647,0.07316
648,0.8845
649,0.2942
650,0.02351
651,0.7416
652,0.1997
653,1.637
654,0.4314
655,0.3264
656,2.037
657,0.8669
658,1.662
659,0.6508
660,1.484
661,2.212
662,0.08566
663,1.872
664,0.7791
665,0.6355
666,0.4014
667,0.5753
668,1.122
669,0.03805
670,1.049
671,0.3794
672,0.1159
673,1.113
674,2.037
675,1.795
676,1.714
677,0.6599
678,1.038
679,0.03323
680,0.01134
681,0.3621
682,0.1431
683,0.0811
684,0.5855
685,1.513
686,1.162
687,0.4512
688,0.7711
689,1.04
690,0.9079
691,0.2406
692,0.9669
693,0.1414
694,0.3746
695,0.5333
696,0.4803
697,1.743
698,0.009004
699,1.063
700,1.241
701,0.01051
702,0.9896
703,0.0892
704,0.9081
705,0.3792
706,1.244
707,0.1395
708,0.4791
709,1.018
710,0.5649
711,1.446
712,0.4187
713,0.6809
714,0.7534
715,0.4272
716,1.408
717,1.353
718,1.083
719,0.6214
720,0.6111
721,0.3321
722,1.44
723,0.0637
724,0.08625
725,0.735
726,0.1615
727,0.3256
728,0.8722
729,1.304
730,0.9351
731,0.3619
732,0.7116
733,1.59
734,1.313
735,0.8968
736,0.7793
737,1.209
738,1.579
739,1.334
740,1.285
741,0.5526
742,0.7857
743,0.03099
744,0.4192
745,1.449
746,1.757
747,0.8196
748,1.393
749,0.9569
750,0.06272
751,1.329
752,0.5591
753,1.062
754,0.9563
755,0.3584
756,0.07939
757,0.1631
758,0.9589
759,0.8672
760,1.909
761,1.022
762,0.2545
763,0.7256
764,0.4448
765,0.5044
766,0.05925
767,1.895
768,0.2374
769,0.9085
770,1.328
771,0.05478
772,0.6698
773,1.72
774,0.2286
775,0.2973
776,0.2948
777,1.712
778,1.88
779,0.8368
780,0.3909
781,1.753
782,1.929
783,1.117
784,0.06435
785,0.4335
786,0.7539
787,0.4799
788,0.5845
789,0.7188
790,0.9678
791,0.2596
792,0.5658
793,0.3301
794,0.4471
795,0.9223
796,0.2814
797,1.606
798,0.834
799,0.7215
800,0.8326
801,1.581
802,1.409
803,0.01857
804,1.261
805,0.8535
806,1.193
807,1.521
808,0.5457
809,0.1789
810,0.08704
811,0.3553
812,0.6107
813,0.6892
814,1.348
815,0.7013
816,1.164
817,0.8237
818,1.176
819,0.5966
820,1.85
821,0.3747
822,1.003
823,1.323
824,0.7554
825,1.311
826,0.4808
827,0.3114
828,0.4126
829,0.04381
830,0.3186
831,0.2933
832,1.464
833,0.7478
834,1.458
835,0.06383
836,0.3755
837,0.9292
838,0.426
839,0.4065
840,0.1521
841,0.9118
842,1.218
843,0.3388
844,0.8193
845,0.6597
846,0.4079
847,0.5693
848,1.086
849,1.06
850,0.7966
851,0.193
852,0.1918
853,0.07711
854,1.366
855,1.521
856,0.1541
857,0.7769
858,1.352
859,0.4164
860,0.6125
861,0.4098
862,0.2677
863,0.9186
864,0.7305
865,0.6756
866,1.056
867,0.001949
868,0.4849
869,0.07225
870,0.325
871,1.328
872,1.326
873,0.256
874,0.1638
875,0.4408
876,1.869
877,0.1656
878,0.1701
879,0.8695
880,1.041
881,0.1106
882,1.189
883,0.3578
884,1.586
885,0.3033
886,0.5964
887,0.6296
888,0.4828
889,0.9454
890,0.6435
891,1.101
892,1.419
893,0.4832
894,0.4472
895,1.684
896,2.244
897,0.1529
898,0.6771
899,1.935
900,1.295
901,0.01577
902,0.4814
903,0.6027
904,0.5469
905,1.601
906,0.8794
907,0.7912
908,0.4671
909,0.4404
910,1.557
911,1.127
912,2.75
913,0.2076
914,0.6063
915,0.968
916,0.7231
917,0.1264
918,1.016
919,0.6233
920,0.3729
921,0.4936
922,0.2851
923,0.1219
924,0.6526
925,0.7282
926,0.107
927,0.09873
928,1.659
929,1.068
930,0.4278
931,0.3586
932,0.1759
933,1.425
934,0.2628
935,1.055
936,1.005
937,0.4655
938,0.3569
939,0.6984
940,0.03446
941,0.6038
942,1.088
943,0.6499
944,0.3251
945,0.02865
946,0.1603
947,1.114
948,1.241
949,1.207
950,0.1621
951,0.9512
952,0.5175
953,0.03095
954,0.5826
955,1.554
956,1.748
957,0.7187
958,1.907
959,1.528
960,0.5009
961,0.9002
962,1.755
963,0.03822
964,0.6605
965,0.8682
966,0.2825
967,0.2125
968,0.7076
969,0.2881
970,0.08589
971,1.531
972,0.5706
973,1.273
974,0.05434
975,0.1057
976,0.7203
977,0.0473
978,0.2905
979,0.9885
980,1.486
981,0.2319
982,0.3675
983,0.06915
984,0.4137
985,1.795
986,0.06009
987,0.6836
988,0.2353
989,2.339
990,1.284
991,0.5662
992,0.119
993,0.2668
994,1.252
995,0.02881
996,0.9407
997,0.895
998,1.26
999,0.2695
1000,0.6274
1001,1.094
1002,0.1816
1003,0.2989
1004,0.07725
1005,0.507
1006,1.158
1007,0.9564
1008,0.06768
1009,0.4641
1010,0.2636
1011,0.0087
1012,1.332
1013,0.1291
1014,0.6186
1015,0.1783
1016,0.5909
1017,0.4871
1018,0.7626
1019,0.1606
1020,0.8172
1021,1.476
1022,1.221
1023,0.4984
1024,0.2209
1025,1.861
1026,1.055
1027,0.7739
1028,0.5654
1029,1.213
1030,0.202
1031,0.5628
1032,1.32
1033,0.5022
1034,0.7027
1035,0.9115
1036,1.117
1037,1.333
1038,0.4869
1039,0.3219
1040,0.2154
1041,1.465
1042,0.05727
1043,1.155
1044,0.5039
1045,0.9408
1046,0.5719
1047,1.439
1048,0.7423
1049,0.5338
1050,0.3359
1051,1.058
1052,1.207
1053,0.8543
1054,0.6045
1055,0.4325
1056,0.9222
1057,0.2258
1058,1.089
1059,0.5723
1060,0.7371
1061,0.7534
1062,0.2428
1063,0.8881
1064,0.1649
1065,0.1285
1066,0.737
1067,0.7224
1068,0.171
1069,0.276
1070,0.8528
1071,0.1782
1072,0.9326
1073,1.366
1074,0.2671
1075,1.035
1076,2.337
1077,0.6397
1078,0.6942
1079,0.7848
1080,1.473
1081,0.9808
1082,0.1765
1083,0.3042
1084,0.08601
1085,0.8014
1086,1.759
1087,0.8966
1088,0.1621
1089,0.2525
1090,0.9372
1091,1.412
1092,1.524
1093,0.9838
1094,0.7264
1095,0.09609
1096,0.5753
1097,0.304
1098,0.3922
1099,2.077
1100,0.6919
1101,1.082
1102,0.5082
1103,1.526
1104,1.766
1105,0.2345
1106,1.199
1107,0.1716
1108,0.5679
1109,0.9358
1110,0.7729
1111,0.6963
1112,0.2503
1113,0.7102
1114,0.8155
1115,1.569
1116,1.043
1117,0.5531
1118,0.5583
1119,0.4613
1120,1.162
1121,0.9585
1122,1.091
1123,1.76
1124,1.38
1125,0.3613
1126,0.09608
1127,0.6217
1128,1.71
1129,0.9951
1130,0.0839
1131,1.196
1132,1.067
1133,0.2155
1134,0.4833
1135,0.5974
1136,0.3558
1137,0.03546
1138,1.48
1139,1.277
1140,0.09778
1141,2.396
1142,0.7533
1143,0.3706
1144,0.1201
1145,0.1848
1146,0.1922
1147,0.09508
1148,0.921
1149,1.544
1150,0.7766
1151,0.5897
1152,0.4884
1153,0.2835
1154,0.04329
1155,0.2383
1156,0.1386
1157,1.113
1158,0.7479
1159,0.4584
1160,0.897
1161,1.856
1162,0.3667
1163,1.303
1164,0.00907
1165,0.2413
1166,1.073
1167,0.1386
1168,0.8953
1169,1.256
1170,0.5402
1171,0.9996
1172,1.001
1173,0.5488
1174,0.3619
1175,0.8045
1176,0.8766
1177,0.6102
1178,0.5627
1179,0.2576
1180,0.7454
1181,1.831
1182,0.9822
1183,0.3837
1184,0.6552
1185,0.9555
1186,0.516
1187,0.7186
1188,1.457
1189,1.759
1190,1.14
1191,0.1677
1192,0.2191
1193,2.267
1194,0.8941
1195,1.728
1196,0.5182
1197,1.003
1198,0.2173
1199,0.6281
1200,0.05528
1201,0.483
1202,1.154
1203,0.6654
1204,0.7112
1205,0.09384
1206,0.5739
1207,0.05171
1208,0.6637
1209,1.571
1210,0.2886
1211,0.1918
1212,0.1565
1213,0.1708
1214,1.145
1215,1.018
1216,0.4565
1217,1.481
1218,0.6845
1219,0.6487
1220,0.116
1221,0.7848
1222,0.279
1223,0.8995
1224,1.796
1225,0.6863
1226,0.5746
1227,0.1766
1228,0.2629
1229,1.996
1230,0.2379
1231,1.211
1232,0.8614
1233,0.54
1234,0.5536
1235,0.0576
1236,1.089
1237,1.803
1238,0.5762
1239,0.1523
1240,0.3763
1241,0.6265
1242,0.6353
1243,0.2052
1244,0.4662
1245,1.695
1246,0.04162
1247,0.6452
1248,2.028
1249,2.524
1250,1.6
1251,0.3009
1252,0.3222
1253,0.9316
1254,0.3826
1255,0.6516
1256,0.529
1257,0.6268
1258,0.2071
1259,0.2641
1260,1.789
1261,0.2182
1262,0.8007
1263,1.03
1264,0.4798
1265,0.006559
1266,0.485
1267,0.3274
1268,0.2624
1269,1.108
1270,0.6016
1271,0.8048
1272,0.5722
1273,0.5979
1274,2.006
1275,1.554
1276,0.8245
1277,1.458
1278,0.1298
1279,1.534
1280,1.178
1281,0.5087
1282,0.4727
1283,0.1045
1284,0.2224
1285,1.008
1286,1.561
1287,0.813
1288,0.2027
1289,1.141
1290,0.1555
1291,1.169
1292,0.2466
1293,1.098
1294,0.04612
1295,0.5736
1296,1.076
1297,0.03284
1298,0.8626
1299,0.6836
1300,0.3831
1301,0.1407
1302,0.06275
1303,1.279
1304,1.853
1305,0.153
1306,1.124
1307,1.031
1308,0.01635
1309,0.1158
1310,1.606
1311,0.4216
1312,0.4663
1313,0.1761
1314,1.042
1315,0.9647
1316,0.9337
1317,0.5895
1318,0.4886
1319,0.1284
1320,0.2591
1321,0.06125
1322,0.9655
1323,0.5477
1324,0.9918
1325,1.109
1326,0.2453
1327,0.472
1328,0.6465
1329,0.7585
1330,0.01636
1331,0.4166
1332,0.8354
1333,1.493
1334,0.441
1335,0.3758
1336,0.4734
1337,1.603
1338,1.818
1339,0.6473
1340,0.5451
1341,1.273
1342,0.2318
1343,0.04425
1344,0.1421
1345,0.2079
1346,0.357
1347,1.539
1348,0.03685
1349,0.1749
1350,0.2027
1351,0.7177
1352,0.9582
1353,0.2926
1354,0.7453
1355,2.316
1356,0.769
1357,0.2063
1358,0.6132
1359,1.269
1360,0.4354
1361,1.558
1362,0.3494
1363,0.6951
1364,0.2384
1365,0.2756
1366,0.6749
1367,0.1005
1368,0.5698
1369,1.959
1370,0.9815
1371,1.086
1372,1.356
1373,0.8244
1374,0.6818
1375,0.8497
1376,0.8781
1377,1.249
1378,0.2248
1379,0.1412
1380,0.0521
1381,0.1745
1382,0.2972
1383,2.163
1384,0.1401
1385,2.38
1386,0.1644
1387,0.2585
1388,0.9566
1389,0.662
1390,1.672
1391,1.709
1392,0.2647
1393,1.008
1394,1.477
1395,0.6078
1396,1.695
1397,0.08
1398,1.3
1399,0.9517
1400,1.083
1401,0.3522
1402,0.05088
1403,0.3045
1404,0.9266
1405,0.3964
1406,1.145
1407,1.074
1408,2.728
1409,0.1869
1410,1.177
1411,0.1003
1412,2.384
1413,0.6874
1414,0.427
1415,0.7556
1416,0.5957
1417,0.4454
1418,1.146
1419,0.2291
1420,0.2488
1421,0.615
1422,0.5031
1423,0.2867
1424,0.8091
1425,0.9369
1426,1.294
1427,2.086
1428,0.07027
1429,1.092
1430,0.6662
1431,1.154
1432,1.697
1433,0.122
1434,0.651
1435,0.3143
1436,0.2953
1437,0.003724
1438,0.06485
1439,1.125
1440,0.1036
1441,0.04514
1442,1.443
1443,0.05456
1444,1.049
1445,0.3934
1446,0.2978
1447,1.516
1448,0.1876
1449,0.2393
1450,0.8545
1451,0.6222
1452,0.8048
1453,1.585
1454,0.2569
1455,0.008345
1456,0.5907
1457,0.01316
1458,1.817
1459,0.1298
1460,0.8107
1461,0.5013
1462,0.2025
1463,0.0419
1464,0.8276
1465,0.0735
1466,0.1054
1467,0.9855
1468,1.377
1469,0.412
1470,0.2259
1471,0.5203
1472,0.9081
1473,0.9759
1474,1.898
1475,0.5452
1476,0.9685
1477,0.1117
1478,0.1632
1479,0.543
1480,1.364
1481,0.8816
1482,0.03748
1483,0.1437
1484,0.4994
1485,0.6568
1486,0.1243
1487,0.3796
1488,0.6389
1489,0.03867
1490,1.377
1491,0.7548
1492,1.524
1493,0.3011
1494,0.3699
1495,0.3218
1496,0.4517
1497,1.107
1498,1.945
1499,0.9096
1500,1.027
1501,0.7732
1502,0.5628
1503,0.3858
1504,1.761
1505,0.5421
1506,0.3803
1507,1.934
1508,0.8325
1509,1.758
1510,0.0004944
1511,0.3157
1512,0.06265
1513,0.3942
1514,0.3074
1515,1.126
1516,0.006863
1517,0.7828
1518,0.5143
1519,0.1841
1520,0.4282
1521,0.6625
1522,0.9151
1523,1.989
1524,1.045
1525,0.4389
1526,1.029
1527,0.02669
1528,0.6588
1529,0.3484
1530,1.22
1531,2.288
1532,0.7468
1533,1.417
1534,0.6754
1535,0.7682
1536,0.6058
1537,0.8835
1538,2.057
1539,0.9483
1540,1.372
1541,0.9027
1542,0.8936
1543,0.8639
1544,0.2496
1545,0.06466
1546,0.1245
1547,1.066
1548,1.243
1549,0.05975
1550,0.3768
1551,1.005
1552,1.118
1553,1.532
1554,2.193
1555,1.716
1556,1.055
1557,0.2033
1558,1.46
1559,2.181
1560,0.3236
1561,0.2954
1562,1.414
1563,0.08082
1564,0.2937
1565,1.731
1566,0.7983
1567,0.7738
1568,0.8386
1569,1.278
1570,0.3789
1571,0.7626
1572,0.7147
1573,0.02672
1574,0.9794
1575,0.4087
1576,1.243
1577,0.8255
1578,0.2209
1579,0.843
1580,1.875
1581,0.6132
1582,0.4904
1583,0.6456
1584,1.21
1585,2.27
1586,1.685
1587,1.092
1588,0.4335
1589,0.975
1590,1.596
1591,1.006
1592,0.1797
1593,0.02219
1594,2.216
1595,0.4115
1596,0.2029
1597,0.2687
1598,0.2035
1599,0.3149
1600,0.06045
1601,0.7074
1602,0.09048
1603,0.1535
1604,0.174
1605,1
1606,0.4898
1607,0.7399
1608,2.008
1609,0.5218
1610,0.745
1611,0.2363
1612,0.7797
1613,0.5743
1614,0.1284
1615,0.1611
1616,0.08381
1617,1.429
1618,0.4016
1619,1.21
1620,0.6774
1621,0.6559
1622,0.2549
1623,0.1359
1624,0.6057
1625,0.01626
1626,0.1461
1627,0.1786
1628,0.8146
1629,1.882
1630,0.1916
1631,0.9642
1632,3.113
1633,0.4591
1634,1.802
1635,0.3668
1636,2.885
1637,0.5556
1638,0.3428
1639,0.4279
1640,0.5879
1641,0.5961
1642,0.47
1643,1.264
1644,0.7419
1645,1.322
1646,1.168
1647,0.1063
1648,1.29
1649,0.5184
1650,0.4608
1651,1.987
1652,1.077
1653,0.04854
1654,0.5325
1655,0.8163
1656,1.236
1657,0.2129
1658,0.1214
1659,0.4104
1660,0.7928
1661,0.5486
1662,0.09968
1663,0.1195
1664,0.1759
1665,1.111
1666,0.5671
1667,0.5105
1668,1.146
1669,0.8212
1670,0.7562
1671,0.7986
1672,0.4522
1673,0.7827
1674,2.129
1675,0.8303
1676,0.5623
1677,0.4417
1678,1.38
1679,0.1443
1680,0.2357
1681,0.4733
1682,0.1144
1683,0.7094
1684,0.6509
1685,0.183
1686,1.596
1687,0.03797
1688,0.8963
1689,0.4032
1690,0.02752
1691,1.73
1692,1.656
1693,1.494
1694,0.5911
1695,1.336
1696,0.2225
1697,0.1241
1698,1.37
1699,0.07991
1700,1.708
1701,0.6156
1702,0.2076
1703,0.5467
1704,0.6019
1705,0.0597
1706,0.1328
1707,0.2133
1708,1.215
1709,2.701
1710,0.06916
1711,0.359
1712,0.8213
1713,0.1414
1714,1.369
1715,0.7354
1716,0.6245
1717,1.79
1718,0.8739
1719,0.8841
1720,0.8536
1721,0.5991
1722,0.3394
1723,0.2088
1724,0.2176
1725,0.1164
1726,1.739
1727,0.6412
1728,0.6459
1729,0.1272
1730,0.4307
1731,0.3866
1732,0.7402
1733,1.015
1734,0.1047
1735,0.2104
1736,1.795
1737,1.365
1738,1.402
1739,0.221
1740,2.384
1741,1.567
1742,0.9764
1743,1.298
1744,1.443
1745,0.2229
1746,0.3891
1747,2.141
1748,0.777
1749,1.923
1750,0.03382
1751,0.5897
1752,0.6649
1753,1.935
1754,0.5862
1755,0.4706
1756,1.342
1757,0.1776
1758,0.8913
1759,1.08
1760,0.2457
1761,0.6101
1762,0.9137
1763,0.4972
1764,0.3098
1765,0.3664
1766,0.3866
1767,0.5144
1768,0.6267
1769,0.4851
1770,0.2163
1771,0.3783
1772,0.2954
1773,0.1034
1774,0.3899
1775,0.2134
1776,0.5868
1777,1.05
1778,1.114
1779,0.4251
1780,0.442
1781,0.6021
1782,1.364
1783,1.456
1784,1.159
1785,0.4446
1786,1.901
1787,0.2297
1788,0.4809
1789,1.034
1790,0.2968
1791,0.554
1792,0.4179
1793,1.24
1794,0.7123
1795,0.5552
1796,1.866
1797,0.338
1798,0.9348
1799,1.62
1800,0.03013
1801,1.01
1802,0.09365
1803,0.4008
1804,0.5115
1805,0.4289
1806,0.3191
1807,0.7347
1808,0.8243
1809,1.666
1810,0.4106
1811,0.7274
1812,1.631
1813,0.2804
1814,0.2571
1815,0.07871
1816,0.5265
1817,1.121
1818,1.584
1819,2.062
1820,0.03221
1821,1.017
1822,1.63
1823,0.2594
1824,0.9484
1825,0.06408
1826,0.1696
1827,1.589
1828,0.2004
1829,0.1045
1830,0.8568
1831,1.275
1832,0.3438
1833,1.192
1834,0.4423
1835,0.3473
1836,0.2931
1837,1.48
1838,1.446
1839,1.032
1840,0.376
1841,0.5598
1842,1.465
1843,1.559
1844,0.5756
1845,0.03021
1846,0.5244
1847,1.569
1848,1.258
1849,0.02772
1850,2.069
1851,0.4856
1852,0.5865
1853,1.868
1854,1.682
1855,1.999
1856,1.754
1857,0.8067
1858,0.3111
1859,0.7257
1860,0.2501
1861,0.1514
1862,1.896
1863,0.6002
1864,0.296
1865,0.4336
1866,0.4926
1867,0.5653
1868,1.112
1869,0.6057
1870,0.04252
1871,0.6578
1872,0.6635
1873,1.402
1874,1.492
1875,0.04385
1876,1.186
1877,1.002
1878,1.017
1879,0.8181
1880,0.1811
1881,0.6286
1882,0.8467
1883,0.5531
1884,0.7163
1885,1.05
1886,0.001286
1887,0.5812
1888,1.559
1889,0.4104
1890,0.8261
1891,0.5383
1892,0.5008
1893,0.9645
1894,0.03638
1895,0.02996
1896,1.567
1897,0.03744
1898,0.8331
1899,0.5528
1900,0.5033
1901,0.3107
1902,0.3165
1903,0.1258
1904,1.146
1905,1.235
1906,1.928
1907,0.3582
1908,0.00531
1909,0.474
1910,0.6169
1911,1.984
1912,0.4092
1913,0.7013
1914,0.2672
1915,1.214
1916,1.037
1917,0.4755
1918,0.642
1919,0.7684
1920,0.05382
1921,1.19
1922,0.07038
1923,0.4774
1924,1.225
1925,1.713
1926,0.5668
1927,0.383
1928,0.3887
1929,0.2907
1930,0.4601
1931,0.4606
1932,1.161
1933,0.2231
1934,0.3043
1935,1.613
1936,0.1446
1937,1.222
1938,1.41
1939,1.248
1940,0.1438
1941,0.2926
1942,2.025
1943,0.5283
1944,0.2924
1945,0.1833
1946,0.2895
1947,0.4776
1948,0.3582
1949,0.9036
1950,1.055
1951,0.6723
1952,0.8394
1953,0.7695
