MDTU,min_ave,max_ave
1,-0.1784,0.144654
2,-0.0987766,0.203111
3,-0.104172,0.198085
4,-0.10268,0.19909
5,-0.103007,0.19882
6,-0.103223,0.199276
7,-0.104579,0.199082
8,-0.107049,0.197043
9,-0.107049,0.197158
10,-0.107666,0.198133
11,-0.109064,0.197345
12,-0.110232,0.195405
13,-0.111396,0.195658
14,-0.112288,0.194422
15,-0.113807,0.194296
16,-0.113711,0.193988
17,-0.114866,0.193893
18,-0.115019,0.192234
19,-0.114502,0.19222
20,-0.11405,0.193056
21,-0.116841,0.191859
22,-0.116729,0.192225
23,-0.115769,0.193099
24,-0.117719,0.192607
25,-0.117719,0.192607
26,-0.119959,0.191074
27,-0.120646,0.191669
28,-0.11913,0.192018
29,-0.120994,0.191333
30,-0.120994,0.191333
31,-0.121819,0.189678
32,-0.123343,0.18975
33,-0.122451,0.18967
34,-0.123947,0.189439
35,-0.123947,0.189439
36,-0.121914,0.190524
37,-0.122976,0.189381
38,-0.125753,0.188845
39,-0.125753,0.188845
40,-0.126476,0.187852
41,-0.127053,0.187009
42,-0.127825,0.186212
43,-0.128462,0.18582
44,-0.129539,0.185212
45,-0.13045,0.184355
46,-0.133078,0.183725
47,-0.133426,0.183534
48,-0.134375,0.18379
49,-0.135833,0.181948
50,-0.13633,0.181936
51,-0.136638,0.181569
52,-0.135142,0.182923
53,-0.137924,0.182608
54,-0.137506,0.181822
55,-0.13787,0.181504
56,-0.139685,0.181468
57,-0.140447,0.180419
58,-0.141137,0.179688
59,-0.141137,0.179688
60,-0.142195,0.180401
61,-0.141077,0.180191
62,-0.140819,0.181412
63,-0.141065,0.181223
64,-0.140686,0.181261
65,-0.140686,0.181261
66,-0.141409,0.181283
67,-0.141409,0.181283
68,-0.14259,0.180124
69,-0.141501,0.18082
70,-0.141501,0.18082
71,-0.143103,0.179719
72,-0.145047,0.178182
73,-0.145544,0.177951
74,-0.147049,0.176933
75,-0.147049,0.176933
76,-0.148259,0.176401
77,-0.145448,0.17739
78,-0.144662,0.177432
79,-0.144449,0.177827
80,-0.143983,0.178876
81,-0.142658,0.179068
82,-0.144539,0.178732
83,-0.144539,0.178732
84,-0.145065,0.178113
85,-0.145065,0.178113
86,-0.146836,0.17841
87,-0.145675,0.177498
88,-0.14695,0.176785
89,-0.147135,0.176235
90,-0.148546,0.175916
91,-0.148851,0.1755
92,-0.148851,0.1755
93,-0.151433,0.174318
94,-0.150077,0.175529
95,-0.150077,0.175529
96,-0.150077,0.175529
97,-0.150724,0.175893
98,-0.151492,0.175314
99,-0.150994,0.174501
100,-0.150994,0.174501
101,-0.150994,0.174501
102,-0.152923,0.175428
103,-0.151187,0.175207
104,-0.152799,0.175024
105,-0.153004,0.17436
106,-0.153079,0.174269
107,-0.15391,0.17432
108,-0.15391,0.17432
109,-0.154334,0.173519
110,-0.155494,0.173446
111,-0.15466,0.17337
112,-0.153721,0.17353
113,-0.154764,0.173654
114,-0.154764,0.173654
115,-0.154307,0.17415
