MDTU,|det-1|^2,1-Re(det),Im(det)
1,1.60454,-0.26848,0.000275878
2,358.711,-12.172,0.00212431
3,223.445,-9.6743,-0.00116669
4,228.482,-9.8813,0.00291347
5,221.233,-9.7314,-0.000728878
6,206.137,-9.4838,-0.00232763
7,182.228,-8.95752,0.00161531
8,160.584,-8.32311,-0.00182577
9,152.559,-8.17582,0.000233835
10,154.354,-8.27155,-0.00107893
11,138.642,-7.85688,-0.00162758
12,123.296,-7.37678,0.00135061
13,117.87,-7.22656,-9.18846e-05
14,112.288,-7.00926,0.00104273
15,101.127,-6.67766,0.00046819
16,101.785,-6.70589,0.000574825
17,95.5129,-6.48858,-0.000100432
18,96.3475,-6.43138,0.000899757
19,100.081,-6.55682,-0.000263194
20,102.441,-6.66562,-0.00024202
21,91.1121,-6.24688,-0.000284398
22,90.8965,-6.24318,-0.00210915
23,95.1213,-6.4355,-0.00156356
24,82.6668,-6.00983,0.000518806
25,82.6668,-6.00983,0.000518806
26,65.025,-5.36011,-0.000660819
27,69.0335,-5.50421,0.000918997
28,66.938,-5.47201,-0.000274803
29,65.5865,-5.35416,0.00120087
30,65.5865,-5.35416,0.00120087
31,58.139,-5.00647,0.000223782
32,56.9533,-4.90591,-0.00169096
33,53.8913,-4.8618,0.000262568
34,46.1984,-4.53555,0.000521972
35,46.1984,-4.53555,0.000521972
36,51.6102,-4.81348,0.00141228
37,44.8127,-4.50483,0.00140486
38,42.4496,-4.33499,0.000116082
39,42.4496,-4.33499,0.000116082
40,42.1136,-4.2852,-0.000779424
41,41.2002,-4.2064,-0.00134805
42,39.0115,-4.09123,-0.00039043
43,35.5672,-3.91336,-0.000114194
44,34.4255,-3.8277,-5.00874e-05
45,35.9815,-3.83891,-0.00104782
46,30.9975,-3.56254,-0.00124913
47,30.0093,-3.50741,-0.00114446
48,27.9093,-3.41214,-0.00238613
49,27.1912,-3.29572,-0.00131881
50,26.5857,-3.24979,-0.000508808
51,26.5999,-3.22543,-0.000140204
52,27.456,-3.32762,-0.00177958
53,23.6979,-3.08242,-0.000804306
54,21.7756,-2.98658,-0.000431492
55,20.7346,-2.9184,-0.000484854
56,18.6308,-2.7651,-0.000461228
57,19.3766,-2.76983,8.51081e-05
58,17.0802,-2.59048,-0.00027545
59,17.0802,-2.59048,-0.00027545
60,17.4829,-2.62034,-0.000183166
61,18.0749,-2.65989,-7.97108e-05
62,18.1982,-2.69083,-0.000149487
63,17.4561,-2.66322,-0.0010119
64,16.7952,-2.63382,-0.000282055
65,16.7952,-2.63382,-0.000282055
66,15.8716,-2.5724,0.000267883
67,15.8716,-2.5724,0.000267883
68,14.462,-2.43566,0.000554911
69,16.5564,-2.58756,-0.000152779
70,16.5564,-2.58756,-0.000152779
71,15.8748,-2.49852,-0.00053205
72,14.0007,-2.30941,2.01503e-05
73,13.361,-2.25787,-0.000225236
74,13.3902,-2.2184,0.000204725
75,13.3902,-2.2184,0.000204725
76,11.7606,-2.08149,0.00122476
77,11.9998,-2.16035,0.000308879
78,11.4414,-2.12988,-0.000609625
79,11.2321,-2.12432,-0.00111067
80,10.7149,-2.12827,-0.000283342
81,10.8517,-2.16651,8.28819e-05
82,9.92906,-2.04667,-0.000151053
83,9.92906,-2.04667,-0.000151053
84,9.5704,-2.00498,0.000964988
85,9.5704,-2.00498,0.000964988
86,8.83275,-1.92218,0.00034888
87,8.52704,-1.89988,-0.000867112
88,8.34325,-1.84928,-0.00041358
89,8.97352,-1.88561,-0.000247597
90,8.0623,-1.77943,-0.000313967
91,8.34106,-1.79063,-0.000703225
92,8.34106,-1.79063,-0.000703225
93,7.14287,-1.62444,0.000537956
94,7.97364,-1.73868,1.057e-05
95,7.97364,-1.73868,1.057e-05
96,7.97364,-1.73868,1.057e-05
97,7.45897,-1.69061,0.000286165
98,7.02269,-1.6326,0.000297539
99,6.75708,-1.59789,0.000168169
100,6.75708,-1.59789,0.000168169
101,6.75708,-1.59789,0.000168169
102,6.90082,-1.59699,0.000507986
103,6.71174,-1.60075,6.91985e-07
104,6.74296,-1.58638,-0.000151821
105,6.09141,-1.50437,-3.25731e-05
106,6.58702,-1.55267,0.000119511
107,6.42002,-1.51914,-0.000179526
108,6.42002,-1.51914,-0.000179526
109,5.96099,-1.45928,0.000292806
110,5.88744,-1.43631,-0.000203516
111,6.48126,-1.50201,0.000114046
112,6.47359,-1.51369,0.000152154
113,6.14248,-1.47063,-0.000445474
114,6.14248,-1.47063,-0.000445474
115,5.81916,-1.45403,-0.000265869
116,6.32224,-1.53631,0.00044976
117,6.32224,-1.53631,0.00044976
118,6.46977,-1.51861,7.6895e-05
119,6.76001,-1.56072,0.00057737
120,5.60862,-1.42833,0.000411407
