ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.983395,0.0251939,null,null,null
0.257904,null,-0.0977459,null,null
0.273471,null,null,0.138844,null
0.0050177,null,null,null,0.00343545
0.986075,0.0277451,null,null,null
2.0843,null,-0.492629,null,null
2.59881,null,null,1.245,null
0.00465341,null,null,null,0.0125086
0.984284,0.0229733,null,null,null
1.44914,null,-0.81171,null,null
2.57384,null,null,1.25189,null
0.00916559,null,null,null,0.00720919
0.987355,0.0267255,null,null,null
1.95324,null,-0.633489,null,null
2.19796,null,null,0.999026,null
0.00672404,null,null,null,-0.00165015
0.986631,0.0272984,null,null,null
1.78246,null,-0.483089,null,null
2.01611,null,null,0.656578,null
-0.00147314,null,null,null,-0.00116698
0.992645,0.0240593,null,null,null
2.1468,null,-0.163475,null,null
2.10429,null,null,0.666334,null
0.00396924,null,null,null,-0.011638
0.98923,0.0247111,null,null,null
2.40484,null,-0.365793,null,null
1.91362,null,null,0.487025,null
-0.00625376,null,null,null,-0.0066273
0.985215,0.0183985,null,null,null
2.22469,null,-0.276189,null,null
2.70295,null,null,0.54779,null
-0.00717104,null,null,null,-0.00157062
0.98902,0.0141285,null,null,null
2.26147,null,-0.149379,null,null
2.39229,null,null,0.59923,null
0.000545722,null,null,null,0.00741717
0.993775,0.0180186,null,null,null
2.45465,null,-0.189564,null,null
2.44204,null,null,0.37694,null
-0.000383706,null,null,null,-0.00781996
0.992445,0.0183477,null,null,null
2.52821,null,-0.13697,null,null
2.31051,null,null,0.397461,null
0.00630411,null,null,null,-0.00381614
0.990089,0.0151714,null,null,null
2.14511,null,-0.156164,null,null
1.65653,null,null,0.53794,null
0.00071922,null,null,null,-0.00449457
0.988806,0.0111692,null,null,null
2.29539,null,-0.334865,null,null
2.29692,null,null,0.437684,null
0.0123561,null,null,null,-0.00412424
0.984386,0.0101937,null,null,null
2.08186,null,-0.30764,null,null
2.14019,null,null,0.350341,null
0.0128302,null,null,null,0.00680464
0.983261,0.0140801,null,null,null
2.28457,null,0.254092,null,null
2.34029,null,null,0.675288,null
0.0121811,null,null,null,0.00226411
0.981809,0.0113004,null,null,null
2.36828,null,0.127859,null,null
1.99208,null,null,1.39425,null
0.00189288,null,null,null,0.00661193
0.981086,0.00987176,null,null,null
2.40394,null,0.283274,null,null
2.07728,null,null,1.19973,null
0.0035537,null,null,null,0.00760525
0.978333,0.0131816,null,null,null
2.6003,null,0.329841,null,null
2.26238,null,null,0.925969,null
0.00372593,null,null,null,0.0107906
0.975365,0.00874195,null,null,null
2.64467,null,0.356837,null,null
2.26346,null,null,0.974321,null
0.000666634,null,null,null,0.0082539
0.979796,0.00867015,null,null,null
2.90196,null,-0.15757,null,null
2.32092,null,null,0.75079,null
-0.00687919,null,null,null,0.00164519
0.978079,0.0122912,null,null,null
2.45231,null,0.126061,null,null
1.88627,null,null,0.954441,null
0.00864739,null,null,null,-0.00143926
0.979923,0.0112272,null,null,null
2.36536,null,0.134806,null,null
1.6102,null,null,1.15013,null
0.00870466,null,null,null,-0.00874369
0.98377,0.00708906,null,null,null
2.48652,null,0.150929,null,null
1.70893,null,null,1.1301,null
0.00684151,null,null,null,0.000755976
0.9834,0.00828235,null,null,null
2.3584,null,0.527954,null,null
1.76343,null,null,1.1742,null
0.00214215,null,null,null,-0.00211294
0.9834,0.00828235,null,null,null
2.3584,null,0.527954,null,null
1.76343,null,null,1.1742,null
0.00214215,null,null,null,-0.00211294
0.983372,0.0067969,null,null,null
2.19716,null,-0.00971517,null,null
1.98666,null,null,0.885864,null
-0.00100816,null,null,null,0.00563142
0.98641,0.00841775,null,null,null
2.30147,null,0.249065,null,null
1.59031,null,null,0.881495,null
0.00651175,null,null,null,-0.000536667
0.987061,0.0094587,null,null,null
2.74515,null,0.190951,null,null
1.93172,null,null,0.858062,null
0.0143399,null,null,null,-0.00407104
0.986112,0.00829989,null,null,null
2.50324,null,0.305491,null,null
1.67111,null,null,0.633696,null
0.00712874,null,null,null,0.00416556
0.986112,0.00829989,null,null,null
2.50324,null,0.305491,null,null
1.67111,null,null,0.633696,null
0.00712874,null,null,null,0.00416556
0.982816,0.011164,null,null,null
2.51905,null,-0.0943615,null,null
1.78565,null,null,0.290392,null
0.00508841,null,null,null,0.00526724
0.982481,0.0132159,null,null,null
2.80539,null,0.540807,null,null
1.5469,null,null,0.546016,null
0.00217447,null,null,null,0.00508849
0.981939,0.0171246,null,null,null
2.41228,null,0.186973,null,null
1.85001,null,null,0.583491,null
-0.000688251,null,null,null,0.00136753
0.98322,0.0174924,null,null,null
2.51008,null,0.162129,null,null
1.65715,null,null,0.549262,null
0.0015387,null,null,null,-2.97956e-05
0.98322,0.0174924,null,null,null
2.51008,null,0.162129,null,null
1.65715,null,null,0.549262,null
0.0015387,null,null,null,-2.97956e-05
0.990211,0.0126026,null,null,null
2.1541,null,-0.281794,null,null
1.72218,null,null,0.618096,null
0.000447724,null,null,null,0.00662927
0.993904,0.00784045,null,null,null
2.20945,null,-0.321539,null,null
1.6781,null,null,0.459515,null
0.00314713,null,null,null,0.00270479
0.98898,0.00970514,null,null,null
2.27664,null,-0.303376,null,null
1.56688,null,null,0.299658,null
0.00158453,null,null,null,0.00992307
0.98898,0.00970514,null,null,null
2.27664,null,-0.303376,null,null
1.56688,null,null,0.299658,null
0.00158453,null,null,null,0.00992307
0.98946,0.0075122,null,null,null
2.18582,null,-0.321216,null,null
1.6138,null,null,0.184062,null
0.00127135,null,null,null,0.010048
0.985811,0.00430469,null,null,null
1.80062,null,-0.540867,null,null
1.58268,null,null,0.175185,null
0.00121268,null,null,null,0.00553381
0.982688,0.00859811,null,null,null
1.80279,null,-0.568255,null,null
1.57787,null,null,0.165579,null
-0.00529285,null,null,null,-0.00223912
0.98186,0.0107399,null,null,null
1.45281,null,-0.608463,null,null
1.50241,null,null,0.374022,null
0.00214056,null,null,null,0.00327131
0.980719,0.011499,null,null,null
1.76002,null,-0.675919,null,null
1.4667,null,null,0.498431,null
0.00133224,null,null,null,0.00436893
0.979066,0.00444306,null,null,null
1.72839,null,-0.502088,null,null
1.40092,null,null,0.537587,null
0.00210426,null,null,null,0.00862265
0.975714,0.00721931,null,null,null
1.22136,null,-0.28118,null,null
1.65237,null,null,0.533435,null
-0.00433341,null,null,null,0.00212316
0.978146,0.0124581,null,null,null
1.39811,null,-0.377259,null,null
1.80418,null,null,0.0370118,null
0.00308372,null,null,null,-0.00169814
0.980943,0.0138261,null,null,null
1.44285,null,-0.399725,null,null
1.67034,null,null,-0.175255,null
-0.002617,null,null,null,-0.00266931
0.976791,0.0100681,null,null,null
1.49471,null,-0.392541,null,null
1.32879,null,null,0.0999695,null
0.00849095,null,null,null,0.0153554
0.975364,0.00844976,null,null,null
1.52032,null,-0.486124,null,null
1.5921,null,null,-0.224089,null
0.00675306,null,null,null,-0.00369629
0.979575,0.00312306,null,null,null
1.43479,null,-0.464789,null,null
1.47511,null,null,-0.511868,null
0.00687744,null,null,null,0.00174425
0.983621,0.000301098,null,null,null
1.44215,null,-0.13647,null,null
1.693,null,null,-0.485275,null
0.00361018,null,null,null,0.00288276
0.982326,-0.00453451,null,null,null
1.48479,null,-0.391465,null,null
1.5071,null,null,-0.519042,null
0.00398886,null,null,null,0.00465753
0.983665,-0.0123367,null,null,null
1.47477,null,-0.830179,null,null
1.39974,null,null,-0.503029,null
0.00440126,null,null,null,-0.0039701
0.985858,-0.013644,null,null,null
1.54041,null,-0.534057,null,null
1.44565,null,null,-0.215289,null
0.00181623,null,null,null,0.00693185
0.984223,-0.015163,null,null,null
1.63462,null,-0.73273,null,null
1.57934,null,null,-0.0592112,null
0.00815231,null,null,null,-0.000795606
0.981741,-0.0141429,null,null,null
1.56681,null,-0.53024,null,null
1.32479,null,null,-0.0170737,null
-0.00579001,null,null,null,0.00102434
0.978714,-0.0169145,null,null,null
1.6402,null,-0.429745,null,null
1.39925,null,null,0.0776209,null
0.000283108,null,null,null,-0.00523282
0.978714,-0.0169145,null,null,null
1.6402,null,-0.429745,null,null
1.39925,null,null,0.0776209,null
0.000283108,null,null,null,-0.00523282
0.98057,-0.0203473,null,null,null
1.68944,null,-0.534852,null,null
1.34029,null,null,0.0516042,null
-0.00666719,null,null,null,-0.00272286
0.979351,-0.0206059,null,null,null
1.74224,null,-0.559773,null,null
1.36471,null,null,0.408766,null
-0.00980341,null,null,null,-0.00930578
0.982642,-0.0196884,null,null,null
