MDTU,S_F
1,6.10578e-06
2,6.09906e-06
3,6.01578e-06
4,6.02025e-06
5,6.06652e-06
6,5.94804e-06
7,6.03609e-06
8,5.99865e-06
9,5.96973e-06
10,6.03513e-06
11,5.9953e-06
12,6.00247e-06
13,6.03686e-06
14,6.05396e-06
15,6.07152e-06
16,6.08231e-06
17,6.10923e-06
18,6.15573e-06
19,6.0979e-06
20,6.09454e-06
21,6.24457e-06
22,6.15989e-06
23,6.09507e-06
24,6.06048e-06
25,6.06048e-06
26,6.12016e-06
27,6.11637e-06
28,6.12337e-06
29,6.06088e-06
30,6.06088e-06
31,6.16863e-06
32,6.20719e-06
33,6.18769e-06
34,6.17369e-06
35,6.17369e-06
36,6.05202e-06
37,6.07323e-06
38,6.10735e-06
39,6.10735e-06
40,6.16587e-06
41,6.13112e-06
42,6.22261e-06
43,6.26612e-06
44,6.28933e-06
45,6.1592e-06
46,6.3668e-06
47,6.34293e-06
48,6.34709e-06
49,6.27282e-06
50,6.28563e-06
51,6.23345e-06
52,6.23808e-06
53,6.20884e-06
54,6.24246e-06
55,6.27985e-06
56,6.33419e-06
57,6.37919e-06
58,6.44301e-06
59,6.44301e-06
60,6.47537e-06
61,6.43989e-06
62,6.35193e-06
63,6.22434e-06
64,6.27372e-06
65,6.27372e-06
66,6.37941e-06
67,6.37941e-06
68,6.43834e-06
69,6.48779e-06
70,6.48779e-06
71,6.44521e-06
72,6.49093e-06
73,6.38776e-06
74,6.48371e-06
75,6.48371e-06
76,6.49006e-06
77,6.49609e-06
78,6.47378e-06
79,6.42134e-06
80,6.34236e-06
81,6.31618e-06
82,6.29838e-06
83,6.29838e-06
84,6.25968e-06
85,6.25968e-06
86,6.32001e-06
87,6.33306e-06
88,6.34915e-06
89,6.35765e-06
90,6.46477e-06
91,6.36698e-06
92,6.36698e-06
93,6.5384e-06
94,6.53687e-06
95,6.53687e-06
96,6.53687e-06
97,6.48845e-06
98,6.4438e-06
99,6.42648e-06
100,6.42648e-06
101,6.42648e-06
102,6.52528e-06
103,6.35732e-06
104,6.36595e-06
105,6.43687e-06
106,6.4242e-06
107,6.53046e-06
108,6.53046e-06
109,6.43943e-06
110,6.43483e-06
111,6.35949e-06
112,6.38448e-06
113,6.44181e-06
114,6.44181e-06
115,6.42484e-06
116,6.37158e-06
117,6.37158e-06
118,6.38516e-06
119,6.44219e-06
120,6.39703e-06
121,6.42221e-06
122,6.49099e-06
123,6.53275e-06
124,6.53575e-06
125,6.53442e-06
126,6.49778e-06
127,6.46419e-06
128,6.4742e-06
129,6.5744e-06
130,6.5744e-06
131,6.47552e-06
132,6.48832e-06
133,6.44998e-06
134,6.48626e-06
135,6.51145e-06
136,6.44324e-06
137,6.46121e-06
138,6.54044e-06
139,6.57775e-06
140,6.62161e-06
141,6.60713e-06
142,6.49742e-06
143,6.64487e-06
144,6.59185e-06
145,6.59185e-06
146,6.59185e-06
147,6.53976e-06
148,6.63658e-06
149,6.68998e-06
150,6.65958e-06
151,6.65958e-06
152,6.65414e-06
153,6.60216e-06
154,6.65895e-06
155,6.6833e-06
156,6.70744e-06
157,6.59198e-06
158,6.63933e-06
159,6.67788e-06
160,6.67788e-06
161,6.75365e-06
162,6.75365e-06
163,6.80212e-06
164,6.79881e-06
165,6.75163e-06
166,6.6539e-06
167,6.66887e-06
168,6.71936e-06
169,6.71936e-06
170,6.73729e-06
171,6.73729e-06
172,6.78253e-06
173,6.8545e-06
174,6.95552e-06
175,6.95552e-06
176,6.95552e-06
177,6.96477e-06
178,6.76867e-06
179,6.76867e-06
180,6.82439e-06
181,6.76148e-06
182,6.76148e-06
183,6.67012e-06
184,6.69169e-06
185,6.69169e-06
186,6.63486e-06
187,6.75118e-06
188,6.75118e-06
189,6.71748e-06
190,6.71748e-06
191,6.7135e-06
192,6.69093e-06
193,6.74468e-06
194,6.67059e-06
195,6.74327e-06
196,6.71074e-06
197,6.55428e-06
198,6.55375e-06
199,6.72343e-06
200,6.66513e-06
201,6.70566e-06
202,6.70566e-06
203,6.70566e-06
204,6.65855e-06
205,6.65855e-06
206,6.64121e-06
207,6.63153e-06
208,6.63153e-06
209,6.58582e-06
210,6.64294e-06
211,6.58379e-06
212,6.67063e-06
213,6.60264e-06
214,6.60264e-06
215,6.53358e-06
216,6.57365e-06
217,6.56362e-06
218,6.50988e-06
219,6.606e-06
220,6.63422e-06
221,6.63422e-06
222,6.69805e-06
223,6.65435e-06
224,6.60182e-06
225,6.60182e-06
226,6.57205e-06
227,6.58005e-06
228,6.58005e-06
229,6.58005e-06
230,6.58005e-06
231,6.58005e-06
232,6.62973e-06
233,6.56081e-06
234,6.53457e-06
235,6.53457e-06
236,6.49755e-06
237,6.53673e-06
238,6.53673e-06
239,6.64411e-06
240,6.68389e-06
241,6.6033e-06
242,6.58519e-06
243,6.69599e-06
244,6.69599e-06
245,6.70552e-06
246,6.70552e-06
247,6.67886e-06
248,6.6865e-06
249,6.64088e-06
250,6.68789e-06
251,6.68347e-06
252,6.70657e-06
253,6.74182e-06
254,6.6546e-06
255,6.6671e-06
256,6.6671e-06
257,6.63517e-06
258,6.57694e-06
259,6.57694e-06
260,6.57694e-06
261,6.57124e-06
262,6.53495e-06
263,6.53495e-06
264,6.51485e-06
265,6.58722e-06
266,6.68281e-06
267,6.68281e-06
268,6.65717e-06
269,6.65873e-06
270,6.65873e-06
271,6.65873e-06
272,6.65873e-06
273,6.65873e-06
274,6.62011e-06
275,6.62011e-06
276,6.63316e-06
277,6.60805e-06
278,6.67654e-06
