MDTU,link
1,1.01137
2,1.15764
3,1.14535
4,1.14798
5,1.1469
6,1.1473
7,1.14483
8,1.14014
9,1.13989
10,1.14122
11,1.13873
12,1.13487
13,1.13416
14,1.13175
15,1.12975
16,1.13014
17,1.1283
18,1.12605
19,1.12697
20,1.12861
21,1.12452
22,1.12474
23,1.12711
24,1.12419
25,1.12419
26,1.11943
27,1.12064
28,1.12164
29,1.11932
30,1.11932
31,1.11582
32,1.11482
33,1.11525
34,1.1131
35,1.1131
36,1.11637
37,1.11383
38,1.1109
39,1.1109
40,1.10943
41,1.10774
42,1.10608
43,1.10445
44,1.10295
45,1.10131
46,1.09811
47,1.09747
48,1.09737
49,1.09391
50,1.09311
51,1.09221
52,1.0951
53,1.09205
54,1.09159
55,1.09094
56,1.08925
57,1.08757
58,1.08515
59,1.08515
60,1.08562
61,1.08597
62,1.08721
63,1.08732
64,1.08771
65,1.08771
66,1.08718
67,1.08718
68,1.08472
69,1.08617
70,1.08617
71,1.08383
72,1.08027
73,1.07954
74,1.0772
75,1.0772
76,1.07538
77,1.07841
78,1.07877
79,1.07916
80,1.08103
81,1.08212
82,1.07987
83,1.07987
84,1.07882
85,1.07882
86,1.07765
87,1.07732
88,1.07569
89,1.07506
90,1.07331
91,1.07284
92,1.07284
93,1.06893
94,1.07166
95,1.07166
96,1.07166
97,1.07138
98,1.07006
99,1.06924
100,1.06924
101,1.06924
102,1.0692
103,1.06972
104,1.06895
105,1.06752
106,1.06771
107,1.06682
108,1.06682
109,1.06553
110,1.06471
111,1.06554
112,1.06625
113,1.06555
114,1.06555
115,1.06609
116,1.06802
117,1.06802
118,1.0664
119,1.06755
120,1.06557
121,1.06539
122,1.06394
123,1.06275
124,1.0621
125,1.06204
126,1.06128
127,1.06072
128,1.06036
129,1.05857
130,1.05857
131,1.06217
132,1.05894
133,1.06179
134,1.06101
135,1.06251
136,1.06074
137,1.0619
138,1.05858
139,1.05815
140,1.05519
141,1.05554
142,1.05611
143,1.0559
144,1.05752
145,1.05752
146,1.05752
147,1.0564
148,1.05615
149,1.05328
150,1.05282
151,1.05282
152,1.05361
153,1.05658
154,1.05388
155,1.05221
156,1.05088
157,1.05241
158,1.05001
159,1.05128
160,1.05128
161,1.04676
162,1.04676
163,1.05175
164,1.05199
165,1.05358
166,1.05237
167,1.05232
168,1.04826
169,1.04826
170,1.04654
171,1.04654
172,1.04425
173,1.04484
174,1.04247
175,1.04247
176,1.04247
177,1.03948
178,1.0436
179,1.0436
180,1.0428
181,1.04379
182,1.04379
183,1.04474
184,1.04399
185,1.04399
186,1.0432
187,1.0449
188,1.0449
189,1.04566
190,1.04566
191,1.04553
192,1.04678
193,1.04508
194,1.04871
195,1.047
196,1.04549
197,1.0451
198,1.04487
199,1.04311
200,1.04401
201,1.04536
202,1.04536
203,1.04536
204,1.04656
205,1.04656
206,1.04784
207,1.04753
208,1.04753
209,1.04583
210,1.04138
211,1.04315
212,1.04209
213,1.0415
214,1.0415
215,1.04339
216,1.04248
217,1.04203
218,1.04236
219,1.04196
220,1.04242
221,1.04242
222,1.04167
223,1.04514
224,1.04365
225,1.04365
226,1.04356
227,1.04205
228,1.04205
229,1.04205
230,1.04205
231,1.04205
232,1.04109
233,1.04017
234,1.04063
235,1.04063
236,1.04139
237,1.03991
238,1.03991
239,1.03816
240,1.03783
241,1.03984
242,1.04054
243,1.04085
244,1.04085
245,1.04063
246,1.04063
247,1.03855
248,1.03727
249,1.04033
250,1.0399
251,1.04022
252,1.03927
253,1.03748
254,1.03645
255,1.03686
256,1.03686
257,1.03835
258,1.03775
259,1.03775
260,1.03775
261,1.03888
262,1.03611
263,1.03611
264,1.03836
265,1.03606
266,1.03425
267,1.03425
268,1.03428
269,1.03188
270,1.03188
271,1.03188
272,1.03188
273,1.03188
274,1.03172
275,1.03172
276,1.03359
277,1.03418
278,1.03297
279,1.03297
280,1.03473
281,1.03473
282,1.03312
283,1.03278
284,1.03169
285,1.03169
286,1.03316
287,1.0322
288,1.03131
289,1.03202
290,1.03202
291,1.03322
292,1.03322
293,1.0326
294,1.03192
295,1.03192
296,1.0314
297,1.03257
298,1.03257
299,1.02943
300,1.03014
301,1.02968
302,1.02968
303,1.02968
304,1.02968
305,1.02968
306,1.03077
307,1.02991
308,1.02991
309,1.02991
310,1.02982
311,1.02961
312,1.02961
313,1.02996
314,1.03188
315,1.02783
316,1.02984
317,1.02882
318,1.02882
319,1.02707
320,1.02707
321,1.02599
322,1.02403
323,1.02436
324,1.0213
325,1.0259
326,1.02583
327,1.02583
328,1.02583
329,1.02544
330,1.02489
331,1.02489
332,1.02647
333,1.02647
334,1.02713
335,1.03133
336,1.0282
337,1.02713
338,1.02713
339,1.02713
340,1.02536
341,1.02601
342,1.02652
343,1.02652
344,1.02724
345,1.02733
346,1.02508
347,1.02965
348,1.02782
349,1.027
350,1.02651
351,1.02287
352,1.02446
