MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.904859,0.710618,-0.560172
2,0.914759,0.713156,-0.572881
3,0.912085,0.710446,-0.571984
4,0.910358,0.723289,-0.552816
5,0.900772,0.702749,-0.563501
6,0.905978,0.699115,-0.576225
7,0.912733,0.714993,-0.567334
8,0.906659,0.733653,-0.532715
9,0.908481,0.737718,-0.530199
10,0.906083,0.752496,-0.504714
11,0.905905,0.761822,-0.490195
12,0.906188,0.775714,-0.468449
13,0.910133,0.765549,-0.492216
14,0.901372,0.760206,-0.484312
15,0.899899,0.761744,-0.47913
16,0.906221,0.758267,-0.496254
17,0.906926,0.764641,-0.487686
18,0.906185,0.759625,-0.494106
19,0.904785,0.754533,-0.499316
20,0.903936,0.750004,-0.504574
21,0.907025,0.742444,-0.521029
22,0.900177,0.746741,-0.502689
23,0.907484,0.761602,-0.493445
24,0.905006,0.777205,-0.463668
25,0.905006,0.777205,-0.463668
26,0.905429,0.77449,-0.469006
27,0.902972,0.751655,-0.500374
28,0.902881,0.735529,-0.523632
29,0.900998,0.724335,-0.535851
30,0.900998,0.724335,-0.535851
31,0.904241,0.708536,-0.561808
32,0.900003,0.667401,-0.603805
33,0.896693,0.660809,-0.606128
34,0.904011,0.661006,-0.61669
35,0.904011,0.661006,-0.61669
36,0.906342,0.658235,-0.623043
37,0.9051,0.626894,-0.652848
38,0.906143,0.619119,-0.661655
39,0.906143,0.619119,-0.661655
40,0.904768,0.639539,-0.639996
41,0.907487,0.648111,-0.635204
42,0.904599,0.652879,-0.626138
43,0.903723,0.62919,-0.648717
44,0.900232,0.643009,-0.630046
45,0.89614,0.642861,-0.624336
46,0.905017,0.663146,-0.615868
47,0.899511,0.674266,-0.595386
48,0.901146,0.671514,-0.600944
49,0.902011,0.662922,-0.611684
50,0.894591,0.634319,-0.630819
51,0.894921,0.63045,-0.63515
52,0.901024,0.62452,-0.649476
53,0.899938,0.638173,-0.634528
54,0.896457,0.639208,-0.628529
55,0.897772,0.658454,-0.610272
56,0.889318,0.638471,-0.619065
57,0.893656,0.654686,-0.608281
58,0.891111,0.626581,-0.63362
59,0.891111,0.626581,-0.63362
60,0.890765,0.651034,-0.607961
61,0.89791,0.665049,-0.603285
62,0.893935,0.626877,-0.637295
63,0.896705,0.652223,-0.615374
64,0.901269,0.665212,-0.608094
65,0.901269,0.665212,-0.608094
66,0.901665,0.640602,-0.63453
67,0.901665,0.640602,-0.63453
68,0.89963,0.647996,-0.624047
69,0.893874,0.65148,-0.612034
70,0.893874,0.65148,-0.612034
71,0.895803,0.64176,-0.624986
72,0.88991,0.601648,-0.655714
73,0.895427,0.622799,-0.643359
