MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2.50323,1.99178,-1.51624
2,5.48781,4.31117,-3.39557
3,4.97296,3.89444,-3.09252
4,4.92806,3.94395,-2.95484
5,4.84734,3.80897,-2.99807
6,4.77277,3.69843,-3.01679
7,4.63874,3.63537,-2.88132
8,4.46195,3.60886,-2.62396
9,4.46901,3.62181,-2.61811
10,4.53958,3.73477,-2.58056
11,4.43994,3.73713,-2.39728
12,4.30978,3.68128,-2.24106
13,4.23794,3.5646,-2.29211
14,4.17253,3.51848,-2.24284
15,4.03331,3.43122,-2.11998
16,4.04263,3.378,-2.22082
17,3.99368,3.36424,-2.15207
18,4.05207,3.40181,-2.20158
19,4.01745,3.33179,-2.24479
20,4.06125,3.35509,-2.28848
21,4.05426,3.33829,-2.30062
22,4.06124,3.37649,-2.25676
23,4.12122,3.43851,-2.27181
24,4.02388,3.43878,-2.08959
25,4.02388,3.43878,-2.08959
26,3.78711,3.24007,-1.96064
27,3.83068,3.18983,-2.12111
28,3.67044,2.99209,-2.12593
29,3.73059,2.98812,-2.23349
30,3.73059,2.98812,-2.23349
31,3.55701,2.78176,-2.2168
32,3.50013,2.56275,-2.38395
33,3.49395,2.56795,-2.36924
34,3.33842,2.44803,-2.26985
35,3.33842,2.44803,-2.26985
36,3.42776,2.49131,-2.35434
37,3.32421,2.32727,-2.37365
38,3.4056,2.32627,-2.48728
39,3.4056,2.32627,-2.48728
40,3.44142,2.4251,-2.44177
41,3.45722,2.47446,-2.41441
42,3.41209,2.42728,-2.39805
43,3.28729,2.28025,-2.36785
44,3.28341,2.33945,-2.30386
45,3.38772,2.44148,-2.34858
46,3.31379,2.42783,-2.25541
47,3.31759,2.49275,-2.1892
48,3.26502,2.43149,-2.17904
49,3.30701,2.41789,-2.25614
50,3.28081,2.29077,-2.34864
51,3.35336,2.36116,-2.38116
52,3.31363,2.30086,-2.38457
53,3.25329,2.30655,-2.29428
54,3.16656,2.27831,-2.19918
55,3.10921,2.27194,-2.12261
56,2.97624,2.14404,-2.06423
57,3.09024,2.23858,-2.13034
58,2.95858,2.05544,-2.128
59,2.95858,2.05544,-2.128
60,3.03001,2.23338,-2.04767
61,3.04625,2.26009,-2.04247
62,3.06528,2.14088,-2.19376
63,3.05356,2.24809,-2.06648
64,3.02021,2.24911,-2.01573
65,3.02021,2.24911,-2.01573
66,3.00461,2.15291,-2.09587
67,3.00461,2.15291,-2.09587
68,2.93785,2.11771,-2.03624
69,3.00283,2.19072,-2.05372
70,3.00283,2.19072,-2.05372
71,3.03332,2.16854,-2.12095
72,2.91346,2.0029,-2.1158
73,2.89117,2.03371,-2.05497
74,3.01786,2.10355,-2.16393
75,3.01786,2.10355,-2.16393
76,2.89224,1.92169,-2.16151
77,2.83224,1.97608,-2.02897
78,2.75487,1.97857,-1.91693
79,2.76206,1.98812,-1.91738
80,2.70659,1.9306,-1.89695
81,2.67403,1.87218,-1.90929
82,2.62294,1.81378,-1.89472
83,2.62294,1.81378,-1.89472
84,2.64344,1.79432,-1.94118
85,2.64344,1.79432,-1.94118
86,2.58016,1.87313,-1.77444
87,2.52953,1.84412,-1.73139
88,2.56828,1.90588,-1.72153
89,2.63409,1.90294,-1.82133
90,2.57105,1.89836,-1.73393
91,2.61037,1.99293,-1.6859
92,2.61037,1.99293,-1.6859
93,2.56844,1.94196,-1.68098
94,2.58547,2.02139,-1.61203
95,2.58547,2.02139,-1.61203
96,2.58547,2.02139,-1.61203
97,2.55036,2.0096,-1.5703
98,2.52169,1.93031,-1.62261
99,2.51165,2.00207,-1.51662
100,2.51165,2.00207,-1.51662
101,2.51165,2.00207,-1.51662
102,2.53352,2.03205,-1.5131
103,2.55375,2.09624,-1.45857
104,2.56977,2.10437,-1.47491
105,2.50455,1.93946,-1.5847
106,2.56935,2.11028,-1.46569
107,2.5783,2.15016,-1.42282
108,2.5783,2.15016,-1.42282
109,2.53564,2.11178,-1.40352
110,2.53377,2.09877,-1.41957
111,2.56626,2.08431,-1.4971
112,2.53312,1.99891,-1.55597
113,2.53391,2.05651,-1.48037
114,2.53391,2.05651,-1.48037
115,2.49681,2.0147,-1.47481
116,2.50447,2.04069,-1.45189
117,2.50447,2.04069,-1.45189
118,2.56269,2.06657,-1.51548
119,2.57866,2.07671,-1.52865
120,2.42511,1.91918,-1.48253
121,2.47945,1.96339,-1.51418
122,2.4813,1.90643,-1.58819
123,2.44871,1.87727,-1.57228
124,2.48033,1.79065,-1.71628
125,2.458,1.69613,-1.77901
126,2.41095,1.62846,-1.77786
127,2.43138,1.69073,-1.7473
128,2.35576,1.72409,-1.60535
129,2.4256,1.7306,-1.69958
130,2.4256,1.7306,-1.69958
131,2.42577,1.64756,-1.78043
132,2.35319,1.54223,-1.77737
133,2.43612,1.60475,-1.83289
134,2.50575,1.64871,-1.88694
135,2.5502,1.62772,-1.96318
136,2.484,1.61379,-1.88837
137,2.50596,1.66615,-1.87183
138,2.44031,1.68061,-1.76937
139,2.4215,1.63629,-1.785
140,2.37817,1.62607,-1.7354
141,2.40158,1.59975,-1.7912
142,2.4176,1.5017,-1.89465
143,2.54842,1.45378,-2.09308
144,2.49139,1.5179,-1.9756
145,2.49139,1.5179,-1.9756
146,2.49139,1.5179,-1.9756
147,2.51086,1.57369,-1.95652
148,2.57943,1.60609,-2.01839
149,2.59725,1.69476,-1.96811
150,2.62213,1.60515,-2.07342
151,2.62213,1.60515,-2.07342
152,2.5906,1.58537,-2.04886
153,2.59341,1.48754,-2.12438
154,2.64738,1.49471,-2.18505
155,2.65373,1.47885,-2.20348
156,2.56755,1.57758,-2.02572
157,2.52757,1.52107,-2.01865
158,2.45762,1.50605,-1.94209
159,2.54845,1.64944,-1.94266
160,2.54845,1.64944,-1.94266
161,2.47642,1.63974,-1.85578
162,2.47642,1.63974,-1.85578
163,2.56601,1.59261,-2.01197
164,2.49504,1.48621,-2.0041
165,2.51431,1.48,-2.03258
166,2.54102,1.45624,-2.08234
167,2.62311,1.54971,-2.11639
168,2.5135,1.53242,-1.99233
169,2.5135,1.53242,-1.99233
170,2.4558,1.43005,-1.99648
171,2.4558,1.43005,-1.99648
172,2.492,1.47325,-2.00987
173,2.48027,1.56138,-1.92713
174,2.54961,1.66911,-1.92733
175,2.54961,1.66911,-1.92733
176,2.54961,1.66911,-1.92733
177,2.55374,1.55725,-2.02399
178,2.52346,1.49526,-2.03275
179,2.52346,1.49526,-2.03275
180,2.50986,1.49882,-2.01319
181,2.48889,1.39404,-2.06185
182,2.48889,1.39404,-2.06185
183,2.56713,1.44281,-2.12331
184,2.61865,1.50299,-2.14437
185,2.61865,1.50299,-2.14437
186,2.59726,1.50604,-2.11603
187,2.69049,1.50568,-2.22973
188,2.69049,1.50568,-2.22973
189,2.59655,1.4422,-2.1592
190,2.59655,1.4422,-2.1592
191,2.59865,1.52849,-2.1016
192,2.56139,1.5573,-2.0336
193,2.6266,1.6508,-2.04301
194,2.6465,1.7038,-2.02509
195,2.59619,1.62662,-2.02345
196,2.48503,1.71475,-1.79861
197,2.40887,1.58359,-1.81519
198,2.41921,1.58399,-1.82854
199,2.41568,1.54847,-1.85412
200,2.52065,1.56548,-1.97558
201,2.50218,1.56857,-1.94948
202,2.50218,1.56857,-1.94948
203,2.50218,1.56857,-1.94948
204,2.34275,1.48304,-1.81358
205,2.34275,1.48304,-1.81358
206,2.32628,1.5086,-1.77079
207,2.27495,1.53215,-1.68164
208,2.27495,1.53215,-1.68164
209,2.26797,1.52906,-1.67501
210,2.22901,1.54241,-1.60918
211,2.21857,1.54026,-1.59676
212,2.18969,1.60886,-1.48536
213,2.15175,1.55847,-1.48365
214,2.15175,1.55847,-1.48365
215,2.17003,1.50354,-1.56473
216,2.20935,1.48422,-1.63655
217,2.15507,1.43399,-1.60873
218,2.15564,1.37567,-1.65962
219,2.12717,1.46134,-1.54575
220,2.08013,1.43728,-1.50372
221,2.08013,1.43728,-1.50372
222,2.14438,1.49677,-1.5356
223,2.14349,1.40184,-1.62155
224,2.15545,1.33242,-1.69429
225,2.15545,1.33242,-1.69429
226,2.2068,1.42253,-1.68713
227,2.19261,1.37746,-1.70591
228,2.19261,1.37746,-1.70591
229,2.19261,1.37746,-1.70591
230,2.19261,1.37746,-1.70591
231,2.19261,1.37746,-1.70591
232,2.21787,1.42652,-1.69823
233,2.22726,1.50884,-1.63832
234,2.22068,1.56479,-1.57571
235,2.22068,1.56479,-1.57571
236,2.28714,1.59134,-1.64276
237,2.35107,1.68599,-1.63859
238,2.35107,1.68599,-1.63859
239,2.32573,1.69318,-1.59441
240,2.34145,1.70644,-1.60326
241,2.31274,1.6415,-1.62918
242,2.3331,1.7213,-1.57495
243,2.35712,1.72623,-1.60504
244,2.35712,1.72623,-1.60504
245,2.33005,1.62849,-1.66647
246,2.33005,1.62849,-1.66647
247,2.24998,1.58205,-1.59985
248,2.32468,1.59366,-1.69245
249,2.40872,1.66322,-1.74231
250,2.38644,1.6656,-1.70906
251,2.36507,1.70204,-1.64215
252,2.40235,1.71086,-1.68648
253,2.33042,1.6598,-1.63582
254,2.27433,1.59802,-1.6183
255,2.42724,1.75327,-1.67855
256,2.42724,1.75327,-1.67855
257,2.41917,1.79205,-1.6251
258,2.36826,1.79639,-1.54326
259,2.36826,1.79639,-1.54326
260,2.36826,1.79639,-1.54326
261,2.32229,1.79008,-1.47942
262,2.3586,1.88133,-1.42252
263,2.3586,1.88133,-1.42252
264,2.39603,1.99098,-1.33302
265,2.329,1.92268,-1.31436
266,2.43119,1.92307,-1.48743
267,2.43119,1.92307,-1.48743
268,2.39434,1.92044,-1.42996
269,2.43832,1.95287,-1.46003
270,2.43832,1.95287,-1.46003
271,2.43832,1.95287,-1.46003
272,2.43832,1.95287,-1.46003
273,2.43832,1.95287,-1.46003
274,2.3954,1.88712,-1.47538
275,2.3954,1.88712,-1.47538
276,2.41068,1.89965,-1.48415
277,2.38805,1.95605,-1.36991
278,2.33247,1.90559,-1.34504
279,2.33247,1.90559,-1.34504
280,2.33377,1.93634,-1.30271
281,2.33377,1.93634,-1.30271
282,2.29491,1.89459,-1.29506
283,2.34391,1.95134,-1.29854
284,2.21311,1.89804,-1.13811
285,2.21311,1.89804,-1.13811
286,2.24495,1.92355,-1.15747
287,2.18527,1.86295,-1.14229
288,2.18807,1.89473,-1.09437
289,2.17542,1.84956,-1.14524
290,2.17542,1.84956,-1.14524
291,2.14699,1.82963,-1.1234
292,2.14699,1.82963,-1.1234
293,2.08886,1.78196,-1.08993
294,1.97119,1.6779,-1.03452
295,1.97119,1.6779,-1.03452
296,1.98786,1.66287,-1.08924
297,2.00602,1.69224,-1.07723
298,2.00602,1.69224,-1.07723
299,2.04844,1.77878,-1.0159
300,2.01352,1.7246,-1.03925
301,2.05284,1.72302,-1.11596
302,2.05284,1.72302,-1.11596
303,2.05284,1.72302,-1.11596
304,2.05284,1.72302,-1.11596
305,2.05284,1.72302,-1.11596
306,2.07962,1.671,-1.23797
307,2.08823,1.61608,-1.3225
308,2.08823,1.61608,-1.3225
309,2.08823,1.61608,-1.3225
310,2.0889,1.57084,-1.37694
311,2.0523,1.54396,-1.35208
312,2.0523,1.54396,-1.35208
313,2.00211,1.52461,-1.2977
314,1.97616,1.52262,-1.25969
315,2.01501,1.54094,-1.29837
316,2.0446,1.52905,-1.35735
317,2.04234,1.5617,-1.31614
318,2.04234,1.5617,-1.31614
319,2.03611,1.58841,-1.27385
320,2.03611,1.58841,-1.27385
321,2.03663,1.57529,-1.29087
322,2.06184,1.60021,-1.30021
323,2.06785,1.55864,-1.35891
324,2.01307,1.48135,-1.36311
325,2.08322,1.56151,-1.37895
326,2.0201,1.44057,-1.41618
327,2.0201,1.44057,-1.41618
328,2.0201,1.44057,-1.41618
329,2.01605,1.45363,-1.39693
330,1.97402,1.40337,-1.38827
331,1.97402,1.40337,-1.38827
332,2.00465,1.51492,-1.31288
333,2.00465,1.51492,-1.31288
334,2.033,1.56943,-1.29228
335,2.0459,1.51069,-1.37968
336,2.02354,1.56308,-1.28511
337,2.02032,1.48977,-1.36466
338,2.02032,1.48977,-1.36466
339,2.09794,1.49351,-1.47336
340,2.13311,1.44705,-1.56723
341,2.10519,1.40991,-1.56333
342,2.12401,1.32224,-1.66225
343,2.12401,1.32224,-1.66225
344,2.24061,1.46393,-1.69624
345,2.25183,1.48165,-1.69571
346,2.30063,1.50984,-1.73588
347,2.26895,1.55936,-1.64819
348,2.22439,1.5505,-1.59494
349,2.25922,1.70627,-1.48078
350,2.20011,1.64257,-1.46371
351,2.11768,1.53951,-1.45412
352,2.05482,1.54995,-1.34906
353,2.05482,1.54995,-1.34906
354,2.05482,1.54995,-1.34906
355,2.02559,1.4503,-1.41409
356,2.02559,1.4503,-1.41409
357,2.02559,1.4503,-1.41409
358,2.02559,1.4503,-1.41409
359,2.00103,1.38858,-1.44083
360,1.99291,1.34877,-1.46715
361,2.05402,1.37281,-1.52787
362,2.05402,1.37281,-1.52787
363,2.03517,1.4209,-1.45703
364,2.10739,1.51953,-1.46017
365,2.089,1.46285,-1.4913
366,2.02613,1.43001,-1.43537
367,2.02613,1.43001,-1.43537
368,2.02613,1.43001,-1.43537
369,2.06602,1.45149,-1.47025
370,2.06602,1.45149,-1.47025
371,2.06602,1.45149,-1.47025
372,2.05706,1.50405,-1.40334
373,2.02376,1.46162,-1.39973
374,2.01085,1.37274,-1.46939
375,2.05148,1.41195,-1.48828
376,2.06368,1.45043,-1.468
377,2.06964,1.41746,-1.50805
378,2.04468,1.40115,-1.48914
