t,e^(-dS)
1,44.7907
2,0.728476
3,1.02253
4,0.906948
5,0.794216
6,0.876429
7,0.867534
8,0.833435
9,1.10871
10,0.910884
11,0.815218
12,0.977145
13,0.985181
14,0.705323
15,0.883203
16,0.919137
17,0.948048
18,0.752767
19,0.755481
20,1.07751
21,0.463198
22,0.333204
23,0.546129
24,0.473123
25,0.56203
26,0.582981
27,0.876166
28,0.379462
29,0.386857
30,0.73764
31,0.556994
32,0.722383
33,0.46098
34,0.424518
35,0.641337
36,0.535047
37,0.541723
38,0.514428
39,0.848997
40,0.323033
41,0.897179
42,0.845777
43,0.870924
44,0.494109
45,0.992294
46,0.402162
47,0.6812
48,0.282239
49,0.517265
50,0.370612
51,0.503637
52,0.884529
53,0.547113
54,0.250825
55,0.165464
56,0.388524
57,0.541669
58,0.249824
59,0.1764
60,0.263158
61,0.619898
62,0.401841
63,0.601397
64,1.44023
65,0.436267
66,0.834102
67,0.854106
68,0.564283
69,0.290835
70,0.275546
71,0.220248
72,0.171187
73,0.673545
74,0.714052
75,0.275546
76,0.128993
77,0.508749
78,1.43448
79,0.367879
80,0.445481
81,0.286218
82,0.341639
83,0.751112
84,0.0807013
85,0.539777
86,0.633054
87,0.467199
88,0.418993
89,0.233868
90,1.31943
91,0.688872
92,0.226502
93,0.552501
94,1.26364
95,0.739856
96,0.275822
97,0.445437
98,0.352396
99,0.77275
100,1.05124
101,1.30565
102,0.16235
103,2.10644
104,0.684956
105,1.40368
106,0.679091
107,0.316954
108,0.891544
109,0.430934
110,0.457353
111,0.957816
112,1.03137
113,3.33676
114,0.905199
115,0.639352
116,1.38611
117,1.68742
118,0.372395
119,1.04963
120,0.371391
121,0.745276
122,1.37851
123,1.0115
124,1.02313
125,0.572067
126,1.14248
127,0.750887
128,0.244632
129,0.27009
130,0.314743
131,0.709496
132,0.959925
133,0.618412
134,1.47875
135,0.314743
136,0.681745
137,0.784507
138,0.427885
139,0.969282
140,0.340616
141,0.26054
142,0.763914
143,0.597023
144,0.0738293
145,0.859246
146,0.758889
147,0.944755
148,0.60732
149,0.785449
150,0.816278
151,0.501426
152,0.35808
153,2.05628
154,0.58374
155,0.537192
156,0.752691
157,0.805333
158,0.983291
159,0.557217
160,1.06721
161,0.49253
162,0.539237
163,0.862862
164,0.319819
165,0.905924
166,0.640888
167,0.842737
168,0.0756226
169,0.464079
170,1.65384
171,0.26237
172,0.399357
173,0.594045
174,0.498127
175,0.232004
176,0.853252
177,1.16567
178,0.419538
179,0.393962
180,0.30851
181,1.43204
182,0.242683
183,2.71312
184,0.535743
185,1.16988
186,0.872843
187,0.661993
188,0.613055
189,2.21311
190,0.23764
191,0.34611
192,0.549635
193,1.36957
194,1.59106
195,1.21106
196,0.638075
197,0.227638
198,1.41213
199,0.0509454
200,0.127581
201,0.397643
202,0.592918
203,0.466872
204,0.398918
205,0.222907
206,0.495692
207,0.178351
208,0.190329
209,0.531847
210,0.880469
211,0.563324
212,0.365679
213,0.554438
214,0.927771
215,0.207837
216,0.581758
217,0.490907
218,0.699213
219,0.474544
220,0.193786
221,0.431711
222,0.419706
223,0.745351
224,0.631978
225,0.269281
226,1.65037
227,0.170333
228,0.240508
229,0.601217
230,0.211401
231,1.34434
232,0.476256
233,4.17035
234,1.39125
235,1.61721
236,0.126565
237,0.53478
238,0.683246
239,0.075547
240,0.372432
241,0.253346
242,1.23664
243,0.367144
244,0.514274
245,1.47787
246,1.73429
247,0.0679489
248,0.375874
249,0.845523
250,0.145148
