t,cg_iters
1,28709
2,29596
3,28818
4,29065
5,29326
6,28951
7,28307
8,28254
9,28088
10,28037
11,27432
12,27492
13,27391
14,28000
15,28385
16,28040
17,27557
18,27259
19,27365
20,27892
21,13928
22,13873
23,13697
24,13925
25,13835
26,13855
27,13876
28,14251
29,14412
30,14241
31,13395
32,13065
33,13212
34,13112
35,13359
36,13238
37,13390
38,13053
39,13130
40,13164
41,11826
42,12092
43,11919
44,11856
45,11608
46,11722
47,11713
48,11902
49,11783
50,11727
51,10102
52,9913
53,9834
54,9830
55,9842
56,10028
57,9876
58,9897
59,9717
60,9968
61,9929
62,10055
63,9850
64,9909
65,9989
66,9736
67,9681
68,9848
69,9672
70,9746
71,9843
72,9745
73,9867
74,9649
75,9473
76,9550
77,9602
78,9733
79,9680
80,9655
81,9754
82,9839
83,9600
84,9798
85,9702
86,9691
87,9798
88,9777
89,9857
90,9830
91,9995
92,10132
93,10117
94,9950
95,9790
96,9791
97,10032
98,9894
99,9597
100,9571
101,9693
102,9715
103,9681
104,9759
105,9811
106,9798
107,9851
108,9650
109,9571
110,9463
111,9638
112,9819
113,9794
114,9830
115,9659
116,9654
117,9729
118,9548
119,9741
120,9751
121,9678
122,10115
123,10215
124,9926
125,9889
126,9751
127,9775
128,9617
129,9646
130,9740
131,9737
132,9644
133,9694
134,9519
135,9451
136,9599
137,9673
138,9974
139,9746
140,9636
141,9645
142,9582
143,9663
144,9736
145,9644
146,9749
147,9734
148,9749
149,9639
150,9682
151,9093
152,9104
153,9092
154,9106
155,8895
156,8873
157,8967
158,9082
159,9057
160,9004
161,8479
162,8378
163,8419
164,8343
165,8447
166,8432
167,8496
168,8512
169,8472
170,8415
171,8421
172,8523
173,8487
174,8448
175,8463
176,8390
177,8353
178,8499
179,8431
180,8459
181,8459
182,8453
183,8327
184,8269
185,8276
186,8451
187,8426
188,8369
189,8380
190,8384
191,8380
192,8520
193,8489
194,8391
195,8532
196,8517
197,8610
198,8603
199,8675
200,8609
201,8676
202,8663
203,8441
204,8579
205,8800
206,8689
207,8544
208,8440
209,8505
210,8451
211,8457
212,8484
213,8378
214,8349
215,8213
216,8120
217,8384
218,8160
219,8242
220,8290
221,8299
222,8359
223,8516
224,8593
225,8812
226,8451
227,8129
228,8181
229,8076
230,8092
231,8113
232,8289
233,8282
234,8295
235,8245
236,8347
237,8394
238,8380
239,8346
240,8419
241,8325
242,8309
243,8426
244,8412
245,8304
246,8287
247,8164
248,8341
249,8337
250,8219
251,8863
252,9005
253,9037
254,8841
255,8984
256,8843
257,8604
258,8643
259,8674
260,8753
261,8822
262,8824
263,8958
264,8947
265,8863
266,8936
267,8933
268,8875
269,9036
270,8991
271,9141
272,9046
273,9139
274,9092
275,9099
276,9062
277,9154
278,9016
279,8942
280,9058
281,9025
282,8899
283,8891
284,9048
285,9131
286,9163
287,9004
288,8709
289,8755
290,8844
291,8982
292,8987
293,8965
294,9012
295,9062
296,9146
297,9074
298,8949
299,8913
300,9026
301,8932
302,8929
303,8942
304,8872
305,8802
306,8760
307,8852
308,8889
309,8901
310,8744
311,8874
312,8836
313,8905
314,8827
315,8960
316,8942
317,8762
318,8820
319,8812
320,8859
321,9022
322,8864
323,8992
324,8914
325,9122
326,9082
327,9069
328,8852
329,8801
330,8823
331,8758
332,8774
333,8843
334,8838
335,8791
336,8782
337,8770
338,8823
339,8795
340,8901
341,8849
342,8824
343,8877
344,8824
345,8743
346,8989
347,9014
348,8843
349,8907
350,8926
351,8906
352,8897
353,8975
354,8974
355,8935
356,9007
357,9016
358,9068
359,9052
360,8975
361,8916
362,8928
363,8799
364,8868
365,8903
366,8873
367,8645
368,8759
369,8999
370,8926
371,9116
372,9049
373,8738
374,8700
375,8741
376,8824
377,8717
378,8846
379,8986
380,8843
381,8710
382,8784
383,8769
384,8858
385,8843
386,8869
387,8813
388,8793
389,8761
390,8723
391,8740
392,8665
393,8742
394,8793
395,8742
396,8747
397,8767
398,8879
399,8695
400,8677
401,8668
402,8812
403,8888
404,8955
405,8949
406,8989
407,8916
408,8936
409,9045
410,9034
411,8940
412,9071
413,9038
414,8923
415,8886
416,8936
417,9110
418,9018
419,8801
420,8706
421,8787
422,8840
423,8922
424,8807
425,8983
426,9085
427,9004
428,8996
429,8929
430,8891
431,8875
432,8963
433,8903
434,8835
435,8844
436,8874
437,8833
438,8846
439,8927
440,8856
441,8770
442,8952
443,8885
444,8978
445,8968
446,8899
447,8882
448,8974
449,9055
450,9014
451,8916
452,9114
453,9020
454,8876
455,8864
456,8679
457,8756
458,9014
459,8897
460,9000
461,8869
462,8745
463,8695
464,8789
465,8699
466,8653
467,8974
468,9163
469,8913
470,8925
471,8851
472,8872
473,8912
474,9139
475,9299
476,9198
477,9107
478,9169
479,9431
480,9245
481,8981
482,9233
483,9094
484,9088
485,9064
486,9161
487,8907
488,8948
489,8927
490,8767
491,8881
492,9191
493,9478
494,9439
495,9311
496,9344
497,9299
498,9466
499,9343
500,9104
501,9008
502,8919
503,8847
504,8790
505,9056
506,9081
507,9141
508,9019
509,8973
510,8947
511,8958
512,9042
513,8973
514,8948
515,9011
516,8984
517,8887
518,9081
519,8862
520,9108
521,9070
522,8957
523,8876
524,8918
525,8858
526,8878
527,8803
528,8667
529,8857
530,9139
531,9106
532,9031
533,8928
534,9086
535,9024
536,9118
537,9228
538,8989
539,9022
540,9156
541,9108
542,9005
543,8917
544,8971
545,8952
546,8958
547,8873
548,8991
549,8970
550,9022
551,8952
552,8857
553,8985
554,8931
555,8886
556,8860
557,8834
558,8921
559,8912
560,8714
561,8686
562,8737
563,8869
564,8806
565,8892
566,8897
567,8878
568,8793
569,8802
570,9061
571,9082
572,8833
573,8785
574,8733
575,8646
576,8798
577,8632
578,8645
579,8727
580,8754
581,8746
582,8791
583,8679
584,8614
585,8675
586,8748
587,8752
588,8660
589,8644
590,8623
591,8633
592,8686
593,8879
594,9263
595,9143
596,9044
597,9061
598,8751
599,8806
600,8716
601,8708
602,8720
603,8845
604,8733
605,8871
606,8802
607,8808
608,8741
609,8869
610,8779
611,8775
612,8831
613,8759
614,8732
615,8811
616,8774
617,8837
618,8811
619,8935
620,8817
621,8849
622,8909
623,8925
624,8923
625,8804
626,8813
627,8928
628,8894
629,8883
630,9029
631,8888
632,9066
633,8964
634,9143
635,9055
636,9006
637,9109
638,8964
639,9222
640,9139
641,8933
642,8798
643,8907
644,8955
645,8983
646,9091
647,8933
648,8759
649,8912
650,8889
651,8902
652,8941
653,8684
654,8658
655,8755
656,8672
657,8716
658,8660
659,8807
660,8855
661,9056
662,8959
663,9065
664,9051
665,9030
666,9002
667,8905
668,8943
669,8869
670,8782
671,8782
672,8813
673,8895
674,8978
675,8834
676,9032
677,9010
678,9250
679,9167
680,9024
681,8975
682,9120
683,9210
684,9205
685,8977
686,8981
687,8988
688,8966
689,9028
690,9066
691,8912
692,8882
693,9124
694,9321
695,9143
696,9106
697,9103
698,9047
699,9019
700,8947
701,8965
702,9128
703,9251
704,9344
705,9309
706,9323
707,9078
708,9261
709,9202
710,9197
711,9004
712,9024
713,9047
714,8885
715,8811
716,8749
717,8971
718,8851
719,8862
720,8969
721,8958
722,8985
723,8920
724,8858
725,8946
726,8960
727,8931
728,8819
729,8801
730,8864
731,8850
732,9030
733,9012
734,9034
735,9003
736,9058
737,9074
738,8996
739,9255
740,9518
741,9224
742,9374
743,9330
744,9128
745,8973
746,8935
747,8803
748,8834
749,8835
750,8858
751,8751
752,8734
753,8820
754,9034
755,8820
756,9000
757,8877
758,8824
759,9019
760,8814
761,8805
762,8796
763,8793
764,8790
765,8839
766,8828
767,8883
768,9002
769,8977
770,8867
771,8948
772,8982
773,9093
774,8880
775,8887
776,9121
777,9427
778,9309
779,9270
780,9059
781,9177
782,9186
783,9299
784,9302
785,9350
786,9563
787,9359
788,9554
789,9691
790,9357
791,9185
792,9108
793,8989
794,9070
795,9002
796,9057
797,9003
798,8936
799,8943
800,8739
801,8894
802,8843
803,8776
804,8836
805,8892
806,8753
807,8713
808,8698
809,8856
810,8994
811,8799
812,9028
813,9176
814,9004
815,9057
816,9057
817,9131
818,9087
819,9332
820,9154
821,9176
822,9163
823,9042
824,9025
825,9049
826,8873
827,8898
828,9030
829,8936
830,8876
831,8912
832,8911
833,8810
834,8818
835,9000
836,9203
837,9092
838,9089
839,9114
840,9155
841,9016
842,8906
843,8947
844,9064
845,9301
846,9218
847,9246
848,9667
849,9475
850,9225
851,9298
852,9292
853,9256
854,9022
855,9297
856,9278
857,9333
858,9319
859,9009
860,8980
861,8941
862,8998
863,8870
864,8935
865,9034
866,8991
867,9039
868,8917
869,8751
870,8875
871,8725
872,8876
873,8840
874,8952
875,8941
876,8784
877,8836
878,9056
879,8831
880,9034
881,9022
882,9174
883,9008
884,9232
885,8995
886,9182
887,9119
888,9125
889,9131
890,9140
891,9098
892,8977
893,8921
894,8929
895,9030
896,9024
897,9128
898,9154
899,9101
900,9071
901,9232
902,9110
903,9152
904,9183
905,9161
906,9057
907,8888
908,9068
909,9025
910,9063
911,9213
912,8879
913,8999
914,9153
915,8948
916,9058
917,8781
918,8856
919,8960
920,8908
921,8992
922,9025
923,9119
924,9168
925,9223
926,9146
927,9073
928,9111
929,8972
930,9046
931,9205
932,9139
933,8940
934,8879
935,9004
936,8924
937,8866
938,8878
939,9013
940,9119
941,8967
942,8879
943,9008
944,8951
945,8863
946,8926
947,8928
948,9002
949,8926
950,8958
951,8996
952,8869
953,8877
954,8972
955,8862
956,8715
957,8819
958,8960
959,9123
960,9186
961,9077
962,9091
963,8972
964,8788
965,8830
966,8889
967,8944
968,9066
969,9075
970,9009
971,8853
972,8816
973,8965
974,9084
975,9119
976,8998
977,8930
978,8982
979,8969
980,8868
981,9033
982,9019
983,9071
984,9178
985,9113
986,9085
987,9052
988,8992
989,9209
990,9015
991,9224
992,9062
993,8979
994,8948
995,9106
996,9032
997,8932
998,8962
999,9106
1000,9065
1001,9245
1002,9248
1003,9176
1004,9150
1005,9180
1006,9126
1007,8964
1008,8997
1009,9126
1010,9166
1011,9028
1012,8986
1013,9064
1014,9038
1015,9055
1016,9131
1017,9016
1018,9069
1019,9146
1020,9089
1021,9173
1022,9220
1023,8992
1024,8832
1025,8817
1026,8798
1027,8938
1028,9115
1029,9060
1030,9156
1031,9209
1032,9107
1033,9197
1034,9163
1035,9096
1036,9026
1037,8894
1038,8946
1039,8908
1040,8926
1041,9027
1042,8915
1043,9033
1044,9048
1045,8922
1046,8956
1047,9213
1048,9426
1049,9421
