MDTU,plaq_ss,plaq_st
1,0.812633,0.823021
2,0.822008,0.831114
3,0.818429,0.834218
4,0.822027,0.834324
5,0.827978,0.841977
6,0.831308,0.851751
7,0.826344,0.84763
8,0.831896,0.846689
9,0.828463,0.841917
10,0.827517,0.847019
11,0.826286,0.845165
12,0.823091,0.852254
13,0.824932,0.853525
14,0.834638,0.860911
15,0.834638,0.860911
16,0.835208,0.869522
17,0.834487,0.871288
18,0.832618,0.876221
19,0.840126,0.882193
20,0.837307,0.876359
21,0.837307,0.876359
22,0.837307,0.876359
23,0.837307,0.876359
24,0.837307,0.876359
25,0.837307,0.876359
26,0.837307,0.876359
27,0.842883,0.874156
28,0.848171,0.880842
29,0.848171,0.880842
30,0.848171,0.880842
31,0.852525,0.883031
32,0.855625,0.880575
33,0.855625,0.880575
34,0.855625,0.880575
35,0.862648,0.88222
36,0.865197,0.880819
37,0.867412,0.883659
38,0.867412,0.883659
39,0.867412,0.883659
40,0.874933,0.887454
41,0.871373,0.88923
42,0.871373,0.88923
43,0.873172,0.894732
44,0.875627,0.895232
45,0.870629,0.8974
46,0.870629,0.8974
47,0.872689,0.895603
48,0.872689,0.895603
49,0.872689,0.895603
50,0.875146,0.901671
51,0.879181,0.90308
52,0.875756,0.90042
53,0.875756,0.90042
54,0.875756,0.90042
55,0.875756,0.90042
56,0.875756,0.90042
57,0.875756,0.90042
58,0.875756,0.90042
59,0.875756,0.90042
60,0.875756,0.90042
61,0.876975,0.906042
62,0.87588,0.904357
63,0.873467,0.913072
64,0.874403,0.912303
65,0.883316,0.910041
66,0.876905,0.908843
67,0.872352,0.913541
68,0.875437,0.913088
69,0.875437,0.913088
70,0.875437,0.913088
71,0.875437,0.913088
72,0.875437,0.913088
73,0.875437,0.913088
74,0.874105,0.921176
75,0.874105,0.921176
76,0.874105,0.921176
77,0.883611,0.92506
78,0.884127,0.928482
79,0.884127,0.928482
80,0.884127,0.928482
81,0.884127,0.928482
82,0.884127,0.928482
83,0.883294,0.926353
84,0.883294,0.926353
85,0.883294,0.926353
86,0.880603,0.931112
87,0.879831,0.927316
