ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.984474,0.00277471,null,null,null
0.00622549,null,-0.0551021,null,null
-0.174162,null,null,0.0904791,null
-0.00288463,null,null,null,-0.0018856
0.984575,0.000414779,null,null,null
0.0269756,null,-0.02087,null,null
-0.185091,null,null,0.103015,null
-0.00199739,null,null,null,-0.00290791
0.984574,0.0016345,null,null,null
0.0788882,null,-0.0338449,null,null
-0.223005,null,null,0.0879672,null
0.00329485,null,null,null,-0.0044048
0.984545,0.00550921,null,null,null
0.101276,null,-0.0162924,null,null
-0.179685,null,null,0.0683625,null
0.000125936,null,null,null,-0.00610197
0.984442,3.30349e-05,null,null,null
0.0935564,null,-0.0765831,null,null
-0.182476,null,null,0.0608604,null
0.00657197,null,null,null,-0.000245047
0.98466,-1.53348e-05,null,null,null
0.0577621,null,-0.0582133,null,null
-0.138426,null,null,0.0626653,null
0.00672323,null,null,null,-0.000572638
0.9846,0.00578052,null,null,null
0.0997776,null,-0.062373,null,null
-0.115724,null,null,0.0217991,null
-0.00171881,null,null,null,-0.00733343
0.98437,0.0079011,null,null,null
0.0850981,null,-0.0508839,null,null
-0.125452,null,null,0.0506793,null
-0.00266856,null,null,null,-0.00249724
0.984383,0.0106977,null,null,null
0.0812984,null,-0.0681295,null,null
-0.14042,null,null,0.0589376,null
-0.00347256,null,null,null,0.00167115
0.984365,0.00809462,null,null,null
0.0408204,null,-0.062195,null,null
-0.111303,null,null,0.0542378,null
-0.00360895,null,null,null,-0.000833824
0.984313,0.0121878,null,null,null
0.0938774,null,-0.0109186,null,null
-0.135294,null,null,0.055166,null
-0.00689601,null,null,null,0.000986316
0.984155,0.0156299,null,null,null
0.132499,null,-0.0504815,null,null
-0.116933,null,null,0.0683005,null
0.000744255,null,null,null,-0.00703597
0.984117,0.0122751,null,null,null
0.111901,null,-0.0711156,null,null
-0.13744,null,null,0.0634144,null
-0.00439213,null,null,null,0.000735635
0.98433,0.0112416,null,null,null
0.110682,null,-0.0621548,null,null
-0.125229,null,null,0.06713,null
-0.00496814,null,null,null,-7.60702e-05
0.98433,0.0112416,null,null,null
0.110682,null,-0.0621548,null,null
-0.125229,null,null,0.06713,null
-0.00496814,null,null,null,-7.60702e-05
0.984434,0.0107598,null,null,null
0.111238,null,-0.0678904,null,null
-0.127375,null,null,0.0464796,null
0.00180295,null,null,null,-0.00133755
0.984425,0.0129896,null,null,null
0.0837467,null,-0.0681124,null,null
-0.16295,null,null,0.0658394,null
-0.000699642,null,null,null,-0.00306737
0.984445,0.0100335,null,null,null
0.0675295,null,-0.0589078,null,null
-0.114587,null,null,0.049425,null
-0.00143898,null,null,null,-0.000266384
0.984584,0.00788041,null,null,null
0.0460184,null,-0.0657701,null,null
-0.14588,null,null,0.0486145,null
-0.00233775,null,null,null,-0.00404632
0.984425,0.00850403,null,null,null
0.0356334,null,-0.0570582,null,null
-0.168378,null,null,0.0537777,null
0.000900704,null,null,null,-0.00364011
0.984425,0.00850403,null,null,null
