MDTU,min_ave,max_ave
1,-0.376492,0.189536
2,-0.371011,0.190817
3,-0.371395,0.191006
4,-0.370226,0.190932
5,-0.36618,0.191893
6,-0.36475,0.193521
7,-0.364912,0.192269
8,-0.362672,0.192313
9,-0.365287,0.191642
10,-0.364443,0.192029
11,-0.363839,0.191746
12,-0.363916,0.191743
13,-0.363317,0.191806
14,-0.357736,0.193419
15,-0.357736,0.193419
16,-0.356405,0.194291
17,-0.355579,0.193737
18,-0.355365,0.193962
19,-0.351581,0.195114
20,-0.353427,0.19457
21,-0.353427,0.19457
22,-0.353427,0.19457
23,-0.353427,0.19457
24,-0.353427,0.19457
25,-0.353427,0.19457
26,-0.353427,0.19457
27,-0.352766,0.195204
28,-0.349502,0.196155
29,-0.349502,0.196155
30,-0.349502,0.196155
31,-0.348133,0.196908
32,-0.347229,0.197004
33,-0.347229,0.197004
34,-0.347229,0.197004
35,-0.344926,0.197578
36,-0.344474,0.197675
37,-0.34333,0.198256
38,-0.34333,0.198256
39,-0.34333,0.198256
40,-0.340211,0.199167
41,-0.340905,0.198683
42,-0.340905,0.198683
43,-0.339722,0.199521
44,-0.33928,0.200313
45,-0.339453,0.199237
46,-0.339453,0.199237
47,-0.339399,0.199906
48,-0.339399,0.199906
49,-0.339399,0.199906
50,-0.337908,0.200364
51,-0.336032,0.200903
52,-0.337597,0.200135
53,-0.337597,0.200135
54,-0.337597,0.200135
55,-0.337597,0.200135
56,-0.337597,0.200135
57,-0.337597,0.200135
58,-0.337597,0.200135
59,-0.337597,0.200135
60,-0.337597,0.200135
61,-0.336001,0.201232
62,-0.335659,0.200156
63,-0.334996,0.200728
64,-0.334276,0.200721
65,-0.332995,0.201481
66,-0.33451,0.200659
67,-0.334528,0.200113
68,-0.334094,0.200747
69,-0.334094,0.200747
70,-0.334094,0.200747
71,-0.334094,0.200747
72,-0.334094,0.200747
73,-0.334094,0.200747
74,-0.332924,0.201029
75,-0.332924,0.201029
76,-0.332924,0.201029
77,-0.329482,0.20221
78,-0.328492,0.202685
79,-0.328492,0.202685
80,-0.328492,0.202685
81,-0.328492,0.202685
82,-0.328492,0.202685
83,-0.330008,0.202347
84,-0.330008,0.202347
85,-0.330008,0.202347
86,-0.329469,0.202394
87,-0.329506,0.201708
88,-0.329506,0.201708
89,-0.329506,0.201708
90,-0.330342,0.202154
91,-0.327833,0.202409
92,-0.327833,0.202409
93,-0.328336,0.203083
94,-0.328883,0.202931
95,-0.331105,0.201189
96,-0.330162,0.201936
97,-0.328317,0.201851
98,-0.325847,0.203865
99,-0.326789,0.203051
100,-0.325441,0.2039
101,-0.326825,0.203077
102,-0.326825,0.203077
103,-0.326695,0.202574
104,-0.325453,0.20265
105,-0.326976,0.202627
106,-0.326976,0.202627
107,-0.324116,0.20364
108,-0.323873,0.204395
109,-0.319875,0.205961
110,-0.321762,0.20544
111,-0.318535,0.205995
112,-0.319591,0.206155
113,-0.321837,0.20555
114,-0.32029,0.204715
115,-0.320176,0.205499
116,-0.321414,0.205306
117,-0.322981,0.203983
118,-0.322981,0.203983
119,-0.322616,0.203946
120,-0.3212,0.205062
121,-0.321091,0.204517
122,-0.320438,0.204652
123,-0.320339,0.204157
124,-0.320406,0.204489
125,-0.320739,0.204426
126,-0.322314,0.203723
127,-0.322752,0.203851
128,-0.322752,0.203851
129,-0.322752,0.203851
130,-0.322752,0.203851
131,-0.322245,0.204212
132,-0.320019,0.204789
133,-0.320019,0.204789
134,-0.322051,0.205012
135,-0.319991,0.205143
136,-0.321872,0.204187
137,-0.319026,0.205463
138,-0.319026,0.205463
139,-0.319876,0.204492
140,-0.319512,0.204111
141,-0.319512,0.204111
142,-0.319045,0.205006
143,-0.319045,0.205006
144,-0.319045,0.205006
145,-0.318927,0.204215
146,-0.317485,0.204965
147,-0.319311,0.204589
148,-0.318608,0.204377
149,-0.318608,0.204377
150,-0.318315,0.204874
151,-0.318276,0.204069
152,-0.318276,0.204069
153,-0.317424,0.205738
154,-0.319097,0.205327
155,-0.319097,0.205327
156,-0.318216,0.204811
157,-0.318289,0.205512
158,-0.316214,0.205652
159,-0.315704,0.205919
160,-0.31527,0.206645
161,-0.31527,0.206645
162,-0.31556,0.207056
163,-0.31326,0.20777
164,-0.313627,0.207504
165,-0.313926,0.206732
166,-0.314123,0.207147
167,-0.314123,0.207147
168,-0.314123,0.207147
169,-0.312118,0.208065
170,-0.313112,0.207082
171,-0.313112,0.207082
172,-0.313112,0.207082
173,-0.312637,0.20675
174,-0.310635,0.208416
175,-0.310612,0.208453
176,-0.309865,0.20884
177,-0.310101,0.208031
178,-0.310101,0.208031
179,-0.310101,0.208031
180,-0.310101,0.208031
181,-0.311411,0.20803
182,-0.311411,0.20803
183,-0.308978,0.208857
184,-0.308978,0.208857
185,-0.307747,0.209487
186,-0.309035,0.208813
187,-0.310279,0.209082
188,-0.310279,0.209082
189,-0.311435,0.207998
190,-0.311435,0.207998
191,-0.311435,0.207998
192,-0.309871,0.208238
193,-0.308857,0.208674
194,-0.309531,0.208433
195,-0.310285,0.208504
196,-0.310285,0.208504
197,-0.310285,0.208504
198,-0.310104,0.207859
199,-0.310104,0.207859
200,-0.310104,0.207859
201,-0.30909,0.209246
202,-0.30909,0.209246
203,-0.30909,0.209246
204,-0.30909,0.209246
205,-0.30909,0.209246
206,-0.309751,0.208288
207,-0.309751,0.208288
208,-0.309751,0.208288
209,-0.309188,0.20805
210,-0.308364,0.208586
211,-0.308364,0.208586
212,-0.308299,0.208151
213,-0.307006,0.209144
214,-0.306237,0.209629
215,-0.306237,0.209629
216,-0.306237,0.209629
217,-0.306237,0.209629
218,-0.305686,0.20896
219,-0.304369,0.210076
220,-0.304786,0.210318
221,-0.304786,0.210318
222,-0.303059,0.210855
223,-0.303946,0.210736
224,-0.303778,0.210476
225,-0.303778,0.210476
226,-0.302728,0.211558
227,-0.302728,0.211558
228,-0.302728,0.211558
229,-0.302864,0.211405
230,-0.302864,0.211405
231,-0.302316,0.211264
232,-0.302316,0.211264
233,-0.303086,0.211141
234,-0.304203,0.21008
235,-0.30503,0.209848
236,-0.302904,0.209822
237,-0.302736,0.20985
238,-0.30171,0.210489
239,-0.30171,0.210489
240,-0.3009,0.211852
241,-0.298526,0.211762
242,-0.300745,0.210384
243,-0.302906,0.210347
244,-0.302123,0.210719
245,-0.301293,0.211025
246,-0.304055,0.210662
247,-0.304055,0.210662
