t,walltime
10,971.3
20,934.8
30,458.8
40,463.7
50,351.4
60,323.7
70,323.6
80,316.3
90,318
100,321.3
110,313.4
120,312.9
130,315.7
140,311.8
150,312.3
160,294.2
170,272.8
180,274
190,270.6
200,276.2
210,261.2
220,258.4
230,261.4
240,260.6
250,258.7
260,298.7
270,299.6
280,305.4
290,300
300,301.6
310,284.8
320,289.2
330,289.1
340,285.8
350,286
360,286.1
370,280.4
380,280.1
390,279.2
400,277.3
410,297
420,306.6
430,305
440,294
450,284.9
460,290.5
470,289
480,296.6
490,293
500,301.4
510,300
520,305
530,299.9
540,298.6
550,296.4
560,294
570,293.3
580,292.5
590,288.7
600,294
610,289.3
620,290.2
630,294.2
640,298.3
650,293.8
660,285
670,291.5
680,292.7
690,294
700,293.8
710,303.6
720,296.2
730,295.7
740,299.3
750,297.8
760,291.5
770,285.4
780,291.7
790,302.7
800,293.1
810,283.9
820,295.7
830,292.5
840,292.8
850,299.1
860,298.3
870,290.6
880,290.7
890,299
900,296.1
910,307
920,305.5
930,308.6
940,304.3
950,302.2
960,290
970,292.6
980,292.5
990,295.1
1000,294.8
1010,304
1020,304.4
1030,310.1
1040,309.8
1050,308.2
1060,300.5
1070,307.1
1080,305.9
1090,294.8
1100,294.6
1110,287.5
1120,289.6
1130,287.4
1140,285.4
1150,286.8
1160,286
1170,288.8
1180,286.6
1190,287.7
1200,293.1
1210,301.1
1220,296
1230,301.7
1240,303.2
1250,301.4
1260,281.9
1270,278.6
1280,279.5
1290,283.5
1300,280.9
1310,287.6
1320,286.9
1330,286.2
1340,287.6
1350,285.9
1360,294.9
1370,290.9
1380,293.6
1390,288.1
1400,287.2
1410,285.3
1420,286.7
1430,286.8
1440,286.1
1450,288.5
1460,291.6
1470,293.2
1480,296.6
1490,296.3
1500,298.1
1510,289.7
1520,288.8
1530,287.8
1540,289
1550,291.9
1560,331
1570,337.7
1580,329.2
1590,325
1600,332
1610,258.8
1620,254.2
1630,250.7
1640,247.9
1650,251.2
1660,289.9
1670,284.8
1680,288.4
1690,287.2
1700,287.8
1710,286.3
1720,288.6
1730,288
1740,285
1750,284.4
1760,288
1770,284.8
1780,287.9
1790,284.1
1800,283.9
1810,284.2
1820,288.1
1830,285.1
1840,285.1
1850,283.6
1860,282.2
1870,284.8
1880,282.9
1890,292.3
1900,283.1
1910,284.5
1920,283.7
1930,282
1940,280.2
1950,275.1
1960,281
1970,282.9
1980,286.2
1990,279.2
2000,284.6
2010,284.8
2020,287.9
2030,285.1
2040,285.1
2050,285.6
2060,324.6
2070,324.5
2080,324.5
2090,329.8
2100,328.7
2110,333.3
2120,333.2
2130,332.7
2140,328.8
2150,338.5
2160,332
2170,324
2180,323.4
2190,326.5
2200,324.6
2210,282.6
2220,286.1
2230,278.6
2240,278.3
2250,280.4
2260,282
2270,292.8
2280,286.3
2290,288.8
2300,288.4
2310,294
2320,296.2
2330,293.2
2340,299
2350,295.4
2360,293
2370,289.5
2380,290.9
2390,292.1
2400,293.7
2410,275.4
2420,273.4
2430,273.5
2440,273.4
2450,272.7
2460,296.2
2470,299
2480,296.1
2490,293.4
2500,291.8
2510,290.8
2520,289.2
2530,293.4
2540,293.6
2550,293.6
2560,291.2
2570,290.9
2580,292.8
2590,296.4
2600,293.5
2610,296.2
2620,293
2630,296.6
2640,294.5
2650,296.5
2660,287
2670,287.3
2680,281.6
2690,279.7
2700,287.6
2710,283.8
2720,291.4
2730,289.9
2740,284.3
2750,287
2760,292.3
2770,294.9
2780,296.6
2790,302.1
2800,299.3
2810,298.6
2820,291.6
2830,282
2840,290.2
2850,287.4
2860,286.2
2870,288.6
2880,295.6
2890,292.7
2900,292.2
2910,286.8
2920,289.9
2930,296.4
2940,292.3
2950,291.1
2960,286.7
2970,290.2
2980,290.6
2990,294.2
3000,291
3010,286.5
3020,287.6
3030,286.5
3040,294.8
3050,287.2
3060,292.7
3070,296.4
3080,302.9
3090,300
3100,302.9
3110,293.6
3120,295.5
3130,297.1
3140,291.6
3150,286.4
3160,287.4
3170,289.2
3180,294.8
3190,286.2
3200,284.9
3210,268.5
3220,274.8
3230,283.6
3240,280.3
3250,277.5
3260,299
3270,295.4
3280,288.9
3290,294.2
3300,293.6
3310,299
3320,296.1
3330,295.7
3340,296.4
3350,292.1
3360,300
3370,303.3
3380,298.5
3390,300.3
3400,298.9
3410,296.2
3420,300.4
3430,295.1
3440,301.4
3450,297.4
3460,289.7
3470,295.9
3480,295
3490,294.7
3500,294.8
3510,281.1
3520,273.6
3530,278.8
3540,281.6
3550,283.7
3560,277.6
3570,273.8
3580,273.6
3590,281.4
3600,277.9
3610,294.7
3620,290.1
3630,289.6
3640,288.6
3650,291.2
3660,290.7
3670,291.8
3680,293.6
3690,292.4
3700,310.8
3710,259.7
3720,258.7
3730,255.4
3740,253.4
3750,250.2
3760,289
3770,284
3780,286.7
3790,291.6
3800,287.4
3810,290.8
3820,289.6
3830,297.6
3840,301.3
3850,297
3860,296.4
3870,299.4
3880,303.4
3890,299.4
3900,298.6
3910,266.6
3920,272.8
3930,273.9
3940,277.1
3950,272.2
3960,303.3
3970,306.3
3980,298.6
3990,301.5
4000,303.3
4010,307.9
4020,303.2
4030,305.7
4040,300.8
4050,305.3
4060,303.3
4070,306
4080,294.9
4090,299.3
4100,294.5
4110,298.7
4120,298
4130,300.9
4140,305.6
4150,304.3
4160,288.2
4170,300.4
4180,294.3
4190,291.2
4200,291.2
4210,265.7
4220,273.3
4230,269.9
4240,268.9
4250,270.8
4260,274.4
4270,275.5
4280,276.8
4290,278.6
4300,278.3
4310,319.2
4320,324.5
4330,317.4
4340,319.3
4350,332.8
4360,298.7
4370,298.6
4380,301.4
4390,295.1
4400,299.7
4410,311.2
4420,296.2
4430,299.9
4440,296.8
4450,294.2
4460,302.4
4470,302.1
4480,294.6
4490,294.7
4500,294.8
4510,281
4520,284.7
4530,289
4540,285.3
4550,285.7
4560,287.4
4570,286.3
4580,286.7
4590,295.2
4600,295.5
4610,294.1
4620,289.6
4630,289
4640,285.1
4650,289.6
4660,290.8
4670,294.1
4680,292
4690,289.4
4700,292.1
4710,288.5
4720,287.1
4730,287.6
4740,293.1
4750,288.7
4760,286.8
4770,288.9
4780,290
4790,290.5
4800,296.5
4810,294.7
4820,292.8
4830,291.6
4840,288.3
4850,288.4
4860,289.3
4870,289.8
4880,290.9
4890,293.9
4900,292.5
4910,293.4
4920,287
4930,291.6
4940,295
4950,292
4960,259.6
4970,259
4980,259.2
4990,259
5000,258.9
5010,257.8
5020,264
5030,254.3
5040,255.6
5050,256
5060,258.4
5070,258.7
5080,260.4
5090,259.2
5100,255.1
5110,266.7
5120,262.7
5130,259.9
5140,264.3
5150,265.6
5160,264.9
5170,267
5180,262.1
5190,260.4
5200,268.8
5210,271.7
5220,269
5230,270.9
5240,260.3
5250,260.5
5260,264.9
5270,267.6
5280,268.5
5290,261.6
5300,265.9
5310,273.9
5320,261.6
5330,259.7
5340,264.6
5350,260.8
5360,259.9
5370,263.9
5380,262.6
5390,265.6
5400,262.5
5410,265.3
5420,262.3
5430,258
5440,260.4
5450,261.6
5460,303.8
5470,300.7
5480,298.3
5490,296.1
5500,297.8
5510,300.4
5520,295.7
5530,298.7
5540,303.2
5550,296.6
5560,302.2
5570,300.7
5580,297.7
5590,299.5
5600,301.2
5610,294.1
5620,295.1
5630,301
5640,299.3
5650,294.3
5660,297
5670,298.6
5680,298.6
5690,299.3
5700,301.2
5710,296.6
5720,290.1
5730,296.7
5740,300.7
5750,301.2
5760,295.1
5770,294.8
5780,300.4
5790,296.2
5800,296.9
5810,299.9
5820,297.6
5830,298.5
5840,297
5850,297
5860,297.8
5870,303.3
5880,297.7
5890,295.2
5900,301.6
5910,298.3
5920,295.8
5930,299.9
5940,301
5950,304.3
5960,280.7
5970,282.1
5980,288.6
5990,278.8
6000,287.2
6010,287.8
6020,287.3
6030,281.5
6040,284.1
6050,281.3
6060,282.6
6070,284.7
6080,280.4
6090,272.3
6100,274.2
6110,279.1
6120,277.5
6130,282.7
6140,277.9
6150,278.2
6160,285
6170,284.2
6180,285.7
6190,283.4
6200,280.4
6210,283.6
6220,283.9
6230,293
6240,293.1
6250,288.5
6260,293.6
6270,291.3
6280,287.3
6290,286.2
6300,285.9
6310,285.2
6320,279.9
6330,282.2
6340,285.3
6350,287.2
6360,287.7
6370,281.6
6380,280.3
6390,283.2
6400,277.8
6410,277.4
6420,276.4
6430,281.7
6440,280.2
6450,280.4
6460,307.3
6470,300.1
6480,298.3
6490,307.1
6500,304.5
6510,299.9
6520,298.9
6530,295.9
6540,299.2
6550,298.1
6560,301.3
6570,302.4
6580,296.9
6590,299.5
6600,298.6
6610,301
6620,307.2
6630,301.3
6640,303.7
6650,297.9
6660,296.5
6670,298.4
6680,295.1
6690,296.6
6700,298.3
6710,294.1
6720,291.5
6730,287.5
6740,295.7
6750,292.1
6760,291.3
6770,292.8
6780,292.8
6790,302.3
6800,297.4
6810,295.4
6820,296.9
6830,296.4
6840,299.7
6850,299.1
6860,296.2
6870,298.5
6880,291.2
6890,294.8
6900,302.5
6910,293.9
6920,290.8
6930,293.3
6940,293.4
6950,292.1
6960,287.7
6970,278.3
6980,281.1
6990,276.3
7000,279.1
7010,279
7020,275.5
7030,284.6
7040,284.2
7050,277.8
7060,274.9
7070,276.7
7080,278.7
7090,284.3
7100,272.8
7110,275.5
7120,280.9
7130,276.9
7140,278
7150,278.4
7160,280
7170,285.2
7180,284.6
7190,279
7200,275.3
7210,272.9
7220,275
7230,274
7240,272.4
7250,273.8
7260,271.9
7270,272.6
7280,264.6
7290,269.5
7300,268.4
7310,273.6
7320,276.1
7330,276
7340,275.3
7350,277.2
7360,278.6
7370,274.5
7380,276.9
7390,280.3
