t,N_f,N_g
5230,28,280
5240,28,280
5250,28,280
5260,28,280
5270,28,280
5280,28,280
5290,28,280
5300,28,280
5310,28,280
5320,28,280
5330,28,280
5340,28,280
5350,28,280
5360,28,280
5370,28,280
5380,28,280
5390,28,280
5400,28,280
5410,28,280
5420,28,280
5430,28,280
5440,28,280
5450,28,280
5460,28,280
5470,28,280
5480,28,280
5490,28,280
5500,28,280
5510,28,280
5520,28,280
5530,28,280
5540,28,280
5550,28,280
5560,28,280
5570,28,280
5580,28,280
5590,28,280
5600,28,280
5610,28,280
5620,28,280
5630,28,280
5640,28,280
5650,28,280
5660,28,280
5670,28,280
5680,28,280
5690,28,280
5700,28,280
5710,28,280
5720,28,280
5730,28,280
5740,28,280
5750,28,280
5760,28,280
5770,28,280
5780,28,280
5790,28,280
5800,28,280
5810,28,280
5820,28,280
5830,28,280
5840,28,280
5850,28,280
5860,28,280
5870,28,280
5880,28,280
5890,28,280
5900,28,280
5910,28,280
5920,28,280
5930,28,280
5940,28,280
5950,28,280
5960,28,280
5970,28,280
5980,28,280
5990,28,280
6000,28,280
6010,28,280
6020,28,280
6030,28,280
6040,28,280
6050,28,280
6060,28,280
6070,28,280
6080,28,280
6090,28,280
6100,28,280
6110,28,280
6120,28,280
6130,28,280
6140,28,280
6150,28,280
6160,28,280
6170,28,280
6180,28,280
6190,28,280
6200,28,280
6210,28,280
6220,28,280
6230,28,280
6240,28,280
6250,28,280
6260,28,280
6270,28,280
6280,28,280
6290,28,280
6300,28,280
6310,28,280
6320,28,280
6330,28,280
6340,28,280
6350,28,280
6360,28,280
6370,28,280
6380,28,280
6390,28,280
6400,28,280
6410,28,280
6420,28,280
6430,28,280
6440,28,280
6450,28,280
6460,28,280
6470,28,280
6480,28,280
6490,28,280
6500,28,280
6510,28,280
6520,28,280
6530,28,280
6540,28,280
6550,28,280
6560,28,280
6570,28,280
6580,28,280
6590,28,280
6600,28,280
6610,28,280
6620,28,280
6630,28,280
6640,28,280
6650,28,280
6660,28,280
6670,28,280
6680,28,280
6690,28,280
6700,28,280
6710,28,280
6720,28,280
6730,28,280
6740,28,280
6750,28,280
6760,28,280
6770,28,280
6780,28,280
6790,28,280
6800,28,280
6810,28,280
6820,28,280
6830,28,280
6840,28,280
6850,28,280
6860,28,280
6870,28,280
6880,28,280
6890,28,280
6900,28,280
6910,28,280
6920,28,280
6930,28,280
6940,28,280
6950,28,280
6960,28,280
6970,28,280
6980,28,280
6990,28,280
7000,28,280
7010,28,280
7020,28,280
7030,28,280
7040,28,280
7050,28,280
7060,28,280
7070,28,280
7080,28,280
7090,28,280
7100,28,280
7110,28,280
7120,28,280
7130,28,280
7140,28,280
7150,28,280
7160,28,280
7170,28,280
7180,28,280
7190,28,280
7200,28,280
7210,28,280
7220,28,280
7230,28,280
7240,28,280
7250,28,280
7260,28,280
7270,28,280
7280,28,280
7290,28,280
7300,28,280
7310,28,280
7320,28,280
7330,28,280
7340,28,280
7350,28,280
7360,28,280
7370,28,280
7380,28,280
7390,28,280
7400,28,280
7410,28,280
7420,28,280
7430,28,280
7440,28,280
7450,28,280
7460,28,280
7470,28,280
7480,28,280
7490,28,280
7500,28,280
7510,28,280
7520,28,280
7530,28,280
7540,28,280
7550,28,280
7560,28,280
7570,28,280
7580,28,280
7590,28,280
7600,28,280
7610,28,280
7620,28,280
7630,28,280
7640,28,280
7650,28,280
7660,28,280
7670,28,280
7680,28,280
7690,28,280
7700,28,280
7710,28,280
7720,28,280
7730,28,280
7740,28,280
7750,28,280
7760,28,280
7770,28,280
7780,28,280
7790,28,280
7800,28,280
7810,28,280
7820,28,280
7830,28,280
7840,28,280
7850,28,280
7860,28,280
7870,28,280
7880,28,280
7890,28,280
7900,28,280
7910,28,280
7920,28,280
7930,28,280
7940,28,280
7950,28,280
7960,28,280
7970,28,280
7980,28,280
7990,28,280
8000,28,280
8010,28,280
8020,28,280
8030,28,280
8040,28,280
8050,28,280
8060,28,280
8070,28,280
8080,28,280
8090,28,280
8100,28,280
8110,28,280
8120,28,280
8130,28,280
8140,28,280
8150,28,280
8160,28,280
8170,28,280
8180,28,280
8190,28,280
8200,28,280
8210,28,280
8220,28,280
8230,28,280
8240,28,280
8250,28,280
8260,28,280
8270,28,280
8280,28,280
8290,28,280
8300,28,280
8310,28,280
8320,28,280
8330,28,280
8340,28,280
8350,28,280
8360,28,280
8370,28,280
8380,28,280
8390,28,280
8400,28,280
8410,28,280
8420,28,280
8430,28,280
8440,28,280
8450,28,280
8460,28,280
8470,28,280
8480,28,280
8490,28,280
8500,28,280
8510,28,280
8520,28,280
8530,28,280
8540,28,280
8550,28,280
8560,28,280
8570,28,280
8580,28,280
8590,28,280
8600,28,280
8610,28,280
8620,28,280
8630,28,280
8640,28,280
8650,28,280
8660,28,280
8670,28,280
8680,28,280
8690,28,280
8700,28,280
8710,28,280
8720,28,280
8730,28,280
8740,28,280
8750,28,280
8760,28,280
8770,28,280
8780,28,280
8790,28,280
8800,28,280
8810,28,280
8820,28,280
8830,28,280
8840,28,280
8850,28,280
8860,28,280
8870,28,280
8880,28,280
8890,28,280
8900,28,280
8910,28,280
8920,28,280
8930,28,280
8940,28,280
8950,28,280
8960,28,280
8970,28,280
8980,28,280
8990,28,280
9000,28,280
