t,cost
10,3496.68
20,3365.28
30,1651.68
40,1669.32
50,1265.04
60,1165.32
70,1164.96
80,1138.68
90,1144.8
100,1156.68
110,1128.24
120,1126.44
130,1136.52
140,1122.48
150,1124.28
160,1059.12
170,982.08
180,986.4
190,974.16
200,994.32
210,940.32
220,930.24
230,941.04
240,938.16
250,931.32
260,1075.32
270,1078.56
280,1099.44
290,1080
300,1085.76
310,1025.28
320,1041.12
330,1040.76
340,1028.88
350,1029.6
360,1029.96
370,1009.44
380,1008.36
390,1005.12
400,998.28
410,1069.2
420,1103.76
430,1098
440,1058.4
450,1025.64
460,1045.8
470,1040.4
480,1067.76
490,1054.8
500,1085.04
510,1080
520,1098
530,1079.64
540,1074.96
550,1067.04
560,1058.4
570,1055.88
580,1053
590,1039.32
600,1058.4
610,1041.48
620,1044.72
630,1059.12
640,1073.88
650,1057.68
660,1026
670,1049.4
680,1053.72
690,1058.4
700,1057.68
710,1092.96
720,1066.32
730,1064.52
740,1077.48
750,1072.08
760,1049.4
770,1027.44
780,1050.12
790,1089.72
800,1055.16
810,1022.04
820,1064.52
830,1053
840,1054.08
850,1076.76
860,1073.88
870,1046.16
880,1046.52
890,1076.4
900,1065.96
910,1105.2
920,1099.8
930,1110.96
940,1095.48
950,1087.92
960,1044
970,1053.36
980,1053
990,1062.36
1000,1061.28
1010,1094.4
1020,1095.84
1030,1116.36
1040,1115.28
1050,1109.52
1060,1081.8
1070,1105.56
1080,1101.24
1090,1061.28
1100,1060.56
1110,1035
1120,1042.56
1130,1034.64
1140,1027.44
1150,1032.48
1160,1029.6
1170,1039.68
1180,1031.76
1190,1035.72
1200,1055.16
1210,1083.96
1220,1065.6
1230,1086.12
1240,1091.52
1250,1085.04
1260,1014.84
1270,1002.96
1280,1006.2
1290,1020.6
1300,1011.24
1310,1035.36
1320,1032.84
1330,1030.32
1340,1035.36
1350,1029.24
1360,1061.64
1370,1047.24
1380,1056.96
1390,1037.16
1400,1033.92
1410,1027.08
1420,1032.12
1430,1032.48
1440,1029.96
1450,1038.6
1460,1049.76
1470,1055.52
1480,1067.76
1490,1066.68
1500,1073.16
1510,1042.92
1520,1039.68
1530,1036.08
1540,1040.4
1550,1050.84
1560,1191.6
1570,1215.72
1580,1185.12
1590,1170
1600,1195.2
1610,931.68
1620,915.12
1630,902.52
1640,892.44
1650,904.32
1660,1043.64
1670,1025.28
1680,1038.24
1690,1033.92
1700,1036.08
1710,1030.68
1720,1038.96
1730,1036.8
1740,1026
1750,1023.84
1760,1036.8
1770,1025.28
1780,1036.44
1790,1022.76
1800,1022.04
1810,1023.12
1820,1037.16
1830,1026.36
1840,1026.36
1850,1020.96
1860,1015.92
1870,1025.28
1880,1018.44
1890,1052.28
1900,1019.16
1910,1024.2
