ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.961816,0.00268614,null,null,null
-0.00554846,null,-0.0100411,null,null
-0.0825305,null,null,0.016698,null
-0.0031539,null,null,null,-0.00338364
0.962314,0.000430766,null,null,null
0.00728945,null,0.01797,null,null
-0.102601,null,null,0.015961,null
0.000652491,null,null,null,-0.00288765
0.964263,0.00152831,null,null,null
0.0427003,null,-0.00296231,null,null
-0.104631,null,null,0.0373568,null
0.00314006,null,null,null,-0.00173496
0.964116,0.00535649,null,null,null
0.0404129,null,-0.0310054,null,null
-0.0785456,null,null,0.0290916,null
-0.00178435,null,null,null,-0.00549707
0.966564,-9.06426e-05,null,null,null
0.0348019,null,-0.0480435,null,null
-0.0638247,null,null,0.0309862,null
0.00578834,null,null,null,0.000620068
0.969249,-0.000123708,null,null,null
0.0157506,null,-0.0313845,null,null
-0.0592964,null,null,0.0512985,null
0.0042981,null,null,null,0.00284792
0.964084,0.00561275,null,null,null
0.0553961,null,-0.029512,null,null
-0.0551279,null,null,0.020858,null
-0.00374433,null,null,null,-0.00551514
0.964109,0.00780983,null,null,null
0.0496795,null,-0.00273896,null,null
-0.0586976,null,null,0.0324114,null
-0.00391771,null,null,null,-0.00257995
0.959448,0.0106199,null,null,null
0.0421189,null,-0.0166164,null,null
-0.0700414,null,null,0.0332325,null
-0.00280717,null,null,null,0.00309705
0.956486,0.00795145,null,null,null
0.0297974,null,-0.0303274,null,null
-0.0563543,null,null,0.0129649,null
-0.00229375,null,null,null,-0.00211977
0.951211,0.0118604,null,null,null
0.0391864,null,-0.014614,null,null
-0.0624936,null,null,0.0293633,null
-0.00463795,null,null,null,-0.0037138
0.950991,0.0151274,null,null,null
0.0574585,null,-0.0199086,null,null
-0.0437099,null,null,0.026067,null
-0.00209615,null,null,null,-0.00612778
0.954069,0.0118128,null,null,null
0.0454526,null,-0.0259202,null,null
-0.0627516,null,null,0.0151193,null
-0.00160903,null,null,null,0.000590698
0.958101,0.0108889,null,null,null
0.0803204,null,-0.0303159,null,null
-0.0420302,null,null,0.040045,null
-0.000397735,null,null,null,-0.000715785
0.958101,0.0108889,null,null,null
0.0803204,null,-0.0303159,null,null
-0.0420302,null,null,0.040045,null
-0.000397735,null,null,null,-0.000715785
0.958941,0.010626,null,null,null
0.0703471,null,-0.058479,null,null
-0.0563036,null,null,0.032222,null
5.89578e-05,null,null,null,-0.0042596
0.956886,0.0129011,null,null,null
0.0626775,null,-0.0442217,null,null
-0.0972406,null,null,0.0341614,null
-0.00205389,null,null,null,-0.00397916
0.953404,0.00982866,null,null,null
0.039933,null,-0.00796376,null,null
-0.0603385,null,null,0.0295574,null
-0.00227238,null,null,null,-0.0019426
0.955721,0.00792519,null,null,null
0.0172614,null,-0.0192414,null,null
-0.0847523,null,null,0.0253717,null
0.000230548,null,null,null,-0.000466054
0.953754,0.00843566,null,null,null
0.036945,null,-0.00440103,null,null
-0.0832926,null,null,0.0498651,null
-0.000405164,null,null,null,-0.00609684
0.953754,0.00843566,null,null,null
0.0369451,null,-0.00440103,null,null
-0.0832926,null,null,0.0498651,null
-0.000405164,null,null,null,-0.00609684
0.953754,0.00843566,null,null,null
0.0369451,null,-0.00440103,null,null
-0.0832926,null,null,0.0498651,null
-0.000405164,null,null,null,-0.00609684
0.953754,0.00843566,null,null,null
0.0369451,null,-0.00440103,null,null
-0.0832926,null,null,0.0498651,null
-0.000405164,null,null,null,-0.00609684
0.953754,0.00843566,null,null,null
0.0369451,null,-0.00440103,null,null
-0.0832926,null,null,0.0498651,null
-0.000405164,null,null,null,-0.00609684
0.953754,0.00843566,null,null,null
0.0369451,null,-0.00440103,null,null
-0.0832926,null,null,0.0498651,null
-0.000405164,null,null,null,-0.00609684
0.953754,0.00843566,null,null,null
0.0369451,null,-0.00440103,null,null
-0.0832926,null,null,0.0498651,null
-0.000405164,null,null,null,-0.00609684
0.953975,0.000237409,null,null,null
0.0247708,null,-0.0145281,null,null
-0.136373,null,null,0.0261894,null
0.00563368,null,null,null,0.00383685
0.958575,-0.000306891,null,null,null
0.00368252,null,-0.0350792,null,null
-0.129559,null,null,0.0557535,null
-0.00381304,null,null,null,-0.00228391
0.958575,-0.000306891,null,null,null
0.00368252,null,-0.0350792,null,null
-0.129559,null,null,0.0557535,null
-0.00381304,null,null,null,-0.00228391
0.958575,-0.000306891,null,null,null
0.00368252,null,-0.0350792,null,null
-0.129559,null,null,0.0557535,null
-0.00381304,null,null,null,-0.00228391
0.958398,-0.00345097,null,null,null
0.0415006,null,-0.0191555,null,null
-0.141733,null,null,0.0982506,null
-0.00401899,null,null,null,-0.000567869
0.958486,-0.00395381,null,null,null
0.0746249,null,0.0277486,null,null
-0.177816,null,null,0.0937015,null
-0.00215657,null,null,null,0.00314121
0.958486,-0.00395381,null,null,null
0.0746249,null,0.0277486,null,null
-0.177816,null,null,0.0937015,null
-0.00215657,null,null,null,0.00314121
0.958486,-0.00395381,null,null,null
0.0746249,null,0.0277486,null,null
-0.177816,null,null,0.0937015,null
-0.00215657,null,null,null,0.00314121
0.961644,-0.0018252,null,null,null
0.0821025,null,0.0234924,null,null
-0.170265,null,null,0.069746,null
-0.00379806,null,null,null,0.00626807
0.961703,-0.000344124,null,null,null
0.047248,null,-0.0328097,null,null
-0.180702,null,null,0.0411621,null
0.000766835,null,null,null,-0.00211631
0.961349,-0.0026975,null,null,null
0.0458909,null,0.00455454,null,null
-0.172632,null,null,0.0379935,null
-0.00641071,null,null,null,-0.00384272
0.961349,-0.0026975,null,null,null
0.0458909,null,0.00455454,null,null
-0.172632,null,null,0.0379935,null
-0.00641071,null,null,null,-0.00384272
0.961349,-0.0026975,null,null,null
0.0458909,null,0.00455454,null,null
-0.172632,null,null,0.0379935,null
-0.00641071,null,null,null,-0.00384272
0.961656,0.00112112,null,null,null
0.0565155,null,0.00402714,null,null
-0.152495,null,null,0.0448356,null
0.00267024,null,null,null,-0.00200129
0.961825,-0.0056074,null,null,null
0.0367719,null,-0.0512662,null,null
-0.150849,null,null,-0.0247046,null
-0.00225858,null,null,null,-0.00269255
0.961825,-0.0056074,null,null,null
0.0367719,null,-0.0512662,null,null
-0.150849,null,null,-0.0247046,null
-0.00225858,null,null,null,-0.00269255
0.963724,-0.00489539,null,null,null
0.0222065,null,-0.0588255,null,null
-0.135598,null,null,0.00292526,null
0.00699669,null,null,null,-0.00211188
0.962946,-0.00531941,null,null,null
0.055252,null,-0.0867012,null,null
-0.101687,null,null,0.0129249,null
0.00336119,null,null,null,-0.00140899
0.961214,-0.00935659,null,null,null
0.0166307,null,-0.0323213,null,null
-0.138436,null,null,-0.0319948,null
0.00822155,null,null,null,-0.000878346
0.961214,-0.00935659,null,null,null
0.0166307,null,-0.0323213,null,null
-0.138436,null,null,-0.0319948,null
0.00822155,null,null,null,-0.000878346
0.960675,-0.00770641,null,null,null
0.076579,null,-0.0498944,null,null
-0.15767,null,null,-0.0267716,null
0.000921014,null,null,null,-0.00378316
0.960675,-0.00770641,null,null,null
0.076579,null,-0.0498944,null,null
-0.15767,null,null,-0.0267716,null
0.000921014,null,null,null,-0.00378316
0.960675,-0.00770641,null,null,null
0.076579,null,-0.0498944,null,null
-0.15767,null,null,-0.0267716,null
0.000921014,null,null,null,-0.00378316
0.96019,-0.00890276,null,null,null
0.0961163,null,-0.00604035,null,null
-0.168166,null,null,0.0313115,null
-0.00426235,null,null,null,0.00407421
0.962561,-0.0132534,null,null,null
0.0896489,null,-0.0285635,null,null
-0.175521,null,null,-0.0102533,null
0.00341701,null,null,null,0.00110049
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.95718,-0.00675736,null,null,null
0.0674809,null,-0.00161673,null,null
-0.20696,null,null,0.0289034,null
-0.00366717,null,null,null,0.00240101
0.958494,-0.0115357,null,null,null
0.0633975,null,0.0117668,null,null
-0.23551,null,null,0.0196681,null
-0.00425294,null,null,null,0.00409705
0.958969,-0.0102796,null,null,null
0.118958,null,0.014502,null,null
-0.237896,null,null,0.009436,null
-0.0159944,null,null,null,0.00447301
0.959031,-0.00679171,null,null,null
0.0920051,null,0.0382313,null,null
-0.200025,null,null,0.0159322,null
0.0015112,null,null,null,0.00698965
0.959727,-0.0112727,null,null,null
0.0812257,null,0.0454684,null,null
-0.166967,null,null,0.0212549,null
0.00123449,null,null,null,0.00205608
0.962738,-0.0118396,null,null,null
0.130174,null,0.091586,null,null
-0.17807,null,null,0.0488891,null
0.00534955,null,null,null,0.00508759
0.955516,-0.0139075,null,null,null
0.1294,null,0.108438,null,null
-0.174003,null,null,0.0614766,null
0.00327152,null,null,null,0.000609203
0.955339,-0.0155286,null,null,null
