MDTU,plaq,Re(det),Im(det),link
1,0.514848,0.0843467,0.0409117,0.0484691
2,0.495917,0.0868149,0.0442981,0.0465865
3,0.518228,0.0918365,0.0450056,0.0489896
4,0.515322,0.0935315,0.0458519,0.0486441
5,0.520757,0.0994052,0.0489056,0.0489645
6,0.539897,0.109771,0.0526458,0.0506
7,0.510888,0.0999116,0.0501652,0.048331
8,0.502096,0.100412,0.0515735,0.0474942
9,0.478826,0.0904072,0.0489485,0.0457666
10,0.467105,0.090741,0.0501859,0.0450636
11,0.442288,0.0861236,0.0501961,0.0438295
12,0.454899,0.0911898,0.051201,0.0453788
13,0.462699,0.0937528,0.051086,0.045847
14,0.466941,0.099377,0.0547786,0.045644
15,0.466941,0.099377,0.0547786,0.045644
16,0.49008,0.110468,0.0582855,0.0480764
17,0.475196,0.108138,0.0588877,0.0473925
18,0.465301,0.107849,0.0598784,0.0477267
19,0.471009,0.115806,0.063545,0.0478415
20,0.466655,0.111356,0.0616089,0.047695
21,0.466655,0.111356,0.0616089,0.047695
22,0.466655,0.111356,0.0616089,0.047695
23,0.466655,0.111356,0.0616089,0.047695
24,0.466655,0.111356,0.0616089,0.047695
25,0.466655,0.111356,0.0616089,0.047695
26,0.466655,0.111356,0.0616089,0.047695
27,0.445048,0.105928,0.0615519,0.0451189
28,0.459343,0.115074,0.0645692,0.0456492
29,0.459343,0.115074,0.0645692,0.0456492
30,0.459343,0.115074,0.0645692,0.0456492
31,0.454423,0.117051,0.0663615,0.0451939
32,0.441288,0.113499,0.0664199,0.0438284
33,0.441288,0.113499,0.0664199,0.0438284
34,0.441288,0.113499,0.0664199,0.0438284
35,0.446916,0.118427,0.0692725,0.0438793
36,0.431846,0.112771,0.0680432,0.0420955
37,0.431187,0.116654,0.0702957,0.0423584
38,0.431187,0.116654,0.0702957,0.0423584
39,0.431187,0.116654,0.0702957,0.0423584
40,0.422663,0.121286,0.0741925,0.0414737
41,0.427284,0.120814,0.0734827,0.0423579
42,0.427284,0.120814,0.0734827,0.0423579
43,0.448648,0.132594,0.0771185,0.0440094
44,0.43912,0.129397,0.0777147,0.0431949
45,0.436636,0.128904,0.0768131,0.0436754
46,0.436636,0.128904,0.0768131,0.0436754
47,0.435408,0.129088,0.0772951,0.0438445
48,0.435408,0.129088,0.0772951,0.0438445
49,0.435408,0.129088,0.0772951,0.0438445
50,0.427697,0.130604,0.0801032,0.0433414
51,0.426967,0.132453,0.0807545,0.0427824
52,0.407537,0.126322,0.0790112,0.0421418
53,0.407537,0.126322,0.0790112,0.0421418
54,0.407537,0.126322,0.0790112,0.0421418
55,0.407537,0.126322,0.0790112,0.0421418
56,0.407537,0.126322,0.0790112,0.0421418
57,0.407537,0.126322,0.0790112,0.0421418
58,0.407537,0.126322,0.0790112,0.0421418
59,0.407537,0.126322,0.0790112,0.0421418
60,0.407537,0.126322,0.0790112,0.0421418
61,0.414543,0.13126,0.0823426,0.0426913
62,0.421998,0.131723,0.0810081,0.0431191
63,0.4401,0.143651,0.0841049,0.045252
64,0.442802,0.143725,0.0842221,0.0453044
65,0.430843,0.14145,0.0853872,0.0434264
66,0.421844,0.140281,0.0849838,0.0443591
67,0.42781,0.141886,0.0841764,0.0452417
68,0.413744,0.138561,0.0852129,0.0448408
69,0.413744,0.138561,0.0852129,0.0448408
70,0.413744,0.138561,0.0852129,0.0448408
71,0.413744,0.138561,0.0852129,0.0448408
72,0.413744,0.138561,0.0852129,0.0448408
73,0.413744,0.138561,0.0852129,0.0448408
74,0.439537,0.152174,0.0897796,0.0467213
75,0.439537,0.152174,0.0897796,0.0467213
76,0.439537,0.152174,0.0897796,0.0467213
77,0.440553,0.161208,0.0944817,0.0459648
78,0.448346,0.168272,0.0964494,0.046989
79,0.448346,0.168272,0.0964494,0.046989
80,0.448346,0.168272,0.0964494,0.046989
81,0.448346,0.168272,0.0964494,0.046989
82,0.448346,0.168272,0.0964494,0.046989
83,0.445718,0.164195,0.094436,0.0470479
84,0.445718,0.164195,0.094436,0.0470479
85,0.445718,0.164195,0.094436,0.0470479
86,0.473468,0.178764,0.0969607,0.0499946
87,0.440919,0.165468,0.0964453,0.0485316
88,0.440919,0.165468,0.0964453,0.0485316
89,0.440919,0.165468,0.0964453,0.0485316
90,0.448577,0.165278,0.0956537,0.0477527
91,0.426404,0.156054,0.0939691,0.0449627
92,0.426404,0.156054,0.0939691,0.0449627
93,0.43135,0.161381,0.0967109,0.0454491
94,0.409857,0.151348,0.0945897,0.0439599
95,0.412845,0.151397,0.0920622,0.0459098
96,0.42294,0.160434,0.0962338,0.0469816
97,0.415206,0.157645,0.096771,0.0456886
98,0.421771,0.16454,0.100756,0.0447909
99,0.417738,0.160956,0.0991995,0.0450882
100,0.417495,0.167096,0.102386,0.0451957
101,0.416629,0.161867,0.0992652,0.0454456
102,0.416629,0.161867,0.0992652,0.0454456
103,0.412121,0.157473,0.0974109,0.0448441
104,0.413914,0.161672,0.100257,0.0446184
105,0.415159,0.160444,0.0986409,0.0453953
106,0.415159,0.160444,0.0986409,0.0453953
107,0.407648,0.164526,0.102262,0.0439234
108,0.418679,0.167597,0.103004,0.0441807
109,0.422136,0.181588,0.11095,0.0443743
110,0.405933,0.167769,0.105405,0.0431826
111,0.417993,0.178655,0.110915,0.0433962
112,0.427171,0.179174,0.110456,0.0437597
113,0.415878,0.173844,0.107977,0.0438328
114,0.401038,0.167011,0.107596,0.042632
115,0.413724,0.171722,0.109136,0.0431176
116,0.414319,0.175901,0.108392,0.044024
117,0.389802,0.159706,0.104008,0.0429117
118,0.389802,0.159706,0.104008,0.0429117
119,0.385106,0.15796,0.103836,0.0424338
120,0.393591,0.162798,0.106389,0.0421177
121,0.395777,0.161338,0.105653,0.0420834
122,0.385037,0.159492,0.105503,0.0416198
123,0.392418,0.164136,0.106324,0.0427754
124,0.383428,0.162415,0.107327,0.042143
125,0.387867,0.164785,0.106845,0.0430978
126,0.394214,0.163107,0.105497,0.0437858
127,0.39846,0.168408,0.106801,0.0449023
128,0.39846,0.168408,0.106801,0.0449023
129,0.39846,0.168408,0.106801,0.0449023
130,0.39846,0.168408,0.106801,0.0449023
131,0.393007,0.166516,0.107257,0.0444065
132,0.413474,0.182763,0.113024,0.0456237
133,0.413474,0.182763,0.113024,0.0456237
134,0.417516,0.179217,0.110043,0.0460121
135,0.414645,0.180207,0.111152,0.0451917
136,0.413394,0.180097,0.108846,0.0468709
137,0.412107,0.190257,0.116153,0.0463133
138,0.412107,0.190257,0.116153,0.0463133
139,0.414729,0.188562,0.112459,0.0471824
140,0.402334,0.184058,0.112405,0.0463223
141,0.402334,0.184058,0.112405,0.0463223
142,0.412771,0.188547,0.114921,0.0471537
143,0.412771,0.188547,0.114921,0.0471537
144,0.412771,0.188547,0.114921,0.0471537
145,0.411264,0.193477,0.117061,0.0478819
146,0.404403,0.186948,0.116082,0.0461696
147,0.398222,0.185537,0.116111,0.0464388
148,0.392445,0.181113,0.115643,0.0454751
149,0.392445,0.181113,0.115643,0.0454751
150,0.40961,0.193619,0.117044,0.0475369
151,0.408267,0.193245,0.116796,0.0473839
152,0.408267,0.193245,0.116796,0.0473839
153,0.420942,0.201629,0.120907,0.0480692
154,0.404322,0.19033,0.115438,0.0472065
155,0.404322,0.19033,0.115438,0.0472065
156,0.420382,0.200238,0.118947,0.0483238
157,0.406802,0.194426,0.118763,0.0477224
158,0.416686,0.198194,0.121712,0.0472191
159,0.404636,0.198197,0.121166,0.0464239
160,0.393675,0.190832,0.121276,0.0447478
161,0.393675,0.190832,0.121276,0.0447478
162,0.404302,0.194471,0.120999,0.0445843
163,0.415724,0.204994,0.12621,0.045454
164,0.421336,0.215303,0.131045,0.0475492
165,0.427464,0.217156,0.129316,0.0477915
166,0.427728,0.218078,0.128563,0.0480696
167,0.427728,0.218078,0.128563,0.0480696
168,0.427728,0.218078,0.128563,0.0480696
169,0.44626,0.240165,0.135655,0.0502912
170,0.42881,0.223236,0.130912,0.0491539
171,0.42881,0.223236,0.130912,0.0491539
172,0.42881,0.223236,0.130912,0.0491539
173,0.421231,0.22386,0.132536,0.0489731
174,0.417571,0.229369,0.136078,0.0475888
175,0.423835,0.231463,0.137638,0.0479932
176,0.420707,0.227676,0.137393,0.0467104
177,0.420355,0.223791,0.136118,0.0468506
178,0.420355,0.223791,0.136118,0.0468506
179,0.420355,0.223791,0.136118,0.0468506
180,0.420355,0.223791,0.136118,0.0468506
181,0.421021,0.221317,0.133629,0.0471365
182,0.421021,0.221317,0.133629,0.0471365
183,0.412166,0.220908,0.137409,0.0450042
184,0.412166,0.220908,0.137409,0.0450042
185,0.429439,0.23487,0.141211,0.045743
186,0.428001,0.228337,0.137425,0.0466588
187,0.44263,0.239303,0.138603,0.0484267
188,0.44263,0.239303,0.138603,0.0484267
189,0.447923,0.239915,0.136136,0.0500752
190,0.447923,0.239915,0.136136,0.0500752
191,0.447923,0.239915,0.136136,0.0500752
192,0.454762,0.250176,0.140738,0.0506262
193,0.455345,0.254512,0.142813,0.0506022
194,0.443289,0.239156,0.138947,0.0487586
195,0.433871,0.237115,0.139082,0.0489782
196,0.433871,0.237115,0.139082,0.0489782
197,0.433871,0.237115,0.139082,0.0489782
198,0.421065,0.225508,0.136131,0.0473926
199,0.421065,0.225508,0.136131,0.0473926
200,0.421065,0.225508,0.136131,0.0473926
201,0.432699,0.242495,0.141672,0.0486175
202,0.432699,0.242495,0.141672,0.0486175
203,0.432699,0.242495,0.141672,0.0486175
204,0.432699,0.242495,0.141672,0.0486175
205,0.432699,0.242495,0.141672,0.0486175
206,0.43355,0.240814,0.139273,0.0494729
207,0.43355,0.240814,0.139273,0.0494729
208,0.43355,0.240814,0.139273,0.0494729
209,0.436806,0.245934,0.143436,0.0504424
210,0.426701,0.240346,0.14193,0.0484863
211,0.426701,0.240346,0.14193,0.0484863
212,0.441544,0.248458,0.144165,0.0500233
213,0.437197,0.250116,0.146854,0.0493477
214,0.429416,0.246877,0.146173,0.0476631
215,0.429416,0.246877,0.146173,0.0476631
216,0.429416,0.246877,0.146173,0.0476631
217,0.429416,0.246877,0.146173,0.0476631
218,0.428444,0.245405,0.146616,0.0481704
219,0.441444,0.256491,0.150271,0.0483454
220,0.432717,0.26055,0.15395,0.0486516
221,0.432717,0.26055,0.15395,0.0486516
222,0.430389,0.261348,0.156254,0.0482972
223,0.452684,0.283631,0.159234,0.0513833
224,0.426735,0.263516,0.156995,0.0488633
225,0.426735,0.263516,0.156995,0.0488633
226,0.426464,0.26238,0.157875,0.0468617
227,0.426464,0.26238,0.157875,0.0468617
228,0.426464,0.26238,0.157875,0.0468617
229,0.426783,0.26922,0.160234,0.0490075
230,0.426783,0.26922,0.160234,0.0490075
231,0.424963,0.266328,0.159552,0.0480232
232,0.424963,0.266328,0.159552,0.0480232
233,0.430464,0.266008,0.157719,0.0479622
234,0.42585,0.258619,0.153674,0.0488177
235,0.435123,0.259193,0.152234,0.0486245
236,0.428534,0.261792,0.155664,0.0486381
237,0.412672,0.250624,0.153944,0.0473307
238,0.414307,0.261249,0.157957,0.0476524
239,0.414307,0.261249,0.157957,0.0476524
