t,walltime
10,1233
20,629.1
30,329.9
40,358.7
50,369.2
60,376.8
70,334.3
80,369.7
90,364.6
100,357.2
110,344
120,327.4
130,337
140,332.9
150,355.1
160,347.7
170,344.1
180,362.5
190,355.9
200,351.9
210,329.3
220,332.2
230,333.2
240,328.9
250,329.9
260,333.4
270,333.3
280,338.6
290,339.6
300,341.9
310,344.3
320,344.6
330,344.4
340,347.3
350,341.3
360,341.8
370,337.7
380,331.7
390,337.5
400,332.6
410,333.1
420,335.4
430,331.6
440,339.1
450,343.6
460,340.6
470,335.7
480,333.5
490,335
500,335.1
510,341.8
520,341.4
530,343.3
540,337.6
550,339.6
560,339.9
570,339.8
580,344
590,338.6
600,339.1
610,341.5
620,358.6
630,346.7
640,346.6
650,356.4
660,342.3
670,346.3
680,342.4
690,350.8
700,351.5
710,347.6
720,366.3
730,367.4
740,366.4
750,364.3
760,368.8
770,370.5
780,378.2
790,374.5
800,372.6
810,372.2
820,363.7
830,366
840,365.1
850,366.3
860,372.1
870,368.5
880,369.4
890,373.6
900,375.3
910,376
920,373.8
930,366.6
940,364.4
950,363.7
960,365
970,333.3
980,336.9
990,334.6
1000,334.1
1010,335.6
1020,334.7
1030,335.1
1040,335
1050,335.1
1060,332.8
1070,333.6
1080,333.3
1090,337.3
1100,339.8
1110,338.6
1120,343.2
1130,343.9
1140,338.6
1150,337.9
1160,331.7
1170,337.1
1180,339.9
1190,345.6
1200,340.1
1210,343.7
1220,343.8
1230,342.8
1240,345.9
1250,343.4
1260,348.3
1270,346.4
1280,343.8
1290,343.4
1300,347.5
1310,352.2
1320,345.6
1330,343.9
1340,351.7
1350,345
1360,344.4
1370,334.8
1380,342.2
1390,342.2
1400,340.9
1410,340
1420,344.7
1430,341.5
1440,342.9
1450,339.2
1460,343.9
1470,346.3
1480,347.3
1490,348.8
1500,346.2
1510,346.3
1520,345.8
1530,348.4
1540,346.7
1550,345.6
1560,348.3
1570,347.4
1580,346.6
1590,350.6
1600,351
1610,346.3
1620,351.8
1630,348.5
1640,350.2
1650,341.7
1660,341.7
1670,341.1
1680,337.7
1690,333.3
1700,335.7
1710,330.6
1720,369.2
1730,373.5
1740,371.7
1750,367
1760,370.3
1770,368.1
1780,367.4
1790,373.6
1800,366.9
1810,368.5
1820,361
1830,371.3
1840,349.9
1850,348.7
1860,353.1
1870,353
1880,352.6
1890,361.7
1900,367.4
1910,366.6
1920,363.5
1930,368.1
1940,368.1
1950,364.8
1960,367.4
1970,326.1
1980,327
1990,329.7
2000,329.6
2010,331.1
2020,327.9
2030,331.2
2040,327.3
2050,330.5
2060,332.6
2070,333.8
2080,330.4
2090,334.5
2100,332.2
2110,330.1
2120,335.7
2130,331.5
2140,328.6
2150,332.7
2160,335.1
2170,337.4
2180,334.9
2190,333
2200,332.3
2210,334.7
2220,369.9
2230,358.2
2240,361.2
2250,364.9
2260,367.9
2270,360.7
2280,363
2290,360.1
2300,358.7
2310,339
2320,334.7
2330,346.8
2340,349.3
2350,354.6
2360,352
2370,356.6
2380,355.2
2390,359.5
2400,349.8
2410,349.4
2420,360.7
2430,355.5
2440,357.9
2450,363.3
2460,349.7
2470,369.5
2480,368.7
2490,365.8
2500,373.3
2510,371.5
2520,369.3
2530,369.3
2540,374.4
2550,367.4
2560,357.3
2570,361.3
2580,356.7
2590,362.4
2600,369.4
2610,373.4
2620,374.5
2630,376.6
2640,372.3
2650,371.1
2660,363.8
2670,364.5
2680,353.9
2690,353.3
2700,351.9
2710,352.1
2720,358.3
2730,359.4
2740,365.4
2750,374.6
2760,372.2
2770,372.2
2780,375.7
2790,376.8
2800,373.1
2810,371.6
2820,370.4
2830,370.8
2840,372.3
2850,374.5
2860,371.3
2870,369.6
2880,371.1
2890,362.2
2900,358.1
2910,357.7
2920,356.5
2930,360.9
2940,358
2950,361.4
2960,354.7
2970,331.8
2980,329.8
2990,330.2
3000,327.8
3010,334.6
3020,333.7
3030,336.5
3040,337
3050,332.3
3060,333.3
3070,330.2
3080,335.1
3090,331.6
3100,328.2
3110,332.3
3120,329.9
3130,329.3
3140,327.3
3150,328.3
3160,331.6
3170,334.2
3180,335.4
3190,335.8
3200,331.4
3210,327.7
3220,315.2
3230,316.1
3240,315.8
3250,316.1
3260,312.7
3270,313
3280,311.9
3290,326.5
3300,335.5
3310,337.4
3320,332.3
3330,332.5
3340,334.9
3350,338.9
3360,340.1
3370,339
3380,342.9
3390,340.2
3400,333
3410,340.8
3420,320.4
3430,320.8
3440,320.2
3450,343.3
3460,341.2
3470,323.9
3480,343.5
3490,342.6
3500,342.9
3510,346.9
3520,354.7
3530,339.5
3540,326.8
3550,323.6
3560,325.2
3570,333.7
3580,329.3
3590,321.9
3600,324.6
3610,335.4
3620,338.9
3630,333.4
3640,328.9
3650,336.8
3660,344.2
3670,344.3
3680,341.1
3690,344.6
3700,345.1
3710,341.3
3720,339.5
3730,343.2
3740,346.5
3750,335.3
3760,333.9
3770,329.6
3780,322.8
3790,326.3
3800,328
3810,330.5
3820,330.6
3830,328.8
3840,330.6
3850,328.6
3860,329.1
3870,333.6
3880,334.9
3890,330.8
3900,345.8
3910,348.4
3920,350.3
3930,354.8
3940,351.4
3950,354
3960,355.2
3970,350.1
3980,347.7
3990,345.7
4000,349.1
4010,351.4
4020,346.6
4030,343.2
4040,344.4
4050,347.9
4060,345.7
4070,348.1
4080,351.8
4090,348.5
4100,343.9
4110,341.8
4120,341.2
4130,343.1
4140,338.7
4150,345
4160,346.4
4170,350.3
4180,346.4
4190,349.2
4200,353.6
4210,348.6
4220,343.7
4230,339
4240,337.9
4250,337.4
4260,338.4
4270,339
4280,336.4
4290,357.7
4300,357.2
4310,357.6
4320,361.3
4330,361.8
4340,360.8
4350,365.7
4360,369.3
4370,356.1
4380,361.2
4390,357.1
4400,360.8
4410,358.9
4420,357.4
4430,363.1
4440,358.9
4450,358.4
4460,358.1
4470,342.5
4480,332.6
4490,329.8
4500,334.1
4510,339.9
4520,336.8
4530,338.6
4540,329.1
4550,322
4560,319.2
4570,318.9
4580,323.2
4590,321.3
4600,320
4610,321.7
4620,317.8
4630,327.5
4640,333.1
4650,333.8
4660,337.1
4670,334.3
4680,333.2
4690,337.4
4700,340.3
4710,335.9
4720,9632
4730,328.9
4740,328.4
4750,324.4
4760,349.5
4770,348.4
4780,352.1
4790,353.1
4800,352.9
4810,347.2
4820,350.7
4830,354.3
4840,353.9
4850,349.4
4860,322
4870,317.7
4880,317.6
4890,331.2
4900,347.9
4910,353.4
4920,353.6
4930,353.6
4940,352.4
4950,354.3
4960,354.8
4970,355.5
4980,333.9
4990,336.1
5000,336.2
5010,337.7
5020,338.4
5030,341.2
5040,337.6
5050,337.8
5060,337.3
5070,336.3
5080,337.4
5090,337.9
5100,330.6
5110,327.3
5120,325.9
5130,323.3
5140,324.7
5150,322.1
5160,323.4
5170,322.6
5180,322
5190,321.4
5200,320.5
5210,320.1
5220,320.8
5230,349.8
5240,353.5
5250,350.5
5260,350.6
5270,350.5
5280,353.4
5290,354.7
5300,340
5310,340.4
5320,336.8
5330,343
5340,338.1
5350,339.2
5360,340.1
5370,342
5380,341.2
5390,338.7
5400,343.4
5410,342.7
5420,343.2
5430,341.3
5440,344.2
5450,342.1
5460,336.9
5470,339.9
5480,341.6
5490,340
5500,336.5
5510,340.8
5520,341.4
5530,340.3
5540,342
5550,338.3
5560,335.5
5570,339.2
5580,339.6
5590,337.5
5600,337.5
5610,334
5620,337.9
5630,339
5640,341.8
5650,339.2
5660,341
5670,345.2
5680,339.9
5690,340
5700,343.7
5710,342
5720,341.7
5730,341.9
5740,339.9
5750,341.4
5760,348.6
5770,349.2
5780,352.5
5790,351.2
5800,350.3
5810,350.7
5820,350.9
5830,348.7
5840,348.7
5850,351.8
5860,351.8
5870,350.4
5880,353
5890,350.1
5900,350.4
5910,348.5
5920,351.4
5930,351.2
5940,351.7
5950,353.7
5960,353.5
5970,350.9
5980,352.1
5990,352.9
6000,351.7
6010,352.8
6020,353.2
6030,352.9
6040,351.9
6050,353.2
6060,350
6070,351.7
6080,352.5
6090,351.2
6100,354.8
6110,356.3
6120,355.2
6130,351
6140,353.4
6150,353.8
6160,357.6
6170,351.9
6180,350.3
6190,353.1
6200,352.4
6210,349.7
6220,348
6230,348.4
6240,350.1
6250,352.5
6260,350
6270,350.9
6280,353.7
6290,351.5
6300,351.4
6310,354.3
6320,352.7
6330,350.5
6340,353.1
6350,350
6360,351
6370,355.5
6380,350.8
6390,351.8
6400,354.3
6410,351.1
6420,348.1
6430,352
6440,354.2
6450,352.7
6460,349.3
6470,349.3
6480,334.6
6490,332
6500,328
6510,326.9
6520,326.7
6530,324
6540,334.3
6550,337.9
6560,338.1
6570,337.6
6580,343.2
6590,335.5
6600,340.1
6610,327.6
6620,325.2
6630,322
6640,316.3
6650,311.1
6660,314.7
6670,313.5
6680,312.8
6690,313.8
6700,318.6
6710,337.5
6720,339.8
6730,337.9
6740,343.7
6750,340.7
6760,309.3
6770,316.1
6780,319.4
6790,311.6
6800,312.8
6810,310.2
6820,307.8
6830,306.8
6840,306.7
6850,306.7
6860,309.4
6870,306
6880,309.3
6890,307.1
6900,306.4
6910,307.9
6920,310.3
6930,305.7
6940,321.5
6950,321.8
6960,324.1
6970,327.7
6980,310.4
6990,312.5
7000,307.2
7010,321.5
7020,327.5
7030,325.7
7040,328.1
7050,324.9
7060,327.9
7070,325.3
7080,325.9
7090,322.9
7100,328.2
7110,328.6
7120,311.5
7130,310.3
7140,308.9
7150,312.1
7160,309.2
7170,307.5
7180,305.4
7190,306
7200,307.7
7210,308.3
7220,306.5
7230,311.5
7240,310.8
7250,309.8
7260,308.4
7270,307.1
7280,306.2
7290,305.4
7300,307.9
7310,307
7320,306.3
7330,311.5
7340,309.9
7350,308.1
7360,310
7370,308
7380,307.9
7390,310.4
7400,311
7410,309.1
7420,315.1
7430,310.5
7440,308.9
7450,305.2
7460,307
7470,303.6
7480,309.2
7490,310.1
7500,312.3
7510,312.2
7520,311.7
7530,309.2
7540,309.3
7550,309.2
7560,309.5
7570,305.4
7580,313
7590,309.1
7600,308.5
7610,308.4
7620,310
7630,311.5
7640,309.4
7650,310.7
7660,310.2
7670,308.6
7680,306.4
7690,307
7700,308.4
7710,307.3
7720,311.7
7730,306.5
7740,307.1
7750,305.4
7760,306.8
7770,308.3
7780,309.5
7790,307.2
7800,312.7
7810,310.1
7820,309
7830,308.2
7840,307.7
7850,309.2
7860,312
7870,311.6
7880,308.2
7890,308.6
7900,312.1
7910,309.2
7920,309.2
7930,309.5
7940,306.2
7950,305
7960,306.5
7970,307.9
7980,308.8
7990,309.2
8000,310
8010,309.9
8020,310.7
8030,308.6
8040,312.8
8050,309.3
8060,311.3
8070,308
8080,310.6
8090,310
8100,309.7
8110,308
8120,307
8130,308.2
8140,305.7
8150,307.6
8160,307.1
8170,309
8180,310.4
8190,311.8
8200,318.6
8210,333.1
8220,319.6
8230,309.7
8240,315
8250,318
8260,317.5
8270,320
8280,317.5
8290,310.9
8300,310
8310,314.5
8320,324.5
8330,329.4
8340,312.6
8350,310.5
8360,316.3
8370,313.4
8380,313.3
8390,313.1
8400,311.8
8410,329.8
8420,328.3
8430,311.3
8440,312.9
8450,314.5
8460,311.8
8470,308.4
8480,336.5
8490,337.7
8500,343.6
8510,339
8520,338.6
8530,341.4
8540,342.8
8550,339.3
8560,340.1
8570,352.1
8580,343.1
8590,343.3
8600,344.2
8610,347.4
8620,348.3
8630,346.8
8640,345.7
8650,345.7
8660,342.3
8670,344.6
8680,342.9
8690,344.4
8700,347.1
8710,346.7
8720,341.6
8730,299.4
8740,299.8
8750,297.7
8760,296
8770,299
8780,297.2
8790,298.4
8800,298.9
8810,300.1
8820,298.2
8830,295.8
8840,297.7
8850,301.5
8860,302.8
8870,299.5
8880,300.5
8890,301.4
8900,300.4
8910,302.7
8920,299.6
8930,298.1
8940,299.7
8950,301.8
8960,304.1
8970,302.4
