MDTU,min_width,max_width
1,0.059944,0.0416791
2,0.059944,0.0416791
3,0.0697305,0.0496887
4,0.0676708,0.048831
5,0.0662062,0.0470478
6,0.0665785,0.0480322
7,0.0654465,0.0470794
8,0.0640155,0.0447803
9,0.0642953,0.0453778
10,0.0628811,0.044724
11,0.0605832,0.0433254
12,0.0603412,0.0427502
13,0.0612664,0.0438662
14,0.0609131,0.0431258
15,0.0609161,0.0430803
16,0.0602947,0.0430288
17,0.0593479,0.0418401
18,0.0590777,0.0422973
19,0.0608442,0.0427213
20,0.0593493,0.0417852
21,0.05935,0.0418822
22,0.0561275,0.0397013
23,0.0573004,0.0399748
24,0.0564652,0.0394119
25,0.0574536,0.0396973
26,0.0565053,0.0406711
27,0.0565053,0.0406711
28,0.0570383,0.0407997
29,0.0572619,0.040697
30,0.0579074,0.0417316
31,0.0579074,0.0417316
32,0.0585185,0.0415994
33,0.0585185,0.0415994
34,0.056638,0.0396486
35,0.0565108,0.0390593
36,0.0563793,0.0382553
37,0.0559853,0.0386408
38,0.0579799,0.0397372
39,0.0557141,0.0386557
40,0.0552251,0.0384164
41,0.0550827,0.038159
42,0.0550827,0.038159
43,0.0539943,0.0367042
44,0.0534602,0.0365923
45,0.0528042,0.0358314
46,0.05173,0.0357364
47,0.0521125,0.0358868
48,0.0521125,0.0358868
49,0.0509673,0.0353359
50,0.0500577,0.0346951
51,0.0485982,0.03373
52,0.0485982,0.03373
53,0.0485867,0.0340564
54,0.0497894,0.0336714
55,0.0489658,0.0333517
56,0.0489587,0.0338563
57,0.0478692,0.0328721
58,0.0478692,0.0328721
59,0.0474595,0.0329781
60,0.048278,0.0329602
61,0.047308,0.032147
62,0.0490494,0.0343735
63,0.0505007,0.0356193
64,0.0513546,0.0353838
65,0.0513893,0.0353348
66,0.0528735,0.036762
67,0.0528735,0.036762
68,0.0528735,0.036762
69,0.0538022,0.0365364
70,0.0531974,0.0368002
71,0.0538058,0.0366788
72,0.0538058,0.0366788
73,0.0538058,0.0366788
74,0.0539551,0.0360606
75,0.0516402,0.0350247
76,0.0531325,0.0371318
77,0.0539238,0.0381242
78,0.054943,0.038449
79,0.0547431,0.0383533
80,0.0576379,0.0393943
81,0.0567761,0.0389188
82,0.0567761,0.0389188
83,0.0586115,0.0399074
84,0.0586115,0.0399074
85,0.0569201,0.0388972
86,0.0565442,0.0393137
87,0.0562186,0.0392502
88,0.0574769,0.0392725
89,0.0574769,0.0392725
90,0.0574769,0.0392725
91,0.058806,0.0402888
92,0.0551465,0.0380713
93,0.0555058,0.0379546
94,0.0563866,0.038
95,0.0563866,0.038
96,0.0551511,0.0365316
97,0.0560015,0.0372048
98,0.0559289,0.0374953
99,0.0559289,0.0374953
100,0.0531869,0.0369017
101,0.0529205,0.0370416
102,0.0529205,0.0370416
103,0.0538891,0.0373265
104,0.0538891,0.0373265
105,0.0535952,0.0362058
106,0.0524908,0.0358292
107,0.0524194,0.036026
108,0.0530071,0.0369484
109,0.0530071,0.0369484
110,0.0530071,0.0369484
111,0.0535714,0.0369055
112,0.0534874,0.0373469
113,0.0557982,0.0386971
114,0.0555616,0.0383793
115,0.055122,0.0384545
116,0.0549063,0.0385035
117,0.0549063,0.0385035
118,0.056389,0.0386992
119,0.0550776,0.0377907
120,0.0550776,0.0377907
121,0.0548633,0.0372403
122,0.0531532,0.0368673
123,0.0525639,0.0361018
124,0.0525639,0.0361018
125,0.0535537,0.0367359
126,0.0534639,0.0364547
127,0.0534639,0.0364547
128,0.0534639,0.0364547
129,0.0541002,0.036092
130,0.0546897,0.0371581
131,0.0546897,0.0371581
132,0.0546897,0.0371581
133,0.0520568,0.0361408
134,0.0521998,0.0352302
135,0.0521998,0.0352302
136,0.0521998,0.0352302
137,0.0526946,0.0350775
138,0.0509463,0.0343429
139,0.0502716,0.0344549
140,0.049152,0.0325969
141,0.049152,0.0325969
142,0.049152,0.0325969
143,0.049152,0.0325969
144,0.0510172,0.0335185
145,0.0510172,0.0335185
146,0.0509041,0.0344383
147,0.0524502,0.0353023
148,0.0532745,0.0355556
149,0.0532745,0.0355556
150,0.0532745,0.0355556
151,0.0535088,0.0367638
152,0.0523909,0.0363721
153,0.0531533,0.0373013
154,0.0531533,0.0373013
155,0.0531533,0.0373013
156,0.0524285,0.0356105
157,0.0525775,0.0346054
158,0.0525775,0.0346054
159,0.0536727,0.0363901
160,0.0551313,0.0379394
161,0.0530115,0.0363338
162,0.0511716,0.0343768
163,0.0511716,0.0343768
164,0.0519895,0.0346464
165,0.0519895,0.0346464
166,0.0519895,0.0346464
167,0.0535095,0.0361472
168,0.0565929,0.0381169
169,0.0565929,0.0381169
170,0.0546178,0.0377248
171,0.055188,0.0381757
172,0.0545285,0.0381062
173,0.0582231,0.0405595
174,0.0582231,0.0405595
175,0.0601734,0.0419794
176,0.0613388,0.0412758
177,0.0610246,0.0410122
178,0.0592152,0.0404356
179,0.0566282,0.0391788
180,0.0545628,0.0368227
181,0.0545628,0.0368227
182,0.0545628,0.0368227
183,0.0537802,0.0361222
184,0.0515179,0.0349078
185,0.0515179,0.0349078
186,0.052934,0.034896
187,0.052934,0.034896
188,0.0531889,0.0367374
189,0.0522042,0.0359308
190,0.0500713,0.0343887
191,0.0500713,0.0343887
192,0.0503017,0.0347999
193,0.0526541,0.0363043
194,0.0522917,0.0354552
195,0.0522917,0.0354552
196,0.0522917,0.0354552
197,0.0518949,0.0352711
198,0.0535455,0.0366217
199,0.0535455,0.0366217
200,0.0546572,0.036919
201,0.0536881,0.0362468
202,0.0543753,0.0369817
203,0.0537532,0.0365799
204,0.0537532,0.0365799
205,0.0545472,0.0373927
206,0.0553173,0.0382199
207,0.0549937,0.0375574
208,0.053634,0.0363612
209,0.0552977,0.0376868
210,0.0548946,0.0365777
211,0.0560013,0.0380095
212,0.055899,0.0385282
213,0.055899,0.0385282
214,0.0566556,0.0395627
215,0.0571078,0.0390142
216,0.0569993,0.0383449
217,0.0561254,0.03854
218,0.0561254,0.03854
219,0.0558879,0.0382239
220,0.0558879,0.0382239
221,0.0558879,0.0382239
222,0.0565776,0.0380063
223,0.0565776,0.0380063
224,0.0565776,0.0380063
225,0.0567025,0.0382516
226,0.0576571,0.0387326
227,0.05986,0.0404472
228,0.0596587,0.0399107
229,0.0571298,0.0385011
230,0.0563759,0.0383389
231,0.0551026,0.0371383
232,0.0551026,0.0371383
233,0.0572168,0.0392696
234,0.0552229,0.0388527
235,0.0558057,0.0375652
236,0.0558057,0.0375652
237,0.0572504,0.0392534
238,0.0572863,0.0388406
239,0.0569015,0.0388282
240,0.0555332,0.0383058
241,0.0556785,0.0376398
242,0.0567871,0.0383912
243,0.0567871,0.0383912
244,0.0563391,0.0384284
245,0.0564749,0.0383459
246,0.0564749,0.0383459
247,0.0569113,0.0386816
248,0.0580198,0.0406531
249,0.0604934,0.0414719
250,0.0588223,0.0397035
251,0.0587789,0.0400832
252,0.0571236,0.0382691
253,0.0571359,0.0386168
254,0.0571359,0.0386168
255,0.0560009,0.0382664
256,0.0560009,0.0382664
257,0.0560009,0.0382664
258,0.0560009,0.0382664
259,0.0560009,0.0382664
260,0.0539703,0.0373442
261,0.054175,0.0373581
262,0.0538763,0.0365493
263,0.0538763,0.0365493
264,0.0547147,0.0379038
265,0.0550698,0.03802
266,0.0550698,0.03802
267,0.0576444,0.0384638
268,0.0577442,0.0389999
269,0.0557165,0.0387004
270,0.0551074,0.0376473
271,0.0578754,0.0396702
272,0.0583545,0.0396744
273,0.0594592,0.0407057
274,0.0593312,0.0399745
275,0.0596734,0.0405912
276,0.0596734,0.0405912
277,0.0620161,0.0414045
278,0.0616471,0.0414294
279,0.0609477,0.0408993
280,0.0585035,0.0396558
281,0.0590172,0.0401117
282,0.0590172,0.0401117
283,0.0590172,0.0401117
284,0.0558127,0.0386629
285,0.054657,0.0377904
286,0.0563588,0.0381528
287,0.0550435,0.0375723
288,0.0547257,0.0371705
289,0.0563663,0.0379172
290,0.0563663,0.0379172
291,0.055727,0.0371154
292,0.055727,0.0371154
293,0.057409,0.038634
294,0.0593312,0.0391137
295,0.0593312,0.0391137
296,0.0593312,0.0391137
297,0.0593312,0.0391137
298,0.0589943,0.0392338
299,0.0608309,0.0411036
300,0.0608309,0.0411036
301,0.0608309,0.0411036
302,0.0600211,0.0404453
303,0.0588102,0.0404482
304,0.0588102,0.0404482
305,0.0600779,0.0406709
306,0.0601196,0.0407861
307,0.059997,0.0400135
308,0.0597693,0.0403026
309,0.0575434,0.0392545
310,0.0571751,0.0388041
311,0.0564597,0.0380231
312,0.0559799,0.0389659
313,0.0577048,0.039705
314,0.0573738,0.0389051
315,0.0573738,0.0389051
316,0.0573738,0.0389051
317,0.0578704,0.0398801
318,0.057784,0.0394951
319,0.0562718,0.038434
320,0.0558924,0.0385911
321,0.0558924,0.0385911
322,0.0562194,0.0378955
323,0.0562194,0.0378955
324,0.0563992,0.0380073
325,0.0574362,0.0386579
326,0.0574362,0.0386579
327,0.0566643,0.0389202
328,0.0566643,0.0389202
329,0.0564999,0.0391618
330,0.0571486,0.0391527
331,0.0588234,0.0403104
332,0.0569595,0.0400153
333,0.056108,0.0388785
334,0.056108,0.0388785
335,0.0556385,0.0380702
336,0.055559,0.0377356
337,0.053677,0.0364589
338,0.0534268,0.0354982
339,0.054649,0.0369364
340,0.052038,0.0358566
341,0.0538682,0.0365876
342,0.054764,0.0372169
343,0.054764,0.0372169
344,0.0548531,0.0370603
345,0.0532593,0.0364951
346,0.0538429,0.0367335
347,0.0538429,0.0367335
348,0.0537809,0.0372546
349,0.0537809,0.0372546
350,0.0563822,0.0389027
351,0.0586979,0.0396001
352,0.0578477,0.0393668
353,0.0559304,0.0385886
354,0.056851,0.0388021
355,0.0548764,0.0373763
356,0.056905,0.038524
357,0.0550514,0.0374051
358,0.0550514,0.0374051
359,0.0534788,0.0367957
360,0.0534788,0.0367957
361,0.0534788,0.0367957
362,0.0534788,0.0367957
363,0.0561753,0.0389251
364,0.0545652,0.0368761
365,0.0549896,0.0379754
366,0.0540561,0.0369805
367,0.0538316,0.0372175
368,0.0537516,0.0369971
369,0.0531459,0.0351522
370,0.0539842,0.036375
371,0.0539842,0.036375
372,0.0539842,0.036375
373,0.051488,0.034135
374,0.051488,0.034135
375,0.0532607,0.035666
376,0.0546058,0.0366885
377,0.0551166,0.0369484
378,0.0565055,0.0380084
379,0.0563837,0.0380828
380,0.0555799,0.0378512
381,0.0530488,0.0365019
382,0.0525148,0.0364206
383,0.0545832,0.036681
384,0.0545832,0.036681
385,0.0551148,0.0372227
386,0.0548094,0.0366436
387,0.0564155,0.0386273
388,0.0549602,0.0371516
389,0.0559165,0.0374086
390,0.0559165,0.0374086
391,0.0547754,0.0371899
392,0.0547754,0.0371899
393,0.0530805,0.0360908
394,0.0544006,0.0355423
395,0.0537066,0.0360343
396,0.0537066,0.0360343
397,0.0541969,0.0369691
398,0.0527855,0.0353167
399,0.053083,0.0361477
400,0.0532314,0.0362329
401,0.0555315,0.0379957
402,0.0549412,0.0370127
403,0.0549412,0.0370127
404,0.0541129,0.0360631
405,0.0541129,0.0360631
406,0.0555179,0.0368374
407,0.0552107,0.0366265
408,0.0546448,0.0359406
409,0.0546448,0.0359406
410,0.0546448,0.0359406
411,0.0540396,0.035964
412,0.0527022,0.034633
413,0.0532718,0.0358004
414,0.0512561,0.0345027
415,0.0514944,0.0350068
416,0.0538962,0.0354496
417,0.0538962,0.0354496
418,0.0522524,0.0358316
419,0.0521799,0.0355785
420,0.0521799,0.0355785
421,0.0521799,0.0355785
422,0.0521799,0.0355785
423,0.05454,0.0370902
424,0.0563719,0.0388375
425,0.0595705,0.0400201
426,0.058886,0.03952
427,0.058886,0.03952
428,0.0576453,0.0400655
429,0.0564352,0.0388037
430,0.0561785,0.0385887
431,0.0552738,0.0369206
432,0.0532632,0.0363367
433,0.052789,0.0359955
434,0.052789,0.0359955
435,0.052789,0.0359955
436,0.0545831,0.0367201
437,0.0553939,0.037548
438,0.0561437,0.0379487
439,0.0561437,0.0379487
440,0.0570485,0.0385526
441,0.0570485,0.0385526
442,0.0565231,0.0378263
443,0.0543457,0.0360926
444,0.0570835,0.0377271
445,0.0553585,0.0366141
446,0.0553585,0.0366141
447,0.0553585,0.0366141
448,0.0535316,0.0365336
449,0.0556321,0.0364509
450,0.0556321,0.0364509
451,0.0544803,0.0367195
452,0.0544803,0.0367195
453,0.0561012,0.0370879
454,0.0571767,0.0380139
455,0.0574264,0.0379974
456,0.0566482,0.0378692
457,0.0565021,0.037687
458,0.0572698,0.0387745
459,0.0566409,0.0384211
460,0.0566409,0.0384211
461,0.0564216,0.0382483
462,0.0564216,0.0382483
463,0.0546997,0.0368482
464,0.0552214,0.0375275
465,0.0552214,0.0375275
466,0.0565156,0.0385389
467,0.0554982,0.0367794
468,0.0572955,0.0381124
469,0.0582481,0.0388214
470,0.0573713,0.0383796
471,0.0583775,0.0395044
472,0.0583775,0.0395044
473,0.0604741,0.040461
474,0.0598037,0.039719
475,0.0598037,0.039719
476,0.060846,0.0410497
477,0.060846,0.0410497
478,0.0603888,0.0412573
479,0.0603888,0.0412573
480,0.0592997,0.0407986
481,0.0592997,0.0407986
482,0.0592997,0.0407986
483,0.0605148,0.0412185
484,0.0619682,0.041795
485,0.0619682,0.041795
486,0.0615015,0.0413312
487,0.0615015,0.0413312
488,0.0615015,0.0413312
489,0.0615015,0.0413312
490,0.0587693,0.0388434
491,0.0601598,0.0403399
492,0.0613839,0.0413257
493,0.0604939,0.0406917
494,0.0604939,0.0406917
495,0.0597267,0.0404275
496,0.0586954,0.0393785
497,0.0586954,0.0393785
498,0.0587313,0.0389325
499,0.0583209,0.0378511
500,0.0583457,0.0380824
501,0.0583457,0.0380824
502,0.0583457,0.0380824
503,0.0569344,0.0377277
504,0.057125,0.0377283
505,0.0550741,0.0363064
506,0.0540968,0.0359525
507,0.0540968,0.0359525
508,0.0547304,0.0361672
509,0.0547304,0.0361672
510,0.0547304,0.0361672
511,0.0550396,0.0364829
512,0.0552406,0.0367323
513,0.052204,0.0355896
514,0.0524993,0.0346304
515,0.0524993,0.0346304
516,0.0518085,0.0341194
517,0.0522686,0.0341313
518,0.0522686,0.0341313
519,0.0503416,0.0332352
520,0.0512885,0.0336884
521,0.0528111,0.0347408
522,0.0515792,0.0343295
523,0.0541302,0.0358196
524,0.0541302,0.0358196
525,0.052617,0.0352057
526,0.052439,0.0347002
527,0.0528584,0.0351585
528,0.0518107,0.0349492
529,0.0530089,0.036114
530,0.0530089,0.036114
531,0.0544542,0.0369513
532,0.0547661,0.0368123
533,0.0542553,0.0365439
534,0.0537096,0.0357102
535,0.0537096,0.0357102
536,0.053822,0.0355055
537,0.053822,0.0355055
538,0.0519538,0.0351053
539,0.0519538,0.0351053
540,0.053555,0.03599
541,0.0506543,0.0341244
542,0.0506543,0.0341244
543,0.0512776,0.0340947
544,0.0512776,0.0340947
545,0.0525519,0.0348955
546,0.0506215,0.0330405
547,0.0523147,0.0343773
548,0.0518265,0.0345527
549,0.0505299,0.0340132
550,0.0505299,0.0340132
551,0.050576,0.03325
552,0.0503608,0.0335153
553,0.0503608,0.0335153
554,0.0527794,0.0354393
555,0.0538573,0.0361123
556,0.0534696,0.0363837
557,0.0516189,0.036151
558,0.0540911,0.0364507
559,0.0546876,0.036521
560,0.0532404,0.0355786
561,0.0532404,0.0355786
562,0.0510192,0.0345469
563,0.0498735,0.0335054
564,0.0512266,0.0340623
565,0.0512266,0.0340623
566,0.0496338,0.0332047
567,0.0521528,0.0348521
568,0.0509939,0.034508
569,0.0533858,0.0355432
570,0.0522736,0.0348967
571,0.0553471,0.0362948
572,0.0528157,0.0351508
573,0.0528157,0.0351508
574,0.0514238,0.0338501
575,0.0522547,0.0346115
576,0.0519992,0.0345582
577,0.0496951,0.0340023
578,0.0516558,0.0348157
579,0.0516043,0.0343678
580,0.0534685,0.0358793
581,0.0534685,0.0358793
582,0.051854,0.0350782
583,0.0548524,0.0363711
584,0.0548524,0.0363711
585,0.0540519,0.0360275
586,0.0558978,0.0369969
587,0.0532016,0.0355297
588,0.0532016,0.0355297
589,0.0526659,0.0348481
590,0.053055,0.0358467
591,0.0526006,0.0349268
592,0.0529204,0.0357517
593,0.0529204,0.0357517
594,0.0531636,0.0356077
595,0.0555721,0.0376662
596,0.0555721,0.0376662
597,0.0555721,0.0376662
