t,e^(-dS)
1,0.297007
2,0.292878
3,0.303007
4,1.19387
5,0.976794
6,1.02566
7,1.00158
8,1.10683
9,1.07669
10,1.15708
11,1.26858
12,1.52928
13,1.18613
14,0.994546
15,1.0483
16,1.32366
17,1.14065
18,1.16346
19,0.886388
20,1.32234
21,0.608536
22,0.773136
23,1.89515
24,0.543568
25,2.67781
26,1.01532
27,0.429257
28,1.60111
29,1.51953
30,0.996519
31,0.650314
32,1.33296
33,0.466499
34,3.41781
35,0.961491
36,1.13553
37,0.620332
38,1.46024
39,2.81229
40,3.12364
41,1.91038
42,0.769126
43,1.46521
44,2.27641
45,2.88349
46,2.81511
47,0.953563
48,0.52262
49,1.87236
50,2.0757
51,0.903933
52,0.749912
53,0.981984
54,1.46375
55,0.962289
56,1.61882
57,1.33643
58,0.391841
59,0.546785
60,1.47035
61,0.801877
62,1.09419
63,1.93402
64,2.32984
65,2.18453
66,1.80453
67,0.687358
68,0.291709
69,2.19658
70,1.21385
71,1.07042
72,0.27036
73,0.364948
74,1.95658
75,1.81775
76,5.20178
77,0.321101
78,0.339935
79,1.97724
80,0.578394
81,3.47989
82,0.479314
83,4.54487
84,0.27009
85,0.763685
86,1.60304
87,1.97882
88,2.18584
89,0.26955
90,0.200488
91,0.379197
92,2.52717
93,0.458589
94,1.44354
95,0.249075
96,3.25112
97,1.26681
98,1.22679
99,0.500724
100,1.47153
101,4.41938
102,0.287653
103,1.59824
104,0.62569
105,5.12433
106,0.929489
107,0.572582
108,0.972126
109,0.118008
110,0.18563
111,2.24319
112,1.89042
113,0.914919
114,0.348192
115,0.833518
116,0.876166
117,0.407017
118,0.443215
119,1.26719
120,0.408363
121,5.80082
122,0.828946
123,5.0835
124,0.281394
125,0.167797
126,0.843074
127,0.674826
128,0.664912
129,0.807348
130,0.851037
131,0.181772
132,0.671729
133,3.28708
134,1.26466
135,0.728987
136,0.366777
137,7.12778
138,0.454935
139,0.282239
140,2.57796
141,0.132921
142,0.504393
143,0.426604
144,1.29098
145,0.357364
146,1.23887
147,0.485149
148,1.33282
149,0.810827
150,0.238354
151,0.597262
152,2.08673
153,1.12716
154,0.208462
155,0.371688
156,6.18421
157,1.07613
158,0.522829
159,0.915376
160,1.48424
161,0.78592
162,0.204948
163,0.387012
164,0.655537
165,0.148823
166,0.423501
167,1.24483
168,1.11862
169,0.397047
170,0.687908
171,1.38888
172,0.788518
173,1.09836
174,0.42
175,0.935607
176,1.73638
177,1.21131
178,0.257689
179,0.651681
180,1.18768
181,0.424306
182,0.353101
183,1.25045
184,0.949728
185,0.731542
186,0.339256
187,0.367144
188,3.03739
189,0.236454
190,1.14214
191,0.191858
192,2.86051
193,0.212886
194,0.649599
195,0.161218
196,0.211401
197,2.55231
198,1.17763
199,0.893419
200,1.36274
201,0.50753
202,0.845777
203,3.46253
204,0.450724
205,0.396175
206,0.934634
207,1.00996
208,1.10871
209,1.22667
210,1.58518
211,1.92726
212,0.897717
213,0.607745
214,0.216319
215,1.6048
216,0.432661
217,0.570866
218,0.507885
219,0.697955
220,0.351692
221,0.419622
222,0.948048
223,0.487776
224,0.530678
225,0.410697
226,0.911531
227,0.369686
228,0.860622
229,2.23312
230,2.21356
231,2.13315
232,0.646424
233,1.74595
234,1.54064
235,1.01118
236,0.329889
237,0.772518
238,1.05255
239,0.856929
240,0.591023
241,0.833185
242,1.44701
243,0.0669372
244,3.46946
245,0.487044
246,0.293464
247,1.2175
248,3.13303
249,2.02851
250,0.797957
251,1.10705
252,1.61381
253,2.08819
254,0.522829
255,1.36411
256,0.289964
257,0.378818
258,0.640248
259,0.442108
260,0.62313
261,3.36693
262,0.542103
263,0.850356
264,0.50404
265,0.92236
266,0.159773
267,1.6315
268,0.911667
269,1.60769
270,0.144569
