t,deltaS
1,1.214
2,1.228
3,1.194
4,-0.1772
5,0.02348
6,-0.02534
7,-0.001575
8,-0.1015
9,-0.07389
10,-0.1459
11,-0.2379
12,-0.4248
13,-0.1707
14,0.005469
15,-0.04717
16,-0.2804
17,-0.1316
18,-0.1514
19,0.1206
20,-0.2794
21,0.4967
22,0.2573
23,-0.6393
24,0.6096
25,-0.985
26,-0.0152
27,0.8457
28,-0.4707
29,-0.4184
30,0.003487
31,0.4303
32,-0.2874
33,0.7625
34,-1.229
35,0.03927
36,-0.1271
37,0.4775
38,-0.3786
39,-1.034
40,-1.139
41,-0.6473
42,0.2625
43,-0.382
44,-0.8226
45,-1.059
46,-1.035
47,0.04755
48,0.6489
49,-0.6272
50,-0.7303
51,0.101
52,0.2878
53,0.01818
54,-0.381
55,0.03844
56,-0.4817
57,-0.29
58,0.9369
59,0.6037
60,-0.3855
61,0.2208
62,-0.09001
63,-0.6596
64,-0.8458
65,-0.7814
66,-0.5903
67,0.3749
68,1.232
69,-0.7869
70,-0.1938
71,-0.06805
72,1.308
73,1.008
74,-0.6712
75,-0.5976
76,-1.649
77,1.136
78,1.079
79,-0.6817
80,0.5475
81,-1.247
82,0.7354
83,-1.514
84,1.309
85,0.2696
86,-0.4719
87,-0.6825
88,-0.782
89,1.311
90,1.607
91,0.9697
92,-0.9271
93,0.7796
94,-0.3671
95,1.39
96,-1.179
97,-0.2365
98,-0.2044
99,0.6917
100,-0.3863
101,-1.486
102,1.246
103,-0.4689
104,0.4689
105,-1.634
106,0.07312
107,0.5576
108,0.02827
109,2.137
110,1.684
111,-0.8079
112,-0.6368
113,0.08892
114,1.055
115,0.1821
116,0.1322
117,0.8989
118,0.8137
119,-0.2368
120,0.8956
121,-1.758
122,0.1876
123,-1.626
124,1.268
125,1.785
126,0.1707
127,0.3933
128,0.4081
129,0.214
130,0.1613
131,1.705
132,0.3979
133,-1.19
134,-0.2348
135,0.3161
136,1.003
137,-1.964
138,0.7876
139,1.265
140,-0.947
141,2.018
142,0.6844
143,0.8519
144,-0.2554
145,1.029
146,-0.2142
147,0.7233
148,-0.2873
149,0.2097
150,1.434
151,0.5154
152,-0.7356
153,-0.1197
154,1.568
155,0.9897
156,-1.822
157,-0.07337
158,0.6485
159,0.08842
160,-0.3949
161,0.2409
162,1.585
163,0.9493
164,0.4223
165,1.905
166,0.8592
167,-0.219
168,-0.1121
169,0.9237
170,0.3741
171,-0.3285
172,0.2376
173,-0.09382
174,0.8675
175,0.06656
176,-0.5518
177,-0.1917
178,1.356
179,0.4282
180,-0.172
181,0.8573
182,1.041
183,-0.2235
184,0.05158
185,0.3126
186,1.081
187,1.002
188,-1.111
189,1.442
190,-0.1329
191,1.651
192,-1.051
193,1.547
194,0.4314
195,1.825
196,1.554
197,-0.937
198,-0.1635
199,0.1127
200,-0.3095
201,0.6782
202,0.1675
203,-1.242
204,0.7969
205,0.9259
206,0.0676
207,-0.009914
208,-0.1032
209,-0.2043
210,-0.4607
211,-0.6561
212,0.1079
213,0.498
214,1.531
215,-0.473
216,0.8378
217,0.5606
218,0.6775
219,0.3596
220,1.045
221,0.8684
222,0.05335
223,0.7179
224,0.6336
225,0.8899
226,0.09263
227,0.9951
228,0.1501
229,-0.8034
230,-0.7946
231,-0.7576
232,0.4363
233,-0.5573
234,-0.4322
235,-0.01112
236,1.109
237,0.2581
238,-0.05122
239,0.1544
240,0.5259
241,0.1825
242,-0.3695
243,2.704
244,-1.244
245,0.7194
246,1.226
247,-0.1968
248,-1.142
249,-0.7073
250,0.2257
251,-0.1017
252,-0.4786
253,-0.7363
254,0.6485
255,-0.3105
256,1.238
257,0.9707
258,0.4459
259,0.8162
260,0.473
261,-1.214
262,0.6123
263,0.1621
264,0.6851
265,0.08082
266,1.834
267,-0.4895
268,0.09248
269,-0.4748
270,1.934
271,-1.048
272,-1.025
273,0.667
274,0.6463
275,0.7111
276,0.9489
277,-0.4195
278,-0.908
279,-0.01942
280,0.2424
281,-0.2688
282,1.272
283,1.906
284,-0.1204
285,-0.6376
286,-0.9297
287,0.1271
288,-0.1205
289,0.2418
290,0.6575
291,-0.1424
292,0.4046
293,-0.2596
294,-0.2938
295,0.7447
296,0.2657
297,1.261
298,0.7958
299,-0.9238
300,1.442
301,1.094
302,-0.2617
303,0.3586
304,1.206
305,0.2577
306,0.6781
307,-0.6898
308,0.376
309,1.064
310,0.0289
311,0.5485
312,-0.2292
313,-0.1638
314,0.2303
315,0.6763
316,1.195
317,1.156
318,0.09942
319,-0.4977
320,-0.1104
321,1.718
322,-1.043
323,1.125
324,1.566
325,-0.1279
326,0.972
327,-1.221
328,2.356
329,-0.4707
330,-0.2136
331,0.824
332,0.1723
333,-1.049
334,0.02601
335,1.526
336,0.304
337,-1.068
338,-0.08515
339,-1.031
340,-0.2078
341,-0.223
342,-0.3148
343,0.6189
344,0.219
345,-2.245
346,0.7178
347,0.8094
348,0.2418
349,0.5439
350,-0.3807
351,-0.0004729
352,-0.06452
353,-0.06676
354,-0.1898
355,-0.1057
356,-0.08374
357,0.8867
358,1.353
359,-0.5034
360,1.501
361,0.8136
362,1.26
363,0.1062
364,0.08663
365,0.5823
366,-1.812
367,-0.4937
368,0.9019
369,0.6814
370,0.4889
371,1.074
372,0.6916
373,-0.1941
374,1.314
375,-0.1051
376,-0.4533
377,0.3418
378,-0.1763
379,0.03465
380,-0.7873
381,0.6254
382,-0.5296
383,0.4614
384,1.378
385,-0.8347
386,0.7946
387,0.2048
388,1.029
389,-0.4155
390,2.076
391,-0.1753
392,0.9871
393,0.5159
394,-0.2633
395,-0.4857
396,1.407
397,-0.3
398,0.5523
399,-0.4188
400,-0.6456
401,0.3326
402,-0.3688
403,0.4209
404,0.293
405,1.289
406,-0.02759
407,0.2924
408,-0.7852
409,1.498
410,0.9478
411,0.4448
412,-0.595
413,-0.2153
414,0.2435
415,0.7592
416,-0.9246
417,0.2342
418,0.8762
419,-0.5784
420,0.7826
421,1.043
422,1.532
423,0.4463
424,-0.06384
425,0.8566
426,-0.8218
427,0.6588
428,0.7834
429,-0.7341
430,-0.1202
431,0.6437
432,-0.7484
433,0.6102
434,2.27
435,0.4064
436,-0.9012
437,-0.00745
438,-0.2395
439,1.61
440,-0.03998
441,1.144
442,0.03561
443,0.5052
444,-1.162
445,0.9484
446,0.8466
447,0.8552
448,0.3666
449,-0.6472
450,1.808
451,-0.01274
452,0.9062
453,0.108
454,0.1731
455,-0.3556
456,-0.3911
457,-0.2423
458,-0.5282
459,-0.0726
460,1.059
461,-0.7366
462,1.506
463,1.332
464,-0.3413
465,0.4883
466,0.9077
467,-0.1559
468,-0.1021
469,-0.3822
470,-1.235
471,0.3998
472,2.291
473,0.4529
474,0.7834
475,1.71
476,-0.3563
477,0.8942
478,-0.1454
479,1.471
480,0.5135
481,0.6213
482,1.279
483,1.481
484,-0.5225
485,0.7563
486,0.2388
487,2.046
488,0.9706
489,1.461
490,-0.1217
491,-1.961
492,-0.7072
493,-1.286
494,0.9562
495,0.1044
496,-0.1658
497,1.033
498,-0.3021
499,0.8868
500,-1.549
501,0.6472
502,1.313
503,-0.4151
504,0.1765
505,-0.7145
506,-0.8053
507,0.7283
508,-0.3
509,1.033
510,1.397
511,-0.9521
512,-0.7803
513,0.9909
514,-0.1973
515,0.7601
516,-0.09098
517,-1.01
518,1.008
519,1.126
520,0.2078
521,0.5101
522,0.3901
523,0.5337
524,0.8035
525,-0.09803
526,-0.04795
527,-0.2424
528,0.4021
529,0.7826
530,1.046
531,-0.5619
532,-0.1897
533,0.5957
534,-0.3373
535,1.059
536,-0.4891
537,1.143
538,0.08827
539,0.4256
