MDTU,susyTrans,Im(bilin)
10,0.00515342,-0.00064159
20,-0.00690042,-0.000221856
30,0.00128055,0.000491867
40,-0.0020731,0.000215774
50,-0.00233104,0.000365349
60,-0.000668309,-3.75214e-05
70,-0.000414879,0.000712295
80,0.000176471,0.000363339
90,-0.000430853,-2.81395e-05
100,-0.00187408,0.000278388
110,-0.00174958,-8.11463e-06
120,0.000823448,-1.76142e-05
130,-0.00325528,-0.000818347
140,-0.000376312,0.000135068
150,0.000551974,-0.000703741
160,-0.000623831,0.000471533
170,0.00167234,0.000939506
180,-0.00172754,-0.000146065
190,0.00166203,-0.000151487
200,0.000983312,-0.000160971
210,0.00146261,-0.000770564
220,-0.00141067,-0.00108148
230,-0.00345567,-0.000337389
240,0.00516995,0.000819654
250,-0.000243108,-0.000650036
260,-0.000916649,-0.000273606
270,0.0030822,-8.06204e-05
280,0.000204317,7.98654e-06
290,-0.00352881,-0.000342466
300,0.00485341,7.77935e-05
310,0.00083853,0.000155897
320,3.31692e-05,0.000381493
330,-0.000531135,-5.22943e-05
340,0.00315823,-5.59361e-05
350,0.0023077,0.00120308
360,-0.000602779,-0.000626714
370,-1.10451e-05,0.0022411
380,0.000198976,0.00132413
390,0.00133612,-0.000496854
400,0.00100491,0.00155496
410,-0.00278941,0.000513091
420,0.000519237,-0.00064713
430,-0.00204522,0.000338683
440,0.000767163,-0.000483025
450,-0.00216975,0.000904735
460,0.00104691,-0.000425817
470,-0.00106729,-0.00150271
480,0.000486406,0.000468662
490,0.00215055,-0.000222418
500,0.000690111,7.56161e-05
510,0.000983259,-0.000618129
520,-0.000629915,0.000444832
530,-0.000154759,0.00125174
540,-0.000154842,0.000850616
550,0.000226314,0.000751682
560,-0.000547063,0.00123247
570,0.00034803,-0.00029609
580,0.00139617,-0.000968933
590,-0.000115965,0.000341934
600,0.00090574,-0.00162609
610,0.00180279,-4.98838e-05
620,0.00104936,0.0014365
630,-0.0026031,-0.00107943
640,-0.00370341,-0.000102939
650,-0.00462468,-0.00182285
660,0.000849908,-0.000383196
670,0.00235346,-2.10784e-05
680,-0.00116223,-0.000933056
690,-0.000580491,0.000466269
700,0.000397543,-0.000158177
710,0.00270262,0.000117747
720,0.000717527,-0.000430502
730,-0.00391625,0.000106577
740,0.000954979,0.000688144
750,0.00249348,0.00122663
760,-0.00130104,0.000682611
770,6.07108e-05,0.000216713
780,0.00029818,0.000671283
790,-0.00218541,5.6827e-05
800,-0.000940066,-0.000650504
810,0.000894827,-0.000261401
820,-0.00444665,-0.00103416
830,-0.00120472,-0.000443384
840,0.00189533,0.000362061
850,0.00171368,0.000750218
860,0.00324173,-0.00196443
870,0.00200074,0.000874847
880,-0.00167004,0.00059434
890,-0.00357002,-0.000866669
900,-0.000885509,-0.00243666
910,-0.00144803,0.000239717
920,0.00186598,-0.000351429
930,-6.63286e-05,-8.94225e-05
940,-0.000817535,0.000844415
950,0.00124248,0.000182764
960,-0.00107281,0.000945632
970,0.00226094,0.00014461
980,0.00250751,0.00157057
990,0.00123087,-0.000196598
1000,0.00427443,0.000126296
1010,-0.00108358,0.000859196
1020,0.00547784,-0.000184806
1030,0.00235502,0.00041215
1040,-0.00117725,-0.000105873
1050,-0.000845217,0.000456615
1060,0.000933022,-0.00142508
1070,0.000380894,-0.00175559
1080,0.00286194,-0.00154641
1090,-0.000138307,-0.000728748
1100,-0.00183396,-0.000611132
1110,-0.000154709,0.000390711
1120,0.000414601,-3.98942e-05
1130,-0.00642467,0.000581782
1140,0.000844089,7.04372e-06
1150,0.00138034,-0.000121722
1160,0.00283579,-0.000439645
1170,-0.00940171,0.0012503
1180,-0.000657191,-0.000657695
1190,-0.00463195,0.000509002
1200,-0.00497946,-0.000201732
1210,-0.00101717,0.000358574
1220,0.000596016,3.08969e-05
1230,0.00420614,0.000748358
1240,0.00096072,-0.000557745
1250,-0.0013386,-0.000612459
1260,0.00134281,0.000386739
1270,-0.000336674,-0.00104317
1280,-0.00365056,-7.44813e-05
1290,0.00131902,-0.00140626
1300,-0.00146599,4.20117e-05
1310,-0.0022955,-0.00116052
1320,0.000552457,0.00117469
1330,-0.00323825,0.000319441
1340,0.00249191,-0.00100972
1350,-0.00223101,0.000370175
1360,0.00071274,-0.000958901
1370,-0.00278206,0.000429384
1380,-0.00122511,0.000574035
1390,-0.000850871,-0.00030975
1400,0.000502354,0.00129486
1410,0.00158175,0.000241804
1420,-0.00358185,-0.00107532
1430,-0.00318743,0.000714903
1440,0.00174991,-0.000936218
1450,-0.00373552,0.000385643
1460,-0.00113786,-0.000403205
1470,-0.00160325,-0.000327509
