MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2.15643,1.70691,-1.31781
2,2.15643,1.70691,-1.31781
3,4.35767,3.40308,-2.72183
4,4.1741,3.14818,-2.74082
5,4.10132,3.09155,-2.69502
6,4.13683,3.22581,-2.58988
7,3.91982,3.0188,-2.50036
8,3.77523,2.93963,-2.36874
9,3.68927,2.87213,-2.31552
10,3.61661,2.89131,-2.1726
11,3.50664,2.83816,-2.05946
12,3.4664,2.84329,-1.98283
13,3.56488,2.8604,-2.12754
14,3.41464,2.88476,-1.82701
15,3.50342,2.96683,-1.8633
16,3.42636,2.90776,-1.81242
17,3.34757,2.881,-1.70472
18,3.32505,2.9705,-1.49403
19,3.3214,3.01032,-1.40343
20,3.13868,2.80659,-1.40511
21,3.1611,2.75386,-1.55203
22,2.93408,2.5742,-1.40796
23,3.09863,2.70701,-1.50786
24,2.98208,2.59108,-1.47617
25,2.96051,2.60908,-1.39904
26,3.09414,2.71857,-1.47753
27,3.09414,2.71857,-1.47753
28,3.13031,2.78633,-1.4266
29,2.98329,2.5579,-1.5353
30,3.07137,2.69762,-1.46839
31,3.07137,2.69762,-1.46839
32,3.02678,2.64245,-1.4761
33,3.02678,2.64245,-1.4761
34,2.96622,2.59378,-1.43901
35,2.87601,2.54348,-1.34243
36,2.8036,2.50779,-1.25347
37,2.87732,2.58089,-1.272
38,2.92651,2.63937,-1.26419
39,2.76902,2.51197,-1.16511
40,2.78681,2.54591,-1.13341
41,2.76008,2.50223,-1.16485
42,2.76008,2.50223,-1.16485
43,2.61826,2.3492,-1.15609
44,2.61481,2.34325,-1.16035
45,2.53244,2.24809,-1.16591
46,2.44943,2.16427,-1.14703
47,2.51229,2.17348,-1.26
48,2.51229,2.17348,-1.26
49,2.4799,2.13272,-1.26546
50,2.46562,2.15096,-1.20527
51,2.38376,2.09045,-1.14557
52,2.38376,2.09045,-1.14557
53,2.41599,2.11577,-1.16641
54,2.30947,2.02644,-1.1078
55,2.25536,1.9661,-1.10504
56,2.26461,1.98696,-1.08647
57,2.21832,1.93213,-1.08987
58,2.21832,1.93213,-1.08987
59,2.25584,1.9346,-1.16023
60,2.21743,1.82772,-1.25557
61,2.20766,1.85649,-1.19464
62,2.2978,1.87701,-1.32541
63,2.34849,1.90476,-1.37378
64,2.34993,1.9132,-1.36449
65,2.29099,1.87035,-1.32305
66,2.35603,1.90011,-1.393
67,2.35603,1.90011,-1.393
68,2.35603,1.90011,-1.393
69,2.27942,1.89801,-1.26226
70,2.24846,1.8509,-1.27661
71,2.22927,1.83376,-1.26766
72,2.22927,1.83376,-1.26766
73,2.22927,1.83376,-1.26766
74,2.2028,1.77521,-1.30422
75,2.19147,1.72883,-1.34673
76,2.24494,1.77093,-1.37969
77,2.31855,1.79012,-1.47348
78,2.36511,1.80737,-1.5255
79,2.32248,1.73988,-1.53842
80,2.45261,1.80142,-1.66439
81,2.34188,1.64708,-1.66479
82,2.34188,1.64708,-1.66479
83,2.45556,1.71311,-1.75926
84,2.45556,1.71311,-1.75926
85,2.38571,1.73985,-1.63234
86,2.40316,1.75706,-1.63948
87,2.38727,1.76052,-1.61233
88,2.36965,1.75482,-1.59244
89,2.36965,1.75482,-1.59244
90,2.36965,1.75482,-1.59244
91,2.46107,1.76653,-1.71355
92,2.33576,1.59302,-1.70824
93,2.31866,1.58245,-1.69471
94,2.29403,1.55796,-1.68385
95,2.29403,1.55796,-1.68385
96,2.22464,1.51282,-1.63107
97,2.28233,1.51007,-1.71135
98,2.31331,1.5528,-1.7147
99,2.31331,1.5528,-1.7147
100,2.30611,1.5612,-1.69729
101,2.30712,1.58035,-1.68087
102,2.30712,1.58035,-1.68087
103,2.31402,1.48285,-1.77647
104,2.31402,1.48285,-1.77647
105,2.17989,1.42703,-1.64788
106,2.14551,1.3449,-1.67167
107,2.19148,1.39082,-1.69357
108,2.24892,1.33244,-1.8117
109,2.24892,1.33244,-1.8117
110,2.24892,1.33244,-1.8117
111,2.19899,1.31221,-1.76455
112,2.18237,1.26505,-1.7783
113,2.22348,1.25018,-1.83873
114,2.13165,1.15045,-1.79454
115,2.18803,1.13349,-1.87154
116,2.15539,1.13,-1.83543
117,2.15539,1.13,-1.83543
118,2.17233,1.23017,-1.79044
119,2.1211,1.0908,-1.81912
120,2.1211,1.0908,-1.81912
121,2.11323,1.12922,-1.78622
122,2.05787,1.06649,-1.75996
123,2.01327,1.09746,-1.68786
124,2.01327,1.09746,-1.68786
125,2.06388,0.995558,-1.80789
126,2.03617,1.03901,-1.75113
127,2.03617,1.03901,-1.75113
128,2.03617,1.03901,-1.75113
129,2.03594,1.11574,-1.70299
130,2.04172,1.12269,-1.70534
131,2.04172,1.12269,-1.70534
132,2.04172,1.12269,-1.70534
133,2.01358,1.07779,-1.70084
134,1.98027,1.0536,-1.67673
135,1.98027,1.0536,-1.67673
136,1.98027,1.0536,-1.67673
137,1.92353,0.980307,-1.65498
138,1.93844,1.02779,-1.64353
139,2.01709,1.06639,-1.71215
140,1.89494,1.03508,-1.58726
141,1.89494,1.03508,-1.58726
142,1.89494,1.03508,-1.58726
143,1.89494,1.03508,-1.58726
144,1.92871,1.07062,-1.60427
145,1.92871,1.07062,-1.60427
146,1.97582,1.04653,-1.6759
147,2.03715,1.08973,-1.72119
148,2.09003,1.17305,-1.7298
149,2.09003,1.17305,-1.7298
150,2.09003,1.17305,-1.7298
151,2.19275,1.16678,-1.85655
152,2.16914,1.0955,-1.87217
153,2.21636,1.15781,-1.8899
154,2.21636,1.15781,-1.8899
155,2.21636,1.15781,-1.8899
156,2.06217,1.04649,-1.77691
157,2.0581,1.01362,-1.79118
158,2.0581,1.01362,-1.79118
159,2.10929,1.06333,-1.82166
160,2.16398,1.20329,-1.79858
161,2.1059,1.11128,-1.78882
162,1.99723,1.0079,-1.72426
163,1.99723,1.0079,-1.72426
164,1.99486,0.976851,-1.73931
165,1.99486,0.976851,-1.73931
166,1.99486,0.976851,-1.73931
167,2.05259,0.98985,-1.79815
168,2.14806,1.01894,-1.89101
169,2.14806,1.01894,-1.89101
170,2.12177,1.05682,-1.83984
171,2.19114,1.12245,-1.8818
172,2.12307,1.15877,-1.77895
173,2.2373,1.19043,-1.8943
174,2.2373,1.19043,-1.8943
175,2.33456,1.285,-1.94909
176,2.27258,1.30809,-1.85836
177,2.24624,1.24928,-1.86679
178,2.28619,1.1844,-1.95546
179,2.22225,1.18355,-1.88086
180,2.07624,1.11999,-1.74826
181,2.07624,1.11999,-1.74826
182,2.07624,1.11999,-1.74826
183,2.04233,1.11704,-1.70978
184,2.00732,1.02539,-1.72566
185,2.00732,1.02539,-1.72566
186,2.03571,1.07074,-1.73136
187,2.03571,1.07074,-1.73136
188,2.08825,0.99186,-1.83766
189,2.02991,1.0109,-1.76028
190,1.96556,1.01941,-1.68054
191,1.96556,1.01941,-1.68054
192,1.96321,1.03007,-1.67127
193,2.06383,1.13519,-1.72359
194,2.02121,1.12746,-1.67754
195,2.02121,1.12746,-1.67754
196,2.02121,1.12746,-1.67754
197,1.96898,1.18401,-1.5732
198,2.05249,1.21845,-1.6517
199,2.05249,1.21845,-1.6517
200,2.04434,1.18846,-1.66339
201,2.02626,1.19226,-1.63837
202,2.01122,1.1225,-1.66884
203,1.93694,1.11738,-1.58215
204,1.93694,1.11738,-1.58215
205,2.0239,1.14852,-1.66646
