t,N_f,N_g
3060,30,360
3070,30,360
3080,30,360
3090,30,360
3100,30,360
3110,30,360
3120,30,360
3130,30,360
3140,30,360
3150,30,360
3160,30,360
3170,30,360
3180,30,360
3190,30,360
3200,30,360
3210,30,360
3220,30,360
3230,30,360
3240,30,360
3250,30,360
3260,30,360
3270,30,360
3280,30,360
3290,30,360
3300,30,360
3310,30,360
3320,30,360
3330,30,360
3340,30,360
3350,30,360
3360,30,360
3370,30,360
3380,30,360
3390,30,360
3400,30,360
3410,30,360
3420,30,360
3430,30,360
3440,30,360
3450,30,360
3460,30,360
3470,30,360
3480,30,360
3490,30,360
3500,30,360
3510,30,360
3520,30,360
3530,30,360
3540,30,360
3550,30,360
3560,30,360
3570,30,360
3580,30,360
3590,30,360
3600,30,360
3610,30,360
3620,30,360
3630,30,360
3640,30,360
3650,30,360
3660,30,360
3670,30,360
3680,30,360
3690,30,360
3700,30,360
3710,30,360
3720,30,360
3730,30,360
3740,30,360
3750,30,360
3760,30,360
3770,30,360
3780,30,360
3790,30,360
3800,30,360
3810,30,360
3820,30,360
3830,30,360
3840,30,360
3850,30,360
3860,30,360
3870,30,360
3880,30,360
3890,30,360
3900,30,360
3910,30,360
3920,30,360
3930,30,360
3940,30,360
3950,30,360
3960,30,360
3970,30,360
3980,30,360
3990,30,360
4000,30,360
4010,30,360
4020,30,360
4030,30,360
4040,30,360
4050,30,360
4060,30,360
4070,30,360
4080,30,360
4090,30,360
4100,30,360
4110,30,360
4120,30,360
4130,30,360
4140,30,360
4150,30,360
4160,30,360
4170,30,360
4180,30,360
4190,30,360
4200,30,360
4210,30,360
4220,30,360
4230,30,360
4240,30,360
4250,30,360
4260,30,360
4270,30,360
4280,30,360
4290,30,360
4300,30,360
4310,30,360
4320,30,360
4330,30,360
4340,30,360
4350,30,360
4360,30,360
4370,30,360
4380,30,360
4390,30,360
4400,30,360
4410,30,360
4420,30,360
4430,30,360
4440,30,360
4450,30,360
4460,30,360
4470,30,360
4480,30,360
4490,30,360
4500,30,360
4510,30,360
4520,30,360
4530,30,360
4540,30,360
4550,30,360
4560,30,360
4570,30,360
4580,30,360
4590,30,360
4600,30,360
4610,30,360
4620,30,360
4630,30,360
4640,30,360
4650,30,360
4660,30,360
4670,30,360
4680,30,360
4690,30,360
4700,30,360
4710,30,360
4720,30,360
4730,30,360
4740,30,360
4750,30,360
4760,30,360
4770,30,360
4780,30,360
4790,30,360
4800,30,360
4810,30,360
4820,30,360
4830,30,360
4840,30,360
4850,30,360
4860,30,360
4870,30,360
4880,30,360
4890,30,360
4900,30,360
4910,30,360
4920,30,360
4930,30,360
4940,30,360
4950,30,360
4960,30,360
4970,30,360
4980,30,360
4990,30,360
5000,30,360
5010,30,360
5020,30,360
5030,30,360
5040,30,360
5050,30,360
5060,30,360
5070,30,360
5080,30,360
5090,30,360
5100,30,360
5110,30,360
5120,30,360
5130,30,360
5140,30,360
5150,30,360
5160,30,360
5170,30,360
5180,30,360
5190,30,360
5200,30,360
5210,30,360
5220,30,360
5230,30,360
5240,30,360
5250,30,360
5260,30,360
5270,30,360
5280,30,360
5290,30,360
5300,30,360
5310,30,360
5320,30,360
5330,30,360
5340,30,360
5350,30,360
5360,30,360
5370,30,360
5380,30,360
5390,30,360
5400,30,360
5410,30,360
5420,30,360
5430,30,360
5440,30,360
5450,30,360
5460,30,360
5470,30,360
5480,30,360
5490,30,360
5500,30,360
5510,30,360
5520,30,360
5530,30,360
5540,30,360
5550,30,360
5560,30,360
5570,30,360
5580,30,360
5590,30,360
5600,30,360
5610,30,360
5620,30,360
5630,30,360
5640,30,360
5650,30,360
5660,30,360
5670,30,360
5680,30,360
5690,30,360
5700,30,360
5710,30,360
5720,30,360
5730,30,360
5740,30,360
5750,30,360
5760,30,360
5770,30,360
5780,30,360
5790,30,360
5800,30,360
5810,30,360
5820,30,360
5830,30,360
5840,30,360
5850,30,360
5860,30,360
5870,30,360
5880,30,360
5890,30,360
5900,30,360
5910,30,360
5920,30,360
5930,30,360
5940,30,360
5950,30,360
5960,30,360
5970,30,360
5980,30,360
5990,30,360
6000,30,360
6010,30,360
6020,30,360
6030,30,360
6040,30,360
6050,30,360
6060,30,360
6070,30,360
6080,30,360
6090,30,360
6100,30,360
6110,30,360
6120,30,360
6130,30,360
6140,30,360
6150,30,360
6160,30,360
6170,30,360
6180,30,360
6190,30,360
6200,30,360
6210,30,360
6220,30,360
6230,30,360
6240,30,360
6250,30,360
6260,30,360
6270,30,360
6280,30,360
6290,30,360
6300,30,360
6310,30,360
6320,30,360
6330,30,360
6340,30,360
6350,30,360
6360,30,360
6370,30,360
6380,30,360
6390,30,360
6400,30,360
6410,30,360
6420,30,360
6430,30,360
6440,30,360
6450,30,360
6460,30,360
6470,30,360
6480,30,360
6490,30,360
6500,30,360
6510,30,360
6520,30,360
6530,30,360
6540,30,360
6550,30,360
6560,30,360
6570,30,360
6580,30,360
6590,30,360
6600,30,360
6610,30,360
6620,30,360
6630,30,360
6640,30,360
6650,30,360
6660,30,360
6670,30,360
6680,30,360
6690,30,360
6700,30,360
6710,30,360
6720,30,360
6730,30,360
6740,30,360
6750,30,360
6760,30,360
6770,30,360
6780,30,360
6790,30,360
6800,30,360
6810,30,360
6820,30,360
6830,30,360
6840,30,360
6850,30,360
6860,30,360
6870,30,360
6880,30,360
6890,30,360
6900,30,360
6910,30,360
6920,30,360
6930,30,360
6940,30,360
6950,30,360
6960,30,360
6970,30,360
6980,30,360
6990,30,360
7000,30,360
7010,30,360
7020,30,360
7030,30,360
7040,30,360
7050,30,360
7060,30,360
7070,30,360
7080,30,360
7090,30,360
7100,30,360
7110,30,360
7120,30,360
7130,30,360
7140,30,360
7150,30,360
7160,30,360
7170,30,360
7180,30,360
7190,30,360
7200,30,360
7210,30,360
7220,30,360
7230,30,360
7240,30,360
7250,30,360
7260,30,360
7270,30,360
7280,30,360
7290,30,360
7300,30,360
7310,30,360
7320,30,360
7330,30,360
7340,30,360
7350,30,360
7360,30,360
7370,30,360
7380,30,360
7390,30,360
7400,30,360
7410,30,360
7420,30,360
7430,30,360
7440,30,360
7450,30,360
7460,30,360
7470,30,360
7480,30,360
7490,30,360
7500,30,360
7510,30,360
7520,30,360
7530,30,360
7540,30,360
7550,30,360
7560,30,360
7570,30,360
7580,30,360
7590,30,360
7600,30,360
7610,30,360
7620,30,360
7630,30,360
7640,30,360
7650,30,360
7660,30,360
7670,30,360
7680,30,360
7690,30,360
7700,30,360
7710,30,360
7720,30,360
7730,30,360
7740,30,360
7750,30,360
7760,30,360
7770,30,360
7780,30,360
7790,30,360
7800,30,360
7810,30,360
7820,30,360
7830,30,360
7840,30,360
7850,30,360
7860,30,360
7870,30,360
7880,30,360
7890,30,360
7900,30,360
7910,30,360
7920,30,360
7930,30,360
7940,30,360
7950,30,360
7960,30,360
7970,30,360
7980,30,360
7990,30,360
8000,30,360
8010,30,360
8020,30,360
8030,30,360
8040,30,360
8050,30,360
8060,30,360
8070,30,360
8080,30,360
8090,30,360
8100,30,360
8110,30,360
8120,30,360
8130,30,360
8140,30,360
8150,30,360
8160,30,360
8170,30,360
8180,30,360
8190,30,360
8200,30,360
8210,30,360
8220,30,360
8230,30,360
8240,30,360
8250,30,360
8260,30,360
8270,30,360
8280,30,360
8290,30,360
8300,30,360
8310,30,360
8320,30,360
8330,30,360
8340,30,360
8350,30,360
8360,30,360
8370,30,360
8380,30,360
8390,30,360
8400,30,360
8410,30,360
8420,30,360
8430,30,360
8440,30,360
8450,30,360
8460,30,360
8470,30,360
8480,30,360
8490,30,360
8500,30,360
8510,30,360
8520,30,360
8530,30,360
8540,30,360
8550,30,360
8560,30,360
8570,30,360
8580,30,360
8590,30,360
8600,30,360
8610,30,360
8620,30,360
8630,30,360
8640,30,360
8650,30,360
8660,30,360
8670,30,360
8680,30,360
8690,30,360
8700,30,360
8710,30,360
8720,30,360
8730,30,360
8740,30,360
8750,30,360
8760,30,360
8770,30,360
8780,30,360
8790,30,360
8800,30,360
8810,30,360
8820,30,360
8830,30,360
8840,30,360
8850,30,360
8860,30,360
8870,30,360
8880,30,360
8890,30,360
8900,30,360
8910,30,360
8920,30,360
8930,30,360
8940,30,360
8950,30,360
8960,30,360
8970,30,360
8980,30,360
8990,30,360
9000,30,360
