t,cost
10,2568.75
20,1310.62
30,687.292
40,747.292
50,769.167
60,785
70,696.458
80,770.208
90,759.583
100,744.167
110,716.667
120,682.083
130,702.083
140,693.542
150,739.792
160,724.375
170,716.875
180,755.208
190,741.458
200,733.125
210,686.042
220,692.083
230,694.167
240,685.208
250,687.292
260,694.583
270,694.375
280,705.417
290,707.5
300,712.292
310,717.292
320,717.917
330,717.5
340,723.542
350,711.042
360,712.083
370,703.542
380,691.042
390,703.125
400,692.917
410,693.958
420,698.75
430,690.833
440,706.458
450,715.833
460,709.583
470,699.375
480,694.792
490,697.917
500,698.125
510,712.083
520,711.25
530,715.208
540,703.333
550,707.5
560,708.125
570,707.917
580,716.667
590,705.417
600,706.458
610,711.458
620,747.083
630,722.292
640,722.083
650,742.5
660,713.125
670,721.458
680,713.333
690,730.833
700,732.292
710,724.167
720,763.125
730,765.417
740,763.333
750,758.958
760,768.333
770,771.875
780,787.917
790,780.208
800,776.25
810,775.417
820,757.708
830,762.5
840,760.625
850,763.125
860,775.208
870,767.708
880,769.583
890,778.333
900,781.875
910,783.333
920,778.75
930,763.75
940,759.167
950,757.708
960,760.417
970,694.375
980,701.875
990,697.083
1000,696.042
1010,699.167
1020,697.292
1030,698.125
1040,697.917
1050,698.125
1060,693.333
1070,695
1080,694.375
1090,702.708
1100,707.917
1110,705.417
1120,715
1130,716.458
1140,705.417
1150,703.958
1160,691.042
1170,702.292
1180,708.125
1190,720
1200,708.542
1210,716.042
1220,716.25
1230,714.167
1240,720.625
1250,715.417
1260,725.625
1270,721.667
1280,716.25
1290,715.417
1300,723.958
1310,733.75
1320,720
1330,716.458
1340,732.708
1350,718.75
1360,717.5
1370,697.5
1380,712.917
1390,712.917
1400,710.208
1410,708.333
1420,718.125
1430,711.458
1440,714.375
1450,706.667
1460,716.458
1470,721.458
1480,723.542
1490,726.667
1500,721.25
1510,721.458
1520,720.417
1530,725.833
1540,722.292
1550,720
1560,725.625
1570,723.75
1580,722.083
1590,730.417
1600,731.25
1610,721.458
1620,732.917
1630,726.042
1640,729.583
1650,711.875
1660,711.875
1670,710.625
1680,703.542
1690,694.375
1700,699.375
1710,688.75
1720,769.167
1730,778.125
1740,774.375
1750,764.583
