ReTr(L),ImTr(L)
1.70691,-1.31781
1.70691,-1.31781
3.40308,-2.72183
3.14818,-2.74082
3.09155,-2.69502
3.22581,-2.58988
3.0188,-2.50036
2.93963,-2.36874
2.87213,-2.31552
2.89131,-2.1726
2.83816,-2.05946
2.84329,-1.98283
2.8604,-2.12754
2.88476,-1.82701
2.96683,-1.8633
2.90776,-1.81242
2.881,-1.70472
2.9705,-1.49403
3.01032,-1.40343
2.80659,-1.40511
2.75386,-1.55203
2.5742,-1.40796
2.70701,-1.50786
2.59108,-1.47617
2.60908,-1.39904
2.71857,-1.47753
2.71857,-1.47753
2.78633,-1.4266
2.5579,-1.5353
2.69762,-1.46839
2.69762,-1.46839
2.64245,-1.4761
2.64245,-1.4761
2.59378,-1.43901
2.54348,-1.34243
2.50779,-1.25347
2.58089,-1.272
2.63937,-1.26419
2.51197,-1.16511
2.54591,-1.13341
2.50223,-1.16485
2.50223,-1.16485
2.3492,-1.15609
2.34325,-1.16035
2.24809,-1.16591
2.16427,-1.14703
2.17348,-1.26
2.17348,-1.26
2.13272,-1.26546
2.15096,-1.20527
2.09045,-1.14557
2.09045,-1.14557
2.11577,-1.16641
2.02644,-1.1078
1.9661,-1.10504
1.98696,-1.08647
1.93213,-1.08987
1.93213,-1.08987
1.9346,-1.16023
1.82772,-1.25557
1.85649,-1.19464
1.87701,-1.32541
1.90476,-1.37378
1.9132,-1.36449
1.87035,-1.32305
1.90011,-1.393
1.90011,-1.393
1.90011,-1.393
1.89801,-1.26226
1.8509,-1.27661
1.83376,-1.26766
1.83376,-1.26766
1.83376,-1.26766
1.77521,-1.30422
1.72883,-1.34673
1.77093,-1.37969
1.79012,-1.47348
1.80737,-1.5255
1.73988,-1.53842
1.80142,-1.66439
1.64708,-1.66479
1.64708,-1.66479
1.71311,-1.75926
1.71311,-1.75926
1.73985,-1.63234
1.75706,-1.63948
1.76052,-1.61233
1.75482,-1.59244
1.75482,-1.59244
1.75482,-1.59244
1.76653,-1.71355
1.59302,-1.70824
1.58245,-1.69471
1.55796,-1.68385
1.55796,-1.68385
1.51282,-1.63107
1.51007,-1.71135
1.5528,-1.7147
1.5528,-1.7147
1.5612,-1.69729
1.58035,-1.68087
1.58035,-1.68087
1.48285,-1.77647
1.48285,-1.77647
1.42703,-1.64788
1.3449,-1.67167
1.39082,-1.69357
1.33244,-1.8117
1.33244,-1.8117
1.33244,-1.8117
1.31221,-1.76455
1.26505,-1.7783
1.25018,-1.83873
1.15045,-1.79454
1.13349,-1.87154
1.13,-1.83543
1.13,-1.83543
1.23017,-1.79044
1.0908,-1.81912
1.0908,-1.81912
1.12922,-1.78622
1.06649,-1.75996
1.09746,-1.68786
1.09746,-1.68786
0.995558,-1.80789
1.03901,-1.75113
1.03901,-1.75113
1.03901,-1.75113
1.11574,-1.70299
1.12269,-1.70534
1.12269,-1.70534
1.12269,-1.70534
1.07779,-1.70084
1.0536,-1.67673
1.0536,-1.67673
1.0536,-1.67673
0.980307,-1.65498
1.02779,-1.64353
1.06639,-1.71215
1.03508,-1.58726
1.03508,-1.58726
1.03508,-1.58726
1.03508,-1.58726
1.07062,-1.60427
1.07062,-1.60427
1.04653,-1.6759
1.08973,-1.72119
1.17305,-1.7298
1.17305,-1.7298
1.17305,-1.7298
1.16678,-1.85655
1.0955,-1.87217
1.15781,-1.8899
1.15781,-1.8899
1.15781,-1.8899
1.04649,-1.77691
1.01362,-1.79118
1.01362,-1.79118
1.06333,-1.82166
1.20329,-1.79858
1.11128,-1.78882
1.0079,-1.72426
1.0079,-1.72426
0.976851,-1.73931
0.976851,-1.73931
0.976851,-1.73931
0.98985,-1.79815
1.01894,-1.89101
1.01894,-1.89101
1.05682,-1.83984
1.12245,-1.8818
1.15877,-1.77895
1.19043,-1.8943
1.19043,-1.8943
1.285,-1.94909
1.30809,-1.85836
1.24928,-1.86679
1.1844,-1.95546
1.18355,-1.88086
1.11999,-1.74826
1.11999,-1.74826
1.11999,-1.74826
1.11704,-1.70978
1.02539,-1.72566
1.02539,-1.72566
1.07074,-1.73136
1.07074,-1.73136
0.99186,-1.83766
1.0109,-1.76028
1.01941,-1.68054
1.01941,-1.68054
1.03007,-1.67127
1.13519,-1.72359
1.12746,-1.67754
1.12746,-1.67754
1.12746,-1.67754
1.18401,-1.5732
1.21845,-1.6517
1.21845,-1.6517
1.18846,-1.66339
1.19226,-1.63837
1.1225,-1.66884
1.11738,-1.58215
1.11738,-1.58215
1.14852,-1.66646
1.21561,-1.69375
1.16968,-1.66897
1.14764,-1.65952
1.0679,-1.81047
1.02278,-1.74595
0.985187,-1.80682
1.0553,-1.85864
1.0553,-1.85864
1.15056,-1.86178
1.22202,-1.83429
1.18061,-1.8238
1.14558,-1.82489
1.14558,-1.82489
1.18742,-1.76972
1.18742,-1.76972
1.18742,-1.76972
1.20662,-1.72591
1.20662,-1.72591
1.20662,-1.72591
1.26452,-1.70174
1.17388,-1.79733
1.18654,-1.93171
1.18556,-1.86885
1.15346,-1.78285
1.03345,-1.83177
0.959261,-1.79492
0.959261,-1.79492
1.00209,-1.87455
0.998455,-1.88959
0.916635,-1.88257
0.916635,-1.88257
0.945837,-1.99056
1.014,-1.96368
0.945664,-1.94082
0.900705,-1.89455
0.857772,-1.93384
0.809282,-1.97529
0.809282,-1.97529
0.806743,-1.95825
0.816287,-1.98795
0.816287,-1.98795
0.800729,-2.00974
0.830357,-2.08884
0.846377,-2.17468
0.724701,-2.12607
0.707987,-2.14868
0.700961,-2.03851
0.729489,-2.02362
0.729489,-2.02362
0.670692,-2.03639
0.670692,-2.03639
0.670692,-2.03639
0.670692,-2.03639
0.670692,-2.03639
0.642363,-1.9734
0.673285,-1.9767
0.653169,-1.95473
0.653169,-1.95473
0.800815,-1.97658
0.718355,-1.96927
0.718355,-1.96927
0.731462,-2.00783
0.741053,-2.03504
0.794355,-1.95388
0.747687,-1.99636
0.729781,-2.07327
0.782868,-2.05465
0.731176,-2.18232
0.776714,-2.08584
0.683212,-2.1645
0.683212,-2.1645
0.76457,-2.18448
0.755903,-2.21596
0.769052,-2.17374
0.92148,-2.04262
0.939805,-2.00949
0.939805,-2.00949
0.939805,-2.00949
0.862116,-1.92697
0.746471,-1.93822
0.680031,-1.95229
0.767417,-1.93118
0.644927,-1.91058
0.611421,-1.99754
0.611421,-1.99754
0.652288,-1.93238
0.652288,-1.93238
0.719887,-2.0012
0.571686,-2.07121
0.571686,-2.07121
0.571686,-2.07121
0.571686,-2.07121
0.638138,-2.06259
0.621253,-2.1727
0.621253,-2.1727
0.621253,-2.1727
0.603612,-2.13097
0.562265,-2.10527
0.562265,-2.10527
0.532323,-2.11108
0.563666,-2.14879
0.559702,-2.08702
0.550346,-2.13141
0.52202,-2.06504
0.484276,-2.01458
0.464724,-1.9788
0.403719,-1.96526
0.489018,-1.99704
0.48633,-1.95152
0.48633,-1.95152
0.48633,-1.95152
0.442503,-2.02612
0.443853,-1.99587
0.297412,-1.90831
0.289562,-1.9629
0.289562,-1.9629
0.457884,-1.90382
0.457884,-1.90382
0.503913,-1.90847
0.552292,-1.92184
0.552292,-1.92184
0.598568,-1.89061
0.598568,-1.89061
0.563872,-1.91977
0.663607,-1.91152
0.661846,-1.97265
0.629167,-1.94384
0.638603,-1.90428
0.638603,-1.90428
0.653004,-1.83703
0.670716,-1.85762
0.654661,-1.76935
0.608916,-1.72686
0.655748,-1.78387
0.711815,-1.70645
0.79926,-1.73222
0.811779,-1.74899
0.811779,-1.74899
0.796325,-1.74261
0.826665,-1.72178
0.79087,-1.74724
0.79087,-1.74724
0.713352,-1.82473
0.713352,-1.82473
0.792471,-1.88904
0.840454,-1.92707
0.811343,-1.87854
0.709111,-1.88364
0.708431,-1.9198
0.62614,-1.85916
0.664638,-1.92075
0.586685,-1.87173
0.586685,-1.87173
0.606259,-1.81106
0.606259,-1.81106
0.606259,-1.81106
0.606259,-1.81106
0.645322,-1.95303
0.664087,-1.88756
0.627108,-1.94266
0.587111,-1.88565
0.628345,-1.86724
0.703273,-1.84258
0.719136,-1.76456
0.743543,-1.81114
0.743543,-1.81114
0.743543,-1.81114
0.677713,-1.71918
0.677713,-1.71918
0.709501,-1.79022
0.681013,-1.87022
0.741117,-1.89959
0.624136,-1.9713
0.672304,-1.98295
0.60602,-1.95291
0.558434,-1.89215
0.40479,-1.90332
0.416191,-1.92723
0.416191,-1.92723
0.365404,-1.8979
0.451667,-1.8965
0.418588,-1.98256
0.444655,-1.92927
0.4667,-1.9212
0.4667,-1.9212
0.426088,-1.89327
0.426088,-1.89327
0.581097,-1.81546
0.503151,-1.80785
0.481006,-1.83022
0.481006,-1.83022
0.492603,-1.85389
0.521634,-1.79326
0.577612,-1.79429
0.662002,-1.74283
0.66625,-1.8621
0.596188,-1.82296
0.596188,-1.82296
0.588037,-1.81033
0.588037,-1.81033
0.561612,-1.82817
0.599166,-1.79519
0.519906,-1.79316
0.519906,-1.79316
0.519906,-1.79316
0.592499,-1.72711
0.548394,-1.71293
0.565411,-1.74437
0.516522,-1.68826
0.501647,-1.7508
0.491467,-1.76897
0.491467,-1.76897
0.525714,-1.76531
0.674208,-1.72366
0.674208,-1.72366
0.674208,-1.72366
0.674208,-1.72366
0.72955,-1.78077
0.785256,-1.82352
0.837122,-1.8616
0.880154,-1.82581
0.880154,-1.82581
0.793941,-1.85656
0.703765,-1.82271
0.828654,-1.78456
0.784457,-1.74114
0.823759,-1.64493
0.815255,-1.65503
0.815255,-1.65503
0.815255,-1.65503
0.771873,-1.74829
0.73243,-1.78513
0.665183,-1.8258
0.665183,-1.8258
0.736491,-1.8055
0.736491,-1.8055
0.765465,-1.75688
0.717579,-1.69372
0.77402,-1.75221
0.750129,-1.70794
0.750129,-1.70794
0.750129,-1.70794
0.882514,-1.61968
0.906871,-1.62601
0.906871,-1.62601
0.883806,-1.64795
0.883806,-1.64795
0.867163,-1.65634
0.915534,-1.66776
0.935678,-1.67957
0.873877,-1.69506
0.854141,-1.68564
0.792335,-1.74305
0.660342,-1.78199
0.660342,-1.78199
0.657644,-1.78532
0.657644,-1.78532
0.633431,-1.73443
0.678645,-1.75322
0.678645,-1.75322
0.684382,-1.84286
0.641705,-1.75035
0.680699,-1.84014
0.717169,-1.86208
0.826811,-1.77564
0.794344,-1.80594
0.794344,-1.80594
0.770164,-1.86664
0.810472,-1.82994
0.810472,-1.82994
0.81897,-1.90614
0.81897,-1.90614
0.809056,-1.84192
0.809056,-1.84192
0.822889,-1.85437
0.822889,-1.85437
0.822889,-1.85437
0.871458,-1.86166
0.94654,-1.85835
0.94654,-1.85835
0.969967,-1.82686
0.969967,-1.82686
0.969967,-1.82686
0.969967,-1.82686
0.948611,-1.72685
0.882766,-1.78854
0.905472,-1.86984
0.896775,-1.81444
0.896775,-1.81444
0.967009,-1.74244
0.906665,-1.67551
0.906665,-1.67551
0.971917,-1.64152
0.932623,-1.5936
0.847061,-1.6115
0.847061,-1.6115
0.847061,-1.6115
0.795296,-1.5816
0.902222,-1.54943
0.805658,-1.50868
0.85894,-1.48479
0.85894,-1.48479
