MDTU,min_min,min_max,max_min,max_max5
1,-0.358336,0.0118152,0.0379969,0.293308
2,-0.358336,0.0118152,0.0379969,0.293308
3,-0.323864,0.0775168,0.0684951,0.366633
4,-0.332038,0.0694706,0.0776807,0.353151
5,-0.332954,0.0778667,0.0735054,0.34556
6,-0.334187,0.0666696,0.0750299,0.357161
7,-0.342725,0.056274,0.06255,0.349235
8,-0.337529,0.0609592,0.0749012,0.342688
9,-0.345591,0.0541579,0.0777754,0.346651
10,-0.340142,0.0602226,0.0721086,0.338452
11,-0.332696,0.0576013,0.0839982,0.334538
12,-0.324937,0.0500588,0.0763396,0.338825
13,-0.340138,0.0592096,0.0751113,0.340166
14,-0.332509,0.0537404,0.0775727,0.339303
15,-0.34012,0.04132,0.0836892,0.342059
16,-0.348004,0.0431598,0.0758625,0.336999
17,-0.340492,0.0518274,0.0676722,0.34739
18,-0.335154,0.0541733,0.0771492,0.336374
19,-0.344696,0.0498101,0.0687196,0.330014
20,-0.34614,0.0312871,0.0590492,0.326739
21,-0.336713,0.0377513,0.0746369,0.340677
22,-0.345536,0.0380228,0.0608345,0.320851
23,-0.315203,0.0377721,0.0857616,0.345763
24,-0.34295,0.0234069,0.0763125,0.330737
25,-0.370132,0.0325221,0.05725,0.332117
26,-0.343645,0.0371197,0.0799918,0.327242
27,-0.343645,0.0371197,0.0799918,0.327242
28,-0.32984,0.0359221,0.0717666,0.345695
29,-0.331495,0.0319521,0.0735125,0.325846
30,-0.32969,0.0440999,0.0714176,0.343044
31,-0.32969,0.0440999,0.0714177,0.343044
32,-0.320645,0.0406333,0.0638021,0.341311
33,-0.320645,0.0406333,0.0638021,0.341311
34,-0.329831,0.0370879,0.0786889,0.334434
35,-0.341796,0.0343453,0.0838945,0.336951
36,-0.343753,0.030163,0.0878368,0.324629
37,-0.330263,0.0241769,0.0802871,0.330282
38,-0.349491,0.0289012,0.073289,0.329126
39,-0.359577,0.0284728,0.0762009,0.322788
40,-0.335928,0.0286514,0.0732157,0.327359
41,-0.367248,0.0283848,0.0695168,0.322614
42,-0.367248,0.0283848,0.0695168,0.322614
43,-0.332023,0.013462,0.0821221,0.313271
