MDTU,plaq,Re(det),Im(det),link
1,0.431565,0.413025,0.143525,0.045308
2,1.00931,6.55592,1.63138,0.0928112
3,0.951601,5.60011,1.41535,0.0887359
4,0.968627,5.66754,1.40572,0.0904232
5,0.91903,5.09055,1.31106,0.086039
6,0.906332,4.87285,1.25852,0.0852006
7,0.88732,4.80377,1.24346,0.0835313
8,0.866433,4.49105,1.19384,0.0817638
9,0.851257,4.22768,1.15118,0.0804958
10,0.851552,4.06062,1.10764,0.0807175
11,0.829114,3.97344,1.09202,0.0789097
12,0.818898,3.85554,1.06704,0.0779962
13,0.812183,3.71891,1.02839,0.077517
14,0.823428,3.63193,1.00464,0.0786714
15,0.816857,3.58547,0.99318,0.0781091
16,0.818072,3.44603,0.950832,0.0784954
17,0.799416,3.31888,0.926007,0.0768864
18,0.778794,3.11683,0.880221,0.0752382
19,0.759642,3.07707,0.866328,0.073677
20,0.750958,2.93657,0.835646,0.0731002
21,0.736932,2.82653,0.814634,0.0720482
22,0.748036,2.82914,0.805735,0.0730646
23,0.712636,2.67294,0.791258,0.0697278
24,0.708646,2.64782,0.779016,0.0693448
25,0.708487,2.58445,0.767379,0.0695819
26,0.738975,2.60131,0.743247,0.0725471
27,0.740822,2.57351,0.732997,0.0730004
28,0.714101,2.44507,0.712302,0.0705648
29,0.691966,2.37604,0.700339,0.0685155
30,0.696783,2.34559,0.689939,0.0691078
31,0.68985,2.27517,0.675559,0.0684906
32,0.673361,2.1802,0.662216,0.0669856
33,0.654201,2.11737,0.651383,0.0652696
34,0.681109,2.17845,0.649287,0.0677958
35,0.664889,2.04744,0.623199,0.0663649
36,0.649896,1.93321,0.601639,0.0650522
37,0.642081,1.93824,0.609951,0.0642968
38,0.626128,1.81068,0.578282,0.0629855
39,0.608245,1.77689,0.577295,0.0611944
40,0.60335,1.73762,0.565293,0.0608758
41,0.58947,1.7022,0.55859,0.0595104
42,0.591707,1.6742,0.547507,0.0598993
43,0.598428,1.69429,0.546301,0.0606074
44,0.595228,1.6922,0.548334,0.060317
45,0.588326,1.58831,0.521938,0.0598058
46,0.592331,1.56404,0.510408,0.060159
47,0.592331,1.56404,0.510408,0.060159
48,0.579548,1.51676,0.508062,0.0589405
49,0.58473,1.53052,0.50598,0.0595055
50,0.567685,1.4682,0.49622,0.0579177
51,0.577541,1.46497,0.491324,0.0588909
52,0.585367,1.49743,0.495174,0.0595661
53,0.573707,1.44737,0.486913,0.0585746
54,0.596898,1.45974,0.479569,0.0608329
55,0.574601,1.39176,0.463475,0.0587431
56,0.580972,1.37715,0.461295,0.0593176
57,0.572181,1.344,0.454105,0.0585444
58,0.566698,1.3119,0.443885,0.0581231
59,0.566698,1.3119,0.443885,0.0581231
60,0.534475,1.24772,0.439371,0.0549977
61,0.524496,1.22357,0.432154,0.0541687
62,0.519341,1.18676,0.4229,0.0537981
63,0.495444,1.16081,0.423544,0.0512779
64,0.474103,1.0759,0.405768,0.0493925
